3082015;6614754;55;200;3;3833;100;10303;0;3188;0;0;908;SAN VICENTE;10;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK;507;96653890;2;MAERSK;96653890;2;0;515;;24092015;13;1;5;1;34173,3;0;0;34173,3;0;0;70;1;1;22575;34173,3;3800; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN AND BREEZE-F~ DE LILIUM~ EN RE;POSO VEGETATIVO;;;;;;6011011;10;154475;,221222;34173,3;68;800;AAPCCH-UE;33;;0000000004.60;61;;954183231;22575                                                                                                                                                                                                                                                                                                    ;03082015;1;76;1;                                                     ;03082015;1;DKSRCLSVE1507007;16072015;SEROJA EMPAT;124845             
3082015;6614778;55;200;3;3833;100;10303;0;3188;0;0;908;SAN VICENTE;10;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK;507;96653890;2;MAERSK;96653890;2;0;515;;24092015;13;1;5;1;34151,15;0;0;34151,15;0;0;70;1;1;22575;34151,15;3800; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN AND BREEZE-F~ DE LILIUM~ EN RE;POSO VEGETATIVO;;;;;;6011011;10;144225;,236791;34151,15;68;800;AAPCCH-UE;33;;0000000004.60;61;;954183245;22575                                                                                                                                                                                                                                                                                                ;03082015;1;76;1;                                                     ;03082015;1;DKSRCLSVE1507008;16072015;SEROJA EMPAT;124845             
3082015;6632170;55;200;3;3833;100;10303;0;3188;0;0;926;CORONEL;10;F;1;622;ROTTERDAM;515;HOLANDA;HAPAG LLOYD;563;80992000;3;DENKERS CHILE SPA;76356896;2;0;515;;2102015;13;1;5;1;31773,68;0;0;31773,68;0;0;70;1;1;22575;31773,68;3500; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN AND BREEZE-F~ DE LILIUM~ EN RE;POSO VEGETATIVO;;;;;;6011011;10;131250;,242085;31773,68;68;800;AAPCCH-UE;61;;96033307;33;;0000000004.60;22575                                                                                                                                                                                                                                                                                     ;03082015;1;76;1;                                                     ;03082015;1;DKSRCLCNL1507003;24072015;AMAZONAS TRADER;126274          
4082015;6614228;48;200;3;1300;100;13107;3;3188;0;0;992;AEROP.A.M.BENITEZ;7;R;4;251;LIMA;219;PERU;LAN CHILE;997;89862200;2;ACOSTA Y AGUAYO S.A.;78171100;4;0;219;;15052016;13;1;2;1;489800;0;3181,35;486618,65;0;0;60;1;8;1010;486618,65;3181,35; ;0; ;0;1;3;NO; ;;0;;0;;1;SIN-CODIGO      ~ PLANTAS ~ HORTIFRUT-F ~ VACCINI;UM CORYMBOSUM ~ ARANDANOS ~ I;N  VITRO;;;;;6029021;6;594;819,223316;486618,65;99;175000.000;UNIDADES PLANTAS;68;538;ACE;0;;;1010                                                                                                                                                                                                                                                                             ;04082015;1;80;8;ROTULADO                                             ;04082015;1;000000000000000000004588049220;07072015;LA;529013         
4082015;6632168;55;200;3;3833;100;10303;0;3188;0;0;926;CORONEL;10;F;1;622;ROTTERDAM;515;HOLANDA;HAPAG LLOYD;563;80992000;3;DENKERS CHILE SPA;76356896;2;0;515;;2102015;13;1;5;1;34451,46;0;0;34451,46;0;0;70;1;1;22575;34451,46;3500; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN AND BREEZE-F~ DE LILIUM~ EN RE;POSO VEGETATIVO;;;;;;6011011;10;160050;,215254;34451,46;68;800;AAPCCH-UE;61;;96033314;33;;0000000004.60;22575                                                                                                                                                                                                                                                                                     ;04082015;1;76;1;                                                     ;04082015;1;DKSRCLCNL1507004;24072015;AMAZONAS TRADER;126274          
4082015;6634003;55;200;3;3724;100;8309;0;3188;0;0;926;CORONEL;7;F;1;622;ROTTERDAM;515;HOLANDA;HAPAG LLOYD;563;80992000;3;HAPAG LLOYD;80992000;3;0;515;;7092015;142;1;5;1;32301,58;0;0;32301,58;0;0;45;1;1;21000;32301,58;3500; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN HARVEST-F~ DE LILIUM~ EN REPOS;O VEGETATIVO;;;;;;6011011;10;140125;,23052;32301,58;68;800;AAPCCH-UE;61;;96029335;33;;0000000004.20;21000                                                                                                                                                                                                                                                                                                ;04082015;1;76;1;                                                     ;04082015;1;DKSRCLCNL1507002;24072015;AMAZONAS TRADER;126274          
4082015;6637466;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;13;F;7;291;ARAUCARIA;220;BRASIL;TR. MORROS;997;6737347;2;TR. MORROS;6737437;1;0;220;;18042016;13;1;11;1;165984;0;12480;153504;0;0;270;1;26;22638,72;153504;12480; ;0; ;0;0;0;NO; ;;0;;0;;1;0602PLANTASAL   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ ALBI;ON~ (FRESA);;;;;;6029023;6;21390,72;7,176196;153504;68;500;ACEM;0;;;0;;;22638,72                                                                                                                                                                                                                                                                                                                 ;04082015;1;80;26;LLAHUEN                                             ;04082015;1;CL.910.002192;23072015;;                                  
5082015;6347701;48;200;3;4492;100;13302;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;541;AMSTERDAM;515;HOLANDA;MARTINAIR HOLLAND;515;96674490;1;NEWPORT CARGO S.A.;76320340;9;0;515;;25012015;13;3;11;32;3682,5;0;2346,37;1336,13;0;0;0;1;51;332;3682,5;2346,37; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~FLORES FRESCAS~NOVAZEL-F~VARIEDAD HYDRANGEAS~PARA USO;Y DECORACION.;;;;;;6039000;6;281;13,104982;3682,5;99;2455;RACIMOS;68;;SIN ACUERDO;0;;;332                                                                                                                                                                                                                                                                                    ;05082015;1;22;51;ROTULADO                                            ;05082015;1;074-30368240;25012015;MARTINAIR;497217                    
5082015;6605630;48;200;3;736;100;13114;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;576;MOUNT PLEASANT;510;REINO UNIDO;LAN CHILE;997;89862200;2;LAN CHILE;89862200;2;0;510;;3082015;13;1;10;1;4045;0;0;4045;0;0;30;18;162;2165;4045;5373,66; ;0; ;0;0;0;NO; ;;0;;0;;7;SIN-CODIGO      ~ FLORES FRESCAS~ DAVID GRIFFITHS-F~ FLO100~ SURTIDAS;CORTADAS PARA CONFECCION DE RA;MOS Y ADORNOS~;;;;;6031999;6;10;12;120;99;0000000010;KILO NETO;0;;;0;;;15                                                                                                                                                                                                                                                                                         ;05082015;1;22;162;ROTULADO                                           ;05082015;1;045-87986964;04072015;LAN CHILE;528162                    
5082015;6605630;48;200;3;736;100;13114;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;576;MOUNT PLEASANT;510;REINO UNIDO;LAN CHILE;997;89862200;2;LAN CHILE;89862200;2;0;510;;3082015;13;1;10;1;4045;0;0;4045;0;0;30;18;162;2165;4045;5373,66; ;0; ;0;0;0;NO; ;;0;;0;;7;SIN-CODIGO      ~ FLORES FRESCAS~ DAVID GRIFFITHS-F~ FLO100~ SURTIDAS;CORTADAS PARA CONFECCION DE RA;MOS Y ADORNOS~;;;;;6031999;6;10;12;120;99;0000000010;KILO NETO;0;;;0;;;15                                                                                                                                                                                                                                                                                         ;05082015;1;22;162;ROTULADO                                           ;05082015;2;045-87987631;04072015;LAN CHILE;528162                    
