1062015;6514433;34;200;3;6416;100;13132;0;3188;0;0;905;VALPARAISO;6;R;1;563;BARCELONA;517;ESPANA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;517;;30112015;13;1;5;1;18000;0;0;18000;0;0;210;1;2;40220;18000;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ PALMAS CHILENAS~ WECHSLER-F~ PALMERAS VIVAS~ JUBAEAC;HILENSIS;;;;;;6029019;6;40220;,447539;18000;68;800;AAPCCH-UE;61;;5SCLWU0365;33;;0000000004.50;40220                                                                                                                                                                                                                                                                                                               ;01062015;1;78;2;                                                     ;01062015;2;SUDUB56013994K6D;04052015;DUBLIN EXPRESS;123735           
1062015;6514433;34;200;3;6416;100;13132;0;3188;0;0;905;VALPARAISO;6;R;1;563;BARCELONA;517;ESPANA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;517;;30112015;13;1;5;1;18000;0;0;18000;0;0;210;1;2;40220;18000;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ PALMAS CHILENAS~ WECHSLER-F~ PALMERAS VIVAS~ JUBAEAC;HILENSIS;;;;;;6029019;6;40220;,447539;18000;68;800;AAPCCH-UE;61;;5SCLWU0365;33;;0000000004.50;40220                                                                                                                                                                                                                                                                                                               ;01062015;1;78;2;                                                     ;01062015;1;SUDUB56013994037;04052015;DUBLIN EXPRESS;123735           
1062015;6521169;34;200;3;6416;100;13132;0;3188;0;0;905;VALPARAISO;13;R;1;563;BARCELONA;517;ESPANA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;517;;7122015;13;1;5;1;27000;0;0;27000;0;0;210;1;3;62430;27000;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ PALMAS CHILENAS~ WECHSLER-F~ PALMERAS VIVAS~ JUBAEAC;HILENSIS;;;;;;6029019;6;62430;,432484;27000;68;800;AAPCCH-UE;61;;5SCLWU0434;33;;0000000006.75;62430                                                                                                                                                                                                                                                                                                              ;01062015;1;78;3;                                                     ;01062015;2;SUDUB56014056MRW;11052015;SANTA REBECCA;123737            
1062015;6521169;34;200;3;6416;100;13132;0;3188;0;0;905;VALPARAISO;13;R;1;563;BARCELONA;517;ESPANA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;517;;7122015;13;1;5;1;27000;0;0;27000;0;0;210;1;3;62430;27000;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ PALMAS CHILENAS~ WECHSLER-F~ PALMERAS VIVAS~ JUBAEAC;HILENSIS;;;;;;6029019;6;62430;,432484;27000;68;800;AAPCCH-UE;61;;5SCLWU0434;33;;0000000006.75;62430                                                                                                                                                                                                                                                                                                              ;01062015;1;78;3;                                                     ;01062015;3;SUDUB56014056A57;11052015;SANTA REBECCA;123737            
1062015;6521169;34;200;3;6416;100;13132;0;3188;0;0;905;VALPARAISO;13;R;1;563;BARCELONA;517;ESPANA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;517;;7122015;13;1;5;1;27000;0;0;27000;0;0;210;1;3;62430;27000;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ PALMAS CHILENAS~ WECHSLER-F~ PALMERAS VIVAS~ JUBAEAC;HILENSIS;;;;;;6029019;6;62430;,432484;27000;68;800;AAPCCH-UE;61;;5SCLWU0434;33;;0000000006.75;62430                                                                                                                                                                                                                                                                                                              ;01062015;1;78;3;                                                     ;01062015;1;SUDUB56014056VY0;11052015;SANTA REBECCA;123737            
1062015;6528257;34;200;3;126;100;13404;0;3188;0;0;905;VALPARAISO;13;F;1;224;MANZANILLO;216;MEXICO;NYK SUDAMERICA (CHILE) LTDA.;997;96602750;9;N.Y.K. LINE;96602750;9;0;216;;8022016;13;1;2;1;319563;0;17163;302400;0;0;270;1;3;58080;302400;17163; ;0; ;0;0;0;NO; ;;0;;0;;1;0602PLANTASAL   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ ALBI;ON~ (FRESA);;;;;;6029023;6;55200;5,478261;302400;61;;7140735010;68;700;TLCCH-M;33;;0000000011.60;58080                                                                                                                                                                                                                                                                                ;01062015;1;76;3;                                                     ;01062015;1;NYKS7140735010;14052015;NYK LYRA;124211                   
2062015;6519055;55;200;3;769;100;10203;0;3188;0;0;908;SAN VICENTE;10;R;1;561;VALENCIA;517;ESPANA;HAPAG LLOYD;563;80992000;3;HAPAG LLOYD;80992000;3;0;517;;22022016;142;1;1;1;11047,61;0;1365,97;9681,64;0;0;60;12;1;2408;9681,64;1338; ;27,97; ;11047,61;0;0;NO; ;;0;;0;;1;R5KG            ~ MUSGO SECO~ COM. MUSGOS ALPHA MOSS LTDA.-F~ SPHAGNU;MMOSS, CALIDAD SUPERIOR~ LOS;DEMAS PRODUCTOS VEGETALES, PA;RAUSOS ORNAMENTALES;;;;6049000;6;1000;3,84578;3845,78;33;;0000000000.40;61;;17922752;68;800;AAPCCH-UE;1010                                                                                                                                                                                                                   ;02062015;1;73;1;                                                     ;02062015;1;HLCUSCL150501572;10052015;LETO;124263                     
2062015;6519055;55;200;3;769;100;10203;0;3188;0;0;908;SAN VICENTE;10;R;1;561;VALENCIA;517;ESPANA;HAPAG LLOYD;563;80992000;3;HAPAG LLOYD;80992000;3;0;517;;22022016;142;1;1;1;11047,61;0;1365,97;9681,64;0;0;60;12;1;2408;9681,64;1338; ;27,97; ;11047,61;0;0;NO; ;;0;;0;;2;B5KG            ~ MUSGO SECO~ COM. MUSGOS ALPHA MOSS LTDA.-F~ SPHAGNU;MMOSS, CALIDAD STANDARD~ LS D;EMAS PRODUCTOS VEGETALES, PAR;AUSO EN ORNAMENTACION;;;;6049000;6;800;3,240063;2592,05;99;0000000800;KILO NETO;68;800;AAPCCH-UE;64;b;VARIACION P/U;808                                                                                                                                                                                                     ;02062015;1;73;1;                                                     ;02062015;1;HLCUSCL150501572;10052015;LETO;124263                     
2062015;6519055;55;200;3;769;100;10203;0;3188;0;0;908;SAN VICENTE;10;R;1;561;VALENCIA;517;ESPANA;HAPAG LLOYD;563;80992000;3;HAPAG LLOYD;80992000;3;0;517;;22022016;142;1;1;1;11047,61;0;1365,97;9681,64;0;0;60;12;1;2408;9681,64;1338; ;27,97; ;11047,61;0;0;NO; ;;0;;0;;3;G1KG            ~ MUSGO SECO~ COM. MUSGOS ALPHA MOSS LTDA.-F~ SPHAGNU;MMOSS, CALIDAD PREMIUM~ LOS D;EMAS PRODUCTOS VEGETALES. PAR;AUSO EN ORNAMENTACION;;;;6049000;6;20;4,4995;89,99;99;0000000020;PAQUETES;68;800;AAPCCH-UE;64;b;VARIACION P/U;20                                                                                                                                                                                                            ;02062015;1;73;1;                                                     ;02062015;1;HLCUSCL150501572;10052015;LETO;124263                     
2062015;6519055;55;200;3;769;100;10203;0;3188;0;0;908;SAN VICENTE;10;R;1;561;VALENCIA;517;ESPANA;HAPAG LLOYD;563;80992000;3;HAPAG LLOYD;80992000;3;0;517;;22022016;142;1;1;1;11047,61;0;1365,97;9681,64;0;0;60;12;1;2408;9681,64;1338; ;27,97; ;11047,61;0;0;NO; ;;0;;0;;4;R5X1.0KGS       ~ MUSGO SECO~ COMER. MUSGOS ALPHA MOSS LTDA.-F~ SPHAG;NUM MOSS, CALIDAD SUPERIOR~ L;OSDEMAS PRODUCTOS VEGETALES P;ARA USO EN ORNAMENTACION;;;;6049000;6;50;4,1726;208,63;99;0000000050;PAQUETES;68;800;AAPCCH-UE;64;b;VARIACION P/U;51                                                                                                                                                                                                        ;02062015;1;73;1;                                                     ;02062015;1;HLCUSCL150501572;10052015;LETO;124263                     
