4052015;6454116;48;200;3;3456;100;5503;0;3188;0;0;992;AEROP.A.M.BENITEZ;5;R;4;621;AMSTERDAM;515;HOLANDA;DELTA CARGO S.R.L.;221;13637262;9;DELTA CARGO S.R.L.;13637262;9;0;515;5.0;26052015;142;1;2;1;8009,65;0;950;7059,65;0;0;60;1;24;195,74;7059,65;950; ;0; ;0;0;0;NO; ;;0;;0;;1;ZANTEDESHIA     ~ PLANTAS IN VITRO~ S.M.R.-F~ ZANTEDESCHIA~ PARA CULTI;VO EN VIVEROS~;;;;;;6029059;6;172,22;40,992045;7059,65;99;0000040560;UNIDADES;68;800;2400086459;0;0000000000;;195,74                                                                                                                                                                                                                                                            ;04052015;1;22;24;SONE                                                ;04052015;1;47409832;27032015;DELTA CARGO S.R.L.;DL146                
4052015;6454199;48;200;3;3456;100;5503;0;3188;0;0;992;AEROP.A.M.BENITEZ;5;R;4;621;AMSTERDAM;515;HOLANDA;DELTA CARGO S.R.L.;221;13637262;9;DELTA CARGO S.R.L.;13637262;9;0;515;5.0;26052015;142;1;2;1;20240,88;0;2087;18153,88;0;0;60;1;59;458,84;18153,88;2087; ;0; ;0;0;0;NO; ;;0;;0;;1;ZANTEDESHIA     ~ PLANTAS IN VITRO~ S.M.R.-F~ ZANTEDESCHIA~ PARA CULTI;VO EN VIVEROS~;;;;;;6029059;6;401,02;45,269263;18153,88;99;0000094638;UNIDADES;68;800;2400086458;0;0000000000;;458,84                                                                                                                                                                                                                                                      ;04052015;1;22;59;SONE                                                ;04052015;1;47409843;27032015;DELTA CARGO S.R.L.;DL146                
4052015;6454459;48;200;3;3456;100;5503;0;3188;0;0;992;AEROP.A.M.BENITEZ;5;R;4;621;AMSTERDAM;515;HOLANDA;DELTA CARGO S.R.L.;221;13637262;9;DELTA CARGO S.R.L.;13637262;9;0;515;5.0;26052015;142;1;2;1;889,86;0;194,5;695,36;0;0;60;1;1;5,07;695,36;194,5; ;0; ;0;0;0;NO; ;;0;;0;;1;LILIUM          ~ BULBOS DE LILIUM~ SMR-F~ LILIUM~ PARA PLANTAR EN VIV;EROS;;;;;;6012011;10;3;231,786667;695,36;99;0000004000;UNIDAD;68;800;2400086457;0;0000000000;;5,07                                                                                                                                                                                                                                                                                ;04052015;1;22;1;SONE                                                 ;04052015;1;47409854;27032015;DELTA CARGO S.R.L.;DL146                
4052015;6455099;48;200;3;3456;100;5503;0;3188;0;0;992;AEROP.A.M.BENITEZ;5;R;4;141;MIAMI;225;U.S.A.;DELTA CARGO S.R.L.;221;13637262;9;DELTA CARGO S.R.L.;13637262;9;0;225;2.0;26052015;13;1;2;1;10059,5;0;1488,75;8570,75;0;0;60;1;50;339,3;8570,75;1488,75; ;0; ;0;0;0;NO; ;;0;;0;;1;ZANTEDESHIA     ~ PLANTAS IN VITRO~ S.M.R.-F~ ZANTEDESCHIA~ PARA CULTI;VO EN VIVEROS~;;;;;;6029059;6;290,3;29,523769;8570,75;99;0000040238;UNIDADES;68;650;TLCCH-USA;0;0000000000;;339,3                                                                                                                                                                                                                                                              ;04052015;1;22;50;SONE                                                ;04052015;1;47409865;27032015;DELTA CARGO S.R.L.;DL146                
4052015;6488945;48;200;3;3456;100;5503;0;3188;0;0;992;AEROP.A.M.BENITEZ;5;R;4;621;AMSTERDAM;515;HOLANDA;DELTA CARGO S.R.L.;221;13637262;9;DELTA CARGO S.R.L.;13637262;9;0;515;5.0;16062015;142;1;2;1;55993,25;0;5336;50657,25;0;0;60;1;155;1217;50657,25;5336; ;0; ;0;0;0;NO; ;;0;;0;;1;ZANTEDESHIA     ~ PLANTAS IN VITRO~ S.M.R.-F~ ZANTEDESCHIA~ PARA CULTI;VO EN VIVEROS~;;;;;;6029059;6;1065;47,565493;50657,25;99;0000258088;UNIDADES;68;800;2400086787;0;0000000000;;1217                                                                                                                                                                                                                                                           ;04052015;1;22;155;SONE                                               ;04052015;1;474109913;17042015;DELTA CARGO S.R.L.;DL146               
5052015;6499356;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;18012016;13;3;9;1;21786,15;0;4742,15;17044;0;0;270;11;289;1626;17044;4742,15; ;0; ;21786,15;0;0;NO; ;;0;;0;;1;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 60-90CM~ ZANTEDESH;IA SPP;;;;;;6031960;6;29;17,137931;497;99;0000000710;VARAS;68;;SIN ACUERDO;0;;;33                                                                                                                                                                                                                                                                                                      ;05052015;1;22;289;ROTULADO                                           ;05052015;1;369-67189916;23042015;ATLAS;519175                        
5052015;6499356;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;18012016;13;3;9;1;21786,15;0;4742,15;17044;0;0;270;11;289;1626;17044;4742,15; ;0; ;21786,15;0;0;NO; ;;0;;0;;2;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 50CM~ HYDRANGEA SP;;;;;;;6031999;6;400;16,575;6630;99;0000004420;VARAS;0;;;0;;;570                                                                                                                                                                                                                                                                                                                         ;05052015;1;22;289;ROTULADO                                           ;05052015;1;369-67189916;23042015;ATLAS;519175                        
5052015;6499356;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;18012016;13;3;9;1;21786,15;0;4742,15;17044;0;0;270;11;289;1626;17044;4742,15; ;0; ;21786,15;0;0;NO; ;;0;;0;;3;NERINE          ~ NERINES FRESCAS~ CHILFRESH-F~ 60CM~ NERINE SPP;;;;;;;6031999;6;19;19,894737;378;99;0000001260;VARAS;0;;;0;;;35                                                                                                                                                                                                                                                                                                                              ;05052015;1;22;289;ROTULADO                                           ;05052015;1;369-67189916;23042015;ATLAS;519175                        
5052015;6499356;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;18012016;13;3;9;1;21786,15;0;4742,15;17044;0;0;270;11;289;1626;17044;4742,15; ;0; ;21786,15;0;0;NO; ;;0;;0;;4;SCABIOSA        ~ SCABIOSA FRESCA~ CHILFRESH~ GRADO 40-60 CM~ PIN CUSH;ION;;;;;;6031999;6;4;30;120;99;0000000400;VARAS;0;;;0;;;5                                                                                                                                                                                                                                                                                                                              ;05052015;1;22;289;ROTULADO                                           ;05052015;1;369-67189916;23042015;ATLAS;519175                        
5052015;6499356;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;18012016;13;3;9;1;21786,15;0;4742,15;17044;0;0;270;11;289;1626;17044;4742,15; ;0; ;21786,15;0;0;NO; ;;0;;0;;5;SNOWBERRIES     ~ FLORES FRESCAS~ CHILFRESH-F~ 60-80 CM~ SYMPHORICARPO;S SPP, CORTADOS PARA ADORNO;;;;;;6031999;6;20;12;240;99;0000000800;VARAS;0;;;0;;;22                                                                                                                                                                                                                                                                                                    ;05052015;1;22;289;ROTULADO                                           ;05052015;1;369-67189916;23042015;ATLAS;519175                        
5052015;6499356;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;18012016;13;3;9;1;21786,15;0;4742,15;17044;0;0;270;11;289;1626;17044;4742,15; ;0; ;21786,15;0;0;NO; ;;0;;0;;6;ANEMONAS        ~ ANEMONAS FERSCAS~ CHILFRESH-F~ 42 CMS~ IRIS SP~;;;;;;;6031999;6;12;22,5;270;99;0000000900;VARAS;0;;;0;;;13                                                                                                                                                                                                                                                                                                                                  ;05052015;1;22;289;ROTULADO                                           ;05052015;1;369-67189916;23042015;ATLAS;519175                        
5052015;6499356;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;18012016;13;3;9;1;21786,15;0;4742,15;17044;0;0;270;11;289;1626;17044;4742,15; ;0; ;21786,15;0;0;NO; ;;0;;0;;7;RANUNCULUS      ~ RANUNCULUS FRESCOS~ CHILFRESH-F~ 30-35CM~ RANUNCULUS;SP DENDROLIGOTRICHUM;;;;;;6031999;6;79;16,063291;1269;99;0000004230;VARAS;0;;;0;;;96                                                                                                                                                                                                                                                                                                   ;05052015;1;22;289;ROTULADO                                           ;05052015;1;369-67189916;23042015;ATLAS;519175                        
