10022015;6352555;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;CENTURION AIRLINES;225;76487750;0;NEWPORT CARGO S.A.;76320340;9;0;225;;26102015;13;3;9;1;21329;0;4813;16516;0;0;270;8;287;1699;16516;4813; ;0; ;21329;0;0;NO; ;;0;;0;;3;BLACKBERRIES    ~ BLACKBERRIES FRESCOS~ CHILFRESH-F~ GRADO 45-50 CM~ C;ORTADOS PARA ADORNO;;;;;;6031999;6;180;6,6;1188;99;0000003960;VARAS;0;;;0;;;200                                                                                                                                                                                                                                                                                                       ;10022015;1;22;287;ROTULADO                                           ;10022015;1;307-86934632;29012015;CENTURION AIRLINES;505742           
10022015;6352555;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;CENTURION AIRLINES;225;76487750;0;NEWPORT CARGO S.A.;76320340;9;0;225;;26102015;13;3;9;1;21329;0;4813;16516;0;0;270;8;287;1699;16516;4813; ;0; ;21329;0;0;NO; ;;0;;0;;4;ALLIUM          ~ ALLIUM FRECAS~ CHILFRESH-F~ GRADO 70 CM~ ALLIUM SPP;;;;;;;6031999;6;100;24,6;2460;99;0000008200;VARAS;0;;;0;;;120                                                                                                                                                                                                                                                                                                                          ;10022015;1;22;287;ROTULADO                                           ;10022015;1;307-86934632;29012015;CENTURION AIRLINES;505742           
10022015;6352555;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;CENTURION AIRLINES;225;76487750;0;NEWPORT CARGO S.A.;76320340;9;0;225;;26102015;13;3;9;1;21329;0;4813;16516;0;0;270;8;287;1699;16516;4813; ;0; ;21329;0;0;NO; ;;0;;0;;5;SCABIOSA        ~ SCABIOSA FRESCA~ CHILFRESH~ GRADO 40-60 CM~ PIN CUSH;ION;;;;;;6031999;6;30;26;780;99;0000002600;VARAS;0;;;0;;;33                                                                                                                                                                                                                                                                                                                           ;10022015;1;22;287;ROTULADO                                           ;10022015;1;307-86934632;29012015;CENTURION AIRLINES;505742           
10022015;6352555;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;CENTURION AIRLINES;225;76487750;0;NEWPORT CARGO S.A.;76320340;9;0;225;;26102015;13;3;9;1;21329;0;4813;16516;0;0;270;8;287;1699;16516;4813; ;0; ;21329;0;0;NO; ;;0;;0;;6;LYSIANTHUS      ~ LYSIANTHUS FRESCAS~ CHILFRESH-F~ GRADO 70-80 CM~ COR;TADAS PARA ADORNO~;;;;;;6031999;6;210;3,6;756;99;0000002520;UNIDAD;0;;;0;;;250                                                                                                                                                                                                                                                                                                        ;10022015;1;22;287;ROTULADO                                           ;10022015;1;307-86934632;29012015;CENTURION AIRLINES;505742           
10022015;6352555;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;CENTURION AIRLINES;225;76487750;0;NEWPORT CARGO S.A.;76320340;9;0;225;;26102015;13;3;9;1;21329;0;4813;16516;0;0;270;8;287;1699;16516;4813; ;0; ;21329;0;0;NO; ;;0;;0;;7;SIN-CODIGO      ~ FLORES FRESCAS~ CHILFRESH-F~ BANKSIA~ CORTADAS PARA;ADORNO;;;;;;6031999;6;46;19,478261;896;99;0000000448;VARAS;0;;;0;;;76                                                                                                                                                                                                                                                                                                                  ;10022015;1;22;287;ROTULADO                                           ;10022015;1;307-86934632;29012015;CENTURION AIRLINES;505742           
10022015;6352555;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;CENTURION AIRLINES;225;76487750;0;NEWPORT CARGO S.A.;76320340;9;0;225;;26102015;13;3;9;1;21329;0;4813;16516;0;0;270;8;287;1699;16516;4813; ;0; ;21329;0;0;NO; ;;0;;0;;8;GREENMIX        ~ FOLLAJE MIXTO FRESCO~ CHILFRESF-F~ GRADO:25-60CM~ LA;PHOSORIA CUADROFINATA~;;;;;;6049000;6;52;17,692308;920;99;0000000460;RAMO;0;;;0;;;62                                                                                                                                                                                                                                                                                                  ;10022015;1;22;287;ROTULADO                                           ;10022015;1;307-86934632;29012015;CENTURION AIRLINES;505742           
10022015;6359336;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;14;R;4;141;MIAMI;225;U.S.A.;ATLAS;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;29102015;13;3;9;1;18606,4;0;4035,4;14571;0;0;270;5;265;1463;14571;4035,4; ;0; ;18606,4;0;0;NO; ;;0;;0;;1;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 50-70 CM~ HYDRANGEA;SP;;;;;;6031999;6;875;12,068571;10560;99;7040;VRAS;68;;SIN ACUERDO;0;;;1029                                                                                                                                                                                                                                                                                                                ;10022015;1;22;265;ROTULADO                                           ;10022015;1;369-67050756;01022015;ATLAS;505904                        
10022015;6359336;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;14;R;4;141;MIAMI;225;U.S.A.;ATLAS;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;29102015;13;3;9;1;18606,4;0;4035,4;14571;0;0;270;5;265;1463;14571;4035,4; ;0; ;18606,4;0;0;NO; ;;0;;0;;2;BLACKBERRIES    ~ BLACKBERRIES FRESCOS~ CHILFRESH-F~ GRADO 40-50 CM~~;CORTADOS PARA ADORNO;;;;;;6031999;6;191;10,743455;2052;99;6840;VARAS;0;;;0;;;317                                                                                                                                                                                                                                                                                                            ;10022015;1;22;265;ROTULADO                                           ;10022015;1;369-67050756;01022015;ATLAS;505904                        
10022015;6359336;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;14;R;4;141;MIAMI;225;U.S.A.;ATLAS;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;29102015;13;3;9;1;18606,4;0;4035,4;14571;0;0;270;5;265;1463;14571;4035,4; ;0; ;18606,4;0;0;NO; ;;0;;0;;3;ALLIUM          ~ ALLIUM FRECAS~ CHILFRESH-F~ GRADO 60 CM~ ALLIUM SPP;;;;;;;6031999;6;60;22;1320;99;4400;VARAS;0;;;0;;;85                                                                                                                                                                                                                                                                                                                                         ;10022015;1;22;265;ROTULADO                                           ;10022015;1;369-67050756;01022015;ATLAS;505904                        
10022015;6359336;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;14;R;4;141;MIAMI;225;U.S.A.;ATLAS;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;29102015;13;3;9;1;18606,4;0;4035,4;14571;0;0;270;5;265;1463;14571;4035,4; ;0; ;18606,4;0;0;NO; ;;0;;0;;4;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 35-55CM~ ZANTEDESH;IA SPP;;;;;;6031960;6;21;19;399;99;570;VARAS;0;;;0;;;23                                                                                                                                                                                                                                                                                                                                    ;10022015;1;22;265;ROTULADO                                           ;10022015;1;369-67050756;01022015;ATLAS;505904                        
10022015;6359336;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;14;R;4;141;MIAMI;225;U.S.A.;ATLAS;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;29102015;13;3;9;1;18606,4;0;4035,4;14571;0;0;270;5;265;1463;14571;4035,4; ;0; ;18606,4;0;0;NO; ;;0;;0;;5;SCABIOSA        ~ SCABIOSA FRESCA~ CHILFRESH~ GRADO 40-60 CM~ PIN CUSH;ION;;;;;;6031999;6;8;30;240;99;800;VARAS;0;;;0;;;9                                                                                                                                                                                                                                                                                                                                         ;10022015;1;22;265;ROTULADO                                           ;10022015;1;369-67050756;01022015;ATLAS;505904                        
10022015;6363940;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;2112015;13;3;9;1;31413,95;0;6940,95;24473;0;0;270;8;439;2502;24473;6940,95; ;0; ;31413,95;0;0;NO; ;;0;;0;;1;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 60-90CM~ ZANTEDESH;IA SPP;;;;;;6031960;6;42;21,333333;896;99;0000001280;VARAS;68;;SIN ACUERDO;0;;;46                                                                                                                                                                                                                                                                                                  ;10022015;1;22;439;ROTULADO                                           ;10022015;1;369-67050852;05022015;ATLAS AIR;506926                    
10022015;6363940;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;2112015;13;3;9;1;31413,95;0;6940,95;24473;0;0;270;8;439;2502;24473;6940,95; ;0; ;31413,95;0;0;NO; ;;0;;0;;2;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 50CM~ HYDRANGEA SP;;;;;;;6031999;6;1296;11,863426;15375;99;0000010250;VARAS;0;;;0;;;1534                                                                                                                                                                                                                                                                                                               ;10022015;1;22;439;ROTULADO                                           ;10022015;1;369-67050852;05022015;ATLAS AIR;506926                    
10022015;6363940;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;2112015;13;3;9;1;31413,95;0;6940,95;24473;0;0;270;8;439;2502;24473;6940,95; ;0; ;31413,95;0;0;NO; ;;0;;0;;3;BLACKBERRIES    ~ BLACKBERRIES FRESCOS~ CHILFRESH-F~ GRADO 45-50 CM~ C;ORTADOS PARA ADORNO;;;;;;6031999;6;277;8,577617;2376;99;0000007920;VARAS;0;;;0;;;400                                                                                                                                                                                                                                                                                               ;10022015;1;22;439;ROTULADO                                           ;10022015;1;369-67050852;05022015;ATLAS AIR;506926                    
10022015;6363940;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;2112015;13;3;9;1;31413,95;0;6940,95;24473;0;0;270;8;439;2502;24473;6940,95; ;0; ;31413,95;0;0;NO; ;;0;;0;;4;ALLIUM          ~ ALLIUM FRECAS~ CHILFRESH-F~ GRADO 70 CM~ ALLIUM SPP;;;;;;;6031999;6;100;22,5;2250;99;0000007500;VARAS;0;;;0;;;120                                                                                                                                                                                                                                                                                                                       ;10022015;1;22;439;ROTULADO                                           ;10022015;1;369-67050852;05022015;ATLAS AIR;506926                    
10022015;6363940;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;2112015;13;3;9;1;31413,95;0;6940,95;24473;0;0;270;8;439;2502;24473;6940,95; ;0; ;31413,95;0;0;NO; ;;0;;0;;5;SCABIOSA        ~ SCABIOSA FRESCA~ CHILFRESH~ GRADO 40-60 CM~ PIN CUSH;ION;;;;;;6031999;6;36;30;1080;99;0000003600;VARAS;0;;;0;;;38                                                                                                                                                                                                                                                                                                                       ;10022015;1;22;439;ROTULADO                                           ;10022015;1;369-67050852;05022015;ATLAS AIR;506926                    
10022015;6363940;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;2112015;13;3;9;1;31413,95;0;6940,95;24473;0;0;270;8;439;2502;24473;6940,95; ;0; ;31413,95;0;0;NO; ;;0;;0;;6;LYSIANTHUS      ~ LYSIANTHUS FRESCAS~ CHILFRESH-F~ GRADO 70-80 CM~ COR;TADAS PARA ADORNO;;;;;;6031999;6;210;3,428571;720;99;0000002400;UNIDADES;0;;;0;;;240                                                                                                                                                                                                                                                                                               ;10022015;1;22;439;ROTULADO                                           ;10022015;1;369-67050852;05022015;ATLAS AIR;506926                    
10022015;6363940;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;2112015;13;3;9;1;31413,95;0;6940,95;24473;0;0;270;8;439;2502;24473;6940,95; ;0; ;31413,95;0;0;NO; ;;0;;0;;7;SIN-CODIGO      ~ FLORES FRESCAS~ CHILFRESH-F~ BANKSIA~ CORTADAS PARAA;DORNO;;;;;;6031999;6;32;23;736;99;0000000368;VARAS;0;;;0;;;48                                                                                                                                                                                                                                                                                                                      ;10022015;1;22;439;ROTULADO                                           ;10022015;1;369-67050852;05022015;ATLAS AIR;506926                    
10022015;6363940;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;2112015;13;3;9;1;31413,95;0;6940,95;24473;0;0;270;8;439;2502;24473;6940,95; ;0; ;31413,95;0;0;NO; ;;0;;0;;8;GREENMIX        ~ FOLLAJE MIXTO FRESCO~ CHILFRESF-F~ GRADO:25-60CM~ LA;PHOSORIA CUADROFINATA;;;;;;6049000;6;66;15,757576;1040;99;0000000520;RAMO;0;;;0;;;76                                                                                                                                                                                                                                                                                               ;10022015;1;22;439;ROTULADO                                           ;10022015;1;369-67050852;05022015;ATLAS AIR;506926                    
10022015;6370173;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;14;R;4;141;MIAMI;225;U.S.A.;ATLAS;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;5112015;13;3;9;1;15118,55;0;3231,55;11887;0;0;270;4;208;1121;11887;3231,55; ;0; ;15118,55;0;0;NO; ;;0;;0;;1;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 30-50 CM~ HYDRANGEA;SP;;;;;;6031999;6;796;11,947236;9510;99;6340;VARAS;68;;SIN ACUERDO;0;;;904                                                                                                                                                                                                                                                                                                             ;10022015;1;22;208;ROTULADO                                           ;10022015;1;369-67050992;08022015;ATLAS;507267                        
10022015;6370173;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;14;R;4;141;MIAMI;225;U.S.A.;ATLAS;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;5112015;13;3;9;1;15118,55;0;3231,55;11887;0;0;270;4;208;1121;11887;3231,55; ;0; ;15118,55;0;0;NO; ;;0;;0;;2;BLACKBERRIES    ~ BLACKBERRIES FRESCOS~ CHILFRESH-F~ GRADO 40-50 CM~ C;ORTADOS PARA ADORNO;;;;;;6031999;6;90;7,2;648;99;2160;VARAS;0;;;0;;;107                                                                                                                                                                                                                                                                                                                ;10022015;1;22;208;ROTULADO                                           ;10022015;1;369-67050992;08022015;ATLAS;507267                        
10022015;6370173;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;14;R;4;141;MIAMI;225;U.S.A.;ATLAS;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;5112015;13;3;9;1;15118,55;0;3231,55;11887;0;0;270;4;208;1121;11887;3231,55; ;0; ;15118,55;0;0;NO; ;;0;;0;;3;ALLIUM          ~ ALLIUM FRECAS~ CHILFRESH-F~ GRADO 50-60 CM~ ALLIUM S;PP;;;;;;6031999;6;60;17,5;1050;99;3500;VARAS;0;;;0;;;70                                                                                                                                                                                                                                                                                                                                ;10022015;1;22;208;ROTULADO                                           ;10022015;1;369-67050992;08022015;ATLAS;507267                        
10022015;6370173;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;14;R;4;141;MIAMI;225;U.S.A.;ATLAS;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;5112015;13;3;9;1;15118,55;0;3231,55;11887;0;0;270;4;208;1121;11887;3231,55; ;0; ;15118,55;0;0;NO; ;;0;;0;;4;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 35-55CM~ ZANTEDESH;IA SPP;;;;;;6031960;6;35;19,4;679;99;970;VARAS;0;;;0;;;40                                                                                                                                                                                                                                                                                                                              ;10022015;1;22;208;ROTULADO                                           ;10022015;1;369-67050992;08022015;ATLAS;507267                        
11022015;6225855;48;200;3;688;100;14101;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;251;LIMA;219;PERU;LAN CHILE;997;89862200;2;NEWPORT CARGO S.A.;76320340;9;0;219;;29072015;13;1;3;1;8280;0;0;8280;0;0;260;1;72;489;8400;1579,51; ;0; ;0;0;0;NO; ;;0;;0;;1;TULIP-FRES      ~ TULIPANES~ A. FLOWERS-F~ FRESCOS~ TULIPA SP;;;;;;;6031920;6;432;19,444444;8400;99;0000013800;VARAS;20;;MERCANCIAS MAS DE UN MODELO.;68;538;ACE;489                                                                                                                                                                                                                                                                                                              ;11022015;1;22;72;ROTULADO                                            ;11022015;1;045-87648525;11112014;LAN CHILE;489778                    
12022015;6375275;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;9112015;13;3;9;1;18594,95;0;3962,95;14632;0;0;270;8;247;1368;14632;3962,95; ;0; ;18594,95;0;0;NO; ;;0;;0;;1;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 60-90CM~ ZANTEDESH;IA SPP;;;;;;6031960;6;74;15,891892;1176;99;0000001680;VARAS;68;;SIN ACUERDO;0;;;84                                                                                                                                                                                                                                                                                                 ;12022015;1;22;247;ROTULADO                                           ;12022015;1;369-67051154;12022015;ATLAS AIR;507712                    
12022015;6375275;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;9112015;13;3;9;1;18594,95;0;3962,95;14632;0;0;270;8;247;1368;14632;3962,95; ;0; ;18594,95;0;0;NO; ;;0;;0;;2;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 50CM~ HYDRANGEA SP;;;;;;;6031999;6;767;12,985658;9960;99;0000006640;VARAS;0;;;0;;;990                                                                                                                                                                                                                                                                                                                  ;12022015;1;22;247;ROTULADO                                           ;12022015;1;369-67051154;12022015;ATLAS AIR;507712                    
12022015;6375275;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;9112015;13;3;9;1;18594,95;0;3962,95;14632;0;0;270;8;247;1368;14632;3962,95; ;0; ;18594,95;0;0;NO; ;;0;;0;;3;BLACKBERRIES    ~ BLACKBERRIES FRESCOS~ CHILFRESH-F~ GRADO 45-50 CM~~;CORTADOS PARA ADORNO~;;;;;;6031999;6;78;7,615385;594;99;0000001980;VARAS;0;;;0;;;90                                                                                                                                                                                                                                                                                                 ;12022015;1;22;247;ROTULADO                                           ;12022015;1;369-67051154;12022015;ATLAS AIR;507712                    
12022015;6375275;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;9112015;13;3;9;1;18594,95;0;3962,95;14632;0;0;270;8;247;1368;14632;3962,95; ;0; ;18594,95;0;0;NO; ;;0;;0;;4;ALLIUM          ~ ALLIUM FRECAS~ CHILFRESH-F~ GRADO 70 CM~ ALLIUM SPP~;;;;;;;6031999;6;20;30;600;99;0000002000;VARAS;0;;;0;;;23                                                                                                                                                                                                                                                                                                                           ;12022015;1;22;247;ROTULADO                                           ;12022015;1;369-67051154;12022015;ATLAS AIR;507712                    
