1122015;6785228;55;200;3;1976;100;14106;0;3188;0;0;908;SAN VICENTE;14;F;1;213;VERACRUZ;216;MEXICO;HAPAG LLOYD;563;80992000;3;HAPAG LLOYD;80992000;3;0;515;5.0;1122015;142;1;5;1;8526,79;0;0;8526,79;0;0;23;1;1;5080;8526,79;1224,68; ;0; ;0;2;3;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ VALDIVIA LILIES-F~ DE LILIUM~ EN;REPOSO VEGETATIVO~;;;;;;6011011;10;33000;,258388;8526,79;99;0000033000;BANDEJAS;68;700;TLCCH-M;33;;0000000001.00;5080                                                                                                                                                                                                                                                                                  ;01122015;1;76;1;                                                     ;01122015;1;HLCUSCL151107246;08112015;LOA;131143                      
1122015;6785229;55;200;3;1976;100;14106;0;3188;0;0;908;SAN VICENTE;14;F;1;213;VERACRUZ;216;MEXICO;HAPAG LLOYD;563;80992000;3;HAPAG LLOYD;80992000;3;0;515;5.0;1122015;142;1;5;1;25157,29;0;0;25157,29;0;0;23;1;1;9380;25157,29;2261,32; ;0; ;0;1;3;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ VALDIVIA LILIES-F~ DE LILIUM~ EN;REPOSO VEGETATIVO~;;;;;;6011011;10;66400;,378875;25157,29;99;0000066400;BANDEJAS;68;700;TLCCH-M;33;;0000000001.80;9380                                                                                                                                                                                                                                                                              ;01122015;1;76;1;                                                     ;01122015;1;HLCUSCL151107257;08112015;LOA;131143                      
1122015;6804518;39;200;3;4095;100;10304;0;3188;0;0;906;SAN ANTONIO;10;F;1;399;PUERTO CALDERA;211;COSTA RICA;MAERSK LINE;997;96653890;2;DENKERS CHILE;76356896;2;0;211;;28062016;142;3;5;1;39051;0;0;39051;0;0;210;2;1;21388;39051;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~BULBOS DE FLORES~;SOUTHERN BULBS-F~;LILIUM~;;;;;6011011;10;232350;,143972;33452;33;;0000000004,20;61;;SLD098264;68;750;TLCCH-CR;19184                                                                                                                                                                                                                                                                                                                     ;01122015;1;76;1;                                                     ;01122015;1;SLD098264;21112015;CHASTINE MAERSK;131026                 
1122015;6804518;39;200;3;4095;100;10304;0;3188;0;0;906;SAN ANTONIO;10;F;1;399;PUERTO CALDERA;211;COSTA RICA;MAERSK LINE;997;96653890;2;DENKERS CHILE;76356896;2;0;211;;28062016;142;3;5;1;39051;0;0;39051;0;0;210;2;1;21388;39051;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~BULBOS DE FLORES~;SOUTHERN BULBS-F~;LILIUM~;;;;;6011011;10;232350;,143972;33452;33;;0000000004,20;61;;SLD098264;68;750;TLCCH-CR;19184                                                                                                                                                                                                                                                                                                                     ;01122015;1;76;1;                                                     ;01122015;2;568361972;21112015;CHASTINE MAERSK;131026                 
1122015;6804518;39;200;3;4095;100;10304;0;3188;0;0;906;SAN ANTONIO;10;F;1;399;PUERTO CALDERA;211;COSTA RICA;MAERSK LINE;997;96653890;2;DENKERS CHILE;76356896;2;0;211;;28062016;142;3;5;1;39051;0;0;39051;0;0;210;2;1;21388;39051;0; ;0; ;0;0;0;NO; ;;0;;0;;2;SIN-CODIGO      ~BULBOS DE FLORES~;SOUTHERN BULBS-F~;LILIUM~;;;;;6011011;10;31500;,177746;5599;61;;SLD098264;68;750;TLCCH-CR;99;31500;UNIDADES;2204                                                                                                                                                                                                                                                                                                                        ;01122015;1;76;1;                                                     ;01122015;1;SLD098264;21112015;CHASTINE MAERSK;131026                 
1122015;6804518;39;200;3;4095;100;10304;0;3188;0;0;906;SAN ANTONIO;10;F;1;399;PUERTO CALDERA;211;COSTA RICA;MAERSK LINE;997;96653890;2;DENKERS CHILE;76356896;2;0;211;;28062016;142;3;5;1;39051;0;0;39051;0;0;210;2;1;21388;39051;0; ;0; ;0;0;0;NO; ;;0;;0;;2;SIN-CODIGO      ~BULBOS DE FLORES~;SOUTHERN BULBS-F~;LILIUM~;;;;;6011011;10;31500;,177746;5599;61;;SLD098264;68;750;TLCCH-CR;99;31500;UNIDADES;2204                                                                                                                                                                                                                                                                                                                        ;01122015;1;76;1;                                                     ;01122015;2;568361972;21112015;CHASTINE MAERSK;131026                 
1122015;6815886;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;9;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;22082016;13;3;9;1;103448,85;0;18920,85;84528;0;0;270;7;1099;5644;84528;18920,85; ;0; ;103448,85;0;0;NO; ;;0;;0;;1;ANEMONAS        ~ ANEMONAS FERSCAS~ CHILFRESH-F~ 42 CMS~ IRIS SP~;;;;;;;6031999;6;16;30;480;99;0000001600;VARAS;68;;SIN ACUERDO;0;;;17                                                                                                                                                                                                                                                                                                                ;01122015;1;22;1099;ROTULADO                                          ;01122015;1;369-67592416;26112015;ATLAS AIR;554500                    
1122015;6815886;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;9;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;22082016;13;3;9;1;103448,85;0;18920,85;84528;0;0;270;7;1099;5644;84528;18920,85; ;0; ;103448,85;0;0;NO; ;;0;;0;;2;PEONIAS         ~ PEONIA FRESCA~ CHILFRESH-F~ GRADO 50-60CM~ PAEONIA S;PP;;;;;;6031930;6;5034;16,187523;81487,99;99;0000101860;UNIDADES;0;;;0;;;5437                                                                                                                                                                                                                                                                                                  ;01122015;1;22;1099;ROTULADO                                          ;01122015;1;369-67592416;26112015;ATLAS AIR;554500                    
1122015;6815886;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;9;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;22082016;13;3;9;1;103448,85;0;18920,85;84528;0;0;270;7;1099;5644;84528;18920,85; ;0; ;103448,85;0;0;NO; ;;0;;0;;3;SANDERSONIA     ~ SANDERSONIA FRESCA~ S.CHILFRESH~ 40-50 CM~ CORTADOAS;PARA ADORNO~;;;;;;6031999;6;22;37,5;825;99;0000001650;VARAS;0;;;0;;;30                                                                                                                                                                                                                                                                                                         ;01122015;1;22;1099;ROTULADO                                          ;01122015;1;369-67592416;26112015;ATLAS AIR;554500                    
1122015;6815886;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;9;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;22082016;13;3;9;1;103448,85;0;18920,85;84528;0;0;270;7;1099;5644;84528;18920,85; ;0; ;103448,85;0;0;NO; ;;0;;0;;4;PROTEA          ~ PROTEAS~ S.CHILFRESH-F~ GRADO 60-80CM~ PARA ADORNOS~;;;;;;;6031999;6;49;9,795918;480;99;0000000160;VARAS;0;;;0;;;55                                                                                                                                                                                                                                                                                                                 ;01122015;1;22;1099;ROTULADO                                          ;01122015;1;369-67592416;26112015;ATLAS AIR;554500                    
