2122013;5553436;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;CMA CGM CHILE;505;91256000;7;CMA CGM CHILE;91256000;7;0;515;;30052014;142;3;5;1;42411;0;0;42411;0;0;0;1;1;19940;42411;0; ;0; ;0;1;2;SI; ;;0;;0;;1;06011011        ~ BULBO DE FLORES~ SOUTHERN BULB-F~ LILIUM~ EN REPOSO;VEGETATIVO~;;;;;;6011011;10;16325;2,597917;42411;61;;SNG0156670;99;16325;KN;68;800;AAPCCH-UE;19940                                                                                                                                                                                                                                                                                                            ;02122013;1;76;1;                                                     ;02122013;1;CL1358999;02092013;SANTA REBECCA;100339                   
3122013;5649150;55;200;3;1589;100;13301;0;3188;0;0;908;SAN VICENTE;10;R;1;451;KAOHSIUNG;330;TAIWAN (FORMOSA;CHINA SHIPPING;336;91256000;7;CHINA SHIPPING CONTAINER LINES;91256000;7;0;330;;11032014;13;1;5;1;50580;0;0;50580;0;0;0;1;2;14250;50580;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ MUSGOS~ MAR ANDINO-F~ SPHAGNUM MOSS~ PARA ARREGLOS;FLORALES~;;;;;;6049000;6;14000;3,612857;50580;61;;339WCLSVE041;99;0000014000;KG;68;;SIN ACUERDO;14250                                                                                                                                                                                                                                                                                ;03122013;1;74;2;                                                     ;03122013;1;SVEKHH000324;11112013;MONTE VERDE;103135                  
3122013;5651440;55;200;3;3724;100;8309;0;3188;0;0;908;SAN VICENTE;8;F;1;399;PUERTO CALDERA;211;COSTA RICA;MAERSK;507;96653890;2;MAERSK;96653890;2;0;211;;27122013;13;1;5;1;43243,8;0;0;43243,8;0;0;0;1;1;20740;43243,8;4685; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN HARVEST-F~ DE LILIUM ~ EN REPO;SO VEGETATIVO;;;;;;6011011;10;301100;,143619;43243,8;99;0000301100;UNIDAD;61;;867841990;68;750;TLCCH-CR;20740                                                                                                                                                                                                                                                                                               ;03122013;1;76;1;                                                     ;03122013;1;867841990;12112013;RDO CONCERT;103133                     
3122013;5677148;48;200;3;4492;100;13302;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;621;AMSTERDAM;515;HOLANDA;LAN CHILE;997;89862200;2;NDO CHILE S.A.;76144377;1;0;515;;28122013;142;1;2;1;5208,9;0;1485,6;3723,3;0;0;0;1;60;370;3723,3;1485,6; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE PEONIA~ NOVAZEL-F~ PAEONIA SPP~ FRESCAS;;;;;;;6031930;6;270;13,79;3723,3;99;0000006000;UNIDADES;68;800;AAPCCH-UE;0;;;370                                                                                                                                                                                                                                                                                                                ;03122013;1;22;60;ROT                                                 ;03122013;1;045-86697100;28112013;LAN CHILE;432386                    
3122013;5679025;48;200;3;4196;100;10301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;472;DUBAI;341;EMIR.ARAB.UNID.;LAN CHILE;997;89862200;2;DANGEROUS & DRY CARGO S.A.;99535350;4;0;341;;29122013;13;3;2;1;3000;0;554,7;2445,3;0;0;0;1;12;94;2445,3;554,7; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE PEONIA~ EDUARDO ENGLER-F~ VAR.SARAH BERNHA;RT,PEONIA SPP~ FRESCAS;;;;;;6031930;6;84;29,110714;2445,3;68;;SIN ACUERDO;0;;;0;;;94                                                                                                                                                                                                                                                                                               ;03122013;1;22;12;ROT.                                                ;03122013;1;176-53936735;29112013;LAN CHILE;432933                    
3122013;5679026;48;200;3;4196;100;10301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;472;DUBAI;341;EMIR.ARAB.UNID.;LAN CHILE;997;89862200;2;DANGEROUS & DRY CARGO S.A.;99535350;4;0;341;;29122013;13;3;2;1;1800;0;307,25;1492,75;0;0;0;1;6;42;1492,75;307,25; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE PEONIA~ EDUARDO ENGLER-F~ VAR.DUCHESSE,PEO;NIA SPP~ FRESCAS;;;;;;6031930;6;39;38,275641;1492,75;68;;SIN ACUERDO;0;;;0;;;42                                                                                                                                                                                                                                                                                                 ;03122013;1;22;6;ROT.                                                 ;03122013;1;176-53936794;29112013;LAN CHILE;432933                    
3122013;5679395;48;200;3;917;100;9119;3;3188;0;0;992;AEROP.A.M.BENITEZ;9;R;4;141;MIAMI;225;U.S.A.;LATAM AIRLINES GROUP;997;89862200;2;LATAM GROUP AIRLINES;89862200;2;0;225;;28052014;13;3;11;1;12982,5;0;5700,45;7282,05;0;0;0;1;400;1566;7282,05;5700,45; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      FLORES FRESCAS~S.G.2000-F~PEONIAS;~CORTADAS PARA RAMOS;;;;;;6031930;6;1247,6;5,836847;7282,05;99;;0000025965.000000 VARAS;68;650;TLCCH-USA;0;;;1566                                                                                                                                                                                                                                                                                 ;03122013;1;22;400;ROTULADO                                           ;03122013;1;000000000000000000045-86695313;29112013;UC;434517         
4122013;5649289;55;200;3;1589;100;13301;0;3188;0;0;926;CORONEL;10;R;1;143;JACKSONVILLE;225;U.S.A.;MEDITERRANEAN SHIPPING;508;96707720;8;MEDITERRANEAN SHIPPING COMPANY;96707720;8;0;225;;27032014;13;1;5;1;29520;0;0;29520;0;0;0;1;1;8200;29520;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ MUSGOS~ MAR ANDINO-F~ SPHAGNUM MOSS~ PARA ARREGLOS;FLORALES~;;;;;;6049000;6;8200;3,6;29520;61;;SA0370020;99;0000008200;KG;68;;SIN ACUERDO;8200                                                                                                                                                                                                                                                                                             ;04122013;1;74;1;                                                     ;04122013;1;MSCUTJ187164;27112013;MSC ENGLAND;103254                  
4122013;5651461;55;200;3;3724;100;8309;0;3188;0;0;908;SAN VICENTE;8;F;1;399;PUERTO CALDERA;211;COSTA RICA;MAERSK LINE;507;96653890;2;MAERSK LINE;96653890;2;0;211;;9082014;142;1;1;1;53545,85;0;4392,8;49153,05;0;0;0;1;1;21000;49153,05;4275; ;117,8; ;53545,85;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN HARVEST-F~ DE LILIUM ~ EN REPO;SO VEGETATIVO;;;;;;6011011;10;265500;,185134;49153,05;99;0000265500;UNIDAD;61;;867842258;68;750;TLCCH-CR;21000                                                                                                                                                                                                                                                                ;04122013;1;76;1;                                                     ;04122013;1;867842258;12112013;RDO CONCERT;103133                     
4122013;5651465;55;200;3;3724;100;8309;0;3188;0;0;908;SAN VICENTE;8;F;1;399;PUERTO CALDERA;211;COSTA RICA;MAERSK;507;96653890;2;MAERSK;96653890;2;0;211;;9082014;142;1;1;1;57689,91;0;4401,91;53288;0;0;0;1;1;21000;53288;4275; ;126,91; ;57689,91;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN HARVEST-F~ DE LILIUM ~ EN REPO;SO VEGETATIVO;;;;;;6011011;10;295000;,180637;53288;99;0000295000;UNIDAD;61;;867842237;68;750;TLCCH-CR;21000                                                                                                                                                                                                                                                                                 ;04122013;1;76;1;                                                     ;04122013;1;867842237;12112013;RDO CONCERT;103133                     
4122013;5665137;55;200;3;3279;100;10304;0;3188;0;0;908;SAN VICENTE;10;F;1;242;GUAYAQUIL;218;ECUADOR;HAMBURG SUD;563;59059900;K;DB GROUP CHILE S.A.;76164913;2;0;218;;18082014;142;1;5;1;14670,97;0;0;14670,97;0;0;0;1;1;6337;14670,97;1125; ;0; ;0;2;2;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ BULBOS DE LOS ANDES-F~ DE LILIUM~;EN REPOSO VEGETATIVO;;;;;;6011011;10;84300;,174033;14670,97;99;0000084300;UNIDAD;61;;3SCLWP2471;68;565;ACE;6337                                                                                                                                                                                                                                                                               ;04122013;1;76;1;                                                     ;04122013;1;SC13300050-1;21112013;CSAV RAUTEN;103313                  
4122013;5679715;48;200;3;12160;100;13101;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;576;MOUNT PLEASANT;510;REINO UNIDO;LAN CHILE;997;89862200;2;LAN CHILE;89862200;2;0;510;;30032014;13;1;5;1;6695,5;0;0;6695,5;0;0;0;21;160;2250;6695,5;5642,5; ;0; ;0;0;0;NO; ;;0;;0;;9;SIN-CODIGO      ~ FLORES~ DAVID GRIFITH-F~ FRESCAS~ DE USO ORNAMENTAL;;;;;;;6039000;6;15;12;180;99;0000000015;KN;0;;;0;;;15                                                                                                                                                                                                                                                                                                                                       ;04122013;1;22;160;ROTULADO                                           ;04122013;2;04586684636;30112013;LAN CHILE;432692                     
4122013;5679715;48;200;3;12160;100;13101;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;576;MOUNT PLEASANT;510;REINO UNIDO;LAN CHILE;997;89862200;2;LAN CHILE;89862200;2;0;510;;30032014;13;1;5;1;6695,5;0;0;6695,5;0;0;0;21;160;2250;6695,5;5642,5; ;0; ;0;0;0;NO; ;;0;;0;;9;SIN-CODIGO      ~ FLORES~ DAVID GRIFITH-F~ FRESCAS~ DE USO ORNAMENTAL;;;;;;;6039000;6;15;12;180;99;0000000015;KN;0;;;0;;;15                                                                                                                                                                                                                                                                                                                                       ;04122013;1;22;160;ROTULADO                                           ;04122013;1;04586684625;28112013;LAN CHILE;432692                     
5122013;5658386;55;200;3;1589;100;13301;0;3188;0;0;908;SAN VICENTE;10;R;1;451;KAOHSIUNG;330;TAIWAN (FORMOSA;CHINA SHIPPING;336;91256000;7;CHINA SHIPPING CONTAINER LINES;91256000;7;0;330;;17032014;13;1;5;1;50400;0;0;50400;0;0;0;1;2;14200;50400;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ MUSGOS~ MAR ANDINO-F~ SPHAGNUM MOSS~ PARA ARREGLOS;FLORALES~;;;;;;6049000;6;14000;3,6;50400;61;;340WCLSVE008;99;000014.000;KN;68;;SIN ACUERDO;14200                                                                                                                                                                                                                                                                                     ;05122013;1;74;2;                                                     ;05122013;1;SVEKHH000325;17112013;MONTE CERVANTES;103197              
5122013;5680779;48;200;3;4492;100;13302;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;621;AMSTERDAM;515;HOLANDA;DELTA AIR LINES.;225;59072510;2;NDO CHILE S.A.;76144377;1;0;515;;29122013;142;3;2;1;935,97;0;320,7;615,27;0;0;0;1;10;66;615,27;320,7; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE PEONIA~ NOVAZEL-F~ PAEONIA SPP~ FRESCAS;;;;;;;6031930;6;52;11,832115;615,27;68;800;AAPCCH-UE;0;;;0;;;66                                                                                                                                                                                                                                                                                                                             ;05122013;1;22;10;ROT.                                                ;05122013;1;045-86697122;29112013;DELTA AIR LINES.;432935             
5122013;5681112;48;200;3;4492;100;13302;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;621;AMSTERDAM;515;HOLANDA;LAN CHILE;997;89862200;2;NDO CHILE S.A.;76144377;1;0;515;;29122013;142;3;2;1;6551,82;0;1670,4;4881,42;0;0;0;1;140;488;4881,42;1670,4; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE PEONIA~ NOVAZEL-F~ PAEONIA SPP~ FRESCAS;;;;;;;6031930;6;308;15,848766;4881,42;68;800;AAPCCH-UE;0;;;0;;;488                                                                                                                                                                                                                                                                                                                          ;05122013;1;22;140;ROT.                                               ;05122013;1;045-86697166;29112013;LAN CHILE;432935                    
6122013;5655521;55;200;3;3279;100;10304;0;3188;0;0;908;SAN VICENTE;10;F;1;492;HONG KONG;325;VIETNAM;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;325;;13082014;142;1;1;1;59903,07;0;3718,47;56184,6;0;0;0;1;1;19028;56184,6;3644; ;74,47; ;59903,07;1;2;SI; ;;0;;0;;1;06011011        ~ BULBOS DE FLORES~ BULBOS LOS ANDES-F~ DE LILIUM~ EN;REPOSO VEGETATIVO~;;;;;;6011011;10;13725;4,093596;56184,6;61;;3SCLKU5686;99;0000013725;KILO;68;;SIN ACUERDO;19028                                                                                                                                                                                                                                                                     ;06122013;1;76;1;                                                     ;06122013;1;SUDUB37012253091;17112013;MONTE CERVANTES;103197          
6122013;5688658;48;200;3;917;100;9119;3;3188;0;0;992;AEROP.A.M.BENITEZ;9;R;4;141;MIAMI;225;U.S.A.;LATAM AIRLINES GROUP;997;89862200;2;LATAM GROUP AIRLINES;89862200;2;0;225;;5062014;13;3;11;1;9427,5;0;6342,95;3084,55;0;0;0;1;347;1118;3084,55;6342,95; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      FLORES FRESCAS~S.G.2000-F~PEONIAS;~CORTADAS PARA RAMOS;;;;;;6031930;6;938,4;3,287031;3084,55;99;;0000018855.000000 VARAS;68;650;TLCCH-USA;0;;;1118                                                                                                                                                                                                                                                                                   ;06122013;1;22;347;ROTULADO                                           ;06122013;1;000000000000000000045-86713465;05122013;UC;435706         
9122013;5664108;55;200;3;3724;100;8309;0;3188;0;0;908;SAN VICENTE;8;F;1;242;GUAYAQUIL;218;ECUADOR;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;5012014;142;1;5;1;54118,83;0;0;54118,83;0;0;0;1;1;13880;54118,83;1125; ;0; ;0;1;2;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN HARVEST-F~ DE LILIUM ~ EN REPO;SO VEGETATIVO;;;;;;6011011;10;208200;,259937;54118,83;99;0000208200;UNIDAD;61;;3SCLWP2471;68;565;ACE;13880                                                                                                                                                                                                                                                                                            ;09122013;1;76;1;                                                     ;09122013;1;SC13300050;21112013;CSAV RAUTEN;103313                    
9122013;5672904;55;200;3;3833;100;10303;0;3188;0;0;908;SAN VICENTE;10;F;1;213;VERACRUZ;216;MEXICO;CSAV;997;90160000;7;CSAV;90160000;7;0;216;;24082014;13;1;5;1;41774,1;0;0;41774,1;0;0;0;1;1;22575;41774,1;4100; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN AND BREEZE-F~ LILIUM: EN REPOS;O VEGETATIVO;;;;;;6011011;10;147300;,283599;41774,1;99;0000147300;UNIDAD;61;;PEZAM5S00;68;700;TLCCH-M;22575                                                                                                                                                                                                                                                                                                             ;09122013;1;76;1;                                                     ;09122013;1;PEZAM5S00;27112013;CCNI AQUILES;103641                    
9122013;5674889;55;200;3;3724;100;8309;0;3188;0;0;908;SAN VICENTE;8;F;1;242;GUAYAQUIL;218;ECUADOR;HAMBURG  SUD;563;59059900;K;HAMBURG  SUD;59059900;K;0;515;;11012014;142;1;5;1;62989,42;0;0;62989,42;0;0;0;1;1;21000;62989,42;2760; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN HARVEST-F~ DE LILIUM ~ EN REPO;SO VEGETATIVO;;;;;;6011011;10;306700;,205378;62989,42;99;0000306700;UNIDAD;61;;3SCLWP2430;68;565;ACE;21000                                                                                                                                                                                                                                                                                          ;09122013;1;76;1;                                                     ;09122013;1;SVEGYE6842;27112013;CCNI AQUILES;103641                   
9122013;5677543;55;200;3;10721;100;5503;0;3188;0;0;908;SAN VICENTE;14;F;1;492;HONG KONG;325;VIETNAM;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;29082014;142;1;5;1;25740,17;0;0;25740,17;0;0;0;3;1;21210;25740,17;4962; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ JUAN SONE-F~ DE LILIUM~ EN REPOSO;VEGETATIVO, COROMANDEL;;;;;;6011011;10;2250;,304004;684,01;99;0000002250;UNIDAD;61;;3SCLKU5691;68;;SIN ACUERDO;315                                                                                                                                                                                                                                                                                   ;09122013;1;76;1;                                                     ;09122013;1;SUDUB37012286013;02122013;MONTE OLIVIA;103421             
9122013;5677543;55;200;3;10721;100;5503;0;3188;0;0;908;SAN VICENTE;14;F;1;492;HONG KONG;325;VIETNAM;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;29082014;142;1;5;1;25740,17;0;0;25740,17;0;0;0;3;1;21210;25740,17;4962; ;0; ;0;0;0;NO; ;;0;;0;;2;SIN-CODIGO      ~ BULBOS DE FLORES~ JUAN SONE-F~ DE LILIUM~ EN REPOSO;VEGETATIVO, GANDHARA;;;;;;6011011;10;1200;,194567;233,48;99;0000001200;UNIDADES;0;;;0;;;84                                                                                                                                                                                                                                                                                                           ;09122013;1;76;1;                                                     ;09122013;1;SUDUB37012286013;02122013;MONTE OLIVIA;103421             
9122013;5677543;55;200;3;10721;100;5503;0;3188;0;0;908;SAN VICENTE;14;F;1;492;HONG KONG;325;VIETNAM;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;29082014;142;1;5;1;25740,17;0;0;25740,17;0;0;0;3;1;21210;25740,17;4962; ;0; ;0;0;0;NO; ;;0;;0;;3;SIN-CODIGO      ~ BULBOS DE FLORES~ JUAN SONE-F~ DE LILIUM~ EN REPOSO;VEGETATIVO~ ICE DANCER;;;;;;6011011;10;290075;,085573;24822,68;99;0000290075;UNIDADES;0;;;0;;;20811                                                                                                                                                                                                                                                                                                  ;09122013;1;76;1;                                                     ;09122013;1;SUDUB37012286013;02122013;MONTE OLIVIA;103421             
