4112013;5611050;34;200;3;3833;100;10303;0;3188;0;0;905;VALPARAISO;10;F;1;452;KEELUNG;330;TAIWAN (FORMOSA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;330;;12072014;13;1;5;1;6387,56;0;0;6387,56;0;0;0;1;1;2559;6387,56;497,58; ;0; ;0;2;6;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN AND BREEZE-F~ DE LILIUM ~ EN R;EPOSO VEGETATIVO;;;;;;6011011;10;34050;,187594;6387,56;99;0000034050;UNIDAD;61;;3SCLKU5361;68;;SIN ACUERDO;2559                                                                                                                                                                                                                                                                                   ;04112013;1;76;1;                                                     ;04112013;1;SUDUB36012190037;15102013;HANJIN CHICAGO;101793           
4112013;5614756;39;200;3;3833;100;10303;0;3188;0;0;906;SAN ANTONIO;10;F;1;213;VERACRUZ;216;MEXICO;CSAV;997;90160000;7;CSAV;90160000;7;0;216;;12072014;13;1;5;1;15049,37;0;0;15049,37;0;0;0;1;1;8127;15049,37;1467,27; ;0; ;0;2;2;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN AND BREEZE-F~ DE LILIUM ~ EN R;EPOSO VEGETATIVO;;;;;;6011011;10;52425;,287065;15049,37;99;0000052425;CAJAS;61;;PEZALWX00;68;700;TLCCH-M;8127                                                                                                                                                                                                                                                                                                      ;04112013;1;76;1;                                                     ;04112013;1;PEZALWX01;15102013;CCNI AQUILES;102115                    
4112013;5616526;39;200;3;3840;100;6104;0;3188;0;0;906;SAN ANTONIO;6;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK SEALAND;225;96662540;6;MAERSK SEALAND;96662540;6;0;515;;18072014;142;3;5;1;42982,7;0;0;42982,7;0;0;0;15;1;20680,1;42982,7;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ MANTOS VERDES-F~ BULBOS DE FLORES;DELILIUM~ 103 CAJAS NO ESPECIF;ICADAS (40) ~ 200KN;;;;;6011011;10;20600;,226489;4665,68;68;800;AAPCCH-UE;61;;866414225;99;00020600;UNIDADES;2235,1                                                                                                                                                                                                                                                  ;04112013;1;76;1;                                                     ;04112013;1;866414225;21102013;SEALAND ILLINOIS;99390                 
4112013;5616526;39;200;3;3840;100;6104;0;3188;0;0;906;SAN ANTONIO;6;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK SEALAND;225;96662540;6;MAERSK SEALAND;96662540;6;0;515;;18072014;142;3;5;1;42982,7;0;0;42982,7;0;0;0;15;1;20680,1;42982,7;0; ;0; ;0;0;0;NO; ;;0;;0;;2;SIN-CODIGO      ~ BULBOS DE FLORES~ MANTOS VERDES-F~ BULBOS DE FLORES;DELILIUM~ 6 CAJAS NO ESPECIFIC;ADAS (40) ~ 200KN;;;;;6011011;10;1200;,2782;333,84;99;0000001200;UNIDADES;64;b;VARIACION P/U;0;;;130,2                                                                                                                                                                                                                                                               ;04112013;1;76;1;                                                     ;04112013;1;866414225;21102013;SEALAND ILLINOIS;99390                 
4112013;5616526;39;200;3;3840;100;6104;0;3188;0;0;906;SAN ANTONIO;6;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK SEALAND;225;96662540;6;MAERSK SEALAND;96662540;6;0;515;;18072014;142;3;5;1;42982,7;0;0;42982,7;0;0;0;15;1;20680,1;42982,7;0; ;0; ;0;0;0;NO; ;;0;;0;;3;SIN-CODIGO      ~ BULBOS DE FLORES~ MANTOS VERDES-F~ BULBOS DE FLORES;DELILIUM~ 2 CAJAS NO ESPECIFIC;ADAS (40) ~ 200KN;;;;;6011011;10;400;,2265;90,6;99;0000000400;UNIDADES;64;b;VARIACION P/U;0;;;43,4                                                                                                                                                                                                                                                                   ;04112013;1;76;1;                                                     ;04112013;1;866414225;21102013;SEALAND ILLINOIS;99390                 
4112013;5616526;39;200;3;3840;100;6104;0;3188;0;0;906;SAN ANTONIO;6;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK SEALAND;225;96662540;6;MAERSK SEALAND;96662540;6;0;515;;18072014;142;3;5;1;42982,7;0;0;42982,7;0;0;0;15;1;20680,1;42982,7;0; ;0; ;0;0;0;NO; ;;0;;0;;4;SIN-CODIGO      ~ BULBOS DE FLORES~ MANTOS VERDES-F~ BULBOS DE FLORES;DELILIUM~ 75 CAJAS NO ESPECIFI;CADAS (40) ~ 200KN;;;;;6011011;10;15000;,278199;4172,99;99;0015000;UNIDADES;64;b;VARIACION P/U;0;;;1627,5                                                                                                                                                                                                                                                            ;04112013;1;76;1;                                                     ;04112013;1;866414225;21102013;SEALAND ILLINOIS;99390                 
4112013;5616526;39;200;3;3840;100;6104;0;3188;0;0;906;SAN ANTONIO;6;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK SEALAND;225;96662540;6;MAERSK SEALAND;96662540;6;0;515;;18072014;142;3;5;1;42982,7;0;0;42982,7;0;0;0;15;1;20680,1;42982,7;0; ;0; ;0;0;0;NO; ;;0;;0;;5;SIN-CODIGO      ~ BULBOS DE FLORES~ MANTOS VERDES-F~ BULBOS DE FLORES;DELILIUM~ 125 CAJAS NO ESPECIF;ICADAS (40) ~ 200KN;;;;;6011011;10;25000;,226489;5662,23;99;0000025000;UNIDADES;64;b;VARIACION P/U;0;;;2712,5                                                                                                                                                                                                                                                        ;04112013;1;76;1;                                                     ;04112013;1;866414225;21102013;SEALAND ILLINOIS;99390                 
4112013;5616526;39;200;3;3840;100;6104;0;3188;0;0;906;SAN ANTONIO;6;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK SEALAND;225;96662540;6;MAERSK SEALAND;96662540;6;0;515;;18072014;142;3;5;1;42982,7;0;0;42982,7;0;0;0;15;1;20680,1;42982,7;0; ;0; ;0;0;0;NO; ;;0;;0;;6;SIN-CODIGO      ~ BULBOS DE FLORES~ MANTOS VERDES-F~ BULBOS DE FLORES;DELILIUM~ 134 CAJAS NO ESPECIF;ICADAS (40) ~ 200KN;;;;;6011011;10;26800;,205805;5515,58;99;0000026800;UNIDADES;64;b;VARIACION P/U;0;;;2907,8                                                                                                                                                                                                                                                        ;04112013;1;76;1;                                                     ;04112013;1;866414225;21102013;SEALAND ILLINOIS;99390                 
4112013;5616526;39;200;3;3840;100;6104;0;3188;0;0;906;SAN ANTONIO;6;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK SEALAND;225;96662540;6;MAERSK SEALAND;96662540;6;0;515;;18072014;142;3;5;1;42982,7;0;0;42982,7;0;0;0;15;1;20680,1;42982,7;0; ;0; ;0;0;0;NO; ;;0;;0;;7;SIN-CODIGO      ~ BULBOS DE FLORES~ MANTOS VERDES-F~ BULBOS DE FLORES;DELILIUM~ 102 CAJAS NO ESPECIF;ICADAS (40) ~ 200KN;;;;;6011011;10;20400;,195463;3987,45;99;0000020400;UNIDADES;64;b;VARIACION P/U;0;;;2213,4                                                                                                                                                                                                                                                        ;04112013;1;76;1;                                                     ;04112013;1;866414225;21102013;SEALAND ILLINOIS;99390                 
4112013;5616526;39;200;3;3840;100;6104;0;3188;0;0;906;SAN ANTONIO;6;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK SEALAND;225;96662540;6;MAERSK SEALAND;96662540;6;0;515;;18072014;142;3;5;1;42982,7;0;0;42982,7;0;0;0;15;1;20680,1;42982,7;0; ;0; ;0;0;0;NO; ;;0;;0;;8;SIN-CODIGO      ~ BULBOS DE FLORES~ MANTOS VERDES-F~ BULBOS DE FLORES;DELILIUM~ 50 CAJAS NO ESPECIFI;CADAS (40) ~ 200KN;;;;;6011011;10;10000;,278199;2781,99;99;0000010000;UNIDADES;64;;;0;;;1085                                                                                                                                                                                                                                                                         ;04112013;1;76;1;                                                     ;04112013;1;866414225;21102013;SEALAND ILLINOIS;99390                 
