1082013;5488630;34;200;3;10721;100;5503;0;3188;0;0;905;VALPARAISO;10;F;1;811;SIDNEY;406;AUSTRALIA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;18042014;142;1;5;1;16892,66;0;0;16892,66;0;0;0;1;1;8400;16892,66;4710,27; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ JUAN SONE-F~ DE LILIUM~ EN REPOSO;VEGETATIVO;;;;;;6011011;10;80000;,211158;16892,66;99;0000080000;UNIDAD;61;;3SCLAA0110;68;;SIN ACUERDO;8400                                                                                                                                                                                                                                                                                           ;01082013;1;76;1;                                                     ;01082013;1;SUDUB36011974206;22072013;BELLA SCHULTE;98853             
1082013;5488633;34;200;3;10721;100;5503;0;3188;0;0;905;VALPARAISO;10;F;1;813;MELBOURNE;406;AUSTRALIA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;18042014;142;1;5;1;18750,17;0;0;18750,17;0;0;0;1;1;8400;18750,17;4610,27; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ JUAN SONE-F~ DE LILIUM~ EN REPOSO;VEGETATIVO;;;;;;6011011;10;90000;,208335;18750,17;99;0000090000;UNIDAD;61;;3SCLAA0108;68;;SIN ACUERDO;8400                                                                                                                                                                                                                                                                                        ;01082013;1;76;1;                                                     ;01082013;1;SUDUB36011974205;22072013;BELLA SCHULTE;98853             
1082013;5488637;55;200;3;10721;100;5503;0;3188;0;0;908;SAN VICENTE;10;F;1;813;MELBOURNE;406;AUSTRALIA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;21042014;142;1;5;1;43920,92;0;0;43920,92;0;0;0;1;1;21840;43920,92;6225,71; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ JUAN SONE-F~ DE LILIUM~ EN REPOSO;VEGETATIVO;;;;;;6011011;10;208000;,211158;43920,92;99;0000208000;UNIDAD;61;;3SCLAA0106;68;;SIN ACUERDO;21840                                                                                                                                                                                                                                                                                    ;01082013;1;76;1;                                                     ;01082013;1;SUDUB37012002015;25072013;CCNI AQUILES;98387              
1082013;5488641;55;200;3;10721;100;5503;0;3188;0;0;908;SAN VICENTE;10;F;1;813;MELBOURNE;406;AUSTRALIA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;21042014;142;1;5;1;43920,92;0;0;43920,92;0;0;0;1;1;21840;43920,92;6225,71; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ JUAN SONE-F~ DE LILIUM~ EN REPOSO;VEGETATIVO;;;;;;6011011;10;208000;,211158;43920,92;99;0000208000;UNIDAD;61;;3SCLAA0106;68;;SIN ACUERDO;21840                                                                                                                                                                                                                                                                                    ;01082013;1;76;1;                                                     ;01082013;1;SUDUB37012002016;25072013;CCNI AQUILES;98387              
2082013;5472019;48;200;3;688;100;14101;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;21032014;13;1;5;1;5948,4;0;0;5948,4;0;0;0;1;63;458;5948,4;1351,5; ;0; ;0;0;0;NO; ;;0;;0;;1;TULIP-FRES      ~ TULIPANES~ A. FLOWERS-F~ FRESCOS~ TULIPA SP;;;;;;;6031920;6;450;13,218667;5948,4;99;1068;VARAS;68;;SIN ACUERDO;0;;;458                                                                                                                                                                                                                                                                                                                                    ;02082013;1;22;63;ROTULADO                                            ;02082013;1;0307-2013;04072013;ATLAS AIR;412663                       
2082013;5482476;48;200;3;688;100;14101;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;28032014;13;1;5;1;4615;0;0;4615;0;0;0;1;49;334;4615;1072,5; ;0; ;0;0;0;NO; ;;0;;0;;1;TULIP-FRES      ~ TULIPANES~ A. FLOWERS-F~ FRESCOS~ TULIPA SP;;;;;;;6031920;6;310;14,887097;4615;99;0000001000;VARAS;20;;MERCANCIAS MAS DE UN MODELO.;68;;SIN ACUERDO;334                                                                                                                                                                                                                                                                                                         ;02082013;1;22;49;ROTULADO                                            ;02082013;1;369-51857282;11072013;ATLAS AIR;413311                    
2082013;5506420;48;200;3;4492;100;13302;0;3188;0;0;992;AEROP.A.M.BENITEZ;6;R;4;441;TOKIO;331;JAPON;IBERIA;517;92116000;3;PANALPINA;89170800;9;0;331;;23042014;13;3;2;1;7593,6;0;1289;6304,6;0;0;0;1;106;490;6304,6;1289; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FOLLAJES~ NOVAZEL-F~ VAR.ASSORTED~MIXTOS~ FRESCOS;;;;;;;6042090;6;374;16,857219;6304,6;68;820;AAEECH-JAP;20;;MERCANCIAS MAS DE UN MODELO.;72;;PRECIO PROMEDIO;490                                                                                                                                                                                                                                                                                                    ;02082013;1;22;106;ROT.                                               ;02082013;1;125-96573982;27072013;IBERIA;412983                       
5082013;5500227;55;200;3;10721;100;5503;0;3188;0;0;908;SAN VICENTE;10;F;1;411;SHANGAI;336;CHINA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;25042014;142;1;5;1;66259,59;0;0;66259,59;0;0;0;1;1;21945;66259,59;3614,89; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ JUAN SONE-F~ DE LILIUM~ EN REPOSO;VEGETATIVO;;;;;;6011011;10;328125;,201934;66259,59;99;0000328125;UNIDAD;61;;3SCLKU4580;68;;SIN ACUERDO;21945                                                                                                                                                                                                                                                                                          ;05082013;1;76;1;                                                     ;05082013;1;SUDUB37011955017;29072013;MONTE ACONCAGUA;98790           
5082013;5501075;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;8;F;7;291;ARAUCARIA;220;BRASIL;TR. MORROS;997;6737347;2;TR. MORROS;6737437;1;0;220;;20042014;13;1;11;1;158246,4;0;10982,4;147264;0;0;0;1;26;23562,24;147264;10982,4; ;0; ;0;0;0;NO; ;;0;;0;;1;0602PLANTASAL   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ ALBI;ON~ (FRESA);;;;;;6029023;6;22314,24;6,599553;147264;68;500;ACEM;0;;;0;;;23562,24                                                                                                                                                                                                                                                                                                              ;05082013;1;80;26;LLAHUEN                                             ;05082013;1;CL.909.001967;24072013;;                                  
6082013;5382171;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;7022014;142;3;5;1;78360,09;0;0;78360,09;0;0;0;1;1;20685;78360,09;0; ;0; ;0;0;0;NO; ;;0;;0;;1;06011012        ~ BULBOS DE FLORES~ SOUTHERN BULBS-F~ DE TULIPAN~ EN R;EPOSO VEGETATIVO;;;;;;6011012;10;18900;4,146037;78360,09;99;0000018900;KG;61;;3SCLES3051;68;800;AAPCCH-UE;20685                                                                                                                                                                                                                                                                                         ;06082013;1;76;1;                                                     ;06082013;1;SUDUB36011726213;13052013;SANTA REBECCA;96093             
