4032013;5216288;55;200;3;10721;100;5503;0;3188;0;0;908;SAN VICENTE;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;17112013;142;1;5;1;254339,64;0;0;254339,64;0;0;0;1;1;17993;254339,64;5789,97; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~JUAN SONE-F~ DE LILIUM~ EN REPOSOS;VEGETATIVO, HIJUELAS;;;;;;6011011;10;1333011;,190801;254339,64;99;0001333011;UNIDAD;61;;3SCLES0384;68;800;AAPCCH-UE;17993                                                                                                                                                                                                                                                                      ;04032013;1;76;1;                                                     ;04032013;1;SUDUB37011575021;20022013;CAP MORETON;92158               
8032013;5205059;55;200;3;1589;100;13301;0;3188;0;0;908;SAN VICENTE;9;R;1;451;KAOHSIUNG;330;TAIWAN (FORMOSA;CHINA SHIPPING;336;91256000;7;CHINA SHIPPING CONTAINER LINES;91256000;7;0;330;;12052013;13;1;5;1;44800;0;0;44800;0;0;0;1;2;14200;44800;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ MUSGOS~ MAR ANDINO-F~ SPHAGNUM MOSS~ PARA ARREGLOS;FLORALES~;;;;;;6049000;6;14000;3,2;44800;61;;252WCLSVE001;68;;SIN ACUERDO;0;;;14200                                                                                                                                                                                                                                                                                                   ;08032013;1;74;2;                                                     ;08032013;1;SVEKHH000109;12022013;MONTE TAMARO;91712                  
8032013;5214828;55;200;3;1589;100;13301;0;3188;0;0;908;SAN VICENTE;9;R;1;451;KAOHSIUNG;330;TAIWAN (FORMOSA;CHINA SHIPPING;336;91256000;7;CHINA SHIPPING CONTAINER LINES;91256000;7;0;330;;17062013;13;1;5;1;22400;0;0;22400;0;0;0;1;1;7100;22400;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ MUSGOS~ MAR ANDINO-F~ SPHAGNUM MOSS~ PARA ARREGLOS;FLORALES~;;;;;;6049000;6;7000;3,2;22400;61;;301WCLSVE001;68;;SIN ACUERDO;0;;;7100                                                                                                                                                                                                                                                                                                      ;08032013;1;74;1;                                                     ;08032013;1;SVEKHH000112;18022013;MONTE PASCOAL;92155                 
8032013;5215099;55;200;3;1589;100;13301;0;3188;0;0;908;SAN VICENTE;9;R;1;451;KAOHSIUNG;330;TAIWAN (FORMOSA;CHINA SHIPPING;336;91256000;7;CHINA SHIPPING CONTAINER LINES;91256000;7;0;330;;17062013;13;1;5;1;45500;0;0;45500;0;0;0;1;2;14200;45500;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ MUSGOS~ MAR ANDINO-F~ SPHAGNUM MOSS~ PARA ARREGLOS;FLORALES~;;;;;;6049000;6;14000;3,25;45500;61;;301WCLSVE001;68;;SIN ACUERDO;0;;;14200                                                                                                                                                                                                                                                                                                  ;08032013;1;74;2;                                                     ;08032013;1;SVEKHH000113;18022013;MONTE PASCOAL;92155                 
11032013;5220060;48;200;3;4492;100;13302;0;3188;0;0;992;AEROP.A.M.BENITEZ;6;R;4;441;TOKIO;331;JAPON;QANTAS AIRWAYS;406;59086190;1;CENTER CARGO SA;77127340;8;0;331;;16112013;13;3;2;1;3840;0;1323,25;2516,75;0;0;0;1;34;236;2516,75;1323,25; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE HORTENSIAS~ NOVAZEL-F~ VAR. DE CORTE HYDRA;NGEA SP~ FRESCAS;;;;;;6031999;6;220;11,439773;2516,75;68;820;AAEECH-JAP;0;;;0;;;236                                                                                                                                                                                                                                                                                                          ;11032013;1;22;34;ROT.                                                ;11032013;1;081-82091741;18022013;QANTAS AIRWAYS;388601               
11032013;5224257;55;200;3;769;100;10203;0;3188;0;0;926;CORONEL;10;R;1;551;OTROS PUERTOS DE FRA;505;FRANCIA;MEDITERRANEAN SHIPPING;508;96707720;8;MEDITERRANEAN SHIPPING;96707720;8;0;505;;6122013;142;1;1;1;20666,06;0;1698,74;18967,32;0;0;0;2;1;4444;18967,32;1650; ;48,74; ;20666,06;0;0;NO; ;;0;;0;;1;R12X1KG         ~ MUSGO SECO~ COM. MUSGOS ALPHA MOSS LTDA.-F~ SPHAGNUM;MOSS, CALIDAD SUPERIOR~ LOS D;EMAS PRODUCTOS VEGETALES, PARA;USO EN ORNAMENTACION;;;;6049000;6;2400;4,387033;10528,88;61;;SA0327469;68;800;AAPCCH-UE;72;;PRECIO PROMEDIO;2424                                                                                                                                                                           ;11032013;1;73;1;                                                     ;11032013;1;MSCUT6717601;24022013;MSC ROSARIA;92958                   
11032013;5224257;55;200;3;769;100;10203;0;3188;0;0;926;CORONEL;10;R;1;551;OTROS PUERTOS DE FRA;505;FRANCIA;MEDITERRANEAN SHIPPING;508;96707720;8;MEDITERRANEAN SHIPPING;96707720;8;0;505;;6122013;142;1;1;1;20666,06;0;1698,74;18967,32;0;0;0;2;1;4444;18967,32;1650; ;48,74; ;20666,06;0;0;NO; ;;0;;0;;2;B5KG            ~ MUSGO SECO~ COM. MUSGOS ALPHA MOSS LTDA.-F~ SPHAGNUM;MOSS, CALIDAD STANDARD~ LS DE;MAS PRODUCTOS VEGETALES, PARA;USO EN ORNAMENTACION;;;;6049000;6;2000;4,21922;8438,44;99;0000002000;KILO NETO;72;;PRECIO PROMEDIO;68;800;AAPCCH-UE;2020                                                                                                                                                                    ;11032013;1;73;1;                                                     ;11032013;1;MSCUT6717601;24022013;MSC ROSARIA;92958                   
11032013;5254027;48;200;3;4492;100;13302;0;3188;0;0;992;AEROP.A.M.BENITEZ;6;R;4;621;AMSTERDAM;515;HOLANDA;LAN CHILE;997;89862200;2;CENTER CARGO SA;77127340;8;0;515;;24112013;142;3;2;1;8125,9;0;2740;5385,9;0;0;0;1;122;512;5385,9;2740; ;0; ;0;0;0;NO; ;;0;;0;;1;HORTENSIAS      ~ FLORES DE HORTENSIAS~ NOVAZEL-F~ VAR. DE CORTE HYDRA;NGEA SP~ FRESCAS;;;;;;6031999;6;340;15,840882;5385,9;99;0000003660;UNIDADES;68;800;AAPCCH-UE;0;;;512                                                                                                                                                                                                                                                                                            ;11032013;1;22;122;ROT.                                               ;11032013;1;045-86086674;27022013;LAN CHILE;390922                    
11032013;5258451;48;200;3;4492;100;13302;0;3188;0;0;992;AEROP.A.M.BENITEZ;14;R;4;621;AMSTERDAM;515;HOLANDA;LAN CHILE;997;89862200;2;CENTER CARGO SA;77127340;8;0;515;;25112013;142;3;2;1;4686,89;0;1361,25;3325,64;0;0;0;1;66;470;3325,64;1361,25; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE GENTIANA~ NOVAZEL~ VAR. ASHIRO GENTIAN~ FR;ESCAS;;;;;;6031999;6;420;7,91819;3325,64;68;800;AAPCCH-UE;20;;MERCANCIAS MAS DE UN MODELO.;72;;PRECIO PROMEDIO;470                                                                                                                                                                                                                                                                     ;11032013;1;22;66;ROT.                                                ;11032013;1;045-86086696;28022013;LAN CHILE;391119                    
11032013;5263558;48;200;3;4492;100;13302;0;3188;0;0;992;AEROP.A.M.BENITEZ;6;R;4;621;AMSTERDAM;515;HOLANDA;LAN CHILE;997;89862200;2;CENTER CARGO SA;77127340;8;0;515;;30112013;142;3;2;1;9862,22;0;2380,8;7481,42;0;0;0;1;97;744;7481,42;2380,8; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE GENTIANA~ NOVAZEL~ VAR. ASHIRO GENTIAN~ FR;ESCAS;;;;;;6031999;6;653;11,456998;7481,42;68;800;AAPCCH-UE;20;;MERCANCIAS MAS DE UN MODELO.;72;;PRECIO PROMEDIO;744                                                                                                                                                                                                                                                                      ;11032013;1;22;97;ROT.                                                ;11032013;1;045-85191982;05032013;LAN CHILE;391840                    
11032013;5264454;48;200;3;15723;100;5501;3;3188;0;0;992;AEROP.A.M.BENITEZ;5;R;4;251;LIMA;219;PERU;TACA CARGO CHILE;211;77491900;7;BIG BUSINESS CARGO LTDA.;76178580;K;0;219;;29112013;13;1;5;1;1854,6;0;0;1854,6;0;0;0;1;5;90;1854,6;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ YEMAS DE PALTO ~ CAROLINA CABRE;RA-F ~ PERSEA AMERICANA ~ 843;0 UNIDADES ~ DE ESQUEJES ~ PAR;A LA SIEMBRA;;;;6021090;6;73;25,405479;1854,6;99;73.000;KILOS NETOS;68;538;ACE;0;;;90                                                                                                                                                                                                                                                                     ;11032013;1;22;5;ROTULADO                                             ;11032013;1;000000000000000000530-30413666;05032013;LR;389816         
11032013;5268329;48;200;3;4492;100;13302;0;3188;0;0;992;AEROP.A.M.BENITEZ;14;R;4;621;AMSTERDAM;515;HOLANDA;AIR FRANCE;505;91750000;2;CENTER CARGO SA;77127340;8;0;515;;1122013;142;3;2;1;3820,03;0;1344;2476,03;0;0;0;1;49;370;2476,03;1344; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE GENTIANA~ NOVAZEL~ VAR. ASHIRO GENTIAN~ FR;ESCAS;;;;;;6031999;6;324;7,642068;2476,03;68;800;AAPCCH-UE;20;;MERCANCIAS MAS DE UN MODELO.;72;;PRECIO PROMEDIO;370                                                                                                                                                                                                                                                                         ;11032013;1;22;49;ROT.                                                ;11032013;1;057-78802850;06032013;AIR FRANCE;389456                   
13032013;5181800;48;200;3;736;100;13114;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;576;MOUNT PLEASANT;510;REINO UNIDO;LAN CHILE;997;89862200;2;LAN CHILE;89862200;2;0;510;;25052013;13;1;10;1;3976;0;0;3976;0;0;0;17;100;1508;3976;0; ;0; ;0;0;0;NO; ;;0;;0;;9;FLO100          ~ FLORES FRESCAS~ DAVID GRIFFITHS-F~ FLO100~ SURTIDAS;CORTADAS PARA CONFECCION DE RA;MOS Y ADORNOS~;;;;;6031999;6;10;12;120;99;0000000010;KILO NETO;0;;;0;;;10                                                                                                                                                                                                                                                                                                ;13032013;1;22;100;ROTULADO                                           ;13032013;2;85975842;25012013;LAN CHILE;38579                         
13032013;5181800;48;200;3;736;100;13114;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;576;MOUNT PLEASANT;510;REINO UNIDO;LAN CHILE;997;89862200;2;LAN CHILE;89862200;2;0;510;;25052013;13;1;10;1;3976;0;0;3976;0;0;0;17;100;1508;3976;0; ;0; ;0;0;0;NO; ;;0;;0;;9;FLO100          ~ FLORES FRESCAS~ DAVID GRIFFITHS-F~ FLO100~ SURTIDAS;CORTADAS PARA CONFECCION DE RA;MOS Y ADORNOS~;;;;;6031999;6;10;12;120;99;0000000010;KILO NETO;0;;;0;;;10                                                                                                                                                                                                                                                                                                ;13032013;1;22;100;ROTULADO                                           ;13032013;1;85975831;25012013;LAN CHILE;38579                         
13032013;5192471;48;200;3;736;100;13114;0;3188;0;0;992;AEROP.A.M.BENITEZ;20;R;4;576;MOUNT PLEASANT;510;REINO UNIDO;LAN CHILE;997;89862200;2;LAN CHILE;89862200;2;0;510;;1062013;13;1;10;1;4090;0;0;4090;0;0;0;17;135;1971;4090;0; ;0; ;4090;0;0;NO; ;;0;;0;;7;FLO100          ~ FLORES FRESCAS~ DAVID GRIFFITHS-F~ FLO100~ SURTIDAS;CORTADAS PARA CONFECCION DE RA;MOS Y ADORNOS~;;;;;6031999;6;15;12;180;99;0000000015;KILO NETO;0;;;0;;;15                                                                                                                                                                                                                                                                                             ;13032013;1;22;135;ROTULADO                                           ;13032013;2;85976881;01022013;LAN CHILE;386125                        
13032013;5192471;48;200;3;736;100;13114;0;3188;0;0;992;AEROP.A.M.BENITEZ;20;R;4;576;MOUNT PLEASANT;510;REINO UNIDO;LAN CHILE;997;89862200;2;LAN CHILE;89862200;2;0;510;;1062013;13;1;10;1;4090;0;0;4090;0;0;0;17;135;1971;4090;0; ;0; ;4090;0;0;NO; ;;0;;0;;7;FLO100          ~ FLORES FRESCAS~ DAVID GRIFFITHS-F~ FLO100~ SURTIDAS;CORTADAS PARA CONFECCION DE RA;MOS Y ADORNOS~;;;;;6031999;6;15;12;180;99;0000000015;KILO NETO;0;;;0;;;15                                                                                                                                                                                                                                                                                             ;13032013;1;22;135;ROTULADO                                           ;13032013;1;85976870;01022013;LAN CHILE;386125                        
13032013;5224424;55;200;3;9698;100;13120;0;3188;0;0;908;SAN VICENTE;10;F;1;451;KAOHSIUNG;330;TAIWAN (FORMOSA;CMA CGM;305;91256000;7;U LOG;33333333;3;0;330;;21112013;13;4;2;1;25856,25;0;1300;24556,25;0;0;0;1;1;7170,8;24556,25;1300; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ MUSGO~ TEPU-F~ 5 STARS~ EN BOLSAS;;;;;;;6042090;6;6895;3,561458;24556,25;99;0000001379;BOLSAS;68;;SIN ACUERDO;61;;SNG9124643;7170,8                                                                                                                                                                                                                                                                                                                     ;13032013;1;74;1;                                                     ;13032013;1;EMCL101711;24022013;MSC ESTHI;92131                       
13032013;5247212;55;200;3;362;100;13114;0;3188;0;0;909;LIRQUEN;10;R;1;413;DA CHAN BAY;336;CHINA;KAWASAKI KISEN KAISHA;331;83125200;6;KAWASAKI KISEN KAISHA;83125200;6;0;336;;1062013;13;4;2;1;12450;0;1070;11380;0;0;0;1;1;8432,8;11380;1070; ;0; ;0;0;0;NO; ;;0;;0;;1;SPHAGNUM        ~ MUSGO~ E.CHILOE-F~  DESHIDRATADO ~ ENVASE FARDOS DE;5 KGS.;;;;;;6049000;6;8300;1,371084;11380;61;;LQN300286;68;816;TLC-CHCHI;59;;NO REQUIERE CERT. FITOS;8432,8                                                                                                                                                                                                                                                                                 ;13032013;1;78;1;                                                     ;13032013;1;KKLULQN300286;03032013;MOL PRECISION;93345                
13032013;5260734;55;200;3;10721;100;5503;0;3188;0;0;908;SAN VICENTE;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;1122013;142;1;5;1;280737,72;0;0;280737,72;0;0;0;1;1;17993;280737,72;5565,56; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~JUAN SONE-F~ DE LILIUM~ EN REPOSO V;EGETATIVO~ HIJUELAS;;;;;;6011011;10;1416108;,198246;280737,72;99;0001416108;UNIDAD;61;;3SCLES0756;68;800;AAPCCH-UE;17993                                                                                                                                                                                                                                                                      ;13032013;1;76;1;                                                     ;13032013;1;SUDUB37011649046;06032013;CSAV RUPANCO;93347              
13032013;5262436;39;200;3;126;100;13404;0;3188;0;0;906;SAN ANTONIO;8;F;1;242;GUAYAQUIL;218;ECUADOR;C.S.A.V.;997;90160000;7;C.S.A.V.;90160000;7;0;218;;29112013;13;1;2;1;47800;0;2800;45000;0;0;0;1;1;2911;45000;2800; ;0; ;0;0;0;NO; ;;0;;0;;1;0602PLANTASAL   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ ALBI;ON~ (FRESA);;;;;;6029023;6;2661;16,910936;45000;61;;PEZAH0500;68;565;ACE;0;;;2911                                                                                                                                                                                                                                                                                                                                    ;13032013;1;76;1;                                                     ;13032013;1;PEZAH0500;04032013;CAP ROCA;93427                         
13032013;5275847;48;200;3;4492;100;13302;0;3188;0;0;992;AEROP.A.M.BENITEZ;6;F;4;621;AMSTERDAM;515;HOLANDA;AIR FRANCE;505;91750000;2;CENTER CARGO SA;77127340;8;0;515;;4122013;142;3;2;1;7106,83;0;1720,26;5386,57;0;0;0;1;107;491;5386,57;1720,26; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE HORTENSIAS~ NOVAZEL-F~ VAR. DE CORTE HYDRA;NGEA SP~ FRESCAS;;;;;;6031999;6;304;17,71898;5386,57;68;800;AAPCCH-UE;0;;;0;;;491                                                                                                                                                                                                                                                                                                     ;13032013;1;22;107;ROT.                                               ;13032013;1;057-78802861;09032013;AIR FRANCE;389459                   
13032013;5276369;48;200;3;4492;100;13302;0;3188;0;0;992;AEROP.A.M.BENITEZ;14;R;4;621;AMSTERDAM;515;HOLANDA;DELTA AIRLINES;225;59072510;2;CENTER CARGO SA;77127340;8;0;515;;5122013;142;3;2;1;3907,5;0;1689,75;2217,75;0;0;0;1;59;455;2217,75;1689,75; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE GENTIANA~ NOVAZEL~ VAR. ASHIRO GENTIAN~ FR;ESCAS;;;;;;6031999;6;400;5,544375;2217,75;68;800;AAPCCH-UE;20;;MERCANCIAS MAS DE UN MODELO.;72;;PRECIO PROMEDIO;455                                                                                                                                                                                                                                                                ;13032013;1;22;59;ROT.                                                ;13032013;1;006-34426862;10032013;DELTA AIRLINES;389586               
15032013;5087109;48;200;3;14260;100;9101;0;3188;0;0;992;AEROP.A.M.BENITEZ;9;R;4;621;AMSTERDAM;515;HOLANDA;DELTA AIR LINES.;225;59072510;2;KAYROS CARGO LTDA;76140822;4;0;515;;21082013;13;1;2;1;2250;0;318,36;1931,64;0;0;0;1;18;110;1931,64;318,36; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE PEONIA~~ SAN JOSE-F~ FLORES DE PEONIA, VAR;. KANSAS~~ FRESCAS;;;;;;6031930;6;104;18,573462;1931,64;68;800;AAPCCH-UE;20;;MERCANCIAS MAS DE UN MODELO.;64;a;VARIACION P/U;110                                                                                                                                                                                                                                                     ;15032013;1;22;18;ROT.                                                ;15032013;1;006-35492166;24112012;DELTA AIR LINES.;372799             
16032013;5199374;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;3112013;13;3;9;1;13140,51;0;3769,51;9371;0;0;0;7;241;1372;9371;3769,51; ;0; ;13140,51;0;0;NO; ;;0;;0;;1;ALLIUM          ~ ALLIUM FRECAS~ CHILFRESH-F~ GRADO 70 CM~ ALLIUM SPP;;;;;;;6031999;6;95;41,052632;3900;99;0000013000;VARAS;68;;SIN ACUERDO;0;;;130                                                                                                                                                                                                                                                                                                           ;16032013;1;22;241;ROTULADO                                           ;16032013;1;045-84265952;06022013;LAN CHILE;387332                    
16032013;5199374;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;3112013;13;3;9;1;13140,51;0;3769,51;9371;0;0;0;7;241;1372;9371;3769,51; ;0; ;13140,51;0;0;NO; ;;0;;0;;2;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 60-90CM~ ZANTEDESH;IA SPP;;;;;;6031960;6;56;17,142857;960;99;0000003200;VARAS;0;;;0;;;100                                                                                                                                                                                                                                                                                                                 ;16032013;1;22;241;ROTULADO                                           ;16032013;1;045-84265952;06022013;LAN CHILE;387332                    
