1072013;5407960;55;200;3;1589;100;13301;0;3188;0;0;908;SAN VICENTE;10;R;1;451;KAOHSIUNG;330;TAIWAN (FORMOSA;CHINA SHIPPING CONTA;336;91256000;7;CHINA SHIPPING CONTAINER LINES;91256000;7;0;330;;25082013;13;1;5;1;77823;0;0;77823;0;0;0;1;3;22535;77823;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ MUSGOS~ MAR ANDINO-F~ SPHAGNUM MOSS~ PARA ARREGLOS;FLORALES~;;;;;;6049000;6;22300;3,489821;77823;61;;315WCLSVE029;68;;SIN ACUERDO;0;;;22535                                                                                                                                                                                                                                                                                       ;01072013;1;74;3;                                                     ;01072013;1;SVEKHH000252;27052013;MONTE ROSA;96823                    
1072013;5420521;39;200;3;13465;100;6301;0;3188;0;0;906;SAN ANTONIO;6;R;1;541;VADO LIGURE;504;ITALIA;C.S.A.V.;997;90160000;7;COMBIX CHILE S.A.;33333333;3;0;504;5.0;28032014;142;1;5;1;42440,8;0;0;42440,8;0;0;0;7;2;39000;42440,8;9290; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ PALMERA(JUBAEA CHILENSIS)~ LANCEL-F.~ CON PAN DE TIE;RRA~ TRONCO 7.5M;;;;;;6029019;6;13000;,7322;9518,6;99;1;UNIDAD;61;;CHIWAABC5VB00;68;800;AAPCCH-UE;13000                                                                                                                                                                                                                                                                                            ;01072013;1;74;2;                                                     ;01072013;1;COMBIX03778.2013;03062013;WEHR KOBLENZ;96902              
1072013;5420521;39;200;3;13465;100;6301;0;3188;0;0;906;SAN ANTONIO;6;R;1;541;VADO LIGURE;504;ITALIA;C.S.A.V.;997;90160000;7;COMBIX CHILE S.A.;33333333;3;0;504;5.0;28032014;142;1;5;1;42440,8;0;0;42440,8;0;0;0;7;2;39000;42440,8;9290; ;0; ;0;0;0;NO; ;;0;;0;;2;SIN-CODIGO      ~ PALMERA(JUBAEA CHILENSIS)~ LANCEL-F.~ CON PAN DE TIE;RRA~ TRONCO 2.7M;;;;;;6029019;6;5000;1,253188;6265,94;99;0000000001;UNIDAD;68;800;AAPCCH-UE;0;;;5000                                                                                                                                                                                                                                                                                               ;01072013;1;74;2;                                                     ;01072013;1;COMBIX03778.2013;03062013;WEHR KOBLENZ;96902              
1072013;5420521;39;200;3;13465;100;6301;0;3188;0;0;906;SAN ANTONIO;6;R;1;541;VADO LIGURE;504;ITALIA;C.S.A.V.;997;90160000;7;COMBIX CHILE S.A.;33333333;3;0;504;5.0;28032014;142;1;5;1;42440,8;0;0;42440,8;0;0;0;7;2;39000;42440,8;9290; ;0; ;0;0;0;NO; ;;0;;0;;3;SIN-CODIGO      ~ PALMERA(JUBAEA CHILENSIS)~ LANCEL-F.~ CON PAN DE TIE;RRA~ TRONCO 3.0M;;;;;;6029019;6;6000;1,044323;6265,94;99;0000000001;UNIDAD;68;800;AAPCCH-UE;0;;;6000                                                                                                                                                                                                                                                                                               ;01072013;1;74;2;                                                     ;01072013;1;COMBIX03778.2013;03062013;WEHR KOBLENZ;96902              
1072013;5420521;39;200;3;13465;100;6301;0;3188;0;0;906;SAN ANTONIO;6;R;1;541;VADO LIGURE;504;ITALIA;C.S.A.V.;997;90160000;7;COMBIX CHILE S.A.;33333333;3;0;504;5.0;28032014;142;1;5;1;42440,8;0;0;42440,8;0;0;0;7;2;39000;42440,8;9290; ;0; ;0;0;0;NO; ;;0;;0;;4;SIN-CODIGO      ~ PALMERA(JUBAEA CHILENSIS)~ LANCEL-F.~ CON PAN DE TIE;RRA~ TRONCO 2.5M;;;;;;6029019;6;6000;1,044323;6265,94;99;0000000001;UNIDAD;68;800;AAPCCH-UE;0;;;6000                                                                                                                                                                                                                                                                                               ;01072013;1;74;2;                                                     ;01072013;1;COMBIX03778.2013;03062013;WEHR KOBLENZ;96902              
1072013;5420521;39;200;3;13465;100;6301;0;3188;0;0;906;SAN ANTONIO;6;R;1;541;VADO LIGURE;504;ITALIA;C.S.A.V.;997;90160000;7;COMBIX CHILE S.A.;33333333;3;0;504;5.0;28032014;142;1;5;1;42440,8;0;0;42440,8;0;0;0;7;2;39000;42440,8;9290; ;0; ;0;0;0;NO; ;;0;;0;;5;SIN-CODIGO      ~ PALMERA(JUBAEA CHILENSIS)~ LANCEL-F.~ CON PAN DE TIE;RRA~ TRONCO 2.9M;;;;;;6029019;6;5000;1,253188;6265,94;99;0000000001;UNIDAD;68;800;AAPCCH-UE;0;;;5000                                                                                                                                                                                                                                                                                               ;01072013;1;74;2;                                                     ;01072013;1;COMBIX03778.2013;03062013;WEHR KOBLENZ;96902              
1072013;5420521;39;200;3;13465;100;6301;0;3188;0;0;906;SAN ANTONIO;6;R;1;541;VADO LIGURE;504;ITALIA;C.S.A.V.;997;90160000;7;COMBIX CHILE S.A.;33333333;3;0;504;5.0;28032014;142;1;5;1;42440,8;0;0;42440,8;0;0;0;7;2;39000;42440,8;9290; ;0; ;0;0;0;NO; ;;0;;0;;6;SIN-CODIGO      ~ PALMERA(JUBAEA CHILENSIS)~ LANCEL-F.~ CON PAN DE TIE;RRA~ TRONCO 1.6M;;;;;;6029019;6;2000;1,96461;3929,22;99;0000000001;UNIDAD;68;800;AAPCCH-UE;0;;;2000                                                                                                                                                                                                                                                                                                ;01072013;1;74;2;                                                     ;01072013;1;COMBIX03778.2013;03062013;WEHR KOBLENZ;96902              
1072013;5420521;39;200;3;13465;100;6301;0;3188;0;0;906;SAN ANTONIO;6;R;1;541;VADO LIGURE;504;ITALIA;C.S.A.V.;997;90160000;7;COMBIX CHILE S.A.;33333333;3;0;504;5.0;28032014;142;1;5;1;42440,8;0;0;42440,8;0;0;0;7;2;39000;42440,8;9290; ;0; ;0;0;0;NO; ;;0;;0;;7;SIN-CODIGO      ~ PALMERA(JUBAEA CHILENSIS)~ LANCEL-F.~ CON PAN DE TIE;RRA~ TRONCO 1.6M;;;;;;6029019;6;2000;1,96461;3929,22;99;0000000001;UNIDAD;68;800;AAPCCH-UE;0;;;2000                                                                                                                                                                                                                                                                                                ;01072013;1;74;2;                                                     ;01072013;1;COMBIX03778.2013;03062013;WEHR KOBLENZ;96902              
1072013;5420522;39;200;3;13465;100;6301;0;3188;0;0;906;SAN ANTONIO;6;R;1;561;VALENCIA;517;ESPANA;C.S.A.V.;997;90160000;7;COMBIX CHILE S.A.;33333333;3;0;517;5.0;28032014;142;1;5;1;24562,84;0;0;24562,84;0;0;0;6;1;20500;24562,84;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ PALMERA(JUBAEA CHILENSIS)~ LANCEL-F.~ CON PAN DE TIE;RRA~ TRONCO 1.7M;;;;;;6029019;6;2500;1,548788;3871,97;99;0000000001;UNIDAD;61;;CHIWAABC5CW00;68;800;AAPCCH-UE;2500                                                                                                                                                                                                                                                                                    ;01072013;1;74;1;                                                     ;01072013;1;COMBIX03777.2013;03062013;WEHR KOBLENZ;96902              
1072013;5420522;39;200;3;13465;100;6301;0;3188;0;0;906;SAN ANTONIO;6;R;1;561;VALENCIA;517;ESPANA;C.S.A.V.;997;90160000;7;COMBIX CHILE S.A.;33333333;3;0;517;5.0;28032014;142;1;5;1;24562,84;0;0;24562,84;0;0;0;6;1;20500;24562,84;0; ;0; ;0;0;0;NO; ;;0;;0;;2;SIN-CODIGO      ~ PALMERA(JUBAEA CHILENSIS)~ LANCEL-F.~ CON PAN DE TIE;RRA~ TRONCO 1.7M;;;;;;6029019;6;2500;1,548788;3871,97;99;0000000001;UNIDAD;68;800;AAPCCH-UE;0;;;2500                                                                                                                                                                                                                                                                                                  ;01072013;1;74;1;                                                     ;01072013;1;COMBIX03777.2013;03062013;WEHR KOBLENZ;96902              
