FECHAACEPT;NUMEROIDENT;ADUANA;TIPOOPERACION;CODIGORUTEXPORTADORPPAL;NRO_EXPORTADOR;PORCENTAJEEXPPPAL;COMUNAEXPORTADORPPAL;CODIGORUTEXPSEC;NRO_EXPORTADOR_SEC;PORCENTAJEEXPSECUNDARIO;COMUNAEXPSECUNDARIO;PUERTOEMB;GLOSAPUERTOEMB;REGIONORIGEN;TIPOCARGA;VIATRANSPORTE;PUERTODESEMB;GLOSAPUERTODESEMB;PAISDESTINO;GLOSAPAISDESTINO;NOMBRECIATRANSP;PAISCIATRANSP;RUTCIATRANSP;DVRUTCIATRANSP;NOMBREEMISORDOCTRANSP;RUTEMISOR;DVRUTEMISOR;CODIGOTIPOAUTORIZA;NUMEROINFORMEEXPO;DVNUMEROINFORMEEXP;FECHAINFORMEEXP;MONEDA;MODALIDADVENTA;CLAUSULAVENTA;FORMAPAGO;VALORCLAUSULAVENTA;COMISIONESEXTERIOR;OTROSGASTOS;VALORLIQUIDORETORNO;NUMEROREGSUSP;ADUANAREGSUSP;PLAZOVIGENCIAREGSUSP;TOTALITEM;TOTALBULTOS;PESOBRUTOTOTAL;TOTALVALORFOB;VALORFLETE;CODIGOFLETE;VALORSEGURO;CODIGOSEG;VALORCIF;NUMEROPARCIALIDAD;TOTALPARCIALES;PARCIAL;OBSERVACION;NUMERODOCTOCANCELA;FECHADOCTOCANCELA;TIPODOCTOCANCELA;PESOBRUTOCANCELA;TOTALBULTOSCANCELA;NUMEROITEM;NOMBRE;ATRIBUTO1;ATRIBUTO2;ATRIBUTO3;ATRIBUTO4;ATRIBUTO5;ATRIBUTO6;CODIGOARANCEL;UNIDADMEDIDA;CANTIDADMERCANCIA;FOBUNITARIO;FOBUS;CODIGOOBSERVACION1;VALOROBSERVACION1;GLOSAOBSERVACION1;CODIGOOBSERVACION2;VALOROBSERVACION2;GLOSAOBSERVACION2;CODIGOOBSERVACION3;VALOROBSERVACION3;GLOSAOBSERVACION3;PESOBRUTOITEM;FECHAACEPTPACKAGE;NUMEROBULTO;TIPOBULTO;CANTIDADBULTO;IDENTIFICACIONBULTO;FECHAACEPTTRANSPORT;NSECDOCTRANSP;NUMERODOCTRANSP;FECHADOCTRANSP;NOMBRENAVE;NUMEROVIAJE;YEAR;MONTH
3022016;6920023;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;24102016;13;3;9;1;16484,2;0;4444,2;12040;0;0;270;8;295;1620;12040;4444,2; ;0; ;16484,2;0;0;NO; ;;0;;0;;8;GREENMIX        ~ FOLLAJE MIXTO FRESCO~ CHILFRESF-F~ GRADO: 30-60CM~ L;APHOSORIA CUADROFINATA;;;;;;6049000;6;78;7,564103;590;99;590.0;RAMO;0;;;0.0;;;88                                                                                                                                                                                                                                                                                                            ;3022016;1;22;295;ROTULADO                                           ;3022016;1;369-67789610;28012016;ATLAS AIR;566794                    ;2016;02
3022016;6926531;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;26102016;13;3;9;1;19342,35;0;5142,35;14200;0;0;270;6;333;1848;14200;5142,35; ;0; ;19342,35;0;0;NO; ;;0;;0;;1;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~25- 60CM~ HYDRANGEA;SP;;;;;;6031999;6;1172;6,928328;8120;99;8120.0;VARAS;68;;SIN ACUERDO;0.0;;;1291                                                                                                                                                                                                                                                                                                         ;3022016;1;22;333;ROTULADO                                           ;3022016;1;369-67789746;30012016;ATLAS AIR;567307                    ;2016;02
3022016;6926531;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;26102016;13;3;9;1;19342,35;0;5142,35;14200;0;0;270;6;333;1848;14200;5142,35; ;0; ;19342,35;0;0;NO; ;;0;;0;;2;BLACKBERRIES    ~ BLACKBERRIES FRESCOS~ CHILFRESH-F~ GRADO 50-60 CM~ C;ORTADOS PARA ADORNO;;;;;;6031999;6;345;12;4140;99;8280.0;VARAS;0;;;0.0;;;406                                                                                                                                                                                                                                                                                                           ;3022016;1;22;333;ROTULADO                                           ;3022016;1;369-67789746;30012016;ATLAS AIR;567307                    ;2016;02
3022016;6926531;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;26102016;13;3;9;1;19342,35;0;5142,35;14200;0;0;270;6;333;1848;14200;5142,35; ;0; ;19342,35;0;0;NO; ;;0;;0;;3;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 70-90CM~ ZANTEDESH;IA SPP;;;;;;6031960;6;20;20;400;99;1000.0;VARAS;0;;;0.0;;;31                                                                                                                                                                                                                                                                                                                           ;3022016;1;22;333;ROTULADO                                           ;3022016;1;369-67789746;30012016;ATLAS AIR;567307                    ;2016;02
3022016;6926531;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;26102016;13;3;9;1;19342,35;0;5142,35;14200;0;0;270;6;333;1848;14200;5142,35; ;0; ;19342,35;0;0;NO; ;;0;;0;;4;EREMURUS        ~ EREMURUS FRESCOS~ CHILFRESH-F~ GRADO 70-90 CM~ EREMU;RUS SPP;;;;;;6031999;6;24;11,666667;280;99;700.0;VARAS;0;;;0.0;;;37                                                                                                                                                                                                                                                                                                                    ;3022016;1;22;333;ROTULADO                                           ;3022016;1;369-67789746;30012016;ATLAS AIR;567307                    ;2016;02
3022016;6926531;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;26102016;13;3;9;1;19342,35;0;5142,35;14200;0;0;270;6;333;1848;14200;5142,35; ;0; ;19342,35;0;0;NO; ;;0;;0;;5;ALLIUM          ~ ALLIUM FRECAS~ CHILFRESH-F~ GRADO 50 CM~ ALLIUM SPP;;;;;;;6031999;6;32;12,5;400;99;2000.0;VARAS;0;;;0.0;;;43                                                                                                                                                                                                                                                                                                                                ;3022016;1;22;333;ROTULADO                                           ;3022016;1;369-67789746;30012016;ATLAS AIR;567307                    ;2016;02
3022016;6926531;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;26102016;13;3;9;1;19342,35;0;5142,35;14200;0;0;270;6;333;1848;14200;5142,35; ;0; ;19342,35;0;0;NO; ;;0;;0;;6;GENTIANA        ~ GENTIANAS FRESCAS~ CHILFRES-F~ GENTIANA SPP~ GRADO 5;5 - 80 CM;;;;;;6031999;6;37;23,243243;860;99;2150.0;VARAS;0;;;0.0;;;40                                                                                                                                                                                                                                                                                                                 ;3022016;1;22;333;ROTULADO                                           ;3022016;1;369-67789746;30012016;ATLAS AIR;567307                    ;2016;02
4022016;6886859;39;200;3;126;100;13404;0;3188;0;0;906;SAN ANTONIO;8;F;1;242;GUAYAQUIL;218;ECUADOR;CMA CGM;505;91256000;7;CMA CGM;91256000;7;0;218;;9102016;13;1;2;1;121264;0;2800;118464;0;0;270;2;1;13689,6;118464;2800; ;0; ;0;0;0;NO; ;;0;;0;;1;0602PLANTASAL   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ ALBI;ON~ (FRESA);;;;;;6029023;6;10183,68;9,276018;94464;61;;SNG0195893;68;565.0;ACE;33.0;;0000000002.80;10951,68                                                                                                                                                                                                                                                                                                        ;4022016;1;76;1;                                                     ;4022016;1;SNG0195893;13012016;WARNOW DOLPHIN;133311                 ;2016;02
4022016;6886859;39;200;3;126;100;13404;0;3188;0;0;906;SAN ANTONIO;8;F;1;242;GUAYAQUIL;218;ECUADOR;CMA CGM;505;91256000;7;CMA CGM;91256000;7;0;218;;9102016;13;1;2;1;121264;0;2800;118464;0;0;270;2;1;13689,6;118464;2800; ;0; ;0;0;0;NO; ;;0;;0;;2;0602PLANTASMO   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ MONT;EREY~ (FRESA);;;;;;6029023;6;2545,92;9,426848;24000;0;;;0;;;0.0;;;2737,92                                                                                                                                                                                                                                                                                                                                        ;4022016;1;76;1;                                                     ;4022016;1;SNG0195893;13012016;WARNOW DOLPHIN;133311                 ;2016;02
5022016;6921744;33;200;3;2704;100;7301;0;3188;0;0;965;LOS LIBERTADORES;13;R;7;261;SAN JUAN;224;ARGENTINA;TR.PATRICIO ENRIQUE R.VALENZUELA;997;7992859;3;TR.PATRICIO ENRIQUE R.VALENZUE;7992859;3;0;224;2.0;15012016;13;1;2;32;56539,12;0;2200;54339,12;0;0;0;1;66;18200;54339,12;2200; ;0; ;0;0;0;NO; ;;0;;0;;1;POLARB-         ~ PLANTAS DE OLIVO~ AGROMILLORA-F~ (OLEA EUROPA) ARB;E QUINA~ VIVAS, CON SUS RAICES;;;;;;6022059;10;41360;1,313809;54339,12;99;41360.0;UNIDAD;68;500.0;ACEM;72.0;;PRECIO PROMEDIO;18200                                                                                                                                                                                                                     ;5022016;1;93;66;ROTULADO                                            ;5022016;1;055003/2016;16012016;;                                    ;2016;02
8022016;6905853;48;200;3;5295;100;5102;3;3188;0;0;992;AEROP.A.M.BENITEZ;5;R;4;621;AMSTERDAM;515;HOLANDA;KLM ROYAL DUTCH;515;91354000;K;MAIN CARGO LTDA.;79606400;5;0;515;;20022016;142;1;1;1;43493,22;0;3782,76;39710,46;0;0;30;1;64;699;39710,46;3661,9; ;120,86; ;43493,22;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~BULBOS DE FLORES~MULTIFLORA-F~DE LILIUM~EN ESTADO INV;ITRO, EN POTES, ACONDICIONADOS;EN CAJAS;;;;;6011011;10;227199;,174783;39710,46;99;227199.0;UNIDADES;68;800.0;AAPCCH-UE;0.0;;;699                                                                                                                                                                                                                                     ;8022016;1;22;64;ROTULADAS                                           ;8022016;1;074-24773755;21012016;KL702;560307                        ;2016;02
9022016;6916081;39;200;3;4095;100;10304;0;3188;0;0;906;SAN ANTONIO;10;F;1;232;BUENAVENTURA;202;COLOMBIA;EVERGREEN;333;90596000;8;CARGO COMPAS;89862200;2;0;515;;27102016;142;3;5;1;32713,05;0;0;32713,05;0;0;270;1;1;22050;32713,05;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SOUTHER BULBS-F~ DE LILIUM~ EN RE;POSO VEGETATIVO;;;;;;6011011;10;210000;,155776;32713,05;99;210000.0;UNIDADES;68;640.0;ALCCH-COL;33.0;;0000000004.40;22050                                                                                                                                                                                                                                                                            ;9022016;1;76;1;                                                     ;9022016;1;EGLV731600003650;31012016;AS FIORELLA;133408              ;2016;02
11022016;6913427;48;200;3;5052;100;13113;3;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;251;LIMA;219;PERU;LAN;997;89862200;2;MAIN CARGO LTDA.;79606400;5;0;219;;24022016;13;1;12;1;2676;0;570;2106;0;0;30;1;3;37;2106;530; ;40; ;2676;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~PLANTAS IN VITRO DE ARANDANO~AGRICOLA ARBOLES-F~VARIE;DAD BILOXI~PARA CULTIVO, ACOND;ICIONADAS EN CAJAS DE CARTON;;;;;6029021;6;30;70,2;2106;99;17550.0;UNIDADES;68;;SIN ACUERDO;0.0;;;37                                                                                                                                                                                                                                                                              ;11022016;1;22;3;ROTULADO                                             ;11022016;1;045-87860264;25012016;LA530;563868                        ;2016;02
22022016;6898416;48;200;3;2723;100;13101;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;291;AMSTERDAM;515;HOLANDA;LAN AIRLINE S.A.;997;96731890;6;NEWPORT CARGO S.A.;76320340;9;0;515;;14012016;142;1;5;32;8637,91;0;0;8637,91;0;0;0;1;76;251;8637,91;2667; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~FLORES FRESCAS~COMERCIALIZADORA FLOREXPERT-F~VARIEDAD;HORTENSIAS~PARA USO DECORATIV;O DE INTERIOR Y EXTERIOR DE ES;PACIOS.;;;;6039000;6;175;49,359486;8637,91;99;3935.0;TALLOS;68;;SIN ACUERDO;0.0;;;251                                                                                                                                                                                                                                       ;22022016;1;22;76;ROTULADO                                            ;22022016;1;045-70271456;14012016;LAN AIRLINES;563682                 ;2016;02
23022016;6927418;48;200;3;2723;100;13101;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;141;MIAMI;225;U.S.A.;LAN AIRLINE S.A.;997;96731890;6;NEWPORT CARGO S.A.;76320340;9;0;225;;1022016;13;1;11;32;2238,75;0;0;2238,75;0;0;0;1;47;183;2238,75;805,5; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~FLORES FRESCAS~COMERCIALIZADORA FLOREXPERT-F~VARIEDAD;HORTENSIAS~PARA USO DECORATI;VO DE INTERIOR Y EXTERIOR DE E;SPACIOS.;;;;6039000;6;136;16,461397;2238,75;99;1125.0;TALLOS;68;;SIN ACUERDO;0.0;;;183                                                                                                                                                                                                                                           ;23022016;1;22;47;ROTULADO                                            ;23022016;1;045-70365864;1022016;LAN AIRLINES;565017                 ;2016;02
23022016;6930943;48;200;3;2723;100;13101;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;291;AMSTERDAM;515;HOLANDA;LAN AIRLINE S.A.;997;96731890;6;NEWPORT CARGO S.A.;76320340;9;0;515;;3022016;142;1;5;32;6259,12;0;0;6259,12;0;0;0;2;83;315;6259,12;1866,6; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~FLORES FRESCAS~COMERCIALIZADORA FLOREXPERT-F~VARIEDAD;HORTENSIAS~PARA USO DECORATI;VO DE INTERIOR Y EXTERIOR DE E;SPACIOS.;;;;6039000;6;183;19,499016;3568,32;99;2190.0;TALLOS;68;;SIN ACUERDO;0.0;;;256                                                                                                                                                                                                                                     ;23022016;1;22;83;ROTULADO                                            ;23022016;1;045-70365853;3022016;LAN AIRLINES;565462                 ;2016;02
23022016;6930943;48;200;3;2723;100;13101;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;291;AMSTERDAM;515;HOLANDA;LAN AIRLINE S.A.;997;96731890;6;NEWPORT CARGO S.A.;76320340;9;0;515;;3022016;142;1;5;32;6259,12;0;0;6259,12;0;0;0;2;83;315;6259,12;1866,6; ;0; ;0;0;0;NO; ;;0;;0;;2;SIN-CODIGO      ~FLORES FRESCAS~COMERCIALIZADORA FLOREXPERT-F~VARIEDAD;GENTIANAS~PARA USO DECORATIV;O DE INTERIOR Y EXTERIOR DE ES;PACIOS.;;;;6039000;6;49;54,914286;2690,8;99;2600.0;TALLOS;68;;SIN ACUERDO;0.0;;;59                                                                                                                                                                                                                                         ;23022016;1;22;83;ROTULADO                                            ;23022016;1;045-70365853;3022016;LAN AIRLINES;565462                 ;2016;02
23022016;6937218;48;200;3;2723;100;13101;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;NEWPORT CARGO S.A.;76320340;9;0;225;;5022016;13;1;11;32;2636,75;0;0;2636,75;0;0;0;1;53;207;2636,75;1035; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~FLORES FRESCAS~COMERCIALIZADORA FLOREXPERT-F~VARIEDAD;HORTENSIAS~PARA USO DECORATI;VO DE INTERIOR Y EXTERIOR DE E;SPACIOS.;;;;6039000;6;154;17,121753;2636,75;99;1325.0;TALLOS;68;;SIN ACUERDO;0.0;;;207                                                                                                                                                                                                                                                   ;23022016;1;22;53;ROTULADO                                            ;23022016;1;045-99479995;5022016;LAN CHILE;567913                    ;2016;02
23022016;6943932;48;200;3;2723;100;13101;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;291;AMSTERDAM;515;HOLANDA;LAN CHILE;997;89862200;2;NEWPORT CARGO S.A.;76320340;9;0;515;;10022016;142;1;5;32;8749,73;0;0;8749,73;0;0;0;2;71;320;8749,73;1857,8; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~FLORES FRESCAS~COMERCIALIZADORA FLOREXPERT-F~VARIEDAD;GENTIANAS~PARA USO DECORATIV;O DE INTERIOR Y EXTERIOR DE ES;PACIOS.;;;;6039000;6;141;47,147801;6647,84;99;7650.0;TALLOS;68;;SIN ACUERDO;0.0;;;169                                                                                                                                                                                                                                             ;23022016;1;22;71;ROTULADO                                            ;23022016;1;045-70417664;10022016;LAN CHILE;567555                    ;2016;02
23022016;6943932;48;200;3;2723;100;13101;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;291;AMSTERDAM;515;HOLANDA;LAN CHILE;997;89862200;2;NEWPORT CARGO S.A.;76320340;9;0;515;;10022016;142;1;5;32;8749,73;0;0;8749,73;0;0;0;2;71;320;8749,73;1857,8; ;0; ;0;0;0;NO; ;;0;;0;;2;SIN-CODIGO      ~FLORES FRESCAS~COMERCIALIZADORA FLOREXPERT-F~VARIEDAD;HORTENSIAS~PARA USO DECORATI;VO DE INTERIOR Y EXTERIOR DE E;SPACIOS.;;;;6039000;6;108;19,461944;2101,89;99;1290.0;TALLOS;68;;SIN ACUERDO;0.0;;;151                                                                                                                                                                                                                                            ;23022016;1;22;71;ROTULADO                                            ;23022016;1;045-70417664;10022016;LAN CHILE;567555                    ;2016;02
29022016;6904696;48;200;3;4472;100;7107;0;3188;0;0;992;AEROP.A.M.BENITEZ;7;R;4;699;DUBLIN;506;IRLANDA;DELTA AIR LINES.;225;59072510;2;OVERSEAS LOGISTICS CHILE S.A.;76566000;9;0;506;;25102016;13;1;2;1;2895;0;1243,3;1651,7;0;0;270;2;2;108;1651,7;1243,3; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ PLANTAS DE ARAUCARIA~ AG.LAS PALMAS-F~ ARAUCANA~ CON;RAICES~ PARA SU PLANTACION;;;;;;6022090;10;903;1,819114;1642,66;99;912.0;UNIDAD;72;;PRECIO PROMEDIO;68.0;800.0;AAPCCH-UE;107                                                                                                                                                                                                                                                        ;29022016;1;22;2;ROTULADO                                             ;29022016;1;006-47411195;29012016;DELTA AIR LINES.;560119             ;2016;02
29022016;6931286;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;6;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;30102016;13;3;9;1;25398,85;0;7135,85;18263;0;0;270;7;516;2619;18263;7135,85; ;0; ;25398,85;0;0;NO; ;;0;;0;;1;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 50CM~ HYDRANGEA SP;;;;;;;6031999;6;1874;7,27588;13635;99;13635.0;VARAS;68;;SIN ACUERDO;0.0;;;2150                                                                                                                                                                                                                                                                                                      ;29022016;1;22;516;ROTULADO                                           ;29022016;1;369-67790030;3022016;ATLAS AIR;568066                    ;2016;02
29022016;6931286;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;6;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;30102016;13;3;9;1;25398,85;0;7135,85;18263;0;0;270;7;516;2619;18263;7135,85; ;0; ;25398,85;0;0;NO; ;;0;;0;;2;BLACKBERRIES    ~ BLACKBERRIES FRESCOS~ CHILFRESH-F~ GRADO 45-50 CM~ C;ORTADOS PARA ADORNO;;;;;;6031999;6;182;11,153846;2030;99;4060.0;VARAS;0;;;0.0;;;202                                                                                                                                                                                                                                                                                               ;29022016;1;22;516;ROTULADO                                           ;29022016;1;369-67790030;3022016;ATLAS AIR;568066                    ;2016;02
29022016;6931286;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;6;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;30102016;13;3;9;1;25398,85;0;7135,85;18263;0;0;270;7;516;2619;18263;7135,85; ;0; ;25398,85;0;0;NO; ;;0;;0;;3;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 60-90CM~ ZANTEDESH;IA SPP~;;;;;;6031960;6;48;13,333333;640;99;1600.0;VARAS;0;;;0.0;;;55                                                                                                                                                                                                                                                                                                              ;29022016;1;22;516;ROTULADO                                           ;29022016;1;369-67790030;3022016;ATLAS AIR;568066                    ;2016;02
29022016;6931286;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;6;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;30102016;13;3;9;1;25398,85;0;7135,85;18263;0;0;270;7;516;2619;18263;7135,85; ;0; ;25398,85;0;0;NO; ;;0;;0;;4;ALLIUM          ~ ALLIUM FRECAS~ CHILFRESH-F~ GRADO 70 CM~ ALLIUM SPP~;;;;;;;6031999;6;24;25;600;99;3000.0;VARAS;0;;;0.0;;;30                                                                                                                                                                                                                                                                                                                            ;29022016;1;22;516;ROTULADO                                           ;29022016;1;369-67790030;3022016;ATLAS AIR;568066                    ;2016;02
29022016;6931286;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;6;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;30102016;13;3;9;1;25398,85;0;7135,85;18263;0;0;270;7;516;2619;18263;7135,85; ;0; ;25398,85;0;0;NO; ;;0;;0;;5;SCABIOSA        ~ SCABIOSA FRESCA~ CHILFRESH~ GRADO 40-60 CM~ PIN CUSH;ION~;;;;;;6031999;6;8;20;160;99;800.0;VARAS;0;;;0.0;;;9                                                                                                                                                                                                                                                                                                                          ;29022016;1;22;516;ROTULADO                                           ;29022016;1;369-67790030;3022016;ATLAS AIR;568066                    ;2016;02
29022016;6931286;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;6;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;30102016;13;3;9;1;25398,85;0;7135,85;18263;0;0;270;7;516;2619;18263;7135,85; ;0; ;25398,85;0;0;NO; ;;0;;0;;6;GENTIANA        ~ GENTIANAS FRESCAS~ CHILFRES-F~ GENTIANA SPP~ GRADO 6;0 - 70 CM~;;;;;;6031999;6;37;11,027027;408;99;2040.0;VARAS;0;;;0.0;;;45                                                                                                                                                                                                                                                                                                           ;29022016;1;22;516;ROTULADO                                           ;29022016;1;369-67790030;3022016;ATLAS AIR;568066                    ;2016;02
29022016;6931286;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;6;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;30102016;13;3;9;1;25398,85;0;7135,85;18263;0;0;270;7;516;2619;18263;7135,85; ;0; ;25398,85;0;0;NO; ;;0;;0;;7;GREENMIX        ~ FOLLAJE MIXTO FRESCO~ CHILFRESF-F~ GRADO:25-60CM~ LA;PHOSORIA CUADROFINATA~;;;;;;6049000;6;108;7,314815;790;99;790.0;RAMO;0;;;0.0;;;128                                                                                                                                                                                                                                                                                               ;29022016;1;22;516;ROTULADO                                           ;29022016;1;369-67790030;3022016;ATLAS AIR;568066                    ;2016;02
29022016;6933053;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;6;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;1112016;13;3;9;1;7532,1;0;2404,1;5128;0;0;270;2;160;852;5128;2404,1; ;0; ;7532,1;0;0;NO; ;;0;;0;;1;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 50CM~ HYDRANGEA SP;;;;;;;6031999;6;638;7,37931;4708;99;4708.0;VARAS;68;;SIN ACUERDO;0.0;;;802                                                                                                                                                                                                                                                                                                                  ;29022016;1;22;160;ROTULADO                                           ;29022016;1;369-67789971;5022016;ATLAS AIR;568179                    ;2016;02
29022016;6933053;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;6;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;1112016;13;3;9;1;7532,1;0;2404,1;5128;0;0;270;2;160;852;5128;2404,1; ;0; ;7532,1;0;0;NO; ;;0;;0;;2;SNOWBERRIES     ~ FLORES FRESCAS~ CHILFRESH-F~ 60-80 CM~ SYMPHORICARPO;S SPP, CORTADOS PARA ADORNO~;;;;;;6031999;6;35;12;420;99;105.0;VARAS;0;;;0.0;;;50                                                                                                                                                                                                                                                                                                         ;29022016;1;22;160;ROTULADO                                           ;29022016;1;369-67789971;5022016;ATLAS AIR;568179                    ;2016;02
29022016;6938508;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;6;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;3112016;13;3;9;1;18867,6;0;5252,6;13615;0;0;270;4;337;1891;13615;5252,6; ;0; ;18867,6;0;0;NO; ;;0;;0;;1;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 25- 60CM~ HYDRANGEA;SP;;;;;;6031999;6;1301;7,782475;10125;99;10125.0;VARAS;68;;SIN ACUERDO;0.0;;;1571                                                                                                                                                                                                                                                                                                           ;29022016;1;22;337;ROTULADO                                           ;29022016;1;369-67790236;7022016;ATLAS AIR;568317                    ;2016;02
29022016;6938508;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;6;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;3112016;13;3;9;1;18867,6;0;5252,6;13615;0;0;270;4;337;1891;13615;5252,6; ;0; ;18867,6;0;0;NO; ;;0;;0;;2;BLACKBERRIES    ~ BLACKBERRIES FRESCOS~ CHILFRESH-F~ GRADO 50-60 CM~ C;ORTADOS PARA ADORNO;;;;;;6031999;6;210;12,238095;2570;99;5140.0;VARAS;0;;;0.0;;;248                                                                                                                                                                                                                                                                                                         ;29022016;1;22;337;ROTULADO                                           ;29022016;1;369-67790236;7022016;ATLAS AIR;568317                    ;2016;02
