TPO_DOCTO;ADU;FORM;FECVENCI;CODCOMUN;NUM_UNICO_IMPORTADOR;CODPAISCON;DESDIRALM;CODCOMRS;ADUCTROL;NUMPLAZO;INDPARCIAL;NUMHOJINS;TOTINSUM;CODALMA;NUM_RS;FEC_RS;ADUA_RS;NUMHOJANE;NUM_SEC;PA_ORIG;PA_ADQ;VIA_TRAN;TRANSB;PTO_EMB;PTO_DESEM;TPO_CARGA;ALMACEN;FEC_ALMAC;FECRETIRO;NU_REGR;ANO_REG;CODVISBUEN;NUMREGLA;NUMANORES;CODULTVB;PAGO_GRAV;FECTRA;FECACEP;GNOM_CIA_T;CODPAISCIA;NUMRUTCIA;DIGVERCIA;NUM_MANIF;NUM_MANIF1;NUM_MANIF2;FEC_MANIF;NUM_CONOC;FEC_CONOC;NOMEMISOR;NUMRUTEMI;DIGVEREMI;GREG_IMP;REG_IMP;BCO_COM;CODORDIV;FORM_PAGO;NUMDIAS;VALEXFAB;MONEDA;MONGASFOB;CL_COMPRA;TOT_ITEMS;FOB;TOT_HOJAS;COD_FLE;FLETE;TOT_BULTOS;COD_SEG;SEGURO;TOT_PESO;CIF;NUM_AUT;FEC_AUT;GBCOCEN;ID_BULTOS;TPO_BUL1;CANT_BUL1;TPO_BUL2;CANT_BUL2;TPO_BUL3;CANT_BUL3;TPO_BUL4;CANT_BUL4;TPO_BUL5;CANT_BUL5;TPO_BUL6;CANT_BUL6;TPO_BUL7;CANT_BUL7;TPO_BUL8;CANT_BUL8;CTA_OTRO;MON_OTRO;CTA_OTR1;MON_OTR1;CTA_OTR2;MON_OTR2;CTA_OTR3;MON_OTR3;CTA_OTR4;MON_OTR4;CTA_OTR5;MON_OTR5;CTA_OTR6;MON_OTR6;CTA_OTR7;MON_OTR7;MON_178;MON_191;FEC_501;VAL_601;FEC_502;VAL_602;FEC_503;VAL_603;FEC_504;VAL_604;FEC_505;VAL_605;FEC_506;VAL_606;FEC_507;VAL_607;TASA;NCUOTAS;ADU_DI;NUM_DI;FEC_DI;MON_699;MON_199;NUMITEM;DNOMBRE;DMARCA;DVARIEDAD;DOTRO1;DOTRO2;ATR_5;ATR_6;SAJU_ITEM;AJU_ITEM;CANT_MERC;MERMAS;MEDIDA;PRE_UNIT;ARANC_ALA;NUMCOR;NUMACU;CODOBS1;DESOBS1;CODOBS2;DESOBS2;CODOBS3;DESOBS3;CODOBS4;DESOBS4;ARANC_NAC;CIF_ITEM;ADVAL_ALA;ADVAL;VALAD;OTRO1;CTA1;SIGVAL1;VAL1;OTRO2;CTA2;SIGVAL2;VAL2;OTRO3;CTA3;SIGVAL3;VAL3;OTRO4;CTA4;SIGVAL4;VAL4;YEAR;MONTH
151;39;15;1022012;13108;33042;218;;;0;0.0;0;0;0;0;0.0;0;0;0;0.0;218;218;1;;242;906;F;;0;0;;;;;;;4;17012012;17012012;CSAV;997;90160000.0;7;77102;;;0;QNAAN8B00;11012012;CSAV;90160000;7;ALADI;71;0;0;32;0;0;13;0;5;5;22672,28;2;0;3380;1;0;114;5508;26166,28;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;;0;;0;;0;;0;;0;;0;;0;4971,59;4971,59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;3;Y-HIPE          ~ HIPERICUM~ FLORISOL-F~ FRESCOS~;FLORES CORTADAS PARA RAMOS O A;DORNOS~;;;;;;0;171,48;0;6;4,490553;6031000.0;0;565;99.0;00000036.000000 PIEZAS;;;;;;;6031980;888,71;0;223;0;19;178.0;+;168,85;0;;;0;0;;;0;0;;;0;2012;01
151;39;15;1022012;13108;33042;218;;;0;0.0;0;0;0;0;0.0;0;0;0;0.0;218;218;1;;242;906;F;;0;0;;;;;;;4;17012012;17012012;CSAV;997;90160000.0;7;77102;;;0;QNAAN8B00;11012012;CSAV;90160000;7;ALADI;71;0;0;32;0;0;13;0;5;5;22672,28;2;0;3380;1;0;114;5508;26166,28;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;;0;;0;;0;;0;;0;;0;;0;4971,59;4971,59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;4;Y-GYP           ~ GYPSOPHILA~ FLORISOL-F~ FRESCAS~;FLORES CORTADAS PARA RAMOS O;ADORNOS~;;;;;;0;282,22;0;6;4,490398;6031000.0;0;565;99.0;00000028.000000 PIEZAS;;;;;;;6031970;1462,58;0;223;0;19;178.0;+;277,89;0;;;0;0;;;0;0;;;0;2012;01
151;39;15;1022012;13108;33042;218;;;0;0.0;0;0;0;0;0.0;0;0;0;0.0;218;218;1;;242;906;F;;0;0;;;;;;;4;17012012;17012012;CSAV;997;90160000.0;7;77102;;;0;QNAAN8B00;11012012;CSAV;90160000;7;ALADI;71;0;0;32;0;0;13;0;5;5;22672,28;2;0;3380;1;0;114;5508;26166,28;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;;0;;0;;0;;0;;0;;0;;0;4971,59;4971,59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;5;YSOLI           ~ SOLIDAGO~ FLORISOL-F~ FRESCAS~ F;LORES CORTADAS PARA RAMOS O AD;ORNOS~;;;;;;0;13,36;0;6;4,491018;6031000.0;0;565;99.0;00000002.000000 PIEZAS;;;;;;;6031999;69,25;0;223;0;19;178.0;+;13,16;0;;;0;0;;;0;0;;;0;2012;01
151;39;15;1022012;13104;35472;218;;;0;0.0;0;0;0;0;0.0;0;0;0;0.0;218;218;1;;242;906;F;;0;0;;;;;;;4;17012012;17012012;CSAV;997;90160000.0;7;77102;;;0;QNAAN8800;11012012;CSAV;90160000;7;ALADI;71;0;0;32;0;0;13;0;5;3;10185;2;0;3380;1;0;59,05;3960;13624,05;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;;0;;0;;0;;0;;0;;0;;0;2588,58;2588,58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;1;Y-CRI           ~ CRISANTEMO~ FLORISOL-F~ FRESCOS~;FLORES CORTADOS PARA RAMOS O;ADORNOS~;;;;;;0;1561,06;0;6;2,805786;6031000.0;0;565;99.0;00000146.000000 PIEZAS;96.0;481-2012;;;;;6031400;5858,94;0;223;0;19;178.0;+;1113,2;0;;;0;0;;;0;0;;;0;2012;01
151;39;15;1022012;13104;35472;218;;;0;0.0;0;0;0;0;0.0;0;0;0;0.0;218;218;1;;242;906;F;;0;0;;;;;;;4;17012012;17012012;CSAV;997;90160000.0;7;77102;;;0;QNAAN8800;11012012;CSAV;90160000;7;ALADI;71;0;0;32;0;0;13;0;5;3;10185;2;0;3380;1;0;59,05;3960;13624,05;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;;0;;0;;0;;0;;0;;0;;0;2588,58;2588,58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;2;Y-GIP           ~ GYPSOPHILA~ FLORISOL-F~ FRESCAS~;FLORES CORTADOS PARA RAMOS O;ADORNOS~;;;;;;0;748,45;0;6;2,805799;6031000.0;0;565;99.0;00000070.000000 PIEZAS;;;;;;;6031970;2809,08;0;223;0;19;178.0;+;533,73;0;;;0;0;;;0;0;;;0;2012;01
151;39;15;1022012;13104;35472;218;;;0;0.0;0;0;0;0;0.0;0;0;0;0.0;218;218;1;;242;906;F;;0;0;;;;;;;4;17012012;17012012;CSAV;997;90160000.0;7;77102;;;0;QNAAN8800;11012012;CSAV;90160000;7;ALADI;71;0;0;32;0;0;13;0;5;3;10185;2;0;3380;1;0;59,05;3960;13624,05;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;;0;;0;;0;;0;;0;;0;;0;2588,58;2588,58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;3;Y-ROS           ~ ROSAS~ DENMAR-F~ FRESCOS~ FLORES;CORTADOS PARA RAMOS O ADORNOS~;;;;;;;0;1320,49;0;6;2,805777;6031000.0;0;565;99.0;00000114.000000 PIEZAS;;;;;;;6031100;4956,03;0;223;0;19;178.0;+;941,65;0;;;0;0;;;0;0;;;0;2012;01
151;39;15;7022012;13108;33042;218;;;0;0.0;0;0;0;0;;0;0;0;0.0;218;218;1;;242;906;F;;0;0;;;;;;;4;23012012;23012012;C.S.A.V.;997;90160000.0;7;77259;;;0;QNAANCZ00;16012012;C.S.A.V.;90160000;7;ALADI;71;0;0;32;0;0;13;0;5;5;27805,75;2;0;3380;1;2;556,12;6600;31741,87;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;;0;;0;;0;;0;;0;;0;;0;6030,95;6030,95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;1;Y-ROSA          ~ ROSAS~ DENMAR-F~ FRESCAS~ FLORES;CORTADAS PARA RAMOS O ADORNOS~;;;;;;;0;4424,17;0;6;4,595997;6031000.0;0;565;99.0;00000383.000000 PIEZAS;96.0;673-2012;;;;;6031100;23211,83;0;223;0;19;178.0;+;4410,25;0;;;0;0;;;0;0;;;0;2012;01
151;39;15;7022012;13108;33042;218;;;0;0.0;0;0;0;0;;0;0;0;0.0;218;218;1;;242;906;F;;0;0;;;;;;;4;23012012;23012012;C.S.A.V.;997;90160000.0;7;77259;;;0;QNAANCZ00;16012012;C.S.A.V.;90160000;7;ALADI;71;0;0;32;0;0;13;0;5;5;27805,75;2;0;3380;1;2;556,12;6600;31741,87;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;;0;;0;;0;;0;;0;;0;;0;6030,95;6030,95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;2;Y-CRIS          ~ CRISANTEMO~ FLORISOL-F~ FRESCAS~;FLORES CORTADAS PARA RAMOS OAD;ORNOS~;;;;;;0;1064,68;0;6;4,59601;6031000.0;0;565;99.0;00000119.000000 PIEZAS;;;;;;;6031400;5585,96;0;223;0;19;178.0;+;1061,33;0;;;0;0;;;0;0;;;0;2012;01
151;39;15;7022012;13108;33042;218;;;0;0.0;0;0;0;0;;0;0;0;0.0;218;218;1;;242;906;F;;0;0;;;;;;;4;23012012;23012012;C.S.A.V.;997;90160000.0;7;77259;;;0;QNAANCZ00;16012012;C.S.A.V.;90160000;7;ALADI;71;0;0;32;0;0;13;0;5;5;27805,75;2;0;3380;1;2;556,12;6600;31741,87;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;;0;;0;;0;;0;;0;;0;;0;6030,95;6030,95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;3;Y-HIPE          ~ HIPERICUM~ FLORISOL-F~ FRESCOS~F;LORES CORTADAS PARA RAMOS O AD;ORNOS~;;;;;;0;190,38;0;6;4,596071;6031000.0;0;565;99.0;00000014.000000 PIEZAS;;;;;;;6031980;998,86;0;223;0;19;178.0;+;189,78;0;;;0;0;;;0;0;;;0;2012;01
151;39;15;7022012;13108;33042;218;;;0;0.0;0;0;0;0;;0;0;0;0.0;218;218;1;;242;906;F;;0;0;;;;;;;4;23012012;23012012;C.S.A.V.;997;90160000.0;7;77259;;;0;QNAANCZ00;16012012;C.S.A.V.;90160000;7;ALADI;71;0;0;32;0;0;13;0;5;5;27805,75;2;0;3380;1;2;556,12;6600;31741,87;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;;0;;0;;0;;0;;0;;0;;0;6030,95;6030,95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;4;Y-GYP           ~ GYPSOPHILA~ FLORISOL-F~ FRESCAS~;FLORES CORTADAS PARA RAMOS OAD;ORNOS~;;;;;;0;344,65;0;6;4,595967;6031000.0;0;565;99.0;00000030.000000 PIEZAS;;;;;;;6031970;1808,23;0;223;0;19;178.0;+;343,56;0;;;0;0;;;0;0;;;0;2012;01
151;39;15;7022012;13108;33042;218;;;0;0.0;0;0;0;0;;0;0;0;0.0;218;218;1;;242;906;F;;0;0;;;;;;;4;23012012;23012012;C.S.A.V.;997;90160000.0;7;77259;;;0;QNAANCZ00;16012012;C.S.A.V.;90160000;7;ALADI;71;0;0;32;0;0;13;0;5;5;27805,75;2;0;3380;1;2;556,12;6600;31741,87;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;;0;;0;;0;;0;;0;;0;;0;6030,95;6030,95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;5;YSOLI           ~ SOLIDAGO~ FLORISOL-F~ FRESCAS~ F;LORES CORTADAS PARA RAMOS O AD;ORNOS~;;;;;;0;26,12;0;6;4,594181;6031000.0;0;565;99.0;00000004.000000 PIEZAS;;;;;;;6031999;136,99;0;223;0;19;178.0;+;26,03;0;;;0;0;;;0;0;;;0;2012;01
151;39;15;7022012;13104;35472;218;;;0;0.0;0;0;0;0;;0;0;0;0.0;218;218;1;;242;906;F;;0;0;;;;;;;4;23012012;23012012;C.S.A.V.;997;90160000.0;7;77259;;;0;QNAANCX00;16012012;C.S.A.V.;90160000;7;ALADI;71;0;0;32;0;0;13;0;5;3;10690;2;0;3380;1;2;213,8;4092;14283,8;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;;0;;0;;0;;0;;0;;0;;0;2713,92;2713,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;1;YROS            ~ ROSAS~ DENMAR-F~ FRESCOS~ FLORES;CORTADOS PARA RAMOS O ADORNOS~;;;;;;;0;1961,47;0;6;2,849903;6031000.0;0;565;99.0;00000172.000000 PIEZAS;96.0;672-2012;;;;;6031100;7469,26;0;223;0;19;178.0;+;1419,16;0;;;0;0;;;0;0;;;0;2012;01
151;39;15;7022012;13104;35472;218;;;0;0.0;0;0;0;0;;0;0;0;0.0;218;218;1;;242;906;F;;0;0;;;;;;;4;23012012;23012012;C.S.A.V.;997;90160000.0;7;77259;;;0;QNAANCX00;16012012;C.S.A.V.;90160000;7;ALADI;71;0;0;32;0;0;13;0;5;3;10690;2;0;3380;1;2;213,8;4092;14283,8;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;;0;;0;;0;;0;;0;;0;;0;2713,92;2713,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;2;Y-CRI           ~ CRISANTEMO~ FLORISOL-F~ FRESCOS~;FLORES CORTADOS PARA RAMOS O;ADORNOS~;;;;;;0;1473,73;0;6;2,849911;6031000.0;0;565;99.0;00000139.000000 PIEZAS;;;;;;;6031400;5611,97;0;223;0;19;178.0;+;1066,27;0;;;0;0;;;0;0;;;0;2012;01
151;39;15;7022012;13104;35472;218;;;0;0.0;0;0;0;0;;0;0;0;0.0;218;218;1;;242;906;F;;0;0;;;;;;;4;23012012;23012012;C.S.A.V.;997;90160000.0;7;77259;;;0;QNAANCX00;16012012;C.S.A.V.;90160000;7;ALADI;71;0;0;32;0;0;13;0;5;3;10690;2;0;3380;1;2;213,8;4092;14283,8;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;;0;;0;;0;;0;;0;;0;;0;2713,92;2713,92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;3;GYPSO           ~ GYPSOPHILA~ FLORISOL-F~ FRESCAS~;FLORES CORTADOS PARA RAMOS O;ADORNOS~;;;;;;0;315,8;0;6;2,849905;6031000.0;0;565;99.0;00000030.000000 PIEZAS;;;;;;;6031970;1202,57;0;223;0;19;178.0;+;228,49;0;;;0;0;;;0;0;;;0;2012;01
