151;34;15;21012011;5501;39300;515;;;0;0.0;0;0;0;0;0.0;0;0;0;0.0;515;515;1;;622;905;R;;0;0;;;;;;;4;6012011;6012011;HAPAG LLOYD;207;80992000.0;3;61855;;;0;HLCURTM101205654;9122010;HAPAG LLOYD;80992000.0;3;AAPCCH-UE;91;0;0;32;0;0;142;0;1;5;24745,25;2;0;2568,69;1;0;510,77;8900;27824,71;999.0;0; ; ;73;1;;;;;;;;;;;;;;;223.0;0;;0;;0;;0;;0;;0;;0;;0;5286,69;5286,69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;1;SIN-CODIGO      ~ BULBOS DE LILIUM~ GEBR.BOT B.V.-;F~ LOT009669~ ROYAL SUNSET 12/;14~ EN REPOSO VEGATATIVO~;;;;;;0;842,5923;0;6;3,614465;6011011.0;0;800;99.0;00020000.000000 UNIDAD;96.0;15719-2010;;;;;6011011;3424,53;0;223;0;19;178.0;+;650,66;0;;;0;0;;;0;0;;;0;2011;01
151;34;15;21012011;5501;39300;515;;;0;0.0;0;0;0;0;0.0;0;0;0;0.0;515;515;1;;622;905;R;;0;0;;;;;;;4;6012011;6012011;HAPAG LLOYD;207;80992000.0;3;61855;;;0;HLCURTM101205654;9122010;HAPAG LLOYD;80992000.0;3;AAPCCH-UE;91;0;0;32;0;0;142;0;1;5;24745,25;2;0;2568,69;1;0;510,77;8900;27824,71;999.0;0; ; ;73;1;;;;;;;;;;;;;;;223.0;0;;0;;0;;0;;0;;0;;0;;0;5286,69;5286,69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;2;SIN-CODIGO      ~ BULBOS DE LILIUM~ GEBR.BOT B.V.-;F~ LOT009972~ PAVIA 12/14~ ENR;EPOSO VEGATATIVO~;;;;;;0;764,7077;0;6;3,614453;6011011.0;0;800;99.0;00020000.000000 UNIDAD;;;;;;;6011011;3107,97;0;223;0;19;178.0;+;590,51;0;;;0;0;;;0;0;;;0;2011;01
151;34;15;21012011;5501;39300;515;;;0;0.0;0;0;0;0;0.0;0;0;0;0.0;515;515;1;;622;905;R;;0;0;;;;;;;4;6012011;6012011;HAPAG LLOYD;207;80992000.0;3;61855;;;0;HLCURTM101205654;9122010;HAPAG LLOYD;80992000.0;3;AAPCCH-UE;91;0;0;32;0;0;142;0;1;5;24745,25;2;0;2568,69;1;0;510,77;8900;27824,71;999.0;0; ; ;73;1;;;;;;;;;;;;;;;223.0;0;;0;;0;;0;;0;;0;;0;;0;5286,69;5286,69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;3;SIN-CODIGO      ~ BULBOS DE LILIUM~ GEBR.BOT B.V.-;F~ LOT009709~ NAVONA 12/14~ EN;REPOSO VEGATATIVO~;;;;;;0;729,3;0;6;3,61448;6011011.0;0;800;99.0;00020000.000000 UNIDAD;;;;;;;6011011;2964,09;0;223;0;19;178.0;+;563,18;0;;;0;0;;;0;0;;;0;2011;01
151;34;15;21012011;5501;39300;515;;;0;0.0;0;0;0;0;0.0;0;0;0;0.0;515;515;1;;622;905;R;;0;0;;;;;;;4;6012011;6012011;HAPAG LLOYD;207;80992000.0;3;61855;;;0;HLCURTM101205654;9122010;HAPAG LLOYD;80992000.0;3;AAPCCH-UE;91;0;0;32;0;0;142;0;1;5;24745,25;2;0;2568,69;1;0;510,77;8900;27824,71;999.0;0; ; ;73;1;;;;;;;;;;;;;;;223.0;0;;0;;0;;0;;0;;0;;0;;0;5286,69;5286,69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;4;SIN-CODIGO      ~ BULBOS DE LILIUM~ GEBR.BOT B.V.-;F~ LOT009716~ TRESOR 12/14~ EN;REPOSO VEGATATIVO~;;;;;;0;726,4692;0;6;3,614468;6011011.0;0;800;99.0;00018000.000000 UNIDAD;;;;;;;6011011;2952,58;0;223;0;19;178.0;+;560,99;0;;;0;0;;;0;0;;;0;2011;01
151;34;15;21012011;5501;39300;515;;;0;0.0;0;0;0;0;0.0;0;0;0;0.0;515;515;1;;622;905;R;;0;0;;;;;;;4;6012011;6012011;HAPAG LLOYD;207;80992000.0;3;61855;;;0;HLCURTM101205654;9122010;HAPAG LLOYD;80992000.0;3;AAPCCH-UE;91;0;0;32;0;0;142;0;1;5;24745,25;2;0;2568,69;1;0;510,77;8900;27824,71;999.0;0; ; ;73;1;;;;;;;;;;;;;;;223.0;0;;0;;0;;0;;0;;0;;0;;0;5286,69;5286,69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;5;SIN-CODIGO      ~ BULBOS DE LILIUM~ GEBR.BOT B.V.-;F~ LOT010284~ ERCOLANO 12/14~E;N REPOSO VEGATATIVO~;;;;;;0;3783,0923;0;6;3,614474;6011011.0;0;800;99.0;00093000.000000 UNIDAD;20.0;MERCANCIAS DE MAS DE UN MODELO;;;;;6011011;15375,54;0;223;0;19;178.0;+;2921,35;0;;;0;0;;;0;0;;;0;2011;01
151;39;15;27012011;13104;35472;218;;;0;0.0;0;0;0;0;;0;0;0;0.0;218;218;1;;242;906;R;;0;0;;;;;;;4;12012011;12012011;CSAV;997;90160000.0;7;62102;;;0;QNAABJ300;6012011;CSAV;90160000.0;7;ALADI;71;0;0;32;0;0;13;0;5;4;5390;2;0;3351;1;2;107,8;6468;8848,8;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;;0;;0;;0;;0;;0;;0;;0;1681,28;1681,28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;1;Y-ROS           ~ ROSAS~ PETYROS-F~ FRESCOS~ FLORE;S CORTADOS PARA RAMOS O ADORNO;S;;;;;;0;3839;0;6;,909091;6031000.0;0;565;99.0;00000349.000000 CAJA;96.0;231-2011;;;;;6031100;5729,56;0;223;0;19;178.0;+;1088,62;0;;;0;0;;;0;0;;;0;2011;01
151;39;15;27012011;13104;35472;218;;;0;0.0;0;0;0;0;;0;0;0;0.0;218;218;1;;242;906;R;;0;0;;;;;;;4;12012011;12012011;CSAV;997;90160000.0;7;62102;;;0;QNAABJ300;6012011;CSAV;90160000.0;7;ALADI;71;0;0;32;0;0;13;0;5;4;5390;2;0;3351;1;2;107,8;6468;8848,8;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;;0;;0;;0;;0;;0;;0;;0;1681,28;1681,28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;2;YCLAV           ~ CLAVEL~ CLARIVEL-F~ FRESCOS~ FLO;RES CORTADOS PARA RAMOS O ADOR;NOS;;;;;;0;1606;0;6;,909091;6031000.0;0;565;99.0;00000146.000000 CAJAS;;;;;;;6031200;2396,89;0;223;0;19;178.0;+;455,41;0;;;0;0;;;0;0;;;0;2011;01
151;39;15;27012011;13104;35472;218;;;0;0.0;0;0;0;0;;0;0;0;0.0;218;218;1;;242;906;R;;0;0;;;;;;;4;12012011;12012011;CSAV;997;90160000.0;7;62102;;;0;QNAABJ300;6012011;CSAV;90160000.0;7;ALADI;71;0;0;32;0;0;13;0;5;4;5390;2;0;3351;1;2;107,8;6468;8848,8;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;;0;;0;;0;;0;;0;;0;;0;1681,28;1681,28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;3;Y-GIP           ~ GYPSO~ CLARIVEL-F~ FRESCOS~ FLOR;ES CORTADOS PARA RAMOS O ADORN;OS;;;;;;0;440;0;6;,909091;6031000.0;0;565;99.0;00000040.000000 CAJA;;;;;;;6031990;656,68;0;223;0;19;178.0;+;124,77;0;;;0;0;;;0;0;;;0;2011;01
151;39;15;27012011;13104;35472;218;;;0;0.0;0;0;0;0;;0;0;0;0.0;218;218;1;;242;906;R;;0;0;;;;;;;4;12012011;12012011;CSAV;997;90160000.0;7;62102;;;0;QNAABJ300;6012011;CSAV;90160000.0;7;ALADI;71;0;0;32;0;0;13;0;5;4;5390;2;0;3351;1;2;107,8;6468;8848,8;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;;0;;0;;0;;0;;0;;0;;0;1681,28;1681,28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;4;Y-HIP           ~ HYPERICUM~ CLARIVEL-F~ FRESCOS~;FLORES CORTADOS PARA RAMOS O A;DORNOS;;;;;;0;44;0;6;,909091;6031000.0;0;565;99.0;00000004.000000 CAJA;;;;;;;6031990;65,67;0;223;0;19;178.0;+;12,48;0;;;0;0;;;0;0;;;0;2011;01
151;39;15;27012011;13108;33042;218;;;0;0.0;0;0;0;0;;0;0;0;0.0;218;218;1;;242;906;R;;0;0;;;;;;;4;12012011;12012011;C.S.A.V.;997;90160000.0;7;62102;;;0;QNAABJ200;6012011;C.S.A.V.;90160000.0;7;ALADI;71;0;0;32;0;0;13;0;5;4;16003,3;2;0;3351;1;2;320,07;3732;19674,37;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;;0;;0;;0;;0;;0;;0;;0;3738,12;3738,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;1;Y-ROS.          ~ ROSAS~ DENMAR-F~ FRESCAS~ FLORES;CORTADAS PARA RAMOS O ADORNOS;;;;;;;0;2431;0;6;4,961818;6031000.0;0;565;99.0;00000221.000000 CAJA;96.0;230-2011;;;;;6031100;14829,18;0;223;0;19;178.0;+;2817,54;0;;;0;0;;;0;0;;;0;2011;01
