TPO_DOCTO;ADU;FORM;FECVENCI;CODCOMUN;NUM_UNICO_IMPORTADOR;CODPAISCON;DESDIRALM;CODCOMRS;ADUCTROL;NUMPLAZO;INDPARCIAL;NUMHOJINS;TOTINSUM;CODALMA;NUM_RS;FEC_RS;ADUA_RS;NUMHOJANE;NUM_SEC;PA_ORIG;PA_ADQ;VIA_TRAN;TRANSB;PTO_EMB;PTO_DESEM;TPO_CARGA;ALMACEN;FEC_ALMAC;FECRETIRO;NU_REGR;ANO_REG;CODVISBUEN;NUMREGLA;NUMANORES;CODULTVB;PAGO_GRAV;FECTRA;FECACEP;GNOM_CIA_T;CODPAISCIA;NUMRUTCIA;DIGVERCIA;NUM_MANIF;NUM_MANIF1;NUM_MANIF2;FEC_MANIF;NUM_CONOC;FEC_CONOC;NOMEMISOR;NUMRUTEMI;DIGVEREMI;GREG_IMP;REG_IMP;BCO_COM;CODORDIV;FORM_PAGO;NUMDIAS;VALEXFAB;MONEDA;MONGASFOB;CL_COMPRA;TOT_ITEMS;FOB;TOT_HOJAS;COD_FLE;FLETE;TOT_BULTOS;COD_SEG;SEGURO;TOT_PESO;CIF;NUM_AUT;FEC_AUT;GBCOCEN;ID_BULTOS;TPO_BUL1;CANT_BUL1;TPO_BUL2;CANT_BUL2;TPO_BUL3;CANT_BUL3;TPO_BUL4;CANT_BUL4;TPO_BUL5;CANT_BUL5;TPO_BUL6;CANT_BUL6;TPO_BUL7;CANT_BUL7;TPO_BUL8;CANT_BUL8;CTA_OTRO;MON_OTRO;CTA_OTR1;MON_OTR1;CTA_OTR2;MON_OTR2;CTA_OTR3;MON_OTR3;CTA_OTR4;MON_OTR4;CTA_OTR5;MON_OTR5;CTA_OTR6;MON_OTR6;CTA_OTR7;MON_OTR7;MON_178;MON_191;FEC_501;VAL_601;FEC_502;VAL_602;FEC_503;VAL_603;FEC_504;VAL_604;FEC_505;VAL_605;FEC_506;VAL_606;FEC_507;VAL_607;TASA;NCUOTAS;ADU_DI;NUM_DI;FEC_DI;MON_699;MON_199;NUMITEM;DNOMBRE;DMARCA;DVARIEDAD;DOTRO1;DOTRO2;ATR_5;ATR_6;SAJU_ITEM;AJU_ITEM;CANT_MERC;MERMAS;MEDIDA;PRE_UNIT;ARANC_ALA;NUMCOR;NUMACU;CODOBS1;DESOBS1;CODOBS2;DESOBS2;CODOBS3;DESOBS3;CODOBS4;DESOBS4;ARANC_NAC;CIF_ITEM;ADVAL_ALA;ADVAL;VALAD;OTRO1;CTA1;SIGVAL1;VAL1;OTRO2;CTA2;SIGVAL2;VAL2;OTRO3;CTA3;SIGVAL3;VAL3;OTRO4;CTA4;SIGVAL4;VAL4;YEAR;MONTH
151;39;15;18012017;13101;34487;202;;;0;0.0;0;0;0;0;0.0;0;0;0;0.0;202;202;1;;232;906;F;;0;0;;;;;;;4;3012017;3012017;HYUNDAI MERCHANT MAR;333;82728500;5;147108.0;;;0;HDMUCOCL1634424;28122016;HYUNDAI MERCHANT MARINE CO.LTD;82728500;5;ALCCH-COL;64;0;0;32;0;0;13;0;5;5;25662,4;2;0;1000;1;2;513,25;7207;27175,65;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;300.0;1,4;;0;;0;;0;;0;;0;;0;5163,37;5164,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;1;CO-0603.14.00101~ CRISANTEMOS~ FLORES SILVESTRES-F;~ EN POMPONES FRESCOS~ FLORES;CORTADAS PARA RAMOS O ADORNOS;;;;;;0;1008;0;6;3,563869;6031000.0;0;640;99.0;00002016.000000 UNIDADES;96.0;23497-2016;;;;;6031400;3804,22;0;223;0;19;178.0;+;722,8;0;;;0;0;;;0;0;;;0;2017;01
151;39;15;18012017;13101;34487;202;;;0;0.0;0;0;0;0;0.0;0;0;0;0.0;202;202;1;;232;906;F;;0;0;;;;;;;4;3012017;3012017;HYUNDAI MERCHANT MAR;333;82728500;5;147108.0;;;0;HDMUCOCL1634424;28122016;HYUNDAI MERCHANT MARINE CO.LTD;82728500;5;ALCCH-COL;64;0;0;32;0;0;13;0;5;5;25662,4;2;0;1000;1;2;513,25;7207;27175,65;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;300.0;1,4;;0;;0;;0;;0;;0;;0;5163,37;5164,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;2;CO-0603.14.0010 ~ CRISANTEMOS~ FLORES SILVESTRES-F;~ EN POMPONES FRESCOS~ FLORES;CORTADAS PARA RAMOS O ADORNOS;;;;;;0;1008;0;6;3,563869;6031000.0;0;640;99.0;00002016.000000 UNIDADES;;;;;;;6031400;3804,22;0;223;0;19;178.0;+;722,8;0;;;0;0;;;0;0;;;0;2017;01
151;39;15;18012017;13101;34487;202;;;0;0.0;0;0;0;0;0.0;0;0;0;0.0;202;202;1;;232;906;F;;0;0;;;;;;;4;3012017;3012017;HYUNDAI MERCHANT MAR;333;82728500;5;147108.0;;;0;HDMUCOCL1634424;28122016;HYUNDAI MERCHANT MARINE CO.LTD;82728500;5;ALCCH-COL;64;0;0;32;0;0;13;0;5;5;25662,4;2;0;1000;1;2;513,25;7207;27175,65;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;300.0;1,4;;0;;0;;0;;0;;0;;0;5163,37;5164,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;3;CO-0603.14.0010 ~ CRISANTEMOS~ FLORES SILVESTRES-F;~ EN POMPONES FRESCOS~ FLORES;CORTADAS PARA RAMOS O ADORNOS;;;;;;0;798;0;6;3,563872;6031000.0;0;640;99.0;00001596.000000 UNIDADES;;;;;;;6031400;3011,67;0;223;0;19;178.0;+;572,22;0;;;0;0;;;0;0;;;0;2017;01
151;39;15;18012017;13101;34487;202;;;0;0.0;0;0;0;0;0.0;0;0;0;0.0;202;202;1;;232;906;F;;0;0;;;;;;;4;3012017;3012017;HYUNDAI MERCHANT MAR;333;82728500;5;147108.0;;;0;HDMUCOCL1634424;28122016;HYUNDAI MERCHANT MARINE CO.LTD;82728500;5;ALCCH-COL;64;0;0;32;0;0;13;0;5;5;25662,4;2;0;1000;1;2;513,25;7207;27175,65;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;300.0;1,4;;0;;0;;0;;0;;0;;0;5163,37;5164,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;4;CO-0603.14.0020 ~ CRISANTEMOS~ FLORES SILVESTRES-F;~ EN POMPONES FRESCOS~ FLORES;CORTADAS PARA RAMOS O ADORNOS;;;;;;0;217;0;6;10,781475;6031000.0;0;640;99.0;00000744.000000 UNIDADES;;;;;;;6031400;2477,54;0;223;0;19;178.0;+;470,73;0;;;0;0;;;0;0;;;0;2017;01
151;39;15;18012017;13101;34487;202;;;0;0.0;0;0;0;0;0.0;0;0;0;0.0;202;202;1;;232;906;F;;0;0;;;;;;;4;3012017;3012017;HYUNDAI MERCHANT MAR;333;82728500;5;147108.0;;;0;HDMUCOCL1634424;28122016;HYUNDAI MERCHANT MARINE CO.LTD;82728500;5;ALCCH-COL;64;0;0;32;0;0;13;0;5;5;25662,4;2;0;1000;1;2;513,25;7207;27175,65;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;300.0;1,4;;0;;0;;0;;0;;0;;0;5163,37;5164,77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;5;CO-0603.14.0010 ~ CRISANTEMOS~ FLORES SILVESTRES-F;~ EN POMPONES FRESCOS~ FLORES;CORTADAS PARA RAMOS O ADORNOS;;;;;;0;3521;0;6;3,775657;6031000.0;0;640;99.0;00006876.000000 UNIDADES;20.0;MERC. MAS DE UN MODELO;;;;;6031400;14078;0;223;0;19;178.0;+;2674,82;0;;;0;0;;;0;0;;;0;2017;01
151;39;15;18012017;13101;34487;202;;;0;0.0;0;0;0;0;0.0;0;0;0;0.0;202;202;1;;232;906;F;;0;0;;;;;;;4;3012017;3012017;HYUNDAI MERCHANT MAR;333;82728500;5;147108.0;;;0;HDMUCOCL1634420;28122016;HYUNDAI MERCHANT MARINE CO.LTD;82728500;5;ALCCH-COL;64;0;0;32;0;0;13;0;5;6;26280;2;0;1000;1;2;525,6;7207;27805,6;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;300.0;1,4;;0;;0;;0;;0;;0;;0;5283,07;5284,47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;1;CO-0606.14.0010 ~ CRISANTEMOS~ FLORES SILVESTRES-F;~ POP-POMPON PREMIUM WHITE DIV;INA PREMIUM (FLORES FRESCAS)~;CORTADAS PARA RAMOS O ADORNOS~;;;;;0;1190;0;6;3,6;6031000.0;0;640;99.0;00002380.000000 UNIDAD;96.0;23498-2016;;;;;6031400;4447,01;0;223;0;19;178.0;+;844,93;0;;;0;0;;;0;0;;;0;2017;01
151;39;15;18012017;13101;34487;202;;;0;0.0;0;0;0;0;0.0;0;0;0;0.0;202;202;1;;232;906;F;;0;0;;;;;;;4;3012017;3012017;HYUNDAI MERCHANT MAR;333;82728500;5;147108.0;;;0;HDMUCOCL1634420;28122016;HYUNDAI MERCHANT MARINE CO.LTD;82728500;5;ALCCH-COL;64;0;0;32;0;0;13;0;5;6;26280;2;0;1000;1;2;525,6;7207;27805,6;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;300.0;1,4;;0;;0;;0;;0;;0;;0;5283,07;5284,47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;2;CO-0603.14.0010 ~ CRISANTEMOS~ FLORES SILVESTRES-F;~ EN POMPONES FRESCOS~ FLORES;CORTADAS PARA RAMOS O ADORNOS;;;;;;0;1064;0;6;3,769239;6031000.0;0;640;99.0;00002128.000000 UNIDADES;;;;;;;6031400;4243,29;0;223;0;19;178.0;+;806,23;0;;;0;0;;;0;0;;;0;2017;01
151;39;15;18012017;13101;34487;202;;;0;0.0;0;0;0;0;0.0;0;0;0;0.0;202;202;1;;232;906;F;;0;0;;;;;;;4;3012017;3012017;HYUNDAI MERCHANT MAR;333;82728500;5;147108.0;;;0;HDMUCOCL1634420;28122016;HYUNDAI MERCHANT MARINE CO.LTD;82728500;5;ALCCH-COL;64;0;0;32;0;0;13;0;5;6;26280;2;0;1000;1;2;525,6;7207;27805,6;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;300.0;1,4;;0;;0;;0;;0;;0;;0;5283,07;5284,47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;3;CO-0603.14.00104~ CRISANTEMOS~ FLORES SILVESTRES-F;~ FRESCAS~ FLORES CORTADAS PAR;A RAMOS O ADORNOS;;;;;;0;938;0;6;3,769243;6031000.0;0;640;99.0;00001876.000000 UNIDADES;;;;;;;6031400;3740,79;0;223;0;19;178.0;+;710,75;0;;;0;0;;;0;0;;;0;2017;01
151;39;15;18012017;13101;34487;202;;;0;0.0;0;0;0;0;0.0;0;0;0;0.0;202;202;1;;232;906;F;;0;0;;;;;;;4;3012017;3012017;HYUNDAI MERCHANT MAR;333;82728500;5;147108.0;;;0;HDMUCOCL1634420;28122016;HYUNDAI MERCHANT MARINE CO.LTD;82728500;5;ALCCH-COL;64;0;0;32;0;0;13;0;5;6;26280;2;0;1000;1;2;525,6;7207;27805,6;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;300.0;1,4;;0;;0;;0;;0;;0;;0;5283,07;5284,47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;4;CO-0603.14.00104~ CRISANTEMOS~ FLORES SILVESTRES-F;~ FRESCAS~ FLORES CORTADAS PAR;A RAMOS O ADORNOS;;;;;;0;700;0;6;3,769243;6031000.0;0;640;99.0;00001400.000000 UNIDADES;;;;;;;6031400;2791,64;0;223;0;19;178.0;+;530,41;0;;;0;0;;;0;0;;;0;2017;01
151;39;15;18012017;13101;34487;202;;;0;0.0;0;0;0;0;0.0;0;0;0;0.0;202;202;1;;232;906;F;;0;0;;;;;;;4;3012017;3012017;HYUNDAI MERCHANT MAR;333;82728500;5;147108.0;;;0;HDMUCOCL1634420;28122016;HYUNDAI MERCHANT MARINE CO.LTD;82728500;5;ALCCH-COL;64;0;0;32;0;0;13;0;5;6;26280;2;0;1000;1;2;525,6;7207;27805,6;999.0;0; ; ;76;1;;;;;;;;;;;;;;;223.0;0;300.0;1,4;;0;;0;;0;;0;;0;;0;5283,07;5284,47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;5;CO-0603.14.0010 ~ CRISANTEMOS~ FLORES SILVESTRES-F;~ EN POMPONES FRESCOS~ FLORES;CORTADAS PARA RAMOS O ADORNOS;;;;;;0;2590;0;6;4,334046;6031000.0;0;640;99.0;00005332.000000 UNIDADES;20.0;MERC. MAS DE UN MODELO;;;;;6031400;11962,51;0;223;0;19;178.0;+;2272,88;0;;;0;0;;;0;0;;;0;2017;01
