3012014;5688482;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;CENTURION AIRLINES;225;76487750;0;BIG BUSINESS CARGO;76178580;K;0;225;;31082014;13;3;9;1;32887,44;0;10983,19;21904,25;0;0;0;4;789;3948;21904,25;10983,19; ;0; ;32887,44;0;0;NO; ;;0;;0;;3;AGAPANTHUS      ~ AGAPANTHUS~ CHILFRESH-F~ CAL.50-70CM~ FLORES FRESCAS;~;;;;;;6031999;6;15;9,6;144;99;0000000480;VARAS;0;;;0;;;20                                                                                                                                                                                                                                                                                                          ;03012014;1;22;789;ROTULADO                                           ;03012014;1;307-38447231;04122013;CENTURION AIRLINES;435709           
3012014;5688482;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;CENTURION AIRLINES;225;76487750;0;BIG BUSINESS CARGO;76178580;K;0;225;;31082014;13;3;9;1;32887,44;0;10983,19;21904,25;0;0;0;4;789;3948;21904,25;10983,19; ;0; ;32887,44;0;0;NO; ;;0;;0;;4;GREENMIX        ~ FOLLAJE MIXTO FRESCO~ CHILFRESF-F~ GRADO:25-60CM~ LA;PHOSORIA CUADROFINATA~;;;;;;6049000;6;41;11,737805;481,25;99;0000000385;RAMO;0;;;0;;;60                                                                                                                                                                                                                                                                             ;03012014;1;22;789;ROTULADO                                           ;03012014;1;307-38447231;04122013;CENTURION AIRLINES;435709           
3012014;5691576;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;9;R;4;621;AMSTERDAM;515;HOLANDA;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;515;;2092014;13;3;9;1;25702,23;0;4582,23;21120;0;0;0;1;176;1247;21120;4582,23; ;0; ;25702,23;0;0;NO; ;;0;;0;;1;PEONIAS         ~ PEONIA FRESCA~ CHILFRESH-F~ GRADO 50-60CM~ PAEONIA S;PP;;;;;;6031930;6;1233;17,128954;21120;99;0000021120;VARAS;68;;SIN ACUERDO;0;;;1247                                                                                                                                                                                                                                                                                              ;03012014;1;22;176;ROTULADO                                           ;03012014;1;045-85881972;06122013;LAN CHILE;433776                    
3012014;5703542;55;200;3;1589;100;13301;0;3188;0;0;908;SAN VICENTE;10;R;1;451;KAOHSIUNG;330;TAIWAN (FORMOSA;CHINA SHIPPING;336;91256000;7;CHINA SHIPPING CONTAINER LINES;91256000;7;0;330;;14042014;13;1;5;1;50400;0;0;50400;0;0;0;1;2;14200;50400;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ MUSGOS~ MAR ANDINO-F~ SPHAGNUM MOSS~ PARA ARREGLOS;FLORALES~;;;;;;6049000;6;14000;3,6;50400;61;;344WCLSVE017;99;0000014000;KN;68;;SIN ACUERDO;14200                                                                                                                                                                                                                                                                                     ;03012014;1;74;2;                                                     ;03012014;1;SVEKHH000341;16122013;MONTE TAMARO;103999                 
3012014;5712269;55;200;3;1589;100;13301;0;3188;0;0;908;SAN VICENTE;10;R;1;451;KAOHSIUNG;330;TAIWAN (FORMOSA;CHINA SHIPPING;336;91256000;7;CHINA SHIPPING CONTAINER LINES;91256000;7;0;330;;20042014;13;1;5;1;50750;0;0;50750;0;0;0;1;2;14700;50750;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ MUSGOS~ MAR ANDINO-F~ SPHAGNUM MOSS~ PARA ARREGLOS;FLORALES~;;;;;;6049000;6;14500;3,5;50750;61;;345WCLSVE012;68;;SIN ACUERDO;72;;PRECIO PROMEDIO;14700                                                                                                                                                                                                                                                                                  ;03012014;1;74;2;                                                     ;03012014;1;SVEKHH000344;22122013;MONTE PASCOAL;104208                
3012014;5712716;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;14092014;13;3;9;1;32507,43;0;11463,03;21044,4;0;0;0;5;709;4005;21044,4;11463,03; ;0; ;32507,43;0;0;NO; ;;0;;0;;1;PEONIAS         ~ PEONIA FRESCA~ CHILFRESH-F~ GRADO 50-60CM~ PAEONIA S;PP~;;;;;;6031930;6;2862;5,972537;17093,4;99;0000056978;VARAS;68;;SIN ACUERDO;0;;;3405                                                                                                                                                                                                                                                                                          ;03012014;1;22;709;ROTULADO                                           ;03012014;1;369-52404063;18122013;ATLAS AIR;437769                    
3012014;5712716;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;14092014;13;3;9;1;32507,43;0;11463,03;21044,4;0;0;0;5;709;4005;21044,4;11463,03; ;0; ;32507,43;0;0;NO; ;;0;;0;;2;AGAPANTHUS      ~ AGAPANTHUS~ CHILFRESH-F~ CAL.50-70CM~ FLORES FRESCAS;~;;;;;;6031999;6;199;8,653266;1722;99;0000005740;VARAS;0;;;0;;;249                                                                                                                                                                                                                                                                                                             ;03012014;1;22;709;ROTULADO                                           ;03012014;1;369-52404063;18122013;ATLAS AIR;437769                    
3012014;5712716;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;14092014;13;3;9;1;32507,43;0;11463,03;21044,4;0;0;0;5;709;4005;21044,4;11463,03; ;0; ;32507,43;0;0;NO; ;;0;;0;;3;ASTILBE         ~ ASTILBE FRESCO~ CHILFRESH-F~ GRADO 60-70 CM~ ASTILBE;SPP~;;;;;;6031999;6;37;34,459459;1275;99;0000004250;VARAS;0;;;0;;;47                                                                                                                                                                                                                                                                                                           ;03012014;1;22;709;ROTULADO                                           ;03012014;1;369-52404063;18122013;ATLAS AIR;437769                    
3012014;5712716;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;14092014;13;3;9;1;32507,43;0;11463,03;21044,4;0;0;0;5;709;4005;21044,4;11463,03; ;0; ;32507,43;0;0;NO; ;;0;;0;;4;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 50CM~ HYDRANGEA SP~;;;;;;;6031999;6;226;2,362832;534;99;0000001780;VARAS;0;;;0;;;246                                                                                                                                                                                                                                                                                                               ;03012014;1;22;709;ROTULADO                                           ;03012014;1;369-52404063;18122013;ATLAS AIR;437769                    
3012014;5712716;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;14092014;13;3;9;1;32507,43;0;11463,03;21044,4;0;0;0;5;709;4005;21044,4;11463,03; ;0; ;32507,43;0;0;NO; ;;0;;0;;5;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 60-90CM~ ZANTEDESH;IA SPP~;;;;;;6031960;6;48;8,75;420;99;0000001400;VARAS;0;;;0;;;58                                                                                                                                                                                                                                                                                                              ;03012014;1;22;709;ROTULADO                                           ;03012014;1;369-52404063;18122013;ATLAS AIR;437769                    
3012014;5715923;55;200;3;1589;100;13301;0;3188;0;0;908;SAN VICENTE;10;R;1;451;KAOHSIUNG;330;TAIWAN (FORMOSA;CHINA SHIPPING;336;91256000;7;CHINA SHIPPING CONTAINER LINES;91256000;7;0;330;;20042014;13;1;5;1;25200;0;0;25200;0;0;0;1;1;7100;25200;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ MUSGOS~ MAR ANDINO-F~ SPHAGNUM MOSS~ PARA ARREGLOS;FLORALES~;;;;;;6049000;6;7000;3,6;25200;61;;345WCLSVE032;99;0000007000;KN;68;;SIN ACUERDO;7100                                                                                                                                                                                                                                                                                        ;03012014;1;74;1;                                                     ;03012014;1;SVEKHH000343;22122013;MONTE PASCOAL;104208                
3012014;5717600;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;16092014;13;3;9;1;26110,21;0;9134,71;16975,5;0;0;0;3;647;3201;16975,5;9134,71; ;0; ;26110,21;0;0;NO; ;;0;;0;;1;PEONIAS         ~ PEONIA FRESCA~ CHILFRESH-F~ GRADO 50-60CM~ PAEONIA S;PP;;;;;;6031930;6;3126;5,171305;16165,5;99;0000053885;VARAS;68;;SIN ACUERDO;0;;;3136                                                                                                                                                                                                                                                                                             ;03012014;1;22;647;ROTULADO                                           ;03012014;1;369-52404144;20122013;ATLAS AIR;438046                    
3012014;5717600;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;16092014;13;3;9;1;26110,21;0;9134,71;16975,5;0;0;0;3;647;3201;16975,5;9134,71; ;0; ;26110,21;0;0;NO; ;;0;;0;;2;AGAPANTHUS      ~ AGAPANTHUS~ CHILFRESH-F~ CAL.50-70CM~ FLORES FRESCAS;;;;;;;6031999;6;40;9;360;99;0000001200;VARAS;0;;;0;;;44                                                                                                                                                                                                                                                                                                                          ;03012014;1;22;647;ROTULADO                                           ;03012014;1;369-52404144;20122013;ATLAS AIR;438046                    
3012014;5717600;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;16092014;13;3;9;1;26110,21;0;9134,71;16975,5;0;0;0;3;647;3201;16975,5;9134,71; ;0; ;26110,21;0;0;NO; ;;0;;0;;3;ASTILBE         ~ ASTILBE FRESCO~ CHILFRESH-F~ GRADO 60-70 CM~ ASTILBE;SPP;;;;;;6031999;6;18;25;450;99;0000001500;VARAS;0;;;0;;;21                                                                                                                                                                                                                                                                                                                      ;03012014;1;22;647;ROTULADO                                           ;03012014;1;369-52404144;20122013;ATLAS AIR;438046                    
3012014;5726391;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;21092014;13;3;9;1;32911,35;0;11852,25;21059,1;0;0;0;6;707;3912;21059,1;11852,25; ;0; ;32911,35;0;0;NO; ;;0;;0;;1;PEONIAS         ~ PEONIA FRESCA~ CHILFRESH-F~ GRADO 50-60CM~ PAEONIA S;PP;;;;;;6031930;6;3341;5,330769;17810,1;99;0000059367;VARAS;68;;SIN ACUERDO;0;;;3482                                                                                                                                                                                                                                                                                           ;03012014;1;22;707;ROTULADO                                           ;03012014;1;045-86711693;25122013;LAN CHILE;437105                    
3012014;5726391;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;21092014;13;3;9;1;32911,35;0;11852,25;21059,1;0;0;0;6;707;3912;21059,1;11852,25; ;0; ;32911,35;0;0;NO; ;;0;;0;;2;AGAPANTHUS      ~ AGAPANTHUS~ CHILFRESH-F~ CAL.50-70CM~ FLORES FRESCAS;~;;;;;;6031999;6;124;12,387097;1536;99;0000005120;VARAS;0;;;0;;;150                                                                                                                                                                                                                                                                                                            ;03012014;1;22;707;ROTULADO                                           ;03012014;1;045-86711693;25122013;LAN CHILE;437105                    
3012014;5726391;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;21092014;13;3;9;1;32911,35;0;11852,25;21059,1;0;0;0;6;707;3912;21059,1;11852,25; ;0; ;32911,35;0;0;NO; ;;0;;0;;3;ASTILBE         ~ ASTILBE FRESCO~ CHILFRESH-F~ GRADO 60-70 CM~ ASTILBE;SPP~;;;;;;6031999;6;48;18,75;900;99;0000003000;VARAS;0;;;0;;;60                                                                                                                                                                                                                                                                                                                ;03012014;1;22;707;ROTULADO                                           ;03012014;1;045-86711693;25122013;LAN CHILE;437105                    
3012014;5726391;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;21092014;13;3;9;1;32911,35;0;11852,25;21059,1;0;0;0;6;707;3912;21059,1;11852,25; ;0; ;32911,35;0;0;NO; ;;0;;0;;4;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 50CM~ HYDRANGEA SP~;;;;;;;6031999;6;105;1,628571;171;99;0000000570;VARAS;0;;;0;;;130                                                                                                                                                                                                                                                                                                               ;03012014;1;22;707;ROTULADO                                           ;03012014;1;045-86711693;25122013;LAN CHILE;437105                    
3012014;5726391;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;21092014;13;3;9;1;32911,35;0;11852,25;21059,1;0;0;0;6;707;3912;21059,1;11852,25; ;0; ;32911,35;0;0;NO; ;;0;;0;;5;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 60-90CM~ ZANTEDESH;IA SPP~;;;;;;6031960;6;32;14,625;468;99;0000001560;VARAS;0;;;0;;;50                                                                                                                                                                                                                                                                                                            ;03012014;1;22;707;ROTULADO                                           ;03012014;1;045-86711693;25122013;LAN CHILE;437105                    
3012014;5726391;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;21092014;13;3;9;1;32911,35;0;11852,25;21059,1;0;0;0;6;707;3912;21059,1;11852,25; ;0; ;32911,35;0;0;NO; ;;0;;0;;6;EREMURUS        ~ EREMURUS FRESCOS~ CHILFRESH-F~ GRADO 80-90 CM~ EREMU;RUS SPP~;;;;;;6031999;6;30;5,8;174;99;0000000580;VARAS;0;;;0;;;40                                                                                                                                                                                                                                                                                                              ;03012014;1;22;707;ROTULADO                                           ;03012014;1;045-86711693;25122013;LAN CHILE;437105                    
3012014;5734866;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;29092014;13;3;9;1;13170,03;0;4590,03;8580;0;0;0;5;249;1523;8580;4590,03; ;0; ;13170,03;0;0;NO; ;;0;;0;;1;PEONIAS         ~ PEONIA FRESCA~ CHILFRESH-F~ GRADO 50-60CM~ PAEONIA S;PP;;;;;;6031930;6;932;5,916309;5514;99;0000018380;VARAS;68;;SIN ACUERDO;0;;;1134                                                                                                                                                                                                                                                                                                       ;03012014;1;22;249;ROTULADO                                           ;03012014;1;369-52404155;02012014;ATLAS AIR;440578                    
3012014;5734866;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;29092014;13;3;9;1;13170,03;0;4590,03;8580;0;0;0;5;249;1523;8580;4590,03; ;0; ;13170,03;0;0;NO; ;;0;;0;;2;AGAPANTHUS      ~ AGAPANTHUS~ CHILFRESH-F~ CAL.50-70CM~ FLORES FRESCAS;~;;;;;;6031999;6;239;9,589958;2292;99;0000007640;VARAS;0;;;0;;;264                                                                                                                                                                                                                                                                                                                     ;03012014;1;22;249;ROTULADO                                           ;03012014;1;369-52404155;02012014;ATLAS AIR;440578                    
3012014;5734866;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;29092014;13;3;9;1;13170,03;0;4590,03;8580;0;0;0;5;249;1523;8580;4590,03; ;0; ;13170,03;0;0;NO; ;;0;;0;;3;ASTILBE         ~ ASTILBE FRESCO~ CHILFRESH-F~ GRADO 60-70 CM~ ASTILBE;SPP~;;;;;;6031999;6;16;9,375;150;99;0000000500;VARAS;0;;;0;;;20                                                                                                                                                                                                                                                                                                                        ;03012014;1;22;249;ROTULADO                                           ;03012014;1;369-52404155;02012014;ATLAS AIR;440578                    
3012014;5734866;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;29092014;13;3;9;1;13170,03;0;4590,03;8580;0;0;0;5;249;1523;8580;4590,03; ;0; ;13170,03;0;0;NO; ;;0;;0;;4;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 60-90CM~ ZANTEDESH;IA SPP~;;;;;;6031960;6;55;7,636364;420;99;0000001400;VARAS;0;;;0;;;65                                                                                                                                                                                                                                                                                                                  ;03012014;1;22;249;ROTULADO                                           ;03012014;1;369-52404155;02012014;ATLAS AIR;440578                    
3012014;5734866;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;29092014;13;3;9;1;13170,03;0;4590,03;8580;0;0;0;5;249;1523;8580;4590,03; ;0; ;13170,03;0;0;NO; ;;0;;0;;5;EREMURUS        ~ EREMURUS FRESCOS~ CHILFRESH-F~ GRADO 80-90 CM~ EREMU;RUS SPP~;;;;;;6031999;6;36;5,666667;204;99;0000000680;VARAS;0;;;0;;;40                                                                                                                                                                                                                                                                                                                 ;03012014;1;22;249;ROTULADO                                           ;03012014;1;369-52404155;02012014;ATLAS AIR;440578                    
6012014;5717777;55;200;3;10721;100;5503;0;3188;0;0;908;SAN VICENTE;14;F;1;213;VERACRUZ;216;MEXICO;CSAV;997;90160000;7;CSAV;90160000;7;0;515;;22092014;142;1;5;1;11101,7;0;0;11101,7;0;0;0;2;1;17420;11101,7;4100; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ JUAN SONE-F~ DE LILIUM~ EN REPOSO;VEGETATIVO, CONCA D OR;;;;;;6011011;10;42930;,116303;4992,88;99;0000042930;UNIDAD;61;;PEZAMYK00;68;;SIN ACUERDO;9540                                                                                                                                                                                                                                                                                                    ;06012014;1;76;1;                                                     ;06012014;1;PEZAMYK00;26122013;CSAV RUPANCO;104014                    
6012014;5717777;55;200;3;10721;100;5503;0;3188;0;0;908;SAN VICENTE;14;F;1;213;VERACRUZ;216;MEXICO;CSAV;997;90160000;7;CSAV;90160000;7;0;515;;22092014;142;1;5;1;11101,7;0;0;11101,7;0;0;0;2;1;17420;11101,7;4100; ;0; ;0;0;0;NO; ;;0;;0;;2;SIN-CODIGO      ~ BULBOS DE FLORES~ JUAN SONE-F~ DE LILIUM~ EN REPOSO;VEGETATIVO, ICE DANCER;;;;;;6011011;10;52525;,116303;6108,82;99;0000052525;UNIDADES;0;;;0;;;7880                                                                                                                                                                                                                                                                                                                        ;06012014;1;76;1;                                                     ;06012014;1;PEZAMYK00;26122013;CSAV RUPANCO;104014                    
