2092014;6108940;34;200;3;3279;99,1;10304;3;4095;,9;10304;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAPAG LLOYD,  HAMBURGO;214;80992000;3;HAMBURG SUD COLUMBUS LINE CHILE;59059900;K;0;515;;30052015;142;3;5;1;47975,14;0;0;47975,14;0;0;0;1;1;21000;47975,14;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN_CODIGO      ~BULBOS DE FLORES~;BULBOS DE LOS ANDES-F~;DE LILIUM~;EN REPOSO VEGETATIVO;;;;6011011;10;288875;,166076;47975,14;61;;4SCLES6265;68;800;AAPCCH-UE;99;288875;UNIDADES;21000                                                                                                                                                                                                                                                  ;02092014;1;76;1;                                                     ;02092014;1;SUDUB46013150006;25082014;LIVERPOOL EXPRESS;114013        
2092014;6111805;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAPAG LLOYD,  HAMBURGO;214;80992000;3;HAMBURG SUD COLUMBUS LINE CHILE;59059900;K;0;515;;30052015;142;3;5;1;30246,57;0;0;30246,57;0;0;0;1;1;21000;30246,57;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN_CODIGO      ~BULBOS DE FLORES~;SOUTHERN BULBS-F~;DE LILIUM~;EN REPOSO VEGETATIVO;;;;6011011;10;165650;,182593;30246,57;61;;4SCLES6260;68;800;AAPCCH-UE;99;165650;UNIDADES;21000                                                                                                                                                                                                                                                             ;02092014;1;76;1;                                                     ;02092014;1;SUDUB46013150115;25082014;LIVERPOOL EXPRESS;114013        
2092014;6112117;34;200;3;3279;92;10304;3;4095;8;10304;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAPAG LLOYD,  HAMBURGO;214;80992000;3;HAMBURG SUD COLUMBUS LINE CHILE;59059900;K;0;515;;30052015;142;3;5;1;28958,69;0;0;28958,69;0;0;0;1;1;21000;28958,69;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~BULBOS DE FLORES~;BULBOS DE LOS ANDES-F~;DE LILIUM~;EN REPOSO VEGETATIVO;;;;6011011;10;156575;,184951;28958,69;61;;4SCLES6263;68;800;AAPCCH-UE;99;156575;UNIDADES;21000                                                                                                                                                                                                                                                     ;02092014;1;76;1;                                                     ;02092014;1;SUDUB46013150143;25082014;LIVERPOOL EXPRESS;114013        
3092014;6076068;55;200;3;7225;100;13114;0;3188;0;0;908;SAN VICENTE;8;F;1;799;ALGER;127;ARGELIA;HAMBURG SUD COLUMBUS;563;59059900;K;KUEHNE & NAGEL LTDA.;79769320;0;0;127;1.0;2032015;142;1;1;1;330527,33;0;19191,76;311335,57;0;0;0;3;3;47520;311335,57;18699; ;492,76; ;330527,33;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ PLANTAS DE FRUTILLA~ PLANASA-F~ FRAGARIA SPP~ VARIED;AD SABRINA~ VIVAS DE FRUTOS CO;MESTIBLES;;;;;6022043;10;1100000;,135128;148641,11;99;0001100000;UNIDAD;61;;4SCLWU0967;68;;SIN ACUERDO;22687,5                                                                                                                                                                                                                 ;03092014;2;76;1;                                                     ;03092014;1;SUDUB47013045041;04082014;CSAV LUMACO;112881              
3092014;6076068;55;200;3;7225;100;13114;0;3188;0;0;908;SAN VICENTE;8;F;1;799;ALGER;127;ARGELIA;HAMBURG SUD COLUMBUS;563;59059900;K;KUEHNE & NAGEL LTDA.;79769320;0;0;127;1.0;2032015;142;1;1;1;330527,33;0;19191,76;311335,57;0;0;0;3;3;47520;311335,57;18699; ;492,76; ;330527,33;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ PLANTAS DE FRUTILLA~ PLANASA-F~ FRAGARIA SPP~ VARIED;AD SABRINA~ VIVAS DE FRUTOS CO;MESTIBLES;;;;;6022043;10;1100000;,135128;148641,11;99;0001100000;UNIDAD;61;;4SCLWU0967;68;;SIN ACUERDO;22687,5                                                                                                                                                                                                                 ;03092014;3;76;1;                                                     ;03092014;1;SUDUB47013045041;04082014;CSAV LUMACO;112881              
3092014;6076068;55;200;3;7225;100;13114;0;3188;0;0;908;SAN VICENTE;8;F;1;799;ALGER;127;ARGELIA;HAMBURG SUD COLUMBUS;563;59059900;K;KUEHNE & NAGEL LTDA.;79769320;0;0;127;1.0;2032015;142;1;1;1;330527,33;0;19191,76;311335,57;0;0;0;3;3;47520;311335,57;18699; ;492,76; ;330527,33;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ PLANTAS DE FRUTILLA~ PLANASA-F~ FRAGARIA SPP~ VARIED;AD SABRINA~ VIVAS DE FRUTOS CO;MESTIBLES;;;;;6022043;10;1100000;,135128;148641,11;99;0001100000;UNIDAD;61;;4SCLWU0967;68;;SIN ACUERDO;22687,5                                                                                                                                                                                                                 ;03092014;1;76;1;                                                     ;03092014;1;SUDUB47013045041;04082014;CSAV LUMACO;112881              
3092014;6076068;55;200;3;7225;100;13114;0;3188;0;0;908;SAN VICENTE;8;F;1;799;ALGER;127;ARGELIA;HAMBURG SUD COLUMBUS;563;59059900;K;KUEHNE & NAGEL LTDA.;79769320;0;0;127;1.0;2032015;142;1;1;1;330527,33;0;19191,76;311335,57;0;0;0;3;3;47520;311335,57;18699; ;492,76; ;330527,33;0;0;NO; ;;0;;0;;2;SIN-CODIGO      ~ PLANTAS DE FRUTILLA~ PLANASA-F~ FRAGARIA SPP~ VARIED;AD CRISTAL~ VIVAS DE FRUTOS CO;MESTIBLES;;;;;6022043;10;904000;,135128;122155,97;99;0000904000;UNIDAD;64;;VARIACION P/U;0;;;18645                                                                                                                                                                                                                             ;03092014;2;76;1;                                                     ;03092014;1;SUDUB47013045041;04082014;CSAV LUMACO;112881              
3092014;6076068;55;200;3;7225;100;13114;0;3188;0;0;908;SAN VICENTE;8;F;1;799;ALGER;127;ARGELIA;HAMBURG SUD COLUMBUS;563;59059900;K;KUEHNE & NAGEL LTDA.;79769320;0;0;127;1.0;2032015;142;1;1;1;330527,33;0;19191,76;311335,57;0;0;0;3;3;47520;311335,57;18699; ;492,76; ;330527,33;0;0;NO; ;;0;;0;;2;SIN-CODIGO      ~ PLANTAS DE FRUTILLA~ PLANASA-F~ FRAGARIA SPP~ VARIED;AD CRISTAL~ VIVAS DE FRUTOS CO;MESTIBLES;;;;;6022043;10;904000;,135128;122155,97;99;0000904000;UNIDAD;64;;VARIACION P/U;0;;;18645                                                                                                                                                                                                                             ;03092014;3;76;1;                                                     ;03092014;1;SUDUB47013045041;04082014;CSAV LUMACO;112881              
3092014;6076068;55;200;3;7225;100;13114;0;3188;0;0;908;SAN VICENTE;8;F;1;799;ALGER;127;ARGELIA;HAMBURG SUD COLUMBUS;563;59059900;K;KUEHNE & NAGEL LTDA.;79769320;0;0;127;1.0;2032015;142;1;1;1;330527,33;0;19191,76;311335,57;0;0;0;3;3;47520;311335,57;18699; ;492,76; ;330527,33;0;0;NO; ;;0;;0;;2;SIN-CODIGO      ~ PLANTAS DE FRUTILLA~ PLANASA-F~ FRAGARIA SPP~ VARIED;AD CRISTAL~ VIVAS DE FRUTOS CO;MESTIBLES;;;;;6022043;10;904000;,135128;122155,97;99;0000904000;UNIDAD;64;;VARIACION P/U;0;;;18645                                                                                                                                                                                                                             ;03092014;1;76;1;                                                     ;03092014;1;SUDUB47013045041;04082014;CSAV LUMACO;112881              
3092014;6076068;55;200;3;7225;100;13114;0;3188;0;0;908;SAN VICENTE;8;F;1;799;ALGER;127;ARGELIA;HAMBURG SUD COLUMBUS;563;59059900;K;KUEHNE & NAGEL LTDA.;79769320;0;0;127;1.0;2032015;142;1;1;1;330527,33;0;19191,76;311335,57;0;0;0;3;3;47520;311335,57;18699; ;492,76; ;330527,33;0;0;NO; ;;0;;0;;3;SIN-CODIGO      ~ PLANTAS DE FRUTILLA~ PLANASA-F~ FRAGARIA SPP~ VARIED;AD SAHARA~ VIVAS DE FRUTOS COM;ESTIBLES;;;;;6022043;10;300000;,135128;40538,49;99;0000300000;UNIDAD;64;;VARIACION P/U;0;;;6187,5                                                                                                                                                                                                                              ;03092014;2;76;1;                                                     ;03092014;1;SUDUB47013045041;04082014;CSAV LUMACO;112881              
