1042014;5856996;34;200;3;3803;100;10301;0;3188;0;0;905;VALPARAISO;10;F;1;174;LOS ANGELES;225;U.S.A.;MITSUI O.S.K. LINES (MOL);999;80992000;3;MITSUI O.S.K. LINES;59059900;K;0;225;;27122014;13;3;5;1;55302,85;0;0;55302,85;0;0;0;1;1;13020;55302,85;0; ;0; ;0;0;0;NO; ;;0;;0;;1;ILE-FRANCE      ~ BULBOS DE TULIPAN~ DIAMOND-F~~ EN REPOSO VEGETATIVO~;PARA REPRODUCCION VEGETAL~;;;;;;6011012;10;11798;4,687477;55302,85;61;;27802201543;99;11798;KN;68;650;TLCCH-USA;13020                                                                                                                                                                                                                                                             ;01042014;1;76;1;                                                     ;01042014;1;MOLU27802201543;20032014;MOL INCA;108156                  
2042014;5824474;55;200;3;1589;100;13301;0;3188;0;0;926;CORONEL;10;R;1;711;DURBAM;112;SUDAFRICA;MEDITERRANEAN SHIPPING CO.;508;96707720;8;MEDITERRANEAN SHIPPING COMPANY;96707720;8;0;112;;10062014;13;1;5;1;24850;0;0;24850;0;0;0;1;1;7100;24850;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ MUSGOS~ MAR ANDINO-F~ SPHAGNUM MOSS~ PARA ARREGLOS;FLORALES~;;;;;;6049000;6;7000;3,55;24850;61;;SA0381410;99;0000007000;KN;68;;SIN ACUERDO;7100                                                                                                                                                                                                                                                                                           ;02042014;1;74;1;                                                     ;02042014;1;MSCUTJ381577;12032014;RIO EIDER;107818                    
2042014;5847343;39;200;3;2704;100;7301;0;3188;0;0;906;SAN ANTONIO;7;F;1;563;BARCELONA;517;ESPANA;C.S.A.V.;997;90160000;7;CHILEXPRESS S.A.;96756430;3;0;517;5.0;9052014;142;1;2;1;26235,05;0;4819;21416,05;0;0;0;3;1;7325;21416,05;4819; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ PLANTAS~ AGROMILLORA-F~ DE OLIVO VAR. ARBEQUINA DE 5;0 CM~ VIVAS DE FRUTOS COMESTIB;LES~;;;;;6022059;10;27200;,504937;13734,28;99;0000027200;UNIDAD;61;;CHIWPEZAQ0800;68;800;AAPCCH-UE;4697,58                                                                                                                                                                                                                                                         ;02042014;1;76;1;                                                     ;02042014;1;AT1000122;16032014;PORTOFINO;107919                       
2042014;5847343;39;200;3;2704;100;7301;0;3188;0;0;906;SAN ANTONIO;7;F;1;563;BARCELONA;517;ESPANA;C.S.A.V.;997;90160000;7;CHILEXPRESS S.A.;96756430;3;0;517;5.0;9052014;142;1;2;1;26235,05;0;4819;21416,05;0;0;0;3;1;7325;21416,05;4819; ;0; ;0;0;0;NO; ;;0;;0;;2;SIN-CODIGO      ~ PLANTAS~ AGROMILLORA-F~ DE OLIVO VAR. ARBEQUINA DE 5;CM~ VIVAS DE FRUTOS COMESTIBLE;S;;;;;6022059;10;27480;,224416;6166,96;99;0000027480;UNIDAD;68;800;AAPCCH-UE;64;;VARIACION P/U;2109,31                                                                                                                                                                                                                                                             ;02042014;1;76;1;                                                     ;02042014;1;AT1000122;16032014;PORTOFINO;107919                       
2042014;5847343;39;200;3;2704;100;7301;0;3188;0;0;906;SAN ANTONIO;7;F;1;563;BARCELONA;517;ESPANA;C.S.A.V.;997;90160000;7;CHILEXPRESS S.A.;96756430;3;0;517;5.0;9052014;142;1;2;1;26235,05;0;4819;21416,05;0;0;0;3;1;7325;21416,05;4819; ;0; ;0;0;0;NO; ;;0;;0;;3;SIN-CODIGO      ~ PLANTAS~ AGROMILLORA-F~ DE OLIVO VAR. ARBOSANA~ VIVA;S DE FRUTOS COMESTIBLES;;;;;;6022059;10;3000;,504937;1514,81;99;0000003000;UNIDAD;68;800;AAPCCH-UE;64;;VARIACION P/U;518,11                                                                                                                                                                                                                                                                       ;02042014;1;76;1;                                                     ;02042014;1;AT1000122;16032014;PORTOFINO;107919                       
3042014;5853248;48;200;3;2704;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;7;R;4;563;BARCELONA;517;ESPANA;IBERIA;517;92116000;3;CHILEXPRESS S.A.;96756430;3;0;517;5.0;11052014;142;1;2;1;46317,53;0;5332,12;40985,41;0;0;0;1;4;2060;40985,41;5332,12; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ PLANTAS~ AGROMILLORA-F~ DE OLIVO VAR ARBEQUINA 5CM~;VIVAS DE FRUTOS COMESTIBLES;;;;;;6022059;10;168480;,243266;40985,41;99;0000168480;UNIDAD;68;800;AAPCCH-UE;64;;VARIACION P/U;2060                                                                                                                                                                                                                                                         ;03042014;1;80;4;ROTULADO                                             ;03042014;1;075-84929412;16032014;IB;451599                           
4042014;5863853;34;200;3;3803;100;10301;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;30122014;142;3;5;1;58319,16;0;0;58319,16;0;0;0;1;1;11891;58319,16;0; ;0; ;0;1;2;SI; ;;0;;0;;1;ILE-FRANCE      ~ BULBOS DE TULIPAN~ DIAMOND-F~~ EN REPOSO VEGETATIVO~;PARA REPRODUCCION VEGETAL~;;;;;;6011012;10;10927;5,337161;58319,16;61;;4SCLES1928;99;10927;KN;68;800;AAPCCH-UE;11891                                                                                                                                                                                                                                                                                    ;04042014;1;76;1;                                                     ;04042014;1;SUDUB46012515199;24032014;GLASGOW EXPRESS;108303          
4042014;5863930;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;30122014;142;3;5;1;46357,83;0;0;46357,83;0;0;0;1;1;11524;46357,83;0; ;0; ;0;2;2;SI; ;;0;;0;;1;ILE-FRANCE      ~ BULBOS DE TULIPAN~ DIAMOND-F~~ EN REPOSO VEGETATIVO~;PARA REPRODUCCION VEGETAL~;;;;;;6011012;10;10599;4,373793;46357,83;61;;4SCLES1928;99;10599;KN;68;800;AAPCCH-UE;11524                                                                                                                                                                                                                                                                                    ;04042014;1;76;1;                                                     ;04042014;1;SUDUB46012515200;24032014;GLASGOW EXPRESS;108303          
9042014;5879286;39;200;3;5532;100;5101;0;3188;0;0;906;SAN ANTONIO;5;F;1;561;OTROS PTO. DE ESPANA;517;ESPANA;CMA CGM;505;85491000;0;CMA CGM;85491000;0;0;517;;29052014;142;1;5;11;80618,56;0;0;80618,56;0;0;0;1;1;7341;80618,56;5239,35; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~POLEN~ BADANI Y GUEVARA-F~ CONGELADO~ PARA ALIMENTA;CION DE ABEJORROS, EN CAJAS~;;;;;;6029090;6;6900;11,683849;80618,56;61;;SNG0161278;68;800;AAPCCH-UE;64;b;VARIACION P/U;7341                                                                                                                                                                                                                                                                        ;09042014;1;75;1;                                                     ;09042014;1;CL1369398;31032014;HANSA COBURG;108681                    
9042014;5884325;48;200;3;5295;100;5102;3;3188;0;0;992;AEROP.A.M.BENITEZ;5;R;4;621;AMSTERDAM;515;HOLANDA;MARTINAIR;515;59045980;1;MAIN CARGO LTDA.;79606400;5;0;515;;26032014;142;1;1;32;48222,34;0;1767,22;46455,12;0;0;0;1;23;141;46455,12;1634,61; ;132,61; ;48222,34;0;0;NO; ;;0;;0;;1;MA013005        ~BULBOS DE FLORES~MULTIFLORA-F~DE LILIUM SP~EN ESTADOE;N VITRO, EN POTES, ACONDICIONA;DO EN CAJAS DE CARTON;;;;;6011011;10;277107;,167643;46455,12;68;800;AAPCCH-UE;64;b;VARIACION P/UNIT.;0;;;141                                                                                                                                                                                                                             ;09042014;1;22;23;ROTULADOS                                           ;09042014;1;074-24773696;03042014;MP1158;453707                       
