8022014;5746823;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;CENTURION AIRLINES;225;76487750;0;BIG BUSINESS CARGO;76178580;K;0;225;;9102014;13;3;9;1;10826,37;0;3962,37;6864;0;0;0;7;228;1385;6864;3962,37; ;0; ;10826,37;0;0;NO; ;;0;;0;;1;PEONIAS         ~ PEONIA FRESCA~ CHILFRESH-F~ GRADO 50-60CM~ PAEONIA S;PP;;;;;;6031930;6;310;7,567742;2346;99;0000007820;VARAS;68;;SIN ACUERDO;0;;;405                                                                                                                                                                                                                                                                                               ;08022014;1;22;228;ROTULADO                                           ;08022014;1;307-38450031;12012014;CENTURION AIRLINES;442330           
8022014;5746823;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;CENTURION AIRLINES;225;76487750;0;BIG BUSINESS CARGO;76178580;K;0;225;;9102014;13;3;9;1;10826,37;0;3962,37;6864;0;0;0;7;228;1385;6864;3962,37; ;0; ;10826,37;0;0;NO; ;;0;;0;;2;GENTIANA        ~ GENTIANAS FRESCAS~ CHILFRES-F~ GENTIANA SPP~ GRADO 6;0 - 70 CM;;;;;;6031999;6;52;10,384615;540;99;0000001800;VARAS;0;;;0;;;70                                                                                                                                                                                                                                                                                                      ;08022014;1;22;228;ROTULADO                                           ;08022014;1;307-38450031;12012014;CENTURION AIRLINES;442330           
8022014;5746823;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;CENTURION AIRLINES;225;76487750;0;BIG BUSINESS CARGO;76178580;K;0;225;;9102014;13;3;9;1;10826,37;0;3962,37;6864;0;0;0;7;228;1385;6864;3962,37; ;0; ;10826,37;0;0;NO; ;;0;;0;;3;AGAPANTHUS      ~ AGAPANTHUS~ CHILFRESH-F~ CAL.50-70CM~ FLORES FRESCAS;;;;;;;6031999;6;102;7,411765;756;99;0000002520;VARAS;0;;;0;;;122                                                                                                                                                                                                                                                                                                              ;08022014;1;22;228;ROTULADO                                           ;08022014;1;307-38450031;12012014;CENTURION AIRLINES;442330           
8022014;5746823;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;CENTURION AIRLINES;225;76487750;0;BIG BUSINESS CARGO;76178580;K;0;225;;9102014;13;3;9;1;10826,37;0;3962,37;6864;0;0;0;7;228;1385;6864;3962,37; ;0; ;10826,37;0;0;NO; ;;0;;0;;4;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 60-90CM~ ZANTEDESH;IA SPP;;;;;;6031960;6;58;8,275862;480;99;0000001600;VARAS;0;;;0;;;68                                                                                                                                                                                                                                                                                                          ;08022014;1;22;228;ROTULADO                                           ;08022014;1;307-38450031;12012014;CENTURION AIRLINES;442330           
8022014;5746823;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;CENTURION AIRLINES;225;76487750;0;BIG BUSINESS CARGO;76178580;K;0;225;;9102014;13;3;9;1;10826,37;0;3962,37;6864;0;0;0;7;228;1385;6864;3962,37; ;0; ;10826,37;0;0;NO; ;;0;;0;;5;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 50CM~ HYDRANGEA SP;;;;;;;6031999;6;394;2,13198;840;99;0000002800;VARAS;0;;;0;;;475                                                                                                                                                                                                                                                                                                                ;08022014;1;22;228;ROTULADO                                           ;08022014;1;307-38450031;12012014;CENTURION AIRLINES;442330           
8022014;5746823;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;CENTURION AIRLINES;225;76487750;0;BIG BUSINESS CARGO;76178580;K;0;225;;9102014;13;3;9;1;10826,37;0;3962,37;6864;0;0;0;7;228;1385;6864;3962,37; ;0; ;10826,37;0;0;NO; ;;0;;0;;6;BLACKBERRIES    ~ BLACKBERRIES FRESCOS~ CHILFRESH-F~ GRADO 45-50 CM~~;CORTADOS PARA ADORNO~;;;;;;6031999;6;184;8,804348;1620;99;0000005400;VARAS;0;;;0;;;200                                                                                                                                                                                                                                                                                         ;08022014;1;22;228;ROTULADO                                           ;08022014;1;307-38450031;12012014;CENTURION AIRLINES;442330           
8022014;5746823;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;CENTURION AIRLINES;225;76487750;0;BIG BUSINESS CARGO;76178580;K;0;225;;9102014;13;3;9;1;10826,37;0;3962,37;6864;0;0;0;7;228;1385;6864;3962,37; ;0; ;10826,37;0;0;NO; ;;0;;0;;7;EREMURUS        ~ EREMURUS FRESCOS~ CHILFRESH-F~ GRADO 80-90 CM~ EREMU;RUS SPP~;;;;;;6031999;6;32;8,8125;282;99;0000000940;VARAS;0;;;0;;;45                                                                                                                                                                                                                                                                                                          ;08022014;1;22;228;ROTULADO                                           ;08022014;1;307-38450031;12012014;CENTURION AIRLINES;442330           
8022014;5750703;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;13102014;13;3;9;1;13031,58;0;4403,58;8628;0;0;0;8;254;1490;8628;4403,58; ;0; ;13031,58;0;0;NO; ;;0;;0;;1;PEONIAS         ~ PEONIA FRESCA~ CHILFRESH-F~ GRADO 50-60CM~ PAEONIA S;PP;;;;;;6031930;6;420;7,857143;3300;99;0000011000;VARAS;68;;SIN ACUERDO;0;;;567                                                                                                                                                                                                                                                                                                        ;08022014;1;22;254;ROTULADO                                           ;08022014;1;369-52404240;16012014;ATLAS AIR;442524                    
8022014;5750703;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;13102014;13;3;9;1;13031,58;0;4403,58;8628;0;0;0;8;254;1490;8628;4403,58; ;0; ;13031,58;0;0;NO; ;;0;;0;;2;EREMURUS        ~ EREMURUS FRESCOS~ CHILFRESH-F~ GRADO 80-90 CM~ EREMU;RUS SPP~;;;;;;6031999;6;60;7,1;426;99;0000001420;VARAS;0;;;0;;;88                                                                                                                                                                                                                                                                                                                      ;08022014;1;22;254;ROTULADO                                           ;08022014;1;369-52404240;16012014;ATLAS AIR;442524                    
8022014;5750703;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;13102014;13;3;9;1;13031,58;0;4403,58;8628;0;0;0;8;254;1490;8628;4403,58; ;0; ;13031,58;0;0;NO; ;;0;;0;;3;SCABIOSA        ~ SCABIOSA FRESCA~ CHILFRESH~ GRADO 40-60 CM~ PIN CUSH;ION~;;;;;;6031999;6;26;22,5;585;99;0000001950;VARAS;0;;;0;;;40                                                                                                                                                                                                                                                                                                                         ;08022014;1;22;254;ROTULADO                                           ;08022014;1;369-52404240;16012014;ATLAS AIR;442524                    
8022014;5750703;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;13102014;13;3;9;1;13031,58;0;4403,58;8628;0;0;0;8;254;1490;8628;4403,58; ;0; ;13031,58;0;0;NO; ;;0;;0;;4;AGAPANTHUS      ~ AGAPANTHUS~ CHILFRESH-F~ CAL.50-70CM~ FLORES FRESCAS;~;;;;;;6031999;6;105;9,6;1008;99;0000003360;VARAS;0;;;0;;;135                                                                                                                                                                                                                                                                                                                          ;08022014;1;22;254;ROTULADO                                           ;08022014;1;369-52404240;16012014;ATLAS AIR;442524                    
8022014;5750703;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;13102014;13;3;9;1;13031,58;0;4403,58;8628;0;0;0;8;254;1490;8628;4403,58; ;0; ;13031,58;0;0;NO; ;;0;;0;;5;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 60-90CM~ ZANTEDESH;IA SPP~;;;;;;6031960;6;10;23,4;234;99;0000000780;VARAS;0;;;0;;;15                                                                                                                                                                                                                                                                                                                      ;08022014;1;22;254;ROTULADO                                           ;08022014;1;369-52404240;16012014;ATLAS AIR;442524                    
8022014;5750703;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;13102014;13;3;9;1;13031,58;0;4403,58;8628;0;0;0;8;254;1490;8628;4403,58; ;0; ;13031,58;0;0;NO; ;;0;;0;;6;SIN-CODIGO      ~ FLORES FRESCAS~ CHILFRESH-F~ RUBUS ULMIFOLIUS~ CORTA;DAS PARA ADORNO;;;;;;6031999;6;320;6,75;2160;99;0000007200;VARAS;0;;;0;;;370                                                                                                                                                                                                                                                                                                           ;08022014;1;22;254;ROTULADO                                           ;08022014;1;369-52404240;16012014;ATLAS AIR;442524                    
8022014;5750703;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;13102014;13;3;9;1;13031,58;0;4403,58;8628;0;0;0;8;254;1490;8628;4403,58; ;0; ;13031,58;0;0;NO; ;;0;;0;;7;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 50CM~ HYDRANGEA SP~;;;;;;;6031999;6;200;2,7;540;99;0000001800;VARAS;0;;;0;;;230                                                                                                                                                                                                                                                                                                                            ;08022014;1;22;254;ROTULADO                                           ;08022014;1;369-52404240;16012014;ATLAS AIR;442524                    
8022014;5750703;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;13102014;13;3;9;1;13031,58;0;4403,58;8628;0;0;0;8;254;1490;8628;4403,58; ;0; ;13031,58;0;0;NO; ;;0;;0;;8;GREENMIX        ~ FOLLAJE MIXTO FRESCO~ CHILFRESF-F~ GRADO:25-60CM~ LA;PHOSORIA CUADROFINATA~;;;;;;6049000;6;32;11,71875;375;99;0000000300;RAMO;0;;;0;;;45                                                                                                                                                                                                                                                                                                    ;08022014;1;22;254;ROTULADO                                           ;08022014;1;369-52404240;16012014;ATLAS AIR;442524                    
8022014;5757671;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;16102014;13;3;9;1;13662,2;0;4299,2;9363;0;0;0;8;247;1509;9363;4299,2; ;0; ;13662,2;0;0;NO; ;;0;;0;;1;PEONIAS         ~ PEONIA FRESCA~ CHILFRESH-F~ GRADO 50-60CM~ PAEONIA S;PP;;;;;;6031930;6;464;7,74569;3594;99;11980;VARAS;68;;SIN ACUERDO;0;;;501                                                                                                                                                                                                                                                                                                                   ;08022014;1;22;247;ROTULADO                                           ;08022014;1;369-52404251;19012014;ATLAS AIR;442935                    
8022014;5757671;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;16102014;13;3;9;1;13662,2;0;4299,2;9363;0;0;0;8;247;1509;9363;4299,2; ;0; ;13662,2;0;0;NO; ;;0;;0;;2;RUBUS           ~ RUBUS FRESCOS~ S.CHILFRES-F~ GRADO 40-50~ RUBUS ULMI;FOLIUS;;;;;;6031999;6;306;7,411765;2268;99;7560;VARAS;0;;;0;;;346                                                                                                                                                                                                                                                                                                                           ;08022014;1;22;247;ROTULADO                                           ;08022014;1;369-52404251;19012014;ATLAS AIR;442935                    
8022014;5757671;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;16102014;13;3;9;1;13662,2;0;4299,2;9363;0;0;0;8;247;1509;9363;4299,2; ;0; ;13662,2;0;0;NO; ;;0;;0;;3;EREMURUS        ~ EREMURUS FRESCOS~ CHILFRESH-F~ GRADO 60-90 CM~ EREMU;RUS SPP;;;;;;6031999;6;148;7,945946;1176;99;3920;VARAS;0;;;0;;;237                                                                                                                                                                                                                                                                                                                          ;08022014;1;22;247;ROTULADO                                           ;08022014;1;369-52404251;19012014;ATLAS AIR;442935                    
8022014;5757671;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;16102014;13;3;9;1;13662,2;0;4299,2;9363;0;0;0;8;247;1509;9363;4299,2; ;0; ;13662,2;0;0;NO; ;;0;;0;;4;AGAPANTHUS      ~ AGAPANTHUS~ CHILFRESH-F~ CAL.50-70CM~ FLORES FRESCAS;;;;;;;6031999;6;100;9,6;960;99;3200;VARAS;0;;;0;;;123                                                                                                                                                                                                                                                                                                                                       ;08022014;1;22;247;ROTULADO                                           ;08022014;1;369-52404251;19012014;ATLAS AIR;442935                    
8022014;5757671;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;16102014;13;3;9;1;13662,2;0;4299,2;9363;0;0;0;8;247;1509;9363;4299,2; ;0; ;13662,2;0;0;NO; ;;0;;0;;5;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 40-70CM~ ZANTEDESH;IA SPP;;;;;;6031960;6;84;9,25;777;99;2590;VARAS;0;;;0;;;100                                                                                                                                                                                                                                                                                                                                 ;08022014;1;22;247;ROTULADO                                           ;08022014;1;369-52404251;19012014;ATLAS AIR;442935                    
8022014;5757671;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;16102014;13;3;9;1;13662,2;0;4299,2;9363;0;0;0;8;247;1509;9363;4299,2; ;0; ;13662,2;0;0;NO; ;;0;;0;;6;GENTIANA        ~ GENTIANAS FRESCAS~ CHILFRES-F~ GENTIANA SPP~ GRADO 6;0 - 80 CM;;;;;;6031999;6;33;9,818182;324;99;1080;VARAS;0;;;0;;;38                                                                                                                                                                                                                                                                                                                           ;08022014;1;22;247;ROTULADO                                           ;08022014;1;369-52404251;19012014;ATLAS AIR;442935                    
8022014;5757671;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;16102014;13;3;9;1;13662,2;0;4299,2;9363;0;0;0;8;247;1509;9363;4299,2; ;0; ;13662,2;0;0;NO; ;;0;;0;;7;BANKSIA         ~ BANKSIA FRESCA~ S.CHILFRESH-F~ GRADO 50-60CM~ BANKSI;A SPP;;;;;;6031999;6;18;2,666667;48;99;160;VARAS;0;;;0;;;20                                                                                                                                                                                                                                                                                                                                 ;08022014;1;22;247;ROTULADO                                           ;08022014;1;369-52404251;19012014;ATLAS AIR;442935                    
8022014;5757671;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;16102014;13;3;9;1;13662,2;0;4299,2;9363;0;0;0;8;247;1509;9363;4299,2; ;0; ;13662,2;0;0;NO; ;;0;;0;;8;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 35-50CM~ HYDRANGEAS;P;;;;;;6031999;6;134;1,61194;216;99;0000000720;VARAS;0;;;0;;;144                                                                                                                                                                                                                                                                                                                            ;08022014;1;22;247;ROTULADO                                           ;08022014;1;369-52404251;19012014;ATLAS AIR;442935                    
8022014;5762149;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;20102014;13;3;9;1;11405,31;0;3605,81;7799,5;0;0;0;9;213;1221;7799,5;3605,81; ;0; ;11405,31;0;0;NO; ;;0;;0;;1;PEONIAS         ~ PEONIA FRESCA~ CHILFRESH-F~ GRADO 50-60CM~ PAEONIA S;PP;;;;;;6031930;6;124;9,943548;1233;99;0000004110;VARAS;68;;SIN ACUERDO;0;;;156                                                                                                                                                                                                                                                                                                    ;08022014;1;22;213;ROTULADO                                           ;08022014;1;045-8671903;23012014;LAN CHILE;442023                     
8022014;5762149;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;20102014;13;3;9;1;11405,31;0;3605,81;7799,5;0;0;0;9;213;1221;7799,5;3605,81; ;0; ;11405,31;0;0;NO; ;;0;;0;;2;SCABIOSA        ~ SCABIOSA FRESCA~ CHILFRESH~ GRADO 40-60 CM~ PIN CUSH;ION~;;;;;;6031999;6;42;22,5;945;99;0000003150;VARAS;0;;;0;;;56                                                                                                                                                                                                                                                                                                                     ;08022014;1;22;213;ROTULADO                                           ;08022014;1;045-8671903;23012014;LAN CHILE;442023                     
8022014;5762149;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;20102014;13;3;9;1;11405,31;0;3605,81;7799,5;0;0;0;9;213;1221;7799,5;3605,81; ;0; ;11405,31;0;0;NO; ;;0;;0;;3;AGAPANTHUS      ~ AGAPANTHUS~ CHILFRESH-F~ CAL.50-70CM~ FLORES FRESCAS;~;;;;;;6031999;6;72;8;576;99;0000001920;VARAS;0;;;0;;;82                                                                                                                                                                                                                                                                                                                           ;08022014;1;22;213;ROTULADO                                           ;08022014;1;045-8671903;23012014;LAN CHILE;442023                     
8022014;5762149;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;20102014;13;3;9;1;11405,31;0;3605,81;7799,5;0;0;0;9;213;1221;7799,5;3605,81; ;0; ;11405,31;0;0;NO; ;;0;;0;;4;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 60-90CM~ ZANTEDESH;IA SPP~;;;;;;6031960;6;96;9,03125;867;99;0000002890;VARAS;0;;;0;;;116                                                                                                                                                                                                                                                                                                              ;08022014;1;22;213;ROTULADO                                           ;08022014;1;045-8671903;23012014;LAN CHILE;442023                     
