1082014;6044925;55;200;3;3724;100;8309;0;3188;0;0;909;LIRQUEN;8;F;1;443;KOBE;331;JAPON;MOL;331;80992000;3;MOL;80992000;3;0;515;;27082014;142;1;5;1;34457,76;0;0;34457,76;0;0;0;1;1;14220;34457,76;5382; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN HARVEST-F~ DE LILIUM~ EN REPOS;O VEGETATIVO;;;;;;6011011;10;225100;,153078;34457,76;99;0000225100;UNIDAD;61;;27802390215-A;68;820;AAEECH-JAP;14220                                                                                                                                                                                                                                                                                                              ;01082014;1;76;1;                                                     ;01082014;1;MOLU27802390215;13072014;SEATTLE BRIDGE;112144            
1082014;6060905;39;200;3;126;100;13404;0;3188;0;0;906;SAN ANTONIO;8;F;1;242;GUAYAQUIL;218;ECUADOR;CMA CGM;505;91256000;7;CMA CGM;91256000;7;0;218;;18042015;13;1;2;1;110408;0;2600;107808;0;0;0;2;1;12883,2;107808;2600; ;0; ;0;0;0;NO; ;;0;;0;;1;0602PLANTASAL   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ ALBI;ON~ (FRESA);;;;;;6029023;6;10134,72;9,017713;91392;61;;SNG0166257;68;565;ACE;0;;;10950,72                                                                                                                                                                                                                                                                                                                        ;01082014;1;76;1;                                                     ;01082014;1;CL1376019;22072014;WARNOW DOLPHIN;112450                  
1082014;6060905;39;200;3;126;100;13404;0;3188;0;0;906;SAN ANTONIO;8;F;1;242;GUAYAQUIL;218;ECUADOR;CMA CGM;505;91256000;7;CMA CGM;91256000;7;0;218;;18042015;13;1;2;1;110408;0;2600;107808;0;0;0;2;1;12883,2;107808;2600; ;0; ;0;0;0;NO; ;;0;;0;;2;0602PLANTASMO   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ MONT;EREY~ (FRESA);;;;;;6029023;6;1788,48;9,178744;16416;0;;;0;;;0;;;1932,48                                                                                                                                                                                                                                                                                                                                          ;01082014;1;76;1;                                                     ;01082014;1;CL1376019;22072014;WARNOW DOLPHIN;112450                  
2082014;6004730;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;9032015;13;3;9;1;13929,15;0;2217,15;11712;0;0;0;5;166;831;11712;2217,15; ;0; ;13929,15;0;0;NO; ;;0;;0;;1;ANEMONAS        ~ ANEMONAS FERSCAS~ CHILFRESH-F~ 42 CMS~ IRIS SP~;;;;;;;6031999;6;55;34,909091;1920;99;0000004800;VARAS;68;;SIN ACUERDO;0;;;90                                                                                                                                                                                                                                                                                                               ;02082014;1;22;166;ROTULADO                                           ;02082014;1;369-52665196;12062014;ATLAS AIR;466022                    
2082014;6004730;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;9032015;13;3;9;1;13929,15;0;2217,15;11712;0;0;0;5;166;831;11712;2217,15; ;0; ;13929,15;0;0;NO; ;;0;;0;;2;RANUNCULUS      ~ RANUNCULUS FRESCOS~ CHILFRESH-F~ 30-35CM~ RANUNCULUS;SP DENDROLIGOTRICHUM~;;;;;;6031999;6;83;25,445783;2112;99;0000005280;VARAS;0;;;0;;;92                                                                                                                                                                                                                                                                                                 ;02082014;1;22;166;ROTULADO                                           ;02082014;1;369-52665196;12062014;ATLAS AIR;466022                    
2082014;6004730;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;9032015;13;3;9;1;13929,15;0;2217,15;11712;0;0;0;5;166;831;11712;2217,15; ;0; ;13929,15;0;0;NO; ;;0;;0;;3;SIN-CODIGO      ~ FLORES FRESCAS~ CHILFRESH-F~ REGULAR TULIP~ CORTADAS;PARA ADORNO;;;;;;6031999;6;255;16,666667;4250;99;0000008500;VARAS;0;;;0;;;313                                                                                                                                                                                                                                                                                                         ;02082014;1;22;166;ROTULADO                                           ;02082014;1;369-52665196;12062014;ATLAS AIR;466022                    
2082014;6004730;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;9032015;13;3;9;1;13929,15;0;2217,15;11712;0;0;0;5;166;831;11712;2217,15; ;0; ;13929,15;0;0;NO; ;;0;;0;;4;LEUCADENDRON    ~ LEUCADENDRON FRESCOS~ CHILFRESH-F~ GRADO 60-90CM~ LE;UCADENDRON SP~;;;;;;6031999;6;194;11,082474;2150;99;0000004300;VARAS;0;;;0;;;250                                                                                                                                                                                                                                                                                                      ;02082014;1;22;166;ROTULADO                                           ;02082014;1;369-52665196;12062014;ATLAS AIR;466022                    
2082014;6004730;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;BIG BUSINESS CARGO;76178580;K;0;225;;9032015;13;3;9;1;13929,15;0;2217,15;11712;0;0;0;5;166;831;11712;2217,15; ;0; ;13929,15;0;0;NO; ;;0;;0;;5;GREENMIX        ~ FOLLAJE MIXTO FRESCO~ CHILFRESF-F~ GRADO:25-60CM~ LA;PHOSORIA CUADROFINATA~;;;;;;6049000;6;76;16,842105;1280;99;0000000640;RAMO;0;;;0;;;86                                                                                                                                                                                                                                                                                                 ;02082014;1;22;166;ROTULADO                                           ;02082014;1;369-52665196;12062014;ATLAS AIR;466022                    
2082014;6008964;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;10032015;13;3;9;1;5748,5;0;1332,5;4416;0;0;0;3;56;302;4416;1332,5; ;0; ;5748,5;0;0;NO; ;;0;;0;;1;ANEMONAS        ~ ANEMONAS FERSCAS~ CHILFRESH-F~ 42 CMS~ IRIS SP~;;;;;;;6031999;6;31;34,83871;1080;99;0000002700;UNIDADES;68;;SIN ACUERDO;0;;;55                                                                                                                                                                                                                                                                                                                      ;02082014;1;22;56;ROTULADO                                            ;02082014;1;045-86712080;13062014;LAN CHILE;466103                    
2082014;6008964;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;10032015;13;3;9;1;5748,5;0;1332,5;4416;0;0;0;3;56;302;4416;1332,5; ;0; ;5748,5;0;0;NO; ;;0;;0;;2;RANUNCULUS      ~ RANUNCULUS FRESCOS~ CHILFRESH-F~ 30-35CM~ RANUNCULUS;SP DENDROLIGOTRICHUM~;;;;;;6031999;6;23;25,043478;576;99;0000001440;VARAS;0;;;0;;;27                                                                                                                                                                                                                                                                                                           ;02082014;1;22;56;ROTULADO                                            ;02082014;1;045-86712080;13062014;LAN CHILE;466103                    
