1102014;6114147;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;411;SHANGAI;336;CHINA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;336;;24052015;142;3;1;1;72393,12;0;5087,52;67305,6;0;0;0;1;1;21000;67305,6;3640,1; ;1447,42; ;72393,12;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SOUTHERN BULBS-F~ DE LILIUM~ EN RE;POSO VEGETATIVO;;;;;;6011011;10;122495;,549456;67305,6;99;0000122495;UNIDAD;61;;4SCLKU4610;68;816;TLCCH-CHCHI;21000                                                                                                                                                                                                                                                                   ;01102014;1;76;1;                                                     ;01102014;1;SUDUB46013124012;27082014;HS BEETHOVEN;114135             
1102014;6114653;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;411;SHANGAI;336;CHINA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;336;;24052015;142;3;1;1;68858,94;0;5017,75;63841,19;0;0;0;1;1;21000;63841,19;3640,1; ;1377,65; ;68858,94;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE LILIUM~ SOUTHERN BULBS-F~ DE LILIUM~ EN RE;POSO VEGETATIVO;;;;;;6011011;10;121015;,527548;63841,19;99;0000121015;UNIDADES;61;;4SCLKU4611;68;816;TLCCH-CHCHI;21000                                                                                                                                                                                                                                                              ;01102014;1;76;1;                                                     ;01102014;1;SUDUB46013124013;27082014;HS BEETHOVEN;114135             
1102014;6117006;39;200;3;3803;100;10304;0;3188;0;0;906;SAN ANTONIO;10;F;1;272;MONTEVIDEO;223;URUGUAY;ALIANCA;220;77715730;2;ALIANCA;77715730;2;0;223;;26052015;142;3;5;1;23725,1;0;0;23725,1;0;0;0;1;1;7900;23725,1;4892; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SOUTHERN BULBS TRADING-F~ DE LILIU;M~ EN REPOSO VEGETATIVO;;;;;;6011011;10;127300;,186372;23725,1;99;0000127300;UNIDAD;61;;4SCLAD0699;68;500;ACEM;7900                                                                                                                                                                                                                                                                                            ;01102014;1;76;1;                                                     ;01102014;1;ANRMB49993130009;29082014;CHRISTMAS ISLAND;112963         
1102014;6129048;55;200;3;3724;100;8309;0;3188;0;0;909;LIRQUEN;8;F;1;443;KOBE;331;JAPON;NYK LINE;331;80992000;3;NYK LINE;80992000;3;0;515;;20102014;142;1;5;1;41842,19;0;0;41842,19;0;0;0;1;1;15720;41842,19;5506; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN HARVEST-F ~ DE LILIUM~ EN REPO;SO VEGETATIVO;;;;;;6011011;10;161250;,259486;41842,19;99;0000161250;UNIDAD;61;;7140649300;68;820;AAEECH-JAP;15720                                                                                                                                                                                                                                                                                                      ;01102014;1;76;1;                                                     ;01102014;1;NYKS7140649300;06092014;NYK LEO;114409                    
1102014;6136101;34;200;3;8023;100;14204;0;3188;0;0;905;VALPARAISO;10;F;1;172;PORTLAND;225;U.S.A.;HAPAG LLOYD;563;80992000;3;HAPAG LLOYD;80992000;3;0;225;;8062015;142;1;5;1;23139,16;0;0;23139,16;0;0;0;1;1;11202;23139,16;2514,23; ;0; ;0;1;2;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ CHILE BOLLEN-F~ DE LILIUM ~ EN REP;OSO VEGETATIVO;;;;;;6011011;10;140700;,164457;23139,16;99;0000140700;UNIDAD;61;;94968803;68;650;TLCCH-USA;11202                                                                                                                                                                                                                                                                                     ;01102014;1;76;1;                                                     ;01102014;1;HLCUSCL140900132;11092014;SAN FRANCISCO BRIDGE;113927     
1102014;6138730;39;200;3;3840;100;6104;0;3188;0;0;906;SAN ANTONIO;6;F;1;213;VERACRUZ;216;MEXICO;CSAV;997;90160000;7;CSAV;90160000;7;0;216;;14062015;142;3;5;1;14516,68;0;0;14516,68;0;0;0;1;1;8897;14516,68;1575,83; ;0; ;0;2;2;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ MANTOS VERDES-F~ DE LILIUM ~ EN RE;POSO VEGETATIVO;;;;;;6011011;10;50250;,288889;14516,68;99;0000000410;CAJAS;61;;NPNA19Q00;68;700;TLCCH-M;8897                                                                                                                                                                                                                                                                                                        ;01102014;1;76;1;                                                     ;01102014;1;NPNA19Q00;17092014;CCNI VALPARAISO;114999                 
1102014;6140409;39;200;3;4095;100;10304;0;3188;0;0;906;SAN ANTONIO;10;F;1;622;ROTTERDAM;515;HOLANDA;C.S.A.V.;224;90160000;7;MEDITERRANEAN SHIPPING CO. SA;96707720;8;0;515;;28062015;142;3;5;1;30955,67;0;0;30955,67;0;0;0;1;1;20803;30955,67;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN_CODIGO      ~BULBOS DE FLORES~;SOUTHERN BULBS-F~;DE LILIUM~;EN REPOSO VEGETATIVO~;;;;6011011;10;170450;,181611;30955,67;61;;ISA0416802;68;800;AAPCCH-UE;99;170450;UNIDADES;20803                                                                                                                                                                                                                                                                           ;01102014;1;76;1;                                                     ;01102014;1;MSCUTJ764087;17092014;CSAV BRASILIA;114673                
1102014;6140661;39;200;3;4095;100;10304;0;3188;0;0;906;SAN ANTONIO;10;F;1;622;ROTTERDAM;515;HOLANDA;C.S.A.V.;224;90160000;7;C.S.A.V.;90160000;7;0;515;;28062015;142;3;5;1;39131,26;0;0;39131,26;0;0;0;1;1;21000;39131,26;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN_CODIGO      ~BULBOS DE FLORES~;SOUTHERN BULBS-F~;DE LILIUM~;EN REPOSO VEGETATIVO;;;;6011011;10;228645;,171144;39131,26;61;;NCLLNPNA1G400;68;800;AAPCCH-UE;99;0000228645;UNIDADES;21000                                                                                                                                                                                                                                                                                          ;01102014;1;76;1;                                                     ;01102014;1;NPNA1G400;17092014;CSAV BRASILIA;114673                   
1102014;6140868;55;200;3;1589;100;13301;0;3188;0;0;908;SAN VICENTE;10;R;1;451;KAOHSIUNG;330;TAIWAN (FORMOSA;CHINA SHIPPING;336;91256000;7;CHINA SHIPPING CONTAINER LINES;91256000;7;0;330;;13012015;13;1;5;1;25900;0;0;25900;0;0;0;1;1;7100;25900;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ MUSGOS~ MAR ANDINO-F~ SPHAGNUM MOSS~ PARA ARREGLOS;FLORALES~;;;;;;6049000;6;7000;3,7;25900;61;;1430CLSVE14026;99;0000007000;KN;68;;SIN ACUERDO;7100                                                                                                                                                                                                                                                                                      ;01102014;1;74;1;                                                     ;01102014;1;SVEKHH000387;15092014;MALLECO;114281                      
1102014;6141547;39;200;3;4095;100;10304;0;3188;0;0;906;SAN ANTONIO;10;F;1;622;ROTTERDAM;515;HOLANDA;C.S.A.V.;224;90160000;7;MEDITERRANEAN SHIPPING CO. SA;96707720;8;0;515;;28062015;142;3;5;1;36042,24;0;0;36042,24;0;0;0;1;1;19342,64;36042,24;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN_CODIGO      ~BULBOS DE FLORES~;SOUTHERN BULBS-F~;DE LILIUM~;EN REPOSO VEGETATIVO;;;;6011011;10;210600;,171141;36042,24;61;;ISA0416803;68;800;AAPCCH-UE;99;210600;UNIDADES;19342,64                                                                                                                                                                                                                                                                      ;01102014;1;76;1;                                                     ;01102014;1;MSCUTJ763816;17092014;CSAV BRASILIA;114673                
