4122014;6246622;48;200;3;4196;100;10301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;AMERICAN AIRLINES;225;59029940;5;DANGEROUS & DRY CARGO S.A.;99535350;4;0;225;;24122014;13;3;2;1;9000;0;3787,86;5212,14;0;0;0;1;195;902;5212,14;3787,86; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE PEONIA~ EDUARDO ENGLER-F~ VAR.CORAL SUNSET;,PEONIA SPP~ FRESCAS;;;;;;6031930;6;742;7,024447;5212,14;68;650;TLCCH-USA;20;;MERCANCIAS MAS DE UN MODELO.;0;;;902                                                                                                                                                                                                                                                          ;04122014;1;22;195;ROT                                                ;04122014;1;001-43167563;24112014;AMERICAN AIRLINES;491523            
4122014;6255741;48;200;3;4196;100;10301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;472;DUBAI;341;EMIR.ARAB.UNID.;LAN CHILE;997;89862200;2;DANGEROUS & DRY CARGO S.A.;99535350;4;0;341;;28082015;13;3;2;1;2450;0;617,5;1832,5;0;0;0;1;13;92;1832,5;617,5; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE PEONIA~ EDUARDO ENGLER-F~ VAR.CORAL SUNSET;,PEONIA SPP~ FRESCAS;;;;;;6031930;6;78;23,49359;1832,5;99;0000000013;CAJAS;20;;MERCANCIAS MAS DE UN MODELO.;68;;SIN ACUERDO;92                                                                                                                                                                                                                                                     ;04122014;1;22;13;ROT.                                                ;04122014;1;176-74569073;01122014;LAN CHILE;492113                    
5122014;6213770;48;200;3;5052;100;13113;3;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;251;LIMA;219;PERU;LAN;997;89862200;2;MAIN CARGO LTDA.;79606400;5;0;219;;5122014;13;1;18;1;3023;0;481,05;2541,95;0;0;0;1;3;34;2541,95;451,05; ;30; ;3023;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~PLANTULAS IN VITRO DE ARANDANO~AGRICOLA ARBOLES-F~VAR;IEDAD BILOXI~PARA CULTIVO, ACO;NDICIONADO EN CAJAS DE CARTON;;;;;6029021;6;30;84,731667;2541,95;99;17550.0000;UNIDADES;68;;SIN ACUERDO;0;;;34                                                                                                                                                                                                                                                          ;05122014;1;22;3;ROTULADO                                             ;05122014;1;045-86573756;05112014;LA540;488387                        
5122014;6227550;48;200;3;1300;100;13107;0;3188;0;0;992;AEROP.A.M.BENITEZ;5;F;4;251;OTROS PUERTOS DE PER;219;PERU;LATAM AIRLINES;997;1;9;ACOSTA Y AGUAYO LTDA;1;9;0;219;;9082015;13;3;2;1;225355;0;2131,8;223223,2;0;0;0;1;4;543;223223,2;2131,8; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ PLANTAS PARA SIEMBRA~ HORTIFRUT-F~ PLANTAS DE ARANDA;NOS~ 84 CAJACARTON (22)~ 952 K;N;;;;;6022041;10;80000;2,79029;223223,2;68;538;ACE;64;a;VARIACION P/U;99;0000080000;UNIDADES;543                                                                                                                                                                                                                                                        ;05122014;1;80;4;ROTULADO                                             ;05122014;1;045-87653370;12112014;LATAM;489921                        
5122014;6238621;48;200;3;4196;100;10301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;472;DUBAI;341;EMIR.ARAB.UNID.;LAN CHILE;997;89862200;2;DANGEROUS & DRY CARGO S.A.;99535350;4;0;341;;18082015;13;3;2;1;3830;0;700;3130;0;0;0;1;15;99;3130;700; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE PEONIA~ EDUARDO ENGLER-F~ VAR.CORAL SUNSET;,PEONIA SPP~ FRESCAS;;;;;;6031930;6;89;35,168539;3130;99;0000001900;VARAS;68;;SIN ACUERDO;0;;;99                                                                                                                                                                                                                                                                                           ;05122014;1;22;15;ROT.                                                ;05122014;1;176-70243180;21112014;LAN CHILE;490972                    
5122014;6241468;34;200;3;1976;100;14106;0;3188;0;0;905;VALPARAISO;14;F;1;231;OTROS PUERTOS DE COL;202;COLOMBIA;HAPAG LLOYD;563;76049840;8;HAPAG LLOYD;76049840;8;0;515;;21082015;142;1;5;1;31098,32;0;0;31098,32;0;0;0;1;1;11550;31098,32;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ VALDIVIA LILIES-F~ DE LILIUM~ EN R;EPOSO VEGETATIVO;;;;;;6011011;10;159500;,194974;31098,32;99;0000159500;UNIDAD;61;;95332719;68;640;ALCCH-COL;11550                                                                                                                                                                                                                                                                           ;05122014;1;76;1;                                                     ;05122014;1;HLCUSCL141109576;24112014;SANTA REBECCA;116583            
5122014;6246828;55;200;3;1976;100;14106;0;3188;0;0;908;SAN VICENTE;14;F;1;213;VERACRUZ;216;MEXICO;CSAV;997;90160000;7;CSAV;90160000;7;0;515;;24082015;142;1;5;1;25143,86;0;0;25143,86;0;0;0;1;1;10200;25143,86;1949,16; ;0; ;0;2;2;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ VALDIVIA LILIES-F~ DE LILIUM~ EN R;EPOSO VEGETATIVO;;;;;;6011011;10;70710;,355591;25143,86;99;0000070710;UNIDAD;61;;NPJA0K000;68;700;TLCCH-M;10200                                                                                                                                                                                                                                                                                                  ;05122014;1;76;1;                                                     ;05122014;1;NPJA0K001;27112014;LIMARI;117783                          
5122014;6246831;55;200;3;1976;100;14106;0;3188;0;0;908;SAN VICENTE;14;F;1;213;VERACRUZ;216;MEXICO;CSAV;997;90160000;7;CSAV;90160000;7;0;515;;24082015;142;1;5;1;23946,58;0;0;23946,58;0;0;0;1;1;10800;23946,58;2063,84; ;0; ;0;1;2;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ VALDIVIA LILIES-F~ DE LILIUM~ EN R;EPOSO VEGETATIVO;;;;;;6011011;10;69820;,342976;23946,58;99;0000069820;UNIDAD;61;;NPJA0K000;68;700;TLCCH-M;10800                                                                                                                                                                                                                                                                                                  ;05122014;1;76;1;                                                     ;05122014;1;NPJA0K000;27112014;LIMARI;117783                          
5122014;6247240;55;200;3;4095;100;10304;0;3188;0;0;908;SAN VICENTE;10;F;1;242;GUAYAQUIL;218;ECUADOR;C.S.A.V.;997;90160000;7;C.S.A.V.;90160000;7;0;218;;24082015;142;3;5;1;39896,17;0;0;39896,17;0;0;0;1;1;8564;39896,17;1018,99; ;0; ;0;2;2;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SOUTHERN BULBS -F~ DE LILLIUM~ EN;REPOSO VEGETATIVO;;;;;;6011011;10;116600;,342163;39896,17;99;0000116600;UNIDAD;61;;NPJA0N200;68;565;ACE;8564                                                                                                                                                                                                                                                                                             ;05122014;1;76;1;                                                     ;05122014;1;NPJA0N200;27112014;LIMARI;117783                          
9122014;6230748;48;200;3;736;100;13114;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;576;MOUNT PLEASANT;510;REINO UNIDO;LAN CHILE;997;89862200;2;LAN CHILE;89862200;2;0;510;;15122014;13;1;5;1;6354;0;0;6354;0;0;0;25;175;2572;6354;5981,14; ;0; ;0;0;0;NO; ;;0;;0;;9;FLO100          ~ FLORES FRESCAS~ DAVID GRIFFITHS-F~ FLO100~ SURTIDAS;CORTADAS PARA CONFECCION DE RA;MOS Y ADORNOS~;;;;;6031999;6;15;12;180;99;0000000015;KILO NETO;0;;;0;;;22                                                                                                                                                                                                                                                                                           ;09122014;1;22;175;ROTULADO                                           ;09122014;2;045-87606525;15112014;LAN CHILE;490273                    
9122014;6230748;48;200;3;736;100;13114;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;576;MOUNT PLEASANT;510;REINO UNIDO;LAN CHILE;997;89862200;2;LAN CHILE;89862200;2;0;510;;15122014;13;1;5;1;6354;0;0;6354;0;0;0;25;175;2572;6354;5981,14; ;0; ;0;0;0;NO; ;;0;;0;;9;FLO100          ~ FLORES FRESCAS~ DAVID GRIFFITHS-F~ FLO100~ SURTIDAS;CORTADAS PARA CONFECCION DE RA;MOS Y ADORNOS~;;;;;6031999;6;15;12;180;99;0000000015;KILO NETO;0;;;0;;;22                                                                                                                                                                                                                                                                                           ;09122014;1;22;175;ROTULADO                                           ;09122014;1;045-87606514;15112014;LAN CHILE;490273                    
9122014;6242297;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;451;KAOHSIUNG;330;TAIWAN (FORMOSA;HANJIN SHIPPING CO;336;96566940;K;HAMBURG SUD COLUMBUS LINE CHILE;59059900;K;0;330;;5092015;142;3;5;1;31472,37;0;0;31472,37;0;0;0;1;1;18498;31472,37;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO       ~BULBOS DE FLORES~;SOUTHERN BULBS-F~;DE LILIUM~;EN REPOSO VEGETATIVO;;;;6011011;10;174675;,180177;31472,37;61;;4SCLKU5495;68;0;SIN ACUERDO;99;0000174675;UNIDADES;18498                                                                                                                                                                                                                                                    ;09122014;1;76;1;                                                     ;09122014;1;SUDUB46013396SBP;25112014;HANJIN VIENNA;117438            
9122014;6259959;48;200;3;4196;100;10301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;472;DUBAI;341;EMIR.ARAB.UNID.;LAN CHILE;997;89862200;2;DANGEROUS & DRY CARGO S.A.;99535350;4;0;341;;2012015;13;3;2;1;3927,5;0;742,5;3185;0;0;0;1;16;113;3185;742,5; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE PEONIA~ EDUARDO ENGLER-F~ VAR.CORAL SUNSET;,PEONIA SPP~ FRESCAS;;;;;;6031930;6;97;32,835052;3185;68;;SIN ACUERDO;20;;MERCANCIAS MAS DE UN MODELO.;0;;;113                                                                                                                                                                                                                                                                      ;09122014;1;40;16;ROT                                                 ;09122014;1;176-70243320;03122014;LAN CHILE;491662                    
9122014;6259960;48;200;3;4196;100;10301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;AMERICAN AIRLINES;225;59029940;5;DANGEROUS & DRY CARGO S.A.;99535350;4;0;225;;31122014;13;3;2;1;12250;0;4583,8;7666,2;0;0;0;1;254;1129;7666,2;4583,8; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE PEONIA~ EDUARDO ENGLER-F~ VAR.CORAL SUNSET;,PEONIA SPP~ FRESCAS;;;;;;6031930;6;904;8,48031;7666,2;68;650;TLCCH-USA;20;;MERCANCIAS MAS DE UN MODELO.;72;;PRECIO PROMEDIO;1129                                                                                                                                                                                                                                             ;09122014;1;22;254;ROT                                                ;09122014;1;001-43167515;01122014;AMERICAN AIRLINES;494720            
10122014;6206724;48;200;3;8520;100;6117;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;F;4;251;LIMA;219;PERU;SKY AIRLINE S.A.;997;88417000;1;APRILE CHILE S.A.;99506220;8;0;219;;5012015;13;1;5;1;1440;0;0;1440;0;0;0;1;1;52;1440;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ PLANTAS DE VID ENRAIZADAS~ VIVEROS EL TAMBO LTDA.~ V;ARIEDAD RED GLOBE HARMONY.;;;;;;6022062;10;960;1,5;1440;99;0000000960;UNIDADES;68;538;ACE;0;;;52                                                                                                                                                                                                                                                                                                               ;10122014;1;80;1;ECOSAC                                               ;10122014;1;ASL05116830;06112014;SKY AIRLINE S.A.;487250              
10122014;6246012;48;200;3;4492;100;13302;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;NEWPORT CARGO S.A.;76320340;9;0;225;;24112014;13;3;11;32;14151,06;0;2547,75;11603,31;0;0;0;1;145;770;11603,31;2547,75; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~FLORES~FLORICULTURA NOVAZEL-F~FRESCAS~VARIEDAD DE PEO;NIAS , DE USO DECORATIVO.;;;;;;6039000;6;623;18,624896;11603,31;99;14294;TALLOS;68;;SIN ACUERDO;0;;;770                                                                                                                                                                                                                                                                             ;10122014;1;22;145;ROTULADO                                           ;10122014;1;045-87690050;24112014;LAN CHILE;493608                    
10122014;6246387;55;200;3;1589;100;13301;0;3188;0;0;908;SAN VICENTE;10;R;1;451;KAOHSIUNG;330;TAIWAN (FORMOSA;CHINA SHIPPING;336;91256000;7;CHINA SHIPPING CONTAINER LINES;91256000;7;0;330;;31032015;13;1;2;11;24900;0;856;24044;0;0;0;1;1;8400;24044;856; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ MUSGOS~ MAR ANDINO-F~ SPHAGNUM MOSS~ PARA ARREGLOS;FLORALES~;;;;;;6049000;6;8300;2,896867;24044;61;;1440CLSVE14015;99;0000008300;KN;68;;SIN ACUERDO;8400                                                                                                                                                                                                                                                                            ;10122014;1;74;1;                                                     ;10122014;1;SVEKHH000397;01122014;SANTA CATARINA;117303               
10122014;6246484;48;200;3;4492;100;13302;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;NEWPORT CARGO S.A.;76320340;9;0;225;;24112014;13;3;11;32;11286;0;1937,1;9348,9;0;0;0;1;114;615;10648;638; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~FLORES~FLORICULTURA NOVAZEL-F~FRESCAS~VARIEDAD DE PEO;NIAS , DE USO DECORATIVO.;;;;;;6039000;6;513;20,756335;10648;99;11400;TALLOS;68;;SIN ACUERDO;0;;;615                                                                                                                                                                                                                                                                                             ;10122014;1;22;114;ROTULADO                                           ;10122014;1;045-87690153;24112014;LAN AIRLINES;493692                 
10122014;6250716;48;200;3;4492;100;13302;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;141;MIAMI;225;U.S.A.;LAN AIRLINE S.A.;997;96731890;6;NEWPORT CARGO S.A.;76320340;9;0;225;;27112014;13;3;11;32;8118;0;1214,35;6903,65;0;0;0;1;82;443;6903,65;1214,35; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~FLORES~FLORICULTURA NOVAZEL-F~FRESCAS~VARIEDAD DE PEO;NIAS , DE USO DECORATIVO.;;;;;;6039000;6;361;19,123684;6903,65;99;8200;TALLOS;68;;SIN ACUERDO;0;;;443                                                                                                                                                                                                                                                                               ;10122014;1;22;82;ROTULADO                                            ;10122014;1;045-87690330;27112014;LAN AIRLINES;491738                 
10122014;6252026;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;621;AMSTERDAM;515;HOLANDA;LAN CHILE;997;89862200;2;NEWPORT CARGO S.A.;76320340;9;0;515;;23082015;13;3;9;1;12482,2;0;2022,2;10460;0;0;0;1;93;856;10460;2022,2; ;0; ;12482,2;0;0;NO; ;;0;;0;;1;PEONIAS         ~ PEONIA FRESCA~ CHILFRESH-F~ GRADO 50-60CM~ PAEONIA S;PP~;;;;;;6031930;6;728;14,368132;10460;99;0000010460;UNIDADES;68;800;AAPCCH-UE;0;;;856                                                                                                                                                                                                                                                                                                ;10122014;1;22;93;ROTULADO                                            ;10122014;1;045-87646134;26112014;LAN CHILE;491553                    
10122014;6252234;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;NEWPORT CARGO S.A.;76320340;9;0;225;;24082015;13;3;9;1;30063,6;0;4967,6;25096;0;0;0;1;322;1809;25096;4967,6; ;0; ;30063,6;0;0;NO; ;;0;;0;;1;PEONIAS         ~ PEONIA FRESCA~ CHILFRESH-F~ GRADO 50-60CM~ PAEONIA S;PP~;;;;;;6031930;6;1541,8;16,277079;25096;99;0000031370;UNIDADES;68;;SIN ACUERDO;0;;;1809                                                                                                                                                                                                                                                                                                ;10122014;1;22;322;ROTULADO                                           ;10122014;1;045-87690422;27112014;LAN CHILE;491738                    
10122014;6252291;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;24082015;13;3;9;1;120146,6;0;12746,6;107400;0;0;0;6;994;5650;107400;12746,6; ;0; ;120146,6;0;0;NO; ;;0;;0;;1;ASTILBE         ~ ASTILBE FRESCO~ CHILFRESH-F~ GRADO 60-70 CM~ ASTILBE;SPP~;;;;;;6031999;6;51;37,254902;1900;99;0000004750;VARAS;68;;SIN ACUERDO;0;;;61                                                                                                                                                                                                                                                                                                   ;10122014;1;22;994;ROTULADO                                           ;10122014;1;369-66991503;27112014;ATLAS AIR;494042                    
10122014;6252291;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;24082015;13;3;9;1;120146,6;0;12746,6;107400;0;0;0;6;994;5650;107400;12746,6; ;0; ;120146,6;0;0;NO; ;;0;;0;;2;PEONIAS         ~ PEONIA FRESCA~ CHILFRESH-F~ GRADO 50-60CM~ PAEONIA S;PP;;;;;;6031930;6;4400,2;23,433026;103110;99;0000085925;UNIDADES;0;;;0;;;5393                                                                                                                                                                                                                                                                                                      ;10122014;1;22;994;ROTULADO                                           ;10122014;1;369-66991503;27112014;ATLAS AIR;494042                    
10122014;6252291;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;24082015;13;3;9;1;120146,6;0;12746,6;107400;0;0;0;6;994;5650;107400;12746,6; ;0; ;120146,6;0;0;NO; ;;0;;0;;3;EREMURUS        ~ EREMURUS FRESCOS~ CHILFRESH-F~ GRADO 80-90 CM~ EREMU;RUS SPP~;;;;;;6031999;6;20;6;120;99;0000000400;VARAS;0;;;0;;;22                                                                                                                                                                                                                                                                                                                    ;10122014;1;22;994;ROTULADO                                           ;10122014;1;369-66991503;27112014;ATLAS AIR;494042                    
10122014;6252291;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;24082015;13;3;9;1;120146,6;0;12746,6;107400;0;0;0;6;994;5650;107400;12746,6; ;0; ;120146,6;0;0;NO; ;;0;;0;;4;SCABIOSA        ~ SCABIOSA FRESCA~ CHILFRESH~ GRADO 40-60 CM~ PIN CUSH;ION~;;;;;;6031999;6;40;24;960;99;0000003200;VARAS;0;;;0;;;50                                                                                                                                                                                                                                                                                                                       ;10122014;1;22;994;ROTULADO                                           ;10122014;1;369-66991503;27112014;ATLAS AIR;494042                    
10122014;6252291;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;24082015;13;3;9;1;120146,6;0;12746,6;107400;0;0;0;6;994;5650;107400;12746,6; ;0; ;120146,6;0;0;NO; ;;0;;0;;5;AGAPANTHUS      ~ AGAPANTHUS~ CHILFRESH-F~ CAL.50-70CM~ FLORES FRESCAS;~;;;;;;6031999;6;60;8,5;510;99;0000001700;VARAS;0;;;0;;;70                                                                                                                                                                                                                                                                                                                         ;10122014;1;22;994;ROTULADO                                           ;10122014;1;369-66991503;27112014;ATLAS AIR;494042                    
