7072014;5983743;48;200;3;736;100;13114;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;576;MOUNT PLEASANT;510;REINO UNIDO;LAN CHILE;997;89862200;2;LAN CHILE;89862200;2;0;510;;30062014;13;1;5;1;4550,5;0;0;4550,5;0;0;0;19;164;2010;4550,5;5064,9; ;0; ;0;0;0;NO; ;;0;;0;;4;SIN-CODIGO      ~ FLORES FRESCAS~ DAVID GRIFFITHS-F~ FLO100~ SURTIDAS;CORTADAS PARA CONFECCION DE RA;MOS Y ADORNOS~;;;;;6031999;6;12;12;144;99;0000000012;KILO NETO;0;;;0;;;17                                                                                                                                                                                                                                                                                      ;07072014;1;22;164;ROTULADO                                           ;07072014;2;045-87030495;31052014;LAN CHILE;462385                    
7072014;5983743;48;200;3;736;100;13114;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;576;MOUNT PLEASANT;510;REINO UNIDO;LAN CHILE;997;89862200;2;LAN CHILE;89862200;2;0;510;;30062014;13;1;5;1;4550,5;0;0;4550,5;0;0;0;19;164;2010;4550,5;5064,9; ;0; ;0;0;0;NO; ;;0;;0;;4;SIN-CODIGO      ~ FLORES FRESCAS~ DAVID GRIFFITHS-F~ FLO100~ SURTIDAS;CORTADAS PARA CONFECCION DE RA;MOS Y ADORNOS~;;;;;6031999;6;12;12;144;99;0000000012;KILO NETO;0;;;0;;;17                                                                                                                                                                                                                                                                                      ;07072014;1;22;164;ROTULADO                                           ;07072014;1;045-87030381;31052014;LAN CHILE;462385                    
7072014;5983743;48;200;3;736;100;13114;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;576;MOUNT PLEASANT;510;REINO UNIDO;LAN CHILE;997;89862200;2;LAN CHILE;89862200;2;0;510;;30062014;13;1;5;1;4550,5;0;0;4550,5;0;0;0;19;164;2010;4550,5;5064,9; ;0; ;0;0;0;NO; ;;0;;0;;4;SIN-CODIGO      ~ FLORES FRESCAS~ DAVID GRIFFITHS-F~ FLO100~ SURTIDAS;CORTADAS PARA CONFECCION DE RA;MOS Y ADORNOS~;;;;;6031999;6;12;12;144;99;0000000012;KILO NETO;0;;;0;;;17                                                                                                                                                                                                                                                                                      ;07072014;1;22;164;ROTULADO                                           ;07072014;3;045-87030484;31052014;LAN CHILE;462385                    
7072014;6029024;48;200;3;2704;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;7;R;4;563;BARCELONA;517;ESPANA;IBERIA;517;92116000;3;CHILEXPRESS S.A.;96756430;3;0;517;5.0;22082014;142;1;2;1;91727,24;0;11238,04;80489,2;0;0;0;1;8;3900;80489,2;11238,04; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ PLANTAS~ AGROMILLORA-F~ DE OLIVO VAR ARBOSANA~ VIVAS;DE FRUTOS COMESTIBLES;;;;;;6022059;10;336960;,238869;80489,2;99;0000336960;UNIDAD;68;800;AAPCCH-UE;64;;VARIACION P/U;3900                                                                                                                                                                                                                                                               ;07072014;1;80;8;ROTULADO                                             ;07072014;1;075-35230322;28062014;IB;465075                           
11072014;6024297;55;200;3;3724;100;8309;0;3188;0;0;908;SAN VICENTE;8;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG  SUD;563;59059900;K;HAMBURG  SUD;59059900;K;0;515;;11082014;142;1;5;1;45092,28;0;0;45092,28;0;0;0;1;1;21000;45092,28;4773,98; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN HARVEST-F~ DE LILIUM~ EN REPOS;O VEGETATIVO;;;;;;6011011;10;274650;,164181;45092,28;99;0000274650;UNIDADES;61;;4SCLES4850;68;800;AAPCCH-UE;21000                                                                                                                                                                                                                                                                                ;11072014;1;76;1;                                                     ;11072014;1;SUDUB47012919045;27062014;CCNI VALPARAISO;111962          
11072014;6047275;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;8;F;7;291;ARAUCARIA;220;BRASIL;TR. LOS MORROS;997;78775410;4;TR. LOS MORROS;78775410;4;0;220;;5042015;13;1;11;1;162489,6;0;11481,6;151008;0;0;0;1;26;17472;151008;11481,6; ;0; ;0;0;0;NO; ;;0;;0;;1;0602PLANTASAL   ~ PLANTAS DE FRUTILLAS VIVAS FRE~ LLAHUEN-F~ ALBION~;(FRESA)~;;;;;;6029023;6;16224;9,307692;151008;68;500;ACEM;0;;;0;;;17472                                                                                                                                                                                                                                                                                                                 ;11072014;1;80;26;LLAHUEN                                             ;11072014;1;CL.910.002092;09072014;;                                  
14072014;6024286;55;200;3;3724;100;8309;0;3188;0;0;908;SAN VICENTE;8;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG  SUD;563;59059900;K;HAMBURG  SUD;59059900;K;0;515;;11082014;142;1;5;1;34445,9;0;0;34445,9;0;0;0;1;1;21000;34445,9;4773,98; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN HARVEST-F~ DE LILIUM~ EN REPOS;O VEGETATIVO;;;;;;6011011;10;182500;,188745;34445,9;61;;4SCLES4848;68;800;AAPCCH-UE;99;0000182500;UNIDAD;21000                                                                                                                                                                                                                                                                                      ;14072014;1;76;1;                                                     ;14072014;1;SUDUB47012919044;27062014;CCNI VALPARAISO;111962          
15072014;6049743;48;200;3;2704;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;7;R;4;563;BARCELONA;517;ESPANA;IBERIA;517;92116000;3;CHILEXPRESS S.A.;96756430;3;0;517;5.0;5092014;142;1;2;1;45863,62;0;4914,84;40948,78;0;0;0;1;4;2000;40948,78;4914,84; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ PLANTAS~ AGROMILLORA-F~ DE OLIVO VAR ARBEQUINA~ VIVA;S DE FRUTOS COMESTIBLES;;;;;;6022059;10;168480;,243048;40948,78;99;0000168480;UNIDAD;68;800;AAPCCH-UE;64;;VARIACION P/U;2000                                                                                                                                                                                                                                                            ;15072014;1;80;4;ROTULADO                                             ;15072014;1;075-35230333;12072014;IB;469933                           
17072014;6043363;48;200;3;10012;100;7308;0;3188;0;0;992;AEROP.A.M.BENITEZ;7;R;4;210;CIUDAD DE MEXICO;216;MEXICO;AEROMEXICO;216;59070370;2;LUCSA CARGO;76096780;7;0;216;;4042015;13;1;10;1;56000;0;0;56000;0;0;0;1;2;706;56000;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ PLANTAS DE ARANDANOS~ VITENLAB PLUS-F~ CON SUS RAICE;S~ IN VITRO~ VARIEDAD BILOXI~;PARA USO EN REPRODUCCION;;;;;6022041;10;80000;,7;56000;68;700;TLCCH-M;0;;;0;;;706                                                                                                                                                                                                                                                                                         ;17072014;1;80;2;ROTULADO                                             ;17072014;1;139-11352250;08072014;AEROMEXICO;469677                   
21072014;6030068;48;200;3;3456;100;5503;0;3188;0;0;992;AEROP.A.M.BENITEZ;5;F;4;242;GUAYAQUIL;218;ECUADOR;MARTINAIR;515;96674490;1;MARTINAIR;59045980;1;0;218;2.0;26072014;142;1;2;1;43389,87;0;2334,8;41055,07;0;0;0;1;122;941,44;41055,07;2334,8; ;0; ;0;0;0;NO; ;;0;;0;;1;ZANTEDESHIA     ~ PLANTAS IN VITRO~ S.M.R.-F~ ZANTEDESCHIA~ PARA CULTI;VO EN VIVEROS~;;;;;;6029059;6;821,88;49,952633;41055,07;99;0000169405;UNIDADES;68;565;2370059941;0;0000000000;;941,44                                                                                                                                                                                                                                                                    ;21072014;1;22;122;SONE                                               ;21072014;1;28532420;28062014;MARTINAIR;MP5715                        
22072014;6041871;48;200;3;5052;100;13113;3;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;251;LIMA;219;PERU;LAN;997;89862200;2;LAN;89862200;2;0;219;;6082014;13;1;18;1;2569,6;0;330,8;2238,8;0;0;0;1;3;41;2238,8;300,8; ;30; ;2569,6;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~PLANTULAS IN VITRO DE ARANDANO~AGRICOLA ARBOLES-F~VAR;IEDAD BILOXI~PARA CULTIVO, ACO;NDICIONADO EN CAJAS DE CARTON;;;;;6029021;6;30;74,626667;2238,8;68;;SIN ACUERDO;64;a;VARIACION P.UNIT;0;;;41                                                                                                                                                                                                                                                                         ;22072014;1;22;3;ROTULADO                                             ;22072014;1;045-86790771;07072014;LA530;468427                        
23072014;6038757;55;200;3;3833;100;10303;0;3188;0;0;908;SAN VICENTE;10;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK LINE;507;96653890;2;MAERSK LINE;96653890;2;0;515;;6042015;13;1;5;1;46490,09;0;0;46490,09;0;0;0;1;1;22554;46490,09;4575; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN & BREEZE-F~ DE LILIUM~ EN REPO;SO VEGETATIVO;;;;;;6011011;10;192250;,241821;46490,09;99;0000192250;UNIDAD;61;;868554018;68;800;AAPCCH-UE;22554                                                                                                                                                                                                                                                                                      ;23072014;1;76;1;                                                     ;23072014;1;868554018;10072014;MAERSK SEMAKAU;111593                  
23072014;6038800;55;200;3;3833;100;10303;0;3188;0;0;908;SAN VICENTE;10;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK LINE;507;96653890;2;MAERSK LINE;96653890;2;0;515;;6042015;13;1;5;1;40632,57;0;0;40632,57;0;0;0;1;1;22575;40632,57;4575; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN AND BREEZE-F~ DE LILIUM~ EN RE;POSO VEGETATIVO;;;;;;6011011;10;155000;,262146;40632,57;99;0000155000;UNIDAD;61;;868553986;68;800;AAPCCH-UE;22575                                                                                                                                                                                                                                                                                    ;23072014;1;76;1;                                                     ;23072014;1;868553986;10072014;MAERSK SEMAKAU;111593                  
23072014;6038809;55;200;3;3833;100;10303;0;3188;0;0;908;SAN VICENTE;10;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK LINE;507;96653890;2;MAERSK LINE;96653890;2;0;515;;6042015;13;1;5;1;43095,15;0;0;43095,15;0;0;0;1;1;22575;43095,15;4575; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN AND BREEZE-F~ DE LILIUM~ EN RE;POSO VEGETATIVO;;;;;;6011011;10;157500;,27362;43095,15;99;0000157500;UNIDAD;61;;868553986;68;800;AAPCCH-UE;22575                                                                                                                                                                                                                                                                                     ;23072014;1;76;1;                                                     ;23072014;1;564105712;10072014;MAERSK SEMAKAU;111593                  
23072014;6038811;55;200;3;3833;100;10303;0;3188;0;0;908;SAN VICENTE;10;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK LINE;507;96653890;2;MAERSK LINE;96653890;2;0;515;;6042015;13;1;5;1;50893,32;0;0;50893,32;0;0;0;1;1;22575;50893,32;4575; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN AND BREEZE-F~ DE LILIUM~ EN RE;POSO VEGETATIVO;;;;;;6011011;10;244000;,208579;50893,32;99;0000244000;UNIDAD;61;;868553986;68;800;AAPCCH-UE;22575                                                                                                                                                                                                                                                                                    ;23072014;1;76;1;                                                     ;23072014;1;564105726;10072014;MAERSK SEMAKAU;111593                  
23072014;6038844;55;200;3;3833;100;10303;0;3188;0;0;908;SAN VICENTE;10;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK;507;96653890;2;MAERSK;96653890;2;0;515;;6042015;13;1;5;1;46162,43;0;0;46162,43;0;0;0;1;1;22575;46162,43;4575; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN & BREEZE-F~ DE LILIUM~ EN REPO;SO VEGETATIVO;;;;;;6011011;10;193600;,238442;46162,43;99;0000193600;UNIDAD;61;;868554018;68;800;AAPCCH-UE;22575                                                                                                                                                                                                                                                                                                ;23072014;1;76;1;                                                     ;23072014;1;564105720;10072014;MAERSK SEMAKAU;111593                  
23072014;6039420;55;200;3;3833;100;10303;0;3188;0;0;908;SAN VICENTE;10;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK LINE;507;96653890;2;MAERSK LINE;96653890;2;0;515;;6042015;13;1;5;1;42889,33;0;0;42889,33;0;0;0;1;1;22575;42889,33;4575; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN AND BREEZE-F~ DE LILIUM~ EN RE;POSO VEGETATIVO;;;;;;6011011;10;158775;,270126;42889,33;99;0000158775;UNIDAD;61;;868547301;68;800;AAPCCH-UE;22575                                                                                                                                                                                                                                                                                    ;23072014;1;76;1;                                                     ;23072014;1;868547301;10072014;MAERSK SEMAKAU;111593                  
23072014;6043781;34;200;3;3279;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;443;KOBE;331;JAPON;MOL;331;80992000;3;MOL;80992000;3;0;331;;7042015;142;3;5;1;49632,18;0;0;49632,18;0;0;0;1;1;17198;49632,18;5382; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ BULBOS DE LOS ANDES-F~ DE LILIUM~;EN REPOSO VEGETATIVO;;;;;;6011011;10;306700;,161826;49632,18;68;820;AAEECH-JAP;61;;27802390560-A;99;0000306700;UNIDAD;17198                                                                                                                                                                                                                                                                                                  ;23072014;1;76;1;                                                     ;23072014;1;MOLU27802390560;11072014;SEATTLE BRIDGE;112308            
24072014;6018267;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;8;F;7;291;ARAUCARIA;220;BRASIL;TR. LOS MORROS;997;78775410;4;TR. LOS MORROS;78775410;4;0;220;;16032015;13;1;11;1;164985,6;0;11481,6;153504;0;0;0;1;26;22788,48;153504;11481,6; ;0; ;0;0;0;NO; ;;0;;0;;1;0602PLANTASSA   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ SAN;ANDREAS~ (FRESA);;;;;;6029023;6;21540,48;7,126304;153504;68;500;ACEM;0;;;0;;;22788,48                                                                                                                                                                                                                                                                                                ;24072014;1;80;26;LLAHUEN                                             ;24072014;1;CL.910.002080;19062014;;                                  
24072014;6038310;39;200;3;126;100;13404;0;3188;0;0;906;SAN ANTONIO;8;F;1;232;BUENAVENTURA;202;COLOMBIA;CMA CGM;505;91256000;7;CMA CGM;91256000;7;0;202;;3042015;13;1;2;1;121550;0;3300;118250;0;0;0;4;1;15110,4;118250;3300; ;0; ;0;0;0;NO; ;;0;;0;;1;0602PLANTASMO   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ MONT;EREY~ (FRESA);;;;;;6029023;6;5306,4;8,480326;45000;61;;SNG0165568;68;640;ALCCH-COL;0;;;5666,4                                                                                                                                                                                                                                                                                                                ;24072014;1;76;1;                                                     ;24072014;1;CL1375011;07072014;HANSA COBURG;112172                    
24072014;6038310;39;200;3;126;100;13404;0;3188;0;0;906;SAN ANTONIO;8;F;1;232;BUENAVENTURA;202;COLOMBIA;CMA CGM;505;91256000;7;CMA CGM;91256000;7;0;202;;3042015;13;1;2;1;121550;0;3300;118250;0;0;0;4;1;15110,4;118250;3300; ;0; ;0;0;0;NO; ;;0;;0;;2;0602PLANTASAL   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ ALBI;ON~ (FRESA);;;;;;6029023;6;1474;8,480326;12500;0;;;0;;;0;;;1574                                                                                                                                                                                                                                                                                                                                              ;24072014;1;76;1;                                                     ;24072014;1;CL1375011;07072014;HANSA COBURG;112172                    
24072014;6038310;39;200;3;126;100;13404;0;3188;0;0;906;SAN ANTONIO;8;F;1;232;BUENAVENTURA;202;COLOMBIA;CMA CGM;505;91256000;7;CMA CGM;91256000;7;0;202;;3042015;13;1;2;1;121550;0;3300;118250;0;0;0;4;1;15110,4;118250;3300; ;0; ;0;0;0;NO; ;;0;;0;;3;0602PLANTASVE   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ VENT;ANA~ (FRESA);;;;;;6029023;6;5159;8,141113;42000;0;;;0;;;0;;;5509                                                                                                                                                                                                                                                                                                                                             ;24072014;1;76;1;                                                     ;24072014;1;CL1375011;07072014;HANSA COBURG;112172                    
24072014;6038310;39;200;3;126;100;13404;0;3188;0;0;906;SAN ANTONIO;8;F;1;232;BUENAVENTURA;202;COLOMBIA;CMA CGM;505;91256000;7;CMA CGM;91256000;7;0;202;;3042015;13;1;2;1;121550;0;3300;118250;0;0;0;4;1;15110,4;118250;3300; ;0; ;0;0;0;NO; ;;0;;0;;4;0602PLANTASSA   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ SAN;ANDREAS~ (FRESA);;;;;;6029023;6;2211;8,480326;18750;0;;;0;;;0;;;2361                                                                                                                                                                                                                                                                                                                                          ;24072014;1;76;1;                                                     ;24072014;1;CL1375011;07072014;HANSA COBURG;112172                    
24072014;6051520;55;200;3;3833;100;10303;0;3188;0;0;908;SAN VICENTE;10;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK LINE;507;96653890;2;MAERSK LINE;96653890;2;0;515;;12042015;13;1;5;1;60027,7;0;0;60027,7;0;0;0;1;1;22575;60027,7;4575; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN AND BREEZE-F~ DE LILIUM~ EN RE;POSO VEGETATIVO;;;;;;6011011;10;413200;,145275;60027,7;99;0000413200;UNIDAD;61;;868516705;68;800;AAPCCH-UE;22575                                                                                                                                                                                                                                                                                        ;24072014;1;76;1;                                                     ;24072014;1;564166987;16072014;MAERSK SENTOSA;111595                  
24072014;6051612;55;200;3;3833;100;10303;0;3188;0;0;908;SAN VICENTE;10;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK LINE;507;96653890;2;MAERSK LINE;96653890;2;0;515;;12042015;13;1;5;1;42367,18;0;0;42367,18;0;0;0;1;1;22575;42367,18;4575; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN AND BREEZE-F~ DE LILIUM~ EN RE;POSO VEGETATIVO;;;;;;6011011;10;148550;,285205;42367,18;99;0000148550;UNIDAD;61;;868516713;68;800;AAPCCH-UE;22575                                                                                                                                                                                                                                                                                    ;24072014;1;76;1;                                                     ;24072014;1;868516713;16072014;MAERSK SENTOSA;111595                  
24072014;6051617;55;200;3;3833;100;10303;0;3188;0;0;908;SAN VICENTE;10;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK LINE;507;96653890;2;MAERSK LINE;96653890;2;0;515;;12042015;13;1;5;1;54121,26;0;0;54121,26;0;0;0;1;1;22554;54121,26;4575; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN AND BREEZE-F~ DE LILIUM~ EN RE;POSO VEGETATIVO;;;;;;6011011;10;278375;,194419;54121,26;99;0000278375;UNIDAD;61;;868516705;68;800;AAPCCH-UE;22554                                                                                                                                                                                                                                                                                    ;24072014;1;76;1;                                                     ;24072014;1;868516705;16072014;MAERSK SENTOSA;111595                  
24072014;6051620;55;200;3;3833;100;10303;0;3188;0;0;908;SAN VICENTE;10;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK LINE;507;96653890;2;MAERSK LINE;96653890;2;0;515;;12042015;13;1;5;1;44393,66;0;0;44393,66;0;0;0;1;1;22575;44393,66;4575; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN AND BREEZE-F~ DE LILIUM~ EN RE;POSO VEGETATIVO;;;;;;6011011;10;175250;,253316;44393,66;99;0000175250;UNIDADES;61;;868516717;68;800;AAPCCH-UE;22575                                                                                                                                                                                                                                                                                  ;24072014;1;76;1;                                                     ;24072014;1;868516717;16072014;MAERSK SENTOSA;111595                  
