1032016;6938451;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;621;AMSTERDAM;515;HOLANDA;LAN CHILE;997;89862200;2;NEWPORT CARGO S.A.;76320340;9;0;515;;1122016;13;3;9;1;4174,1;0;1164,1;3010;0;0;270;2;66;389;3010;1164,1; ;0; ;4174,1;0;0;NO; ;;0;;0;;1;GENTIANA        ~ GENTIANAS FRESCAS~ CHILFRES-F~ GENTIANA SPP~ GRADO 6;0 -90 CM;;;;;;6031999;6;60;26;1560;99;3900;VARAS;68;;SIN ACUERDO;0.0;;;70                                                                                                                                                                                                                                                                                                                 ;01032016;1;22;66;ROTULADO                                            ;01032016;1;045-70367522;06032016;LAN CHILE;565791                    
1032016;6938451;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;621;AMSTERDAM;515;HOLANDA;LAN CHILE;997;89862200;2;NEWPORT CARGO S.A.;76320340;9;0;515;;1122016;13;3;9;1;4174,1;0;1164,1;3010;0;0;270;2;66;389;3010;1164,1; ;0; ;4174,1;0;0;NO; ;;0;;0;;2;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 40-60 CM~ HYDRANGEA;SP~;;;;;;6031999;6;183;7,923497;1450;99;1450;VARAS;0;;;0.0;;;319                                                                                                                                                                                                                                                                                                                          ;01032016;1;22;66;ROTULADO                                            ;01032016;1;045-70367522;06032016;LAN CHILE;565791                    
1032016;6954728;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;6;R;4;621;AMSTERDAM;515;HOLANDA;LAN CHILE;997;89862200;2;NEWPORT CARGO S.A.;76320340;9;0;515;;13112016;13;3;9;1;4114,65;0;1026,65;3088;0;0;270;1;53;338;3088;1026,65; ;0; ;4114,65;0;0;NO; ;;0;;0;;1;GENTIANA        ~ GENTIANAS FRESCAS~ CHILFRES-F~ GENTIANA SPP~ GRADO 6;0 - 70 CM~;;;;;;6031999;6;292;10,575342;3088;99;0000007720;VARAS;68;800;AAPCCH-UE;0;;;338                                                                                                                                                                                                                                                                                            ;01032016;1;22;53;ROTULADO                                            ;01032016;1;045-70418574;17022016;LAN CHILE;568124                    
1032016;6966544;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;621;AMSTERDAM;515;HOLANDA;LAN CHILE;997;89862200;2;NEWPORT CARGO S.A.;76320340;9;0;515;;20112016;13;3;9;1;5555,3;0;1399,3;4156;0;0;270;2;82;487;4156;1399,3; ;0; ;5555,3;0;0;NO; ;;0;;0;;1;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 50CM~ HYDRANGEA SP~;;;;;;;6031999;6;85;4,941176;420;99;0000000600;VARAS;68;;SIN ACUERDO;0;;;137                                                                                                                                                                                                                                                                                                              ;01032016;1;22;82;ROTULADO                                            ;01032016;1;045-70542776;24022016;LAN CHILE;569280                    
1032016;6966544;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;621;AMSTERDAM;515;HOLANDA;LAN CHILE;997;89862200;2;NEWPORT CARGO S.A.;76320340;9;0;515;;20112016;13;3;9;1;5555,3;0;1399,3;4156;0;0;270;2;82;487;4156;1399,3; ;0; ;5555,3;0;0;NO; ;;0;;0;;2;GENTIANA        ~ GENTIANAS FRESCAS~ CHILFRES-F~ GENTIANA SPP~ GRADO 6;0 - 70 CM~;;;;;;6031999;6;190;19,663158;3736;99;0000009340;VARAS;0;;;0;;;350                                                                                                                                                                                                                                                                                                             ;01032016;1;22;82;ROTULADO                                            ;01032016;1;045-70542776;24022016;LAN CHILE;569280                    
2032016;6923130;34;200;3;3316;100;6303;0;3188;0;0;905;VALPARAISO;6;R;1;491;SINGAPORE;332;SINGAPUR;HAPAG LLOYD;563;80992000;3;HAPAG LLOYD;80992000;3;0;332;;30082016;142;1;5;1;36932,44;0;0;36932,44;0;0;210;1;2;35000;36932,44;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ PALMAS CHILENAS~ WECHSLER-F~ PALMERAS VIVAS~ JUBAEAC;HILENSIS;;;;;;6029019;6;35000;1,055213;36932,44;68;815;TRANSP4;64;b;VARIACION P/U;33;;0000000007.00;35000                                                                                                                                                                                                                                                                                              ;02032016;1;78;2;                                                     ;02032016;1;COMBIX04949.2016;02022016;SANTA RITA;133083               
2032016;6931774;55;200;3;3724;100;8309;0;3188;0;0;908;SAN VICENTE;8;F;1;399;PTO.CALDERA;211;COSTA RICA;SEALAND CHILE S.A.;997;96810870;0;SEALAND CHILE S.A.;96810870;0;0;211;;10032016;142;1;5;11;19418,56;0;0;19418,56;0;0;0;1;1;21000;19418,56;2815; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SUN HARVEST-F~ DE LILIUM~ EN REPO;SO VEGETATIVO;;;;;;6011011;10;157900;,12298;19418,56;99;0000157900;UNIDADES;33;;0000000004.20;68;750;TLCCH-CR;21000                                                                                                                                                                                                                                                                ;02032016;1;76;1;                                                     ;02032016;1;SLD128070;09022016;SALLY MAERSK;134623                    
2032016;6966789;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;20112016;13;3;9;1;19615,7;0;5593,7;14022;0;0;270;7;367;2023;14022;5593,7; ;0; ;19615,7;0;0;NO; ;;0;;0;;1;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 50CM~ HYDRANGEA SP;;;;;;;6031999;6;1378;7,03193;9690;99;0000009690;VARAS;68;;SIN ACUERDO;0;;;1633                                                                                                                                                                                                                                                                                                          ;02032016;1;22;367;ROTULADO                                           ;02032016;1;369-67791006;24022016;ATLAS AIR;571984                    
2032016;6966789;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;20112016;13;3;9;1;19615,7;0;5593,7;14022;0;0;270;7;367;2023;14022;5593,7; ;0; ;19615,7;0;0;NO; ;;0;;0;;2;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 60-90CM~ ZANTEDESH;IA SPP~;;;;;;6031960;6;85;10,964706;932;99;0000002330;VARAS;0;;;0;;;95                                                                                                                                                                                                                                                                                                                 ;02032016;1;22;367;ROTULADO                                           ;02032016;1;369-67791006;24022016;ATLAS AIR;571984                    
2032016;6966789;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;20112016;13;3;9;1;19615,7;0;5593,7;14022;0;0;270;7;367;2023;14022;5593,7; ;0; ;19615,7;0;0;NO; ;;0;;0;;3;BLACKBERRIES    ~ BLACKBERRIES FRESCOS~ CHILFRESH-F~ GRADO 45-50 CM~~;CORTADOS PARA ADORNO~;;;;;;6031999;6;105;15,238095;1600;99;0000003200;VARAS;0;;;0;;;126                                                                                                                                                                                                                                                                                                 ;02032016;1;22;367;ROTULADO                                           ;02032016;1;369-67791006;24022016;ATLAS AIR;571984                    
