1082016;7181967;48;200;3;7827;100;13503;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;111;INCHEON;333;COREA DEL SUR;KOREA AIR;333;89862200;2;SEKO LOGISTICS;76135354;3;0;333;3.0;16062016;142;1;2;32;10621,68;0;1872,4;8749,28;0;0;0;1;9;463;8749,28;1872,4; ;0; ;0;0;0;NO; ;;0;;0;;1;PLANTAS VIVAS;AGRICOLA CASASSUS-F;ARISTOTELIA CHILENSIS;PARA PLANTACION Y REPRODUCCION;;;;6029090;6;424,71;20,600598;8749,28;99;0000009800;UNIDAD;68;810;TLCCH-COR;64;;VARIACION P/U LETRA A;463                                                                                                                                                                                                                                                           ;01082016;1;22;9;ROTULADO                                             ;01082016;1;180-93594793;01072016;KOREA AIR;588363                    
2082016;7212130;34;200;3;3840;100;6104;0;3188;0;0;905;VALPARAISO;10;F;1;813;MELBOURNE;406;AUSTRALIA;HAMBURG SUD COLUMBUS LINE CHILE;997;59059900;K;COMPAGNIE GENERALE MARITIME;91256000;7;0;406;;29042017;142;3;5;1;29772,9;0;0;29772,9;0;0;364;1;1;15725;29772,9;0; ;0; ;0;0;0;NO; ;;0;;0;;1;BULBOS DE LILIUM;MANTOS VERDES-F;MARLON;CATEGORIAS Y CALIBRES TODOS;CONTENIDOS  EN CAJAS  DE CARTO;NDE 200 KNPRODUCTO TRADICIONAL;.;6011011;10;170000;,175135;29772,9;33;;3,2;68;825;TLCCH-AUS;61;0;SNG0207236;15725                                                                                                                                                                                                                       ;02082016;1;76;1;                                                     ;02082016;1;SNG0207236;25072016;GLASGOW EXPRESS;140512                
2082016;7212259;34;200;3;3840;100;6104;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD COLUMBUS LINE CHILE;997;59059900;K;COMPAGNIE GENERALE MARITIME;91256000;7;0;515;;29042017;142;3;5;1;37609,37;0;0;37609,37;0;0;364;5;1;19092;37609,37;0; ;0; ;0;0;0;NO; ;;0;;0;;1;BULBOS DE LILIUM;MANTOS VERDES-F;MYTH;CATEGORIAS Y CALIBRES TODOS;CONTENIDOS  EN CAJAS  DE CARTO;NDE 200,00 KNPRODUCTO TRADICIO;NAL.;6011011;10;37053;,197515;7318,53;33;;3,8;68;800;AAPCCH-UE;61;0;SNG0207227;3422,5                                                                                                                                                                                                                     ;02082016;1;76;1;                                                     ;02082016;1;SNG0207227;25072016;GLASGOW EXPRESS;140512                
2082016;7212259;34;200;3;3840;100;6104;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD COLUMBUS LINE CHILE;997;59059900;K;COMPAGNIE GENERALE MARITIME;91256000;7;0;515;;29042017;142;3;5;1;37609,37;0;0;37609,37;0;0;364;5;1;19092;37609,37;0; ;0; ;0;0;0;NO; ;;0;;0;;2;BULBOS DE LILIUM;MANTOS VERDES-F;PROFUNDO;CATEGORIAS Y CALIBRES TODOS;CONTENIDOS  EN CAJAS  DE CARTO;NDE 200,00 KNPRODUCTO TRADICIO;NAL.;6011011;10;45666;,202119;9229,96;72;0;PRECIO PROMEDIO;20;0;MERCANCIAS MAS DE UN MODELO;0;0;;4218                                                                                                                                                                                                 ;02082016;1;76;1;                                                     ;02082016;1;SNG0207227;25072016;GLASGOW EXPRESS;140512                
2082016;7212259;34;200;3;3840;100;6104;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD COLUMBUS LINE CHILE;997;59059900;K;COMPAGNIE GENERALE MARITIME;91256000;7;0;515;;29042017;142;3;5;1;37609,37;0;0;37609,37;0;0;364;5;1;19092;37609,37;0; ;0; ;0;0;0;NO; ;;0;;0;;3;BULBOS DE LILIUM;MANTOS VERDES-F;OT;CATEGORIAS Y CALIBRES TODOS;CONTENIDOS  EN CAJAS  DE CARTO;NDE 200,00 KNPRODUCTO TRADICIO;NAL.;6011011;10;16424;,197043;3236,23;72;0;PRECIO PROMEDIO;20;0;MERCANCIAS MAS DE UN MODELO;0;0;;1517                                                                                                                                                                                                       ;02082016;1;76;1;                                                     ;02082016;1;SNG0207227;25072016;GLASGOW EXPRESS;140512                
2082016;7212259;34;200;3;3840;100;6104;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD COLUMBUS LINE CHILE;997;59059900;K;COMPAGNIE GENERALE MARITIME;91256000;7;0;515;;29042017;142;3;5;1;37609,37;0;0;37609,37;0;0;364;5;1;19092;37609,37;0; ;0; ;0;0;0;NO; ;;0;;0;;4;BULBOS DE LILIUM;MANTOS VERDES-F;MARLON;CATEGORIAS Y CALIBRES TODOS;CONTENIDOS  EN CAJAS  DE CARTO;NDE 200,00 KNPRODUCTO TRADICIO;NAL.;6011011;10;100947;,163718;16526,89;72;0;PRECIO PROMEDIO;20;0;MERCANCIAS MAS DE UN MODELO;0;0;;9324                                                                                                                                                                                                 ;02082016;1;76;1;                                                     ;02082016;1;SNG0207227;25072016;GLASGOW EXPRESS;140512                
2082016;7212259;34;200;3;3840;100;6104;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD COLUMBUS LINE CHILE;997;59059900;K;COMPAGNIE GENERALE MARITIME;91256000;7;0;515;;29042017;142;3;5;1;37609,37;0;0;37609,37;0;0;364;5;1;19092;37609,37;0; ;0; ;0;0;0;NO; ;;0;;0;;5;BULBOS DE LILIUM;MANTOS VERDES-F;SOLANGE;CATEGORIAS Y CALIBRES TODOS;CONTENIDOS  EN CAJAS  DE CARTO;NDE 200,00 KNPRODUCTO TRADICIO;NAL.;6011011;10;6610;,196333;1297,76;72;0;PRECIO PROMEDIO;20;0;MERCANCIAS MAS DE UN MODELO;0;0;;610,5                                                                                                                                                                                                  ;02082016;1;76;1;                                                     ;02082016;1;SNG0207227;25072016;GLASGOW EXPRESS;140512                
2082016;7212325;34;200;3;3840;100;6104;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD COLUMBUS LINE CHILE;997;59059900;K;COMPAGNIE GENERALE MARITIME;91256000;7;0;515;;29042017;142;3;5;1;34943,91;0;0;34943,91;0;0;364;2;1;24675;34943,91;0; ;0; ;0;0;0;NO; ;;0;;0;;1;BULBOS DE LILIUM;MANTOS VERDES-F;CANTARINO;CATEGORIAS Y CALIBRES TODOS;CONTENIDOS  EN CAJAS  DE CARTO;NDE 160,00 KNPRODUCTO TRADICIO;NAL.;6011011;10;156076;,210782;32898,05;33;;5;68;800;AAPCCH-UE;61;0;SNG0207233;22842                                                                                                                                                                                                                 ;02082016;1;76;1;                                                     ;02082016;1;SNG0207233C;25072016;GLASGOW EXPRESS;140512               
2082016;7212325;34;200;3;3840;100;6104;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD COLUMBUS LINE CHILE;997;59059900;K;COMPAGNIE GENERALE MARITIME;91256000;7;0;515;;29042017;142;3;5;1;34943,91;0;0;34943,91;0;0;364;2;1;24675;34943,91;0; ;0; ;0;0;0;NO; ;;0;;0;;2;BULBOS DE LILIUM;MANTOS VERDES-F;PROFUNDO;CATEGORIAS Y CALIBRES TODOS;CONTENIDOS  EN CAJAS  DE CARTO;NDE 160,00 KNPRODUCTO TRADICIO;NAL.;6011011;10;12524;,163355;2045,86;72;0;PRECIO PROMEDIO;20;0;MERCANCIAS MAS DE UN MODELO;0;0;;1833                                                                                                                                                                                                 ;02082016;1;76;1;                                                     ;02082016;1;SNG0207233C;25072016;GLASGOW EXPRESS;140512               
2082016;7212406;34;200;3;3840;100;6104;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD COLUMBUS LINE CHILE;997;59059900;K;COMPAGNIE GENERALE MARITIME;91256000;7;0;515;;29042017;139;3;5;1;33462,55;0;0;33462,55;0;0;364;2;1;24675;33462,55;0; ;0; ;0;0;0;NO; ;;0;;0;;1;BULBOS DE LILIUM;MANTOS VERDES-F;CANTARINO;CATEGORIAS Y CALIBRES TODOS;CONTENIDOS  EN CAJAS  DE CARTO;NDE 152,00 KNPRODUCTO TRADICIO;NAL.;6011011;10;24636;,205017;5050,8;33;;5;68;800;AAPCCH-UE;61;0;SNG0207233;3807                                                                                                                                                                                                                     ;02082016;1;76;1;                                                     ;02082016;1;SNG0207233A;25072016;GLASGOW EXPRESS;140512               
