2052016;7045373;55;200;3;769;100;10203;0;3188;0;0;908;SAN VICENTE;10;R;1;561;VALENCIA;517;ESPANA;C.C.N.I.;997;90596000;8;C.C.N.I.;90596000;8;0;517;;24012017;142;1;1;1;11952,65;0;1026,23;10926,42;0;0;30;2;1;4000;10926,42;1000; ;26,23; ;11952,65;0;0;NO; ;;0;;0;;1;MUSGO SECO;COM. MUSGOS ALPHA MOSS LTDA.-F;SPHAGNUMMOSS, CALIDAD MILLED;LOS DEMAS PRODUCTOS VEGETALES.; PARAUSO EN ORNAMENTACION;;;6049000;6;2160;2,164259;4674,8;33;;0000000000.80;68;800;AAPCCH-UE;64;a;VARIACION P/U;2182                                                                                                                                                                                                                                        ;02052016;1;73;1;                                                     ;02052016;1;CCNRB6701A053EZU;10042016;ELISABETH S;137348              
2052016;7045373;55;200;3;769;100;10203;0;3188;0;0;908;SAN VICENTE;10;R;1;561;VALENCIA;517;ESPANA;C.C.N.I.;997;90596000;8;C.C.N.I.;90596000;8;0;517;;24012017;142;1;1;1;11952,65;0;1026,23;10926,42;0;0;30;2;1;4000;10926,42;1000; ;26,23; ;11952,65;0;0;NO; ;;0;;0;;2;MUSGO SECO;COM. MUSGOS ALPHA MOSS LTDA.-F;SPHAGNUMMOSS, CALIDAD STANDARD;LSD  EMAS PRODUCTOS VEGETALES,;PARAUSO EN ORNAMENTACION;;;6049000;6;1800;3,473122;6251,62;99;0000001800;KILO NETO;68;800;AAPCCH-UE;64;a;VARIACION P/U;1818                                                                                                                                                                                                                                ;02052016;1;73;1;                                                     ;02052016;1;CCNRB6701A053EZU;10042016;ELISABETH S;137348              
2052016;7072723;33;200;3;126;100;13404;0;3188;0;0;965;LOS LIBERTADORES;7;F;7;291;ARAUCARIA;220;BRASIL;TR. LOS MORROS;997;78775410;4;TR. LOS MORROS;78775410;4;0;220;;15012017;13;1;11;1;123033,6;0;12441,6;110592;0;0;270;1;24;13409,28;110592;12441,6; ;0; ;0;0;0;NO; ;;0;;0;;1;PLANTAS DE FRUTILLAS VIVAS FRESCAS;LLAHUEN-F;CAMINO REAL;(FRESA);;;;6029023;6;12257,28;9,022556;110592;68;500;ACEM;0;;;0;;;13409,28                                                                                                                                                                                                                                                                                                                     ;02052016;1;80;24;LLAHUEN                                             ;02052016;1;CL.910.002208;20042016;;                                  
3052016;7037362;48;200;3;681;100;5503;0;3188;0;0;992;AEROP.A.M.BENITEZ;5;R;4;621;AMSTERDAM;515;HOLANDA;MARTINAIR;515;96674490;1;MARTINAIR;59045980;1;0;515;5.0;2042016;142;1;2;32;24422,46;0;2710;21712,46;0;0;0;1;77;620;21712,46;2710; ;0; ;0;0;0;NO; ;;0;;0;;1;ZANTEDESCHIA;IN VITRO LAB-F;ZANTEDESCHIA;PARA USOEN LABORATORIO;;;;6029029;6;545;39,839376;21712,46;99;0000119860;UNIDADES;68;0000000800;2200196052;0;;;620                                                                                                                                                                                                                                                                                                             ;03052016;1;22;77;IN VITRO LAB                                        ;03052016;1;46202376;02042016;MARTINAIR;MP7550                        
3052016;7055662;55;200;3;5496;100;10301;0;3188;0;0;926;CORONEL;10;F;1;622;ROTTERDAM;515;HOLANDA;HAPAG-LLOYD;563;80992000;3;DENKERS CHILE S.P.A.;76356896;2;0;515;;11012017;142;3;5;1;70228,66;0;0;70228,66;0;0;270;1;1;21560;70228,66;0; ;0; ;0;0;0;NO; ;;0;;0;;1;BULBOS DE TULIPAN;COMER. SOUTHERN TULIPS-F;EN REPOSO VE GETATIVO;PARA REPRODUCCION VEGETAL;;;;6011012;10;620400;,113199;70228,66;61;;96888183;33;;0000000004.40;68;800;AAPCCH-UE;21560                                                                                                                                                                                                                                                                                 ;03052016;1;76;1;                                                     ;03052016;1;DKSRCLCNL16004001;16042016;MSC ANGELA;137104              
3052016;7080050;48;200;3;2704;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;7;R;4;563;BARCELONA;517;ESPANA;IBERIA;517;92116000;3;CHILEXPRESS S.A.;96756430;3;0;517;5.0;28082016;142;1;2;1;77134,71;0;14507,48;62627,23;0;0;270;2;8;5752;62627,23;14507,48; ;0; ;0;0;0;NO; ;;0;;0;;1;PLANTAS DE OLIVO;AGROMILLORA-F;ARBEQUINA;VIVAS,CON SUS RAICES;;;;6022059;10;302400;,155325;46970,42;99;0000302400;UNIDAD;68;800;AAPCCH-UE;0;;;4200                                                                                                                                                                                                                                                                                                         ;03052016;1;80;8;ROT.                                                 ;03052016;1;075-40732532;30042016;IBERIA;582175                       
3052016;7080050;48;200;3;2704;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;7;R;4;563;BARCELONA;517;ESPANA;IBERIA;517;92116000;3;CHILEXPRESS S.A.;96756430;3;0;517;5.0;28082016;142;1;2;1;77134,71;0;14507,48;62627,23;0;0;270;2;8;5752;62627,23;14507,48; ;0; ;0;0;0;NO; ;;0;;0;;2;PLANTAS DE OLIVO;AGROMILLORA-F;KORONEIKI;VIVAS,CON SUS RAICES;;;;6022059;10;100800;,155325;15656,81;68;800;AAPCCH-UE;99;0000100800;UNIDAD;0;;;1552                                                                                                                                                                                                                                                                                                         ;03052016;1;80;8;ROT.                                                 ;03052016;1;075-40732532;30042016;IBERIA;582175                       
4052016;7057376;48;200;3;1300;100;13107;3;3188;0;0;992;AEROP.A.M.BENITEZ;7;R;4;210;CIUDAD DE MEXICO;216;MEXICO;LAN CHILE;997;89862200;2;ACOSTA Y AGUAYO S.A.;78171100;4;0;216;;5022017;13;1;2;1;28973,5;0;3973,5;25000;0;0;60;1;126;1407;25000;3973,5; ;0; ;0;0;0;NO; ;;0;;0;;1;PLANTAS;HORTIFRUT-F;RUBUS SPP.;ZARZAMORAS;;;;6022049;10;25000;1;25000;99;25000.000;UNIDADES PLANTAS;68;700;TLCCH-M;0;;;1407                                                                                                                                                                                                                                                                                                                             ;04052016;1;22;126;ROTULADO                                           ;04052016;1;000000000000000000004588172372;15042016;LA;578444         
4052016;7067431;55;200;3;66123;100;14204;0;3188;0;0;926;CORONEL;14;R;1;622;ROTTERDAM;515;HOLANDA;HAPAG LLOYD;563;76049840;8;DENKERS CHILE SPA;76356896;2;0;515;;21062016;142;1;5;1;32815,84;0;0;32815,84;0;0;60;1;1;21600;32815,84;3680; ;0; ;0;1;2;SI; ;;0;;0;;1;BULBOS DE FLORES;CHILEAN BULBS-F;DE TULIPAN;EN REPOSO VEGETATIVO;;;;6011012;10;616945;,053191;32815,84;33;;0000000004.40;68;800;AAPCCH-UE;99;0000616945;UNIDADES;21600                                                                                                                                                                                                                                                                                                 ;04052016;1;76;1;                                                     ;04052016;1;DKSRCLCNL1604003;22042016;MSC TAMARA;137402               
5052016;7037202;48;200;3;5052;100;13113;3;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;251;LIMA;219;PERU;LAN;997;89862200;2;MAIN CARGO LTDA.;79606400;5;0;219;;4052016;13;1;12;1;3537;0;289,1;3247,9;0;0;30;1;4;47;3247,9;249,1; ;40; ;3537;0;0;NO; ;;0;;0;;1;PLANTAS IN VITRO DE ARANDANO;AGRICOLA ARBOLES-F;VARIEDAD BILOXI;PARA CULTIVO, ACONDICIONADAS E;N CAJAS DE CARTON;;;6029021;6;40;81,1975;3247,9;99;23400.0000;UNIDADES;68;;SIN ACUERDO;0;;;47                                                                                                                                                                                                                                                                                     ;05052016;1;22;4;ROTULADO                                             ;05052016;1;045-87860312;04042016;LA530;575446                        
