1042016;7020047;48;200;3;2264;100;13501;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;251;LIMA;219;PERU;LAN AIRLINES S.A.;997;89862200;2;LAN AIRLINES S.A.;89862200;2;0;219;2.0;22052016;13;1;5;1;75000;0;0;75000;0;0;60;1;40;559;75000;1341,6; ;1500; ;77841,6;0;0;NO; ;;0;;0;;1;EMERALD         ~ PLANTULAS DE ARANDANO~ SUNNYRIDGE-F~ EMERALD~ PLANTA;S VIVAS,DE VOLUMEN UNITARIO DE;L PAN RADICULAR 10 CC APROX~;;;;;6022041;10;50000;1,5;75000;68;;SIN ACUERDO;0;;;0;;;559                                                                                                                                                                                                                                                                  ;01042016;1;22;40;ROTULADO                                            ;01042016;1;045-88155561;24032016;LAN AIRLINES S.A.;574254            
4042016;6978993;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;621;AMSTERDAM;515;HOLANDA;LAN CHILE;997;89862200;2;NEWPORT CARGO S.A.;76320340;9;0;515;;27112016;13;3;9;1;6641,6;0;1421,6;5220;0;0;270;2;94;500;5220;1421,6; ;0; ;6641,6;0;0;NO; ;;0;;0;;1;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 50CM~ HYDRANGEA SP;;;;;;;6031999;6;32;5,25;168;99;0000000240;VARAS;68;800;AAPCCH-UE;0;;;45                                                                                                                                                                                                                                                                                                                   ;04042016;1;22;94;ROTULADO                                            ;04042016;1;045-70544073;02032016;LAN CHILE;570104                    
4042016;6978993;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;621;AMSTERDAM;515;HOLANDA;LAN CHILE;997;89862200;2;NEWPORT CARGO S.A.;76320340;9;0;515;;27112016;13;3;9;1;6641,6;0;1421,6;5220;0;0;270;2;94;500;5220;1421,6; ;0; ;6641,6;0;0;NO; ;;0;;0;;2;GENTIANA        ~ GENTIANAS FRESCAS~ CHILFRES-F~ GENTIANA SPP~ GRADO 6;0 - 70 CM~;;;;;;6031999;6;344;14,686047;5052;99;0000012630;VARAS;68;800;AAPCCH-UE;0;;;455                                                                                                                                                                                                                                                                                                ;04042016;1;22;94;ROTULADO                                            ;04042016;1;045-70544073;02032016;LAN CHILE;570104                    
4042016;6979187;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;561;MADRID;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;28112016;13;3;9;1;21412,2;0;5883,8;15528,4;0;0;270;8;414;2134;15528,4;5883,8; ;0; ;21412,2;0;0;NO; ;;0;;0;;1;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 50CM~ HYDRANGEA SP;;;;;;;6031999;6;1272;8,128931;10340;99;0000010340;VARAS;68;;SIN ACUERDO;0;;;1560                                                                                                                                                                                                                                                                                                    ;04042016;1;22;414;ROTULADO                                           ;04042016;1;369-67797925;03032016;ATLAS AIR;573126                    
4042016;6979187;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;561;MADRID;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;28112016;13;3;9;1;21412,2;0;5883,8;15528,4;0;0;270;8;414;2134;15528,4;5883,8; ;0; ;21412,2;0;0;NO; ;;0;;0;;2;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 60-90CM~ ZANTEDESH;IA SPP;;;;;;6031960;6;111;8,936937;992;99;0000002480;VARAS;0;;;0;;;121                                                                                                                                                                                                                                                                                                             ;04042016;1;22;414;ROTULADO                                           ;04042016;1;369-67797925;03032016;ATLAS AIR;573126                    
4042016;6979187;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;561;MADRID;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;28112016;13;3;9;1;21412,2;0;5883,8;15528,4;0;0;270;8;414;2134;15528,4;5883,8; ;0; ;21412,2;0;0;NO; ;;0;;0;;3;BLACKBERRIES    ~ BLACKBERRIES FRESCOS~ CHILFRESH-F~ GRADO 45-50 CM~ C;ORTADOS PARA ADORNO;;;;;;6031999;6;52;15,384615;800;99;0000001600;VARAS;0;;;0;;;60                                                                                                                                                                                                                                                                                                 ;04042016;1;22;414;ROTULADO                                           ;04042016;1;369-67797925;03032016;ATLAS AIR;573126                    
4042016;6979187;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;561;MADRID;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;28112016;13;3;9;1;21412,2;0;5883,8;15528,4;0;0;270;8;414;2134;15528,4;5883,8; ;0; ;21412,2;0;0;NO; ;;0;;0;;4;ALLIUM          ~ ALLIUM FRECAS~ CHILFRESH-F~ GRADO 70 CM~ ALLIUM SPP~;;;;;;;6031999;6;24;22,916667;550;99;0000002750;VARAS;0;;;0;;;38                                                                                                                                                                                                                                                                                                                    ;04042016;1;22;414;ROTULADO                                           ;04042016;1;369-67797925;03032016;ATLAS AIR;573126                    
4042016;6979187;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;561;MADRID;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;28112016;13;3;9;1;21412,2;0;5883,8;15528,4;0;0;270;8;414;2134;15528,4;5883,8; ;0; ;21412,2;0;0;NO; ;;0;;0;;5;SCABIOSA        ~ SCABIOSA FRESCA~ CHILFRESH~ GRADO 40-60 CM~ PIN CUSH;ION~;;;;;;6031999;6;8;20;160;99;0000000800;VARAS;0;;;0;;;9                                                                                                                                                                                                                                                                                                                         ;04042016;1;22;414;ROTULADO                                           ;04042016;1;369-67797925;03032016;ATLAS AIR;573126                    
4042016;6979187;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;561;MADRID;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;28112016;13;3;9;1;21412,2;0;5883,8;15528,4;0;0;270;8;414;2134;15528,4;5883,8; ;0; ;21412,2;0;0;NO; ;;0;;0;;6;GENTIANA        ~ GENTIANAS FRESCAS~ CHILFRES-F~ GENTIANA SPP~ GRADO 6;0 - 70 CM~;;;;;;6031999;6;156;13,487179;2104;99;0000005260;VARAS;0;;;0;;;230                                                                                                                                                                                                                                                                                                       ;04042016;1;22;414;ROTULADO                                           ;04042016;1;369-67797925;03032016;ATLAS AIR;573126                    
4042016;6979187;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;561;MADRID;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;28112016;13;3;9;1;21412,2;0;5883,8;15528,4;0;0;270;8;414;2134;15528,4;5883,8; ;0; ;21412,2;0;0;NO; ;;0;;0;;7;SNOWBERRIES     ~ FLORES FRESCAS~ CHILFRESH-F~ 60-80 CM~ SYMPHORICARPO;S SPP, CORTADOS PARA ADORNO~;;;;;;6031999;6;38;1,642105;62,4;99;0000000156;VARAS;0;;;0;;;42                                                                                                                                                                                                                                                                                        ;04042016;1;22;414;ROTULADO                                           ;04042016;1;369-67797925;03032016;ATLAS AIR;573126                    
