1022016;6908512;39;200;3;4095;100;10304;0;3188;0;0;906;SAN ANTONIO;10;F;1;232;BUENAVENTURA;202;COLOMBIA;EVERGREEN;333;90596000;8;EVERGREEN;77330160;3;0;515;5.0;20102016;142;3;5;1;39300,78;0;0;39300,78;0;0;270;1;1;22050;39300,78;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~ SOUTHER BULBS-F~ DE LILIUM~ EN RE;POSO VEGETATIVO;;;;;;6011011;10;268600;,146317;39300,78;68;640;ALCCH-COL;99;0000268600;UNIDADES;33;;0000000004.40;22050                                                                                                                                                                                                                                                                              ;01022016;1;76;1;                                                     ;01022016;1;EGLV731600003641;24012016;STADT GOTHA;133402              
2022016;6903788;33;200;3;2704;100;7301;0;3188;0;0;965;LOS LIBERTADORES;13;R;7;261;SAN JUAN;224;ARGENTINA;TR.PATRICIO ENRIQUE R.VALENZUELA;997;7992859;3;TR.PATRICIO ENRIQUE R.VALENZUE;7992859;3;0;224;2.0;10012016;13;1;2;32;99244,2;0;2200;97044,2;0;0;0;1;66;19470;97044,2;2200; ;0; ;0;0;0;NO; ;;0;;0;;1;POLARBO-        ~ PLANTAS DE OLIVO~ AGROMILLORA-F~ ARBOSANA~ VIVAS C;ONSUS RAICES;;;;;;6022059;10;72600;1,336697;97044,2;99;0000072600;UNIDAD;72;;PRECIO PROMEDIO;68;500;ACEM;19470                                                                                                                                                                                                                                           ;02022016;1;93;66;ROTULADO                                            ;02022016;1;055001/2016;11012016;;                                    
2022016;6903789;33;200;3;2704;100;7301;0;3188;0;0;965;LOS LIBERTADORES;13;R;7;261;SAN JUAN;224;ARGENTINA;TR.PATRICIO ENRIQUE R.VALENZUELA;997;7992859;3;TR.PATRICIO ENRIQUE R.VALENZUE;7992859;3;0;224;2.0;10012016;13;1;2;32;99244,2;0;2200;97044,2;0;0;0;1;66;19470;97044,2;2200; ;0; ;0;0;0;NO; ;;0;;0;;1;POLARBO-        ~ PLANTAS DE OLIVO~ AGROMILLORA-F~ ARBOSANA~ VIVAS CO;NSUS RAICES;;;;;;6022059;10;72600;1,336697;97044,2;99;0000072600;UNIDAD;72;;PRECIO PROMEDIO;68;500;ACEM;19470                                                                                                                                                                                                                                           ;02022016;1;93;66;ROTULADO                                            ;02022016;1;055002/2016;11012016;;                                    
2022016;6908633;48;200;3;2723;100;13101;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;441;NARITA;331;JAPON;ULTRAMAR AGENCIA MARITIMA LTDA;997;80992000;3;NEWPORT CARGO S.A.;76320340;9;0;331;;20012016;13;1;11;32;7600;0;0;7600;0;0;0;1;38;380;7600;1468,9; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~FLORES FRESCAS~COMERCIALIZADORA FLOREXPERT-F~VARIEDAD;HORTENSIAS~PARA USO DECORATI;VO DE INTERIOR Y EXTERIOR DE E;SPACIOS.;;;;6039000;6;220;34,545455;7600;99;3800;TALLOS;68;;SIN ACUERDO;0;;;380                                                                                                                                                                                                                                        ;02022016;1;22;38;ROTULADO                                            ;02022016;1;016-08024520;20012016;UNITED AIRLINES;562281              
2022016;6918092;48;200;3;2723;100;13101;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;141;MIAMI;225;U.S.A.;LAN AIRLINE S.A.;997;96731890;6;NEWPORT CARGO S.A.;76320340;9;0;225;;26012016;13;1;11;32;2686,5;0;0;2686,5;0;0;0;1;54;243;2686,5;945; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~FLORES FRESCAS~COMERCIALIZADORA FLOREXPERT-F~VARIEDAD;HORTENSIAS~PARA USO DECORATI;VO DE INTERIOR Y EXTERIOR DE E;SPACIOS.;;;;6039000;6;189;14,214286;2686,5;99;1350;TALLOS;68;;SIN ACUERDO;0;;;243                                                                                                                                                                                                                                                 ;02022016;1;22;54;ROTULADO                                            ;02022016;1;045-70273836;26012016;LAN AIRLINES;564112                 
2022016;6924615;48;200;3;2723;100;13101;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;441;NARITA;331;JAPON;ULTRAMAR AGENCIA MARITIMA LTDA;997;80992000;3;NEWPORT CARGO S.A.;76320340;9;0;331;;29012016;13;1;11;32;6190;0;0;6190;0;0;0;1;33;347;6190;1617; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~FLORES FRESCAS~COMERCIALIZADORA FLOREXPERT-F~VARIEDAD;HORTENSIAS~PARA USO DECORATI;VO DE INTERIOR Y EXTERIOR DE E;SPACIOS.;;;;6039000;6;220;28,136364;6190;99;3095;TALLOS;68;;SIN ACUERDO;0;;;347                                                                                                                                                                                                                                          ;02022016;1;22;33;ROTULADO                                            ;02022016;1;016-08024645;29012016;UNITED AIRLINES;562289              
3022016;6901589;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;12;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;13102016;13;3;9;1;37689,1;0;7627,1;30062;0;0;270;8;448;2580;30062;7627,1; ;0; ;37689,1;0;0;NO; ;;0;;0;;1;PEONIAS         ~ PEONIA FRESCA~ CHILFRESH-F~ GRADO 50-60CM~ PAEONIA S;PP;;;;;;6031930;6;672;24,571429;16512;99;20640;VARFAS;68;;SIN ACUERDO;0;;;940                                                                                                                                                                                                                                                                                                          ;03022016;1;22;448;ROTULADO                                           ;03022016;1;369-67734682;17012016;ATLAS AIR;564276                    
3022016;6901589;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;12;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;13102016;13;3;9;1;37689,1;0;7627,1;30062;0;0;270;8;448;2580;30062;7627,1; ;0; ;37689,1;0;0;NO; ;;0;;0;;2;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 25-60CM~ HYDRANGEA;SP;;;;;;6031999;6;906;6,529801;5916;99;5916;VARAS;0;;;0;;;936                                                                                                                                                                                                                                                                                                                           ;03022016;1;22;448;ROTULADO                                           ;03022016;1;369-67734682;17012016;ATLAS AIR;564276                    
3022016;6901589;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;12;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;13102016;13;3;9;1;37689,1;0;7627,1;30062;0;0;270;8;448;2580;30062;7627,1; ;0; ;37689,1;0;0;NO; ;;0;;0;;3;BLACKBERRIES    ~ BLACKBERRIES FRESCOS~ CHILFRESH-F~ GRADO 50-60 CM~ C;ORTADOS PARA ADORNO;;;;;;6031999;6;350;11,057143;3870;99;7740;VARAS;0;;;0;;;388                                                                                                                                                                                                                                                                                                        ;03022016;1;22;448;ROTULADO                                           ;03022016;1;369-67734682;17012016;ATLAS AIR;564276                    
3022016;6901589;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;12;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;13102016;13;3;9;1;37689,1;0;7627,1;30062;0;0;270;8;448;2580;30062;7627,1; ;0; ;37689,1;0;0;NO; ;;0;;0;;4;ORNITHOGALUM    ~ ORNITHOGALUM FRESCOS~ CHILFRESH-F~ 30-50 CMS~ ORNITH;OGALUM SP;;;;;;6031999;6;12;33,333333;400;99;1000;VARAS;0;;;0;;;13                                                                                                                                                                                                                                                                                                                     ;03022016;1;22;448;ROTULADO                                           ;03022016;1;369-67734682;17012016;ATLAS AIR;564276                    
3022016;6901589;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;12;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;13102016;13;3;9;1;37689,1;0;7627,1;30062;0;0;270;8;448;2580;30062;7627,1; ;0; ;37689,1;0;0;NO; ;;0;;0;;5;GENTIANA        ~ GENTIANAS FRESCAS~ CHILFRES-F~ GENTIANA SPP~ GRADO 6;0 - 80 CM;;;;;;6031999;6;32;17,25;552;99;1380;VARAS;0;;;0;;;35                                                                                                                                                                                                                                                                                                                         ;03022016;1;22;448;ROTULADO                                           ;03022016;1;369-67734682;17012016;ATLAS AIR;564276                    
3022016;6901589;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;12;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;13102016;13;3;9;1;37689,1;0;7627,1;30062;0;0;270;8;448;2580;30062;7627,1; ;0; ;37689,1;0;0;NO; ;;0;;0;;6;AGAPANTHUS      ~ AGAPANTHUS~ CHILFRESH-F~ CAL.50-70CM~ FLORES FRESCAS;;;;;;;6031999;6;173;9,202312;1592;99;3980;VARAS;0;;;0;;;203                                                                                                                                                                                                                                                                                                                            ;03022016;1;22;448;ROTULADO                                           ;03022016;1;369-67734682;17012016;ATLAS AIR;564276                    
3022016;6901589;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;12;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;13102016;13;3;9;1;37689,1;0;7627,1;30062;0;0;270;8;448;2580;30062;7627,1; ;0; ;37689,1;0;0;NO; ;;0;;0;;7;SCABIOSA        ~ SCABIOSA FRESCA~ CHILFRESH~ GRADO 30-50 CM~ PIN CUSH;ION;;;;;;6031999;6;6;20;120;99;600;VARAS;0;;;0;;;7                                                                                                                                                                                                                                                                                                                                     ;03022016;1;22;448;ROTULADO                                           ;03022016;1;369-67734682;17012016;ATLAS AIR;564276                    
3022016;6901589;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;12;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;13102016;13;3;9;1;37689,1;0;7627,1;30062;0;0;270;8;448;2580;30062;7627,1; ;0; ;37689,1;0;0;NO; ;;0;;0;;8;EREMURUS        ~ EREMURUS FRESCOS~ CHILFRESH-F~ GRADO 90 CM~ EREMURUS;SPP;;;;;;6031999;6;48;22,916667;1100;99;1100;VARAS;0;;;0;;;58                                                                                                                                                                                                                                                                                                                          ;03022016;1;22;448;ROTULADO                                           ;03022016;1;369-67734682;17012016;ATLAS AIR;564276                    
3022016;6908240;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;17102016;13;3;9;1;25683,7;0;5827,7;19856;0;0;270;10;380;2230;19856;5827,7; ;0; ;25683,7;0;0;NO; ;;0;;0;;1;PEONIAS         ~ PEONIA FRESCA~ CHILFRESH-F~ GRADO 50-60CM~ PAEONIA S;PP;;;;;;6031930;6;196;25,816327;5060;99;6325;VARFAS;68;;SIN ACUERDO;0;;;226                                                                                                                                                                                                                                                                                                            ;03022016;1;22;380;ROTULADO                                           ;03022016;1;369-67734785;21012016;ATLAS AIR;565185                    
3022016;6908240;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;17102016;13;3;9;1;25683,7;0;5827,7;19856;0;0;270;10;380;2230;19856;5827,7; ;0; ;25683,7;0;0;NO; ;;0;;0;;2;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 25-60CM~ HYDRANGEAS;P;;;;;;6031999;6;978;6,633947;6488;99;6488;VARAS;0;;;0;;;1146                                                                                                                                                                                                                                                                                                                          ;03022016;1;22;380;ROTULADO                                           ;03022016;1;369-67734785;21012016;ATLAS AIR;565185                    
3022016;6908240;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;17102016;13;3;9;1;25683,7;0;5827,7;19856;0;0;270;10;380;2230;19856;5827,7; ;0; ;25683,7;0;0;NO; ;;0;;0;;3;BLACKBERRIES    ~ BLACKBERRIES FRESCOS~ CHILFRESH-F~ GRADO 50-60 CM~ C;ORTADOS PARA ADORNO;;;;;;6031999;6;306;12,058824;3690;99;7380;VARAS;0;;;0;;;382                                                                                                                                                                                                                                                                                                        ;03022016;1;22;380;ROTULADO                                           ;03022016;1;369-67734785;21012016;ATLAS AIR;565185                    
3022016;6908240;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;ATLAS AIR;225;96566940;K;NEWPORT CARGO S.A.;76320340;9;0;225;;17102016;13;3;9;1;25683,7;0;5827,7;19856;0;0;270;10;380;2230;19856;5827,7; ;0; ;25683,7;0;0;NO; ;;0;;0;;4;ORNITHOGALUM    ~ ORNITHOGALUM FRESCOS~ CHILFRESH-F~ 30-50 CMS~ ORNITH;OGALUM SP;;;;;;6031999;6;10;40;400;99;1000;VARAS;0;;;0;;;13                                                                                                                                                                                                                                                                                                                            ;03022016;1;22;380;ROTULADO                                           ;03022016;1;369-67734785;21012016;ATLAS AIR;565185                    
