3122012;5091858;48;200;3;4492;100;13302;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;499;OTROS PUERTOS ASIATI;333;COREA DEL SUR;LAN CHILE;997;89862200;2;PANALPINA;89170800;9;0;333;;25082013;13;3;2;1;8330;0;2477,4;5852,6;0;0;0;1;74;456;5852,6;2477,4; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE PEONIA~ NOVAZEL-F~ KARL R,PEONIA SPP~ FRES;CAS;;;;;;6031930;6;430;13,610698;5852,6;68;810;TLCCH-COR;20;;MERCANCIAS MAS DE UN MODELO.;72;;PRECIO PROMEDIO;456                                                                                                                                                                                                                                                                   ;03122012;1;22;74;ROT.                                                ;03122012;1;045-85899575;28112012;LAN CHILE;375346                    
3122012;5096245;48;200;3;4492;100;13302;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;441;TOKIO;331;JAPON;LAN CHILE;997;89862200;2;PANALPINA;89170800;9;0;331;;27082013;13;3;5;1;5422,8;0;0;5422,8;0;0;0;2;53;387;5422,8;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE PEONIA~ NOVAZEL-F~ PAEONIA SPP~ FRESCAS;;;;;;;6031930;6;200;20,25;4050;68;820;AAEECH-JAP;0;;;0;;;253                                                                                                                                                                                                                                                                                                                                                          ;03122012;1;22;53;ROT.                                                ;03122012;1;045-85899564;30112012;LAN CHILE;377517                    
3122012;5096245;48;200;3;4492;100;13302;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;441;TOKIO;331;JAPON;LAN CHILE;997;89862200;2;PANALPINA;89170800;9;0;331;;27082013;13;3;5;1;5422,8;0;0;5422,8;0;0;0;2;53;387;5422,8;0; ;0; ;0;0;0;NO; ;;0;;0;;2;SIN-CODIGO      ~ FOLLAJES~ NOVAZEL-F~ VAR.ASSORTED~ MIXTOS~ FRESCOS;;;;;;;6042090;6;102;13,458824;1372,8;68;820;AAEECH-JAP;0;;;0;;;134                                                                                                                                                                                                                                                                                                                                                   ;03122012;1;22;53;ROT.                                                ;03122012;1;045-85899564;30112012;LAN CHILE;377517                    
5122012;5054324;55;200;3;3279;100;10304;0;3188;0;0;926;CORONEL;10;F;1;399;OTROS PUERTOS DE AME;211;COSTA RICA;MSC;511;96707720;8;MSC;96707720;8;0;211;;30072013;142;1;1;1;70835,55;0;4648,15;66187,4;0;0;0;1;1;19850;66187,4;4561; ;87,15; ;70835,55;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~BULBOS DE LOS ANDES-F~ DE LILIUM~ E;N REPOSO VEGETATIVO;;;;;;6011011;10;238850;,277109;66187,4;99;0000238850;UNIDAD;61;;ISA0315386;68;750;TLCCH-CR;19850                                                                                                                                                                                                                                                                       ;05122012;1;76;1;                                                     ;05122012;1;MSCUT6579910;02112012;MSC ANS;87320                       
5122012;5058627;55;200;3;8301;100;14204;0;3188;0;0;909;LIRQUEN;10;F;1;452;KEELUNG;330;TAIWAN (FORMOSA;NYK;331;96602750;9;NYK;96602750;9;0;330;;8082013;13;1;5;1;36719,69;0;0;36719,69;0;0;0;1;1;20232;36719,69;3640; ;0; ;0;1;2;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~CHILE BULBS-F~ DE LILIUM~ EN REPOSO;VEGETATIVO;;;;;;6011011;10;144500;,254116;36719,69;61;;7140516440;68;;SIN ACUERDO;99;0000144500;UNIDAD;20232                                                                                                                                                                                                                                                                                                       ;05122012;1;76;1;                                                     ;05122012;1;NYKS7140516440;11112012;GEORGE WASHINGTON BR;88376        
5122012;5064317;39;200;3;3279;100;10304;0;3188;0;0;906;SAN ANTONIO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBUR SUD;563;96653890;2;HAMBUR SUD;96653890;2;0;515;;11082013;142;1;5;1;50297,66;0;0;50297,66;0;0;0;1;1;15996;50297,66;3325; ;0; ;0;1;2;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~BULBOS DE LOS ANDES-F~ DE LILIUM~ E;N REPOSO VEGETATIVO;;;;;;6011011;10;160825;,312748;50297,66;99;0000160825;UNIDAD;61;;2SCLES7910;68;800;AAPCCH-UE;15996                                                                                                                                                                                                                                                                                ;05122012;1;76;1;                                                     ;05122012;1;SUDUB25011306024;14112012;CCNI AQUILES;88615              
5122012;5066306;55;200;3;3724;100;8309;0;3188;0;0;908;SAN VICENTE;10;F;1;399;PUERTO CALDERA;211;COSTA RICA;MAERSK LINE;507;80992000;3;MAERSK LINE;80992000;3;0;211;;10082013;13;1;5;1;46027,49;0;0;46027,49;0;0;0;3;1;24127;46027,49;4498,62; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~SUN HARVEST-F~ DE LILIUM~ EN REPOSO;VEGETATIVO;;;;;;6011011;10;294700;,1527;45000,69;99;0000294700;UNIDAD;61;;865370822;68;750;TLCCH-CR;23867                                                                                                                                                                                                                                                                                  ;05122012;1;76;1;                                                     ;05122012;1;865370822;13112012;SWAZILAND;87868                        
5122012;5066308;55;200;3;3724;100;8309;0;3188;0;0;908;SAN VICENTE;10;F;1;399;PUERTO CALDERA;211;COSTA RICA;MAERSK LINE;507;96653890;2;MAERSK LINE;96653890;2;0;211;;10082013;13;1;5;1;42236,99;0;0;42236,99;0;0;0;3;1;23713;42236,99;4498,62; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~SUN HARVEST-F~ DE LILIUM~ EN REPOSO;VEGETATIVO;;;;;;6011011;10;265700;,1527;40572,39;99;0000265700;UNIDAD;61;;865370834;68;750;TLCCH-CR;23285                                                                                                                                                                                                                                                                                  ;05122012;1;76;1;                                                     ;05122012;1;865370834;13112012;SWAZILAND;87868                        
5122012;5079970;48;200;3;4492;100;13302;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;441;TOKIO;331;JAPON;QANTAS AIRWAYS;406;59086190;1;KAYROS CARGO LTDA;76140822;4;0;331;;19082013;13;3;5;1;8112;0;0;8112;0;0;0;1;150;723;8112;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FOLLAJES~ NOVAZEL-F~ VAR.ASSORTED~ MIXTOS~ FRESCOS;;;;;;;6042090;6;600;13,52;8112;68;820;AAEECH-JAP;20;;MERCANCIAS MAS DE UN MODELO.;0;;;723                                                                                                                                                                                                                                                                                                                    ;05122012;1;22;150;ROT.                                               ;05122012;1;081-82884336;22112012;QANTAS AIRWAYS;374544               
5122012;5082453;48;200;3;4492;100;13302;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;441;TOKIO;331;JAPON;LAN CHILE;997;89862200;2;KAYROS CARGO LTDA;76140822;4;0;331;;17082013;13;3;5;1;7209;0;0;7209;0;0;0;1;60;574;7209;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE PEONIA~ NOVAZEL-F~ PAEONIA SPP~ FRESCAS;;;;;;;6031930;6;500;14,418;7209;68;820;AAEECH-JAP;20;;MERCANCIAS MAS DE UN MODELO.;0;;;574                                                                                                                                                                                                                                                                                                                          ;05122012;1;40;60;ROT.                                                ;05122012;1;176-61620425;20112012;LAN CHILE;375267                    
