1102012;4967648;55;200;3;3279;100;10304;0;3188;0;0;926;CORONEL;10;F;1;622;ROTTERDAM;515;HOLANDA;CSAV;997;90160000;7;CSAV;90160000;7;0;515;;30052013;142;1;5;1;2846,5;0;0;2846,5;0;0;0;1;1;1084;2846,5;239,61; ;0; ;0;2;2;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~BULBOS DE LOS ANDES-F~ DE LILIUM~ E;N REPOSO VEGETATIVO;;;;;;6011011;10;9500;,299632;2846,5;99;0000009500;UNIDAD;61;;PEZACCX00;68;800;AAPCCH-UE;1084                                                                                                                                                                                                                                                                                                           ;01102012;1;76;1;                                                     ;01102012;1;PEZACCX01;02092012;MSC ROMANOS;85351                      
1102012;4967650;55;200;3;4095;100;10304;0;3188;0;0;926;CORONEL;10;F;1;622;ROTTERDAM;515;HOLANDA;CSAV;997;90160000;7;CSAV;90160000;7;0;515;;30052013;142;1;5;1;43146,96;0;0;43146,96;0;0;0;1;1;19602;43146,96;3820,39; ;0; ;0;1;2;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~SOUTHERN BULBS-F~ DE LILIUM~ EN REP;OSO VEGETATIVO;;;;;;6011011;10;159500;,270514;43146,96;99;0000159500;UNIDAD;61;;PEZACCX00;68;800;AAPCCH-UE;19602                                                                                                                                                                                                                                                                                                   ;01102012;1;76;1;                                                     ;01102012;1;PEZACCX00;02092012;MSC ROMANOS;85351                      
1102012;4968200;55;200;3;4095;100;10304;0;3188;0;0;909;LIRQUEN;10;F;1;443;KOBE;331;JAPON;MOL;331;80992000;3;MOL;80992000;3;0;331;;30052013;142;1;5;1;22680,58;0;0;22680,58;0;0;0;1;1;8924;22680,58;3060; ;0; ;0;1;2;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~SOUTHERNBULBS-F~ DE LILIUM~ EN REPO;SO VEGETATIVO;;;;;;6011011;10;68775;,329779;22680,58;99;0000068775;UNIDAD;61;;27801216343-A;68;820;AAEECH-JAP;8924                                                                                                                                                                                                                                                                                                              ;01102012;1;76;1;                                                     ;01102012;1;MOLU27801216343;02092012;MOL PROSPERITY;85426             
1102012;4969060;55;200;3;8301;100;14204;0;3188;0;0;909;LIRQUEN;10;F;1;443;KOBE;331;JAPON;MOL;331;80992000;3;MOL;80992000;3;0;331;;30052013;13;1;5;1;15719,26;0;0;15719,26;0;0;0;1;1;8041;15719,26;2676; ;0; ;0;2;2;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~CHILE BULBS-F~ DE LILIUM~ EN REPOSO;VEGETATIVO;;;;;;6011011;10;59075;,26609;15719,26;99;0000059075;UNIDAD;61;;27801216343-A;68;820;AAEECH-JAP;8041                                                                                                                                                                                                                                                                                                                   ;01102012;1;76;1;                                                     ;01102012;1;MOLU27801239729;02092012;MOL PROSPERITY;85426             
1102012;4969315;55;200;3;4095;100;10304;0;3188;0;0;909;LIRQUEN;10;F;1;443;KOBE;331;JAPON;MOL;331;80992000;3;MOL;80992000;3;0;331;;30052013;142;1;5;1;15856,06;0;0;15856,06;0;0;0;1;1;6442;15856,06;2333; ;0; ;0;2;2;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~SOUTHERN BULBS-F~ DE LILIUM~ EN REP;OSO VEGETATIVO;;;;;;6011011;10;57700;,274802;15856,06;99;0000057700;UNIDAD;61;;27801218048-A;68;820;AAEECH-JAP;6442                                                                                                                                                                                                                                                                                                             ;01102012;1;76;1;                                                     ;01102012;1;MOLU27801239570;02092012;MOL PROSPERITY;85426             
1102012;4969721;55;200;3;4095;100;10304;0;3188;0;0;909;LIRQUEN;10;F;1;443;KOBE;331;JAPON;MOL;331;80992000;3;MOL;80992000;3;0;331;;30052013;142;1;5;1;4797,42;0;0;4797,42;0;0;0;1;1;1970;4797,42;644; ;0; ;0;2;3;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~SOUTHERN BULBS-F~ DE LILIUM~ EN REP;OSO VEGETATIVO;;;;;;6011011;10;17500;,274138;4797,42;99;0000017500;UNIDAD;61;;27801229119-A;68;820;AAEECH-JAP;1970                                                                                                                                                                                                                                                                                                                  ;01102012;1;76;1;                                                     ;01102012;1;MOLU27801240123;02092012;MOL PROSPERITY;85426             
1102012;4969723;55;200;3;3279;100;10304;0;3188;0;0;909;LIRQUEN;10;F;1;443;KOBE;331;JAPON;MOL;331;80992000;3;MOL;80992000;3;0;331;;30052013;142;1;5;1;17975,21;0;0;17975,21;0;0;0;1;1;6816;17975,21;2228; ;0; ;0;1;3;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~BULBOS DE LOS ANDES-F~ DE LILIUM~ E;N REPOSO VEGETATIVO;;;;;;6011011;10;57900;,310453;17975,21;99;0000057900;UNIDAD;61;;27801229119-A;68;820;AAEECH-JAP;6816                                                                                                                                                                                                                                                                                                        ;01102012;1;76;1;                                                     ;01102012;1;MOLU27801240036;02092012;MOL PROSPERITY;85426             
1102012;4969877;55;200;3;4095;100;10304;0;3188;0;0;908;SAN VICENTE;10;F;1;451;KAOHSIUNG;330;TAIWAN (FORMOSA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;330;;31052013;142;1;5;1;10338;0;0;10338;0;0;0;1;1;4925;10338;1135,52; ;0; ;0;2;3;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~SOUTHERN BULBS-F~ DE LILIUM~ EN REP;OSO VEGETATIVO;;;;;;6011011;10;37500;,27568;10338;99;0000037500;UNIDAD;61;;2SCLKU6174;68;;SIN ACUERDO;4925                                                                                                                                                                                                                                                                                         ;01102012;1;76;1;                                                     ;01102012;1;SUDUB27011140045;03092012;CCNI ANGAMOS;86161              
1102012;4969878;55;200;3;3279;100;10304;0;3188;0;0;908;SAN VICENTE;10;F;1;451;KAOHSIUNG;330;TAIWAN (FORMOSA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;330;;31052013;142;1;5;1;30745,95;0;0;30745,95;0;0;0;1;1;10480;30745,95;2416,01; ;0; ;0;1;3;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~BULBOS DE LOS ANDES-F~ DE LILIUM~ E;N REPOSO VEGETATIVO;;;;;;6011011;10;104700;,293658;30745,95;99;0000104700;UNIDAD;61;;2SCLKU6174;68;;SIN ACUERDO;10480                                                                                                                                                                                                                                                                    ;01102012;1;76;1;                                                     ;01102012;1;SUDUB27011140044;03092012;CCNI ANGAMOS;86161              
1102012;4969881;55;200;3;4095;100;10304;0;3188;0;0;909;LIRQUEN;10;F;1;443;KOBE;331;JAPON;NYK;331;96602750;9;NYK;96602750;9;0;331;;30052013;142;1;5;1;20240,03;0;0;20240,03;0;0;0;1;1;9318;20240,03;3103,72; ;0; ;0;1;2;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~SOUTHERN BULBS-F~ DE LILIUM~ EN REP;OSO VEGETATIVO;;;;;;6011011;10;64800;,312346;20240,03;99;0000064800;UNIDAD;61;;7140461220;68;820;AAEECH-JAP;9318                                                                                                                                                                                                                                                                                                             ;01102012;1;76;1;                                                     ;01102012;1;NYKS7140461220;02092012;MOL PROSPERITY;85426              
