1032012;4637726;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;29102012;13;3;9;1;11941,02;0;5490,87;6450,15;0;0;0;6;340;2211;6450,15;5490,87; ;0; ;11941,02;0;0;NO; ;;0;;0;;1;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 50CM~ HYDRANGEA SP;;;;;;;6031999;6;385;4,190649;1613,4;99;0000005378;VARAS;68;;SIN ACUERDO;0;;;480                                                                                                                                                                                                                                                                                                   ;01032012;1;22;340;ROTULADO                                           ;01032012;1;045-84213776;02022012;LAN CHILE;328718                    
1032012;4637726;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;29102012;13;3;9;1;11941,02;0;5490,87;6450,15;0;0;0;6;340;2211;6450,15;5490,87; ;0; ;11941,02;0;0;NO; ;;0;;0;;2;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 60-90CM~ ZANTEDESH;IA SPP;;;;;;6031960;6;30;12;360;99;0000001200;VARAS;0;;;0;;;47                                                                                                                                                                                                                                                                                                                   ;01032012;1;22;340;ROTULADO                                           ;01032012;1;045-84213776;02022012;LAN CHILE;328718                    
1032012;4637726;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;29102012;13;3;9;1;11941,02;0;5490,87;6450,15;0;0;0;6;340;2211;6450,15;5490,87; ;0; ;11941,02;0;0;NO; ;;0;;0;;3;GENTIANA        ~ GENTIANAS FRESCAS~ CHILFRES-F~ GENTIANA SPP~ GRADO 6;0 - 70 CM~;;;;;;6031999;6;31;11,612903;360;99;0000001200;VARAS;0;;;0;;;42                                                                                                                                                                                                                                                                                                        ;01032012;1;22;340;ROTULADO                                           ;01032012;1;045-84213776;02022012;LAN CHILE;328718                    
1032012;4637726;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;29102012;13;3;9;1;11941,02;0;5490,87;6450,15;0;0;0;6;340;2211;6450,15;5490,87; ;0; ;11941,02;0;0;NO; ;;0;;0;;4;LYSIANTHUS      ~ LYSIANTHUS FRESCAS~ CHILFRESH-F~ GRADO 70-80 CM~ COR;TADAS PARA ADORNO;;;;;;6031999;6;16;6;96;99;0000000320;VARAS;0;;;0;;;20                                                                                                                                                                                                                                                                                                          ;01032012;1;22;340;ROTULADO                                           ;01032012;1;045-84213776;02022012;LAN CHILE;328718                    
1032012;4637726;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;29102012;13;3;9;1;11941,02;0;5490,87;6450,15;0;0;0;6;340;2211;6450,15;5490,87; ;0; ;11941,02;0;0;NO; ;;0;;0;;5;LILIUM          ~ LILIUM FRESCAS~ CHILFRESH-F~ GRADO 80-100CM~ LILIUMS;PP;;;;;;6031500;6;1055;3,366825;3552;99;0000011840;VARAS;0;;;0;;;1427                                                                                                                                                                                                                                                                                                            ;01032012;1;22;340;ROTULADO                                           ;01032012;1;045-84213776;02022012;LAN CHILE;328718                    
1032012;4637726;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;29102012;13;3;9;1;11941,02;0;5490,87;6450,15;0;0;0;6;340;2211;6450,15;5490,87; ;0; ;11941,02;0;0;NO; ;;0;;0;;6;BLACKBERRIES    ~ BLACKBERRIES FRESCOS~ CHILFRESH-F~ GRADO 45-50 CM~ C;ORTADOS PARA ADORNO;;;;;;6031999;6;155;3,024194;468,75;99;0000000375;BUNCHES;0;;;0;;;195                                                                                                                                                                                                                                                                                         ;01032012;1;22;340;ROTULADO                                           ;01032012;1;045-84213776;02022012;LAN CHILE;328718                    
1032012;4640782;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;1112012;13;3;9;1;8096,55;0;3720,6;4375,95;0;0;0;6;251;1435;4375,95;3720,6; ;0; ;8096,55;0;0;NO; ;;0;;0;;1;LILIUM          ~ LILIUM FRESCAS~ CHILFRESH-F~ GRADO  70 CM~ LILIUM SP;P;;;;;;6031500;6;488;3,362705;1641;99;5470;VARAS;68;;SIN ACUERDO;0;;;567                                                                                                                                                                                                                                                                                                              ;01032012;1;22;251;ROTULADO                                           ;01032012;1;045-84213780;05022012;LAN CHILE;328970                    
1032012;4640782;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;1112012;13;3;9;1;8096,55;0;3720,6;4375,95;0;0;0;6;251;1435;4375,95;3720,6; ;0; ;8096,55;0;0;NO; ;;0;;0;;2;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 30-50CM~ HYDRANGEAS;P;;;;;;6031999;6;476;3,153782;1501,2;99;5004;VARAS;0;;;0;;;675                                                                                                                                                                                                                                                                                                                        ;01032012;1;22;251;ROTULADO                                           ;01032012;1;045-84213780;05022012;LAN CHILE;328970                    
1032012;4640782;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;1112012;13;3;9;1;8096,55;0;3720,6;4375,95;0;0;0;6;251;1435;4375,95;3720,6; ;0; ;8096,55;0;0;NO; ;;0;;0;;3;GENTIANA        ~ GENTIANAS FRESCAS~ CHILFRES-F~ GENTIANA SPP~ GRADO 6;0 - 70 CM;;;;;;6031999;6;32;12,1875;390;99;1300;VARAS;0;;;0;;;37                                                                                                                                                                                                                                                                                                                      ;01032012;1;22;251;ROTULADO                                           ;01032012;1;045-84213780;05022012;LAN CHILE;328970                    
1032012;4640782;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;1112012;13;3;9;1;8096,55;0;3720,6;4375,95;0;0;0;6;251;1435;4375,95;3720,6; ;0; ;8096,55;0;0;NO; ;;0;;0;;4;GREENMIX        ~ FOLLAJE MIXTO FRESCO~ CHILFRESF-F~ GRADO:30-60CM~ LA;PHOSORIA CUADROFINATA;;;;;;6049000;6;46;8,016304;368,75;99;295;RAMO;0;;;0;;;52                                                                                                                                                                                                                                                                                                        ;01032012;1;22;251;ROTULADO                                           ;01032012;1;045-84213780;05022012;LAN CHILE;328970                    
1032012;4640782;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;1112012;13;3;9;1;8096,55;0;3720,6;4375,95;0;0;0;6;251;1435;4375,95;3720,6; ;0; ;8096,55;0;0;NO; ;;0;;0;;5;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 35-70CM~ ZANTEDESH;IA SPP;;;;;;6031960;6;36;8,333333;300;99;1000;VARAS;0;;;0;;;46                                                                                                                                                                                                                                                                                                                        ;01032012;1;22;251;ROTULADO                                           ;01032012;1;045-84213780;05022012;LAN CHILE;328970                    
1032012;4640782;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;1112012;13;3;9;1;8096,55;0;3720,6;4375,95;0;0;0;6;251;1435;4375,95;3720,6; ;0; ;8096,55;0;0;NO; ;;0;;0;;6;BLACKBERRIES    ~ BLACKBERRIES FRESCOS~ CHILFRESH-F~ GRADO 45-50 CM~ C;ORTADOS PARA ADORNO;;;;;;6031999;6;48;3,645833;175;99;140;RAMOS;0;;;0;;;58                                                                                                                                                                                                                                                                                                            ;01032012;1;22;251;ROTULADO                                           ;01032012;1;045-84213780;05022012;LAN CHILE;328970                    
1032012;4644079;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;4112012;13;3;9;1;5400,23;0;2399,43;3000,8;0;0;0;7;175;854;3000,8;2399,43; ;0; ;5400,23;0;0;NO; ;;0;;0;;1;HORTENCIA       ~ HORTENCIAS FRESCAS~ CHILFRESH-F~ 30-50CM~ HYDRANGEAS;P;;;;;;6031999;6;414;3,116667;1290,3;99;4301;VARAS;68;;SIN ACUERDO;0;;;603                                                                                                                                                                                                                                                                                                             ;01032012;1;22;175;ROTULADO                                           ;01032012;1;045-84213850;08022012;LAN CHILE;331907                    
1032012;4644079;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;4112012;13;3;9;1;5400,23;0;2399,43;3000,8;0;0;0;7;175;854;3000,8;2399,43; ;0; ;5400,23;0;0;NO; ;;0;;0;;2;GENTIANA        ~ GENTIANAS FRESCAS~ CHILFRES-F~ GENTIANA SPP~ GRADO 6;0 - 70 CM;;;;;;6031999;6;47;12,12766;570;99;1900;VARAS;0;;;0;;;55                                                                                                                                                                                                                                                                                                                      ;01032012;1;22;175;ROTULADO                                           ;01032012;1;045-84213850;08022012;LAN CHILE;331907                    
1032012;4644079;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;4112012;13;3;9;1;5400,23;0;2399,43;3000,8;0;0;0;7;175;854;3000,8;2399,43; ;0; ;5400,23;0;0;NO; ;;0;;0;;3;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 35-70CM~ ZANTEDESH;IA SPP;;;;;;6031960;6;24;12,25;294;99;980;VARAS;0;;;0;;;36                                                                                                                                                                                                                                                                                                                             ;01032012;1;22;175;ROTULADO                                           ;01032012;1;045-84213850;08022012;LAN CHILE;331907                    
1032012;4644079;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;4112012;13;3;9;1;5400,23;0;2399,43;3000,8;0;0;0;7;175;854;3000,8;2399,43; ;0; ;5400,23;0;0;NO; ;;0;;0;;4;GREENMIX        ~ FOLLAJE MIXTO FRESCO~ CHILFRESF-F~ GRADO:30-60CM~ LA;PHOSORIA CUADROFINATA;;;;;;6049000;6;28;8,705357;243,75;99;195;RAMO;0;;;0;;;33                                                                                                                                                                                                                                                                                                         ;01032012;1;22;175;ROTULADO                                           ;01032012;1;045-84213850;08022012;LAN CHILE;331907                    
