1062012;4776276;48;200;3;10953;100;9112;0;3188;0;0;988;AEROP.DIEGO ARACENA;10;R;4;399;SANTA CRUZ;221;BOLIVIA;LAN AIRLINES S.A.;997;89862200;2;AGILITY LOGISTICS CHILE S.A.;76408000;9;0;221;;17042012;13;1;5;32;33250;0;0;33250;0;0;0;1;6;20;33250;413,58; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ ARANDANO~ GREENVITRO.-F~ VACCINIUM SPP, STAR~ POR EN;RAIZAR, IN VITRO.;;;;;;6022041;10;10000;3,325;33250;99;0000010000;UNIDADES;68;522;ACE;0;;;20                                                                                                                                                                                                                                                                                  ;01062012;1;22;6;ROTULADO                                             ;01062012;1;84319141;27042012;LA970;342995                            
1062012;4812788;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;15022013;142;1;5;1;140869,37;0;0;140869,37;0;0;0;1;1;22343;140869,37;5147,28; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~SOUTHERN BULBS-F~ DE TULIPANES~ EN;REPOSO VEGETATIVO;;;;;;6011012;10;781700;,180209;140869,37;61;;2SCLES3426;68;800;AAPCCH-UE;99;0000781700;UNIDAD;22343                                                                                                                                                                                                                                                                           ;01062012;1;76;1;                                                     ;01062012;1;SUDUB26010850010;21052012;DUBLIN EXPRESS;80676            
1062012;4813625;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;15022013;142;1;5;1;165494,2;0;0;165494,2;0;0;0;1;1;22330;165494,2;5139,71; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~SOUTHERN BULBS-F~ DE TULIPAN~ EN RE;POSO VEGETATIVO;;;;;;6011012;10;925000;,178913;165494,2;61;;2SCLES3425;99;0000925000;UNIDAD;68;800;AAPCCH-UE;22330                                                                                                                                                                                                                                                                                ;01062012;1;76;1;                                                     ;01062012;1;SUDUB26010850005;21052012;DUBLIN EXPRESS;80676            
4062012;4784608;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;26012013;142;1;5;1;34122,38;0;0;34122,38;0;0;0;1;1;7618;34122,38;0; ;0; ;0;1;2;SI; ;;0;;0;;1;06011012        ~ BULBOS DE FLORES~ SOUTHERN BULBS-F~ DE TULIPAN~ EN R;EPOSO VEGETATIVO;;;;;;6011012;10;6992;4,880203;34122,38;99;0000006992;KG;61;;2SCLES2743;68;800;AAPCCH-UE;7618                                                                                                                                                                                                                                                                                            ;04062012;1;76;1;                                                     ;04062012;1;SUDUB26010819146;01052012;CAP ROBERTA;81527               
4062012;4784669;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;26012013;142;1;5;1;76896,61;0;0;76896,61;0;0;0;1;1;16520;76896,61;0; ;0; ;0;2;2;SI; ;;0;;0;;1;06011012        ~ BULBOS DE FLORES~ SOUTHERN BULBS-F~ DE TULIPAN~ EN R;EPOSO VEGETATIVO;;;;;;6011012;10;14506;5,301021;76896,61;99;0000014506;KG;61;;2SCLES2743;68;800;AAPCCH-UE;16520                                                                                                                                                                                                                                                                                         ;04062012;1;76;1;                                                     ;04062012;1;SUDUB26010819361;01052012;CAP ROBERTA;81527               
4062012;4785707;55;200;3;3724;100;8309;0;3188;0;0;909;LIRQUEN;10;F;1;622;ROTTERDAM;515;HOLANDA;HAPAG LLOYD;563;80992000;3;HAPAG LLOYD;80992000;3;0;515;;16062012;142;1;5;1;86447,26;0;0;86447,26;0;0;0;2;1;23100;86447,26;5113,4; ;0; ;0;1;2;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~SUN HARVEST-F~ DE TULIPAN~ EN REPOS;O VEGETATIVO;;;;;;6011012;10;740247;,113537;84045,51;61;;93095203;99;0000740247;UNIDAD;68;800;AAPCCH-UE;21000                                                                                                                                                                                                                                                                                          ;04062012;1;76;1;                                                     ;04062012;1;HLCUSCL120419356;02052012;CANBERRA EXPRESS;80191          
4062012;4798963;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;137;NORFOLK;225;U.S.A.;MITSUI O.S.K. LINES (MOL);999;80992000;3;MITSUI O.S.K. LINES (MOL);80992000;3;0;225;;4022013;142;1;5;1;150986,53;0;0;150986,53;0;0;0;1;1;23268;150986,53;0; ;0; ;0;0;0;NO; ;;0;;0;;1;06011012        ~ BULBOS DE FLORES~ SOUTHERN BULBS-F~ DE TULIPAN~ EN R;EPOSO VEGETATIVO;;;;;;6011012;10;20436;7,388262;150986,53;99;0000020436;KG;61;;27801045908;68;650;TLCCH-USA;23268                                                                                                                                                                                                                                                           ;04062012;1;76;1;                                                     ;04062012;1;MOLU27801045908;10052012;CORAL BAY;81934                  
4062012;4803898;48;200;3;7225;100;13114;0;3188;0;0;992;AEROP.A.M.BENITEZ;8;R;4;231;BOGOTA;202;COLOMBIA;AVIANCA;202;92921000;K;AVIANCA;92921000;K;0;202;2.0;28082012;13;1;1;1;22575,8;0;6745,73;15830,07;0;0;0;2;8;4316;15830,07;6684,8; ;60,93; ;22575,8;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ PLANTAS~ PLANASA-F~ DE FRESAS VARIEDAD SABROSA~ VIVA;S DE FRUTOS COMESTIBLES;;;;;;6022090;10;102400;,077295;7915,04;99;0000102400;UNIDAD;64;;VARIACION P/U;68;524;ACE;2158                                                                                                                                                                                                                                                                    ;04062012;1;80;8;ROTULADO                                             ;04062012;1;729-87290696;12052012;AV;345324                           
4062012;4803898;48;200;3;7225;100;13114;0;3188;0;0;992;AEROP.A.M.BENITEZ;8;R;4;231;BOGOTA;202;COLOMBIA;AVIANCA;202;92921000;K;AVIANCA;92921000;K;0;202;2.0;28082012;13;1;1;1;22575,8;0;6745,73;15830,07;0;0;0;2;8;4316;15830,07;6684,8; ;60,93; ;22575,8;0;0;NO; ;;0;;0;;2;SIN-CODIGO      ~PLANTAS~ PLANASA-F~ DE FRESAS VARIEDAD CRISTAL~ VIVAS;DE FRUTOS COMESTIBLES;;;;;;6022090;10;102400;,077295;7915,03;99;0000102400;UNIDAD;64;;VARIACION P/U;68;524;ACE;2158                                                                                                                                                                                                                                                                      ;04062012;1;80;8;ROTULADO                                             ;04062012;1;729-87290696;12052012;AV;345324                           
4062012;4804076;55;200;3;1589;100;13301;0;3188;0;0;908;SAN VICENTE;10;R;1;142;EVERGLADES;225;U.S.A.;C.C.N.I.;997;90596000;8;C.C.N.I.;90596000;8;0;225;;15082012;13;1;5;1;46480;0;0;46480;0;0;0;1;2;16800;46480;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ MUSGO~ MAR ANDINO-F~ CALIDAD 5 ESTRELLAS~ LOS DEMAS;;;;;;;6049000;6;16600;2,8;46480;68;;SIN ACUERDO;61;;CHIWAABBLGR00;0;;;16800                                                                                                                                                                                                                                                                                                                                             ;04062012;1;74;2;                                                     ;04062012;1;CHIWAABBLGR00;17052012;NORASIA ALYA;82055                 
4062012;4804080;55;200;3;1589;100;13301;0;3188;0;0;908;SAN VICENTE;10;R;1;175;LONG BEACH;225;U.S.A.;C.C.N.I.;997;90596000;8;C.C.N.I.;90596000;8;0;225;;14062012;13;1;5;1;23655;0;0;23655;0;0;0;1;1;8300;23655;0; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ MUSGO~ MAR ANDINO-F~ CALIDAD 5 ESTRELLAS~ LOS DEMAS;;;;;;;6049000;6;8300;2,85;23655;68;;SIN ACUERDO;61;;BK-CLSCL-000882473-0;0;;;8300                                                                                                                                                                                                                                                                                                                                        ;04062012;1;74;1;                                                     ;04062012;1;BL-CLSAI-004602819-1;15052012;HANJIN ALGECIRAS;82017      
4062012;4805967;55;200;3;762;100;13114;0;3188;0;0;908;SAN VICENTE;10;R;1;413;HUANGPU;336;CHINA;HANJIN SHIPPING;333;96566940;K;HANJIN SHIPPING;96566940;K;0;336;3.0;13082012;13;1;2;1;25593;0;1350;24243;0;0;0;1;1;8255;24243;1350; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ MUSGO DESHIDRATADO~FUTALEUFU-F~SPAGNUM MOSS 5 STARS;QUALITY~USO EN ORNAMENTO FLOR;AL~;;;;;6049000;6;8125;2,983754;24243;61;;SCL201235500;68;816;TLC-CHCHI;59;;NO REQUIERE CERT. FITOS;8255                                                                                                                                                                                                                                                                   ;04062012;1;74;1;                                                     ;04062012;1;HJSCSCL201235500;15052012;HANJIN ALGECIRAS;82017          
4062012;4827034;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;137;NORFOLK;225;U.S.A.;MITSUI O.S.K. LINES (MOL);999;80992000;3;MITSUI O.S.K. LINES (MOL);80992000;3;0;225;;18022013;142;1;5;1;100992,39;0;0;100992,39;0;0;0;1;1;22343;100992,39;0; ;0; ;0;0;0;NO; ;;0;;0;;1;06011012        ~ BULBOS DE FLORES~ SOUTHERN BULBS-F~ DE TULIPAN~ EN R;EPOSO VEGETATIVO;;;;;;6011012;10;19630;5,144798;100992,39;99;0000019630;KG;61;;27801058335;68;650;TLCCH-USA;22343                                                                                                                                                                                                                                                           ;04062012;1;76;1;                                                     ;04062012;1;MOLU27801058335;24052012;ER CALAIS;81668                  
