3012013;5111636;55;200;3;9698;100;13120;0;3188;0;0;909;LIRQUEN;10;R;1;451;KAOHSIUNG;330;TAIWAN (FORMOSA;MOL;997;33333333;3;MOL;33333333;3;0;330;;12092013;13;4;2;1;23800;0;1110;22690;0;0;0;1;1;7300;22690;1110; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ MUSGOS~ TEPU MOSS-F~ EN BOLSAS~;;;;;;;6042090;6;7000;3,241429;22690;99;1400.0;BOLSAS;68;;SIN ACUERDO;61;;7801406019;7300                                                                                                                                                                                                                                                                                                                                                 ;3012013;1;74;1;                                                     ;3012013;1;MOLU27801406019;16122012;MOL PRECISION;89934              ;2013;01
3012013;5115100;48;200;3;14260;100;9101;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;KAIROS LOGISTICS;76153001;1;0;225;;8092013;13;1;2;1;4461;0;2312;2149;0;0;0;1;69;285;2149;2312; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE PEONIA~ SAN JOSE-F~ FLORES DE PEONIA, VAR.;KANSAS~ FLORES FRESCAS;;;;;;6031930;6;220;9,768182;2149;68;650.0;TLCCH-USA;64;a;VARIACION P/U;0;;;285                                                                                                                                                                                                                                                                                                        ;3012013;1;22;69;ROT.                                                ;3012013;1;045-85915174;12122012;LAN CHILE;378548                    ;2013;01
3012013;5118034;48;200;3;14260;100;9101;0;3188;0;0;992;AEROP.A.M.BENITEZ;6;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;KAIROS LOGISTICS;76153001;1;0;225;;9092013;13;1;2;1;2200;0;695;1505;0;0;0;1;20;125;1505;695; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE PEONIA~ SAN JOSE-F~ FLORES DE PEONIA, VAR.;KANSAS~ FLORES FRESCAS;;;;;;6031930;6;116;12,974138;1505;68;650.0;TLCCH-USA;0;;;0;;;125                                                                                                                                                                                                                                                                                                                         ;3012013;1;22;20;ROT.                                                ;3012013;1;045-85915200;13122012;LAN CHILE;378418                    ;2013;01
4012013;5089095;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;180;OAKLAND;225;U.S.A.;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;225;;28082013;142;1;5;1;23582,95;0;0;23582,95;0;0;0;1;1;7368;23582,95;0; ;0; ;0;0;0;NO; ;;0;;0;;1;06011011        ~ BULBO DE FLORES~ SOUTHERN BULB-F~ LILIUM~ EN REPOSO;VEGETATIVO;;;;;;6011011;10;6732;3,503112;23582,95;99;74800.0;UNIDAD;61;;2SCLWA2227;68;650;TLCCH-USA;7368                                                                                                                                                                                                                                                                                                  ;4012013;1;76;1;                                                     ;4012013;1;SUDUB2SCLWA22271;1122012;MONTE PASCOAL;89116             ;2013;01
4012013;5093293;34;200;3;3279;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;452;KEELUNG;330;TAIWAN (FORMOSA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;330;;31082013;142;1;5;1;46454,01;0;0;46454,01;0;0;0;1;1;16666;46454,01;0; ;0; ;0;0;0;NO; ;;0;;0;;1;06011011        ~ BULBOS DE FLORES~ BULBOS LOS ANDES-F~ DE LILIUM~ EN;REPOSO VEGETATIVO;;;;;;6011011;10;15228;3,050565;46454,01;99;15228.0;KILO;61;;2SCLKU7013;68;;SIN ACUERDO;16666                                                                                                                                                                                                                                                                                  ;4012013;1;76;1;                                                     ;4012013;1;SUDUB26011344021;4122012;XIN CHI WAN;89354               ;2013;01
4012013;5093342;34;200;3;3279;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;492;HONG KONG;325;VIETNAM;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;325;;31082013;142;1;1;1;65845,34;0;5137,18;60708,16;0;0;0;1;1;20685;60708,16;5061; ;76,18; ;65845,34;0;0;NO; ;;0;;0;;1;06011011        ~ BULBOS DE FLORES~ BULBOS LOS ANDES-F~ DE LILIUM~ EN;REPOSO VEGETATIVO;;;;;;6011011;10;18900;3,212072;60708,16;99;18900.0;KILO;61;;2SCLKU6999;68;;SIN ACUERDO;20685                                                                                                                                                                                                                                                                    ;4012013;1;76;1;                                                     ;4012013;1;SUDUB26011344083;4122012;XIN CHI WAN;89354               ;2013;01
4012013;5147158;48;200;3;4196;100;10301;0;3188;0;0;992;AEROP.A.M.BENITEZ;11;F;4;141;MIAMI;225;U.S.A.;AMERICAN AIRLINES;225;59029940;5;DANGEROUS & DRY CARGO S.A.;99535350;4;0;225;;28092013;13;3;2;1;2460;0;1733;727;0;0;0;1;91;592;727;1733; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE PEONIA~ EDUARDO ENGLER-F~ VAR.ALEX FLEMMIN;G,PEONIA SPP~ FRESCAS;;;;;;6031930;6;509;1,428291;727;68;650.0;TLCCH-USA;20;;MERCANCIAS MAS DE UN MODELO.;0;;;592                                                                                                                                                                                                                                                                            ;4012013;1;22;91;ROT.                                                ;4012013;1;001-74046114;1012013;AMERICAN AIRLINES;382734            ;2013;01
5012013;5082326;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;9;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;19082013;13;3;9;1;3715,54;0;1639,54;2076;0;0;0;1;81;557;2076;1639,54; ;0; ;3715,54;0;0;NO; ;;0;;0;;1;PEONIAS         ~ PEONIA FRESCA~ CHILFRESH-F~ GRADO 50-60CM~ PAEONIA S;PP~;;;;;;6031930;6;330;6,290909;2076;99;6920.0;VARAS;68;;SIN ACUERDO;0;;;557                                                                                                                                                                                                                                                                                                            ;5012013;1;22;81;ROTULADO                                            ;5012013;1;045-85882160;22112012;LAN CHILE;374446                    ;2013;01
5012013;5084983;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;19082013;13;3;9;1;27319,1;0;8806,1;18513;0;0;0;4;728;3687;18513;8806,1; ;0; ;27319,1;0;0;NO; ;;0;;0;;1;ANEMONAS        ~ ANEMONAS FERSCAS~ CHILFRESH-F~ 42 CMS~ IRIS SP;;;;;;;6031999;6;10;22,5;225;99;750.0;VARAS;68;;SIN ACUERDO;0;;;12                                                                                                                                                                                                                                                                                                                         ;5012013;1;22;728;ROTULADO                                           ;5012013;1;045-84332942;22112012;LAN CHILE;376386                    ;2013;01
5012013;5084983;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;19082013;13;3;9;1;27319,1;0;8806,1;18513;0;0;0;4;728;3687;18513;8806,1; ;0; ;27319,1;0;0;NO; ;;0;;0;;2;PEONIAS         ~ PEONIA FRESCA~ CHILFRESH-F~ GRADO 50-60CM~ PAEONIA S;PP;;;;;;6031930;6;3078;5,792398;17829;99;59430.0;VARAS;0;;;0;;;3520                                                                                                                                                                                                                                                                                                                   ;5012013;1;22;728;ROTULADO                                           ;5012013;1;045-84332942;22112012;LAN CHILE;376386                    ;2013;01
