9072011;4298599;48;200;3;15429;100;5501;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;621;AMSTERDAM;515;HOLANDA;AIR FRANCE;505;91750000;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;515;;13082011;142;1;2;1;8348,28;0;2436,2;5912,08;0;0;0;1;86;770;5912,08;2436,2; ;0; ;0;0;0;NO; ;;0;;0;;1;FRESIA          ~ FRESIA FRESCAS~ SERENA FLOWERS-F~ GRADO 48~ FREESIAS;P;;;;;;6031990;6;641;9,223214;5912,08;99;0000046530;UNIDAD;20;;MERCANCIAS MAS DE UN MODELO.;68;800;AAPCCH-UE;770                                                                                                                                                                                                                                                          ;09072011;1;22;86;ROTULADO                                            ;09072011;1;057-70284826;14062011;AIR FRANCE;290332                   
9072011;4300751;48;200;3;688;100;14101;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;251;LIMA;219;PERU;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;219;;1032012;13;1;5;1;5276;0;0;5276;0;0;0;1;38;360;5276;1095; ;0; ;0;0;0;NO; ;;0;;0;;1;MIX             ~ BOUQUETS DE FLORES~ A.FLOWERS-F~ FRESCOS~ DE FLOR DE;TULIPAN, CORTADOS PARA DORNOS;;;;;;6031990;6;266;19,834586;5276;99;0000009500;STEMS;68;538;ACE;0;;;360                                                                                                                                                                                                                                                                                               ;09072011;1;22;38;ROTULADO                                            ;09072011;1;045-53721846;15062011;LAN CHILE;290007                    
9072011;4300776;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;12032012;13;3;9;1;8855,94;0;2395,94;6460;0;0;0;5;118;969;6460;2395,94; ;0; ;8855,94;0;0;NO; ;;0;;0;;1;FREESIA         ~ FREESIA FRESCAS~ CHILFRESH-F~ 45-50CM~ FREESIA SPP;;;;;;;6031990;6;39;39,230769;1530;99;0000005100;STEMS;68;;SIN ACUERDO;0;;;61                                                                                                                                                                                                                                                                                                     ;09072011;1;22;118;ROTULADO                                           ;09072011;1;045-53721883;16062011;LAN CHILE;291651                    
9072011;4300776;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;12032012;13;3;9;1;8855,94;0;2395,94;6460;0;0;0;5;118;969;6460;2395,94; ;0; ;8855,94;0;0;NO; ;;0;;0;;2;SIN-CODIGO      ~ FLORES FRESCAS~ CHILFRESH-F~ REGULAR TULIP~ CORTADOS;PARA ADORNO;;;;;;6031990;6;112;10,714286;1200;99;0000004000;VARAS;0;;;0;;;140                                                                                                                                                                                                                                                                                                  ;09072011;1;22;118;ROTULADO                                           ;09072011;1;045-53721883;16062011;LAN CHILE;291651                    
9072011;4300776;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;12032012;13;3;9;1;8855,94;0;2395,94;6460;0;0;0;5;118;969;6460;2395,94; ;0; ;8855,94;0;0;NO; ;;0;;0;;3;LEUCADENDRON    ~ LEUCADENDRON FRESCOS~ CHILFRESH-F~ GRADO 60-90CM~ LE;UCADENDRON SP~;;;;;;6031990;6;483;4,565217;2205;99;0000007350;VARAS;0;;;0;;;580                                                                                                                                                                                                                                                                                                ;09072011;1;22;118;ROTULADO                                           ;09072011;1;045-53721883;16062011;LAN CHILE;291651                    
9072011;4300776;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;12032012;13;3;9;1;8855,94;0;2395,94;6460;0;0;0;5;118;969;6460;2395,94; ;0; ;8855,94;0;0;NO; ;;0;;0;;4;ANEMONAS        ~ ANEMONAS FERSCAS~ CHILFRESH-F~ 42 CMS~ IRIS SP~;;;;;;;6031990;6;25;18;450;99;0000001500;STEMS;0;;;0;;;27                                                                                                                                                                                                                                                                                                                            ;09072011;1;22;118;ROTULADO                                           ;09072011;1;045-53721883;16062011;LAN CHILE;291651                    
9072011;4300776;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;12032012;13;3;9;1;8855,94;0;2395,94;6460;0;0;0;5;118;969;6460;2395,94; ;0; ;8855,94;0;0;NO; ;;0;;0;;5;GREENMIX        ~ FOLLAJE MIXTO FRESCO~ CHILFRESF-F~ GRADO:25-60CM~ LA;PHOSORIA CUADROFINATA~;;;;;;6049100;6;128;8,398438;1075;99;0000000860;RAMO;0;;;0;;;161                                                                                                                                                                                                                                                                                         ;09072011;1;22;118;ROTULADO                                           ;09072011;1;045-53721883;16062011;LAN CHILE;291651                    
9072011;4305133;48;200;3;15429;100;5501;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;621;AMSTERDAM;515;HOLANDA;AIR FRANCE;505;91750000;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;515;;17082011;142;1;2;1;7381,23;0;2082,92;5298,31;0;0;0;1;76;642;5298,31;2082,92; ;0; ;0;0;0;NO; ;;0;;0;;1;FRESIA          ~ FRESIA FRESCAS~ SERENA FLOWERS-F~ GRADO 48~ FREESIAS;P;;;;;;6031990;6;528;10,034678;5298,31;99;0000041140;STEMS;20;;MERCANCIAS MAS DE UN MODELO.;68;800;AAPCCH-UE;642                                                                                                                                                                                                                                                        ;09072011;1;22;76;ROTULADO                                            ;09072011;1;057-70284830;18062011;AIR FRANCE;290335                   
9072011;4308814;48;200;3;15429;100;5501;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;621;AMSTERDAM;515;HOLANDA;AIR FRANCE;505;91750000;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;515;;20082011;142;1;2;1;8506,17;0;2343,72;6162,45;0;0;0;1;87;772;6162,45;2343,72; ;0; ;0;0;0;NO; ;;0;;0;;1;FRESIA          ~ FRESIA FRESCAS~ SERENA FLOWERS-F~ GRADO 48~ FREESIAS;P;;;;;;6031990;6;641,5;9,606313;6162,45;99;0000047410;UNIDAD;20;;MERCANCIAS MAS DE UN MODELO.;68;;SIN ACUERDO;772                                                                                                                                                                                                                                                       ;09072011;1;22;87;ROTULADO                                            ;09072011;1;057-70310332;21062011;AIR FRANCE;290338                   
9072011;4311105;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;19032012;13;3;9;1;7836,17;0;1882,92;5953,25;0;0;0;5;110;742;5953,25;1882,92; ;0; ;7836,17;0;0;NO; ;;0;;0;;1;FREESIA         ~ FREESIA FRESCAS~ CHILFRESH-F~ 45-50CM~ FREESIA SPP~;;;;;;;6031990;6;45;34;1530;99;0000005100;STEMS;68;;SIN ACUERDO;0;;;64                                                                                                                                                                                                                                                                                                     ;09072011;1;22;110;ROTULADO                                           ;09072011;1;045-53721905;23062011;LAN CHILE;290998                    
9072011;4311105;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;19032012;13;3;9;1;7836,17;0;1882,92;5953,25;0;0;0;5;110;742;5953,25;1882,92; ;0; ;7836,17;0;0;NO; ;;0;;0;;2;SIN-CODIGO      ~ FLORES FRESCAS~ CHILFRESH-F~ REGULAR TULIP~ CORTADOS;P/ADORNO;;;;;;6031990;6;112;10,714286;1200;99;0000004000;VARAS;0;;;0;;;130                                                                                                                                                                                                                                                                                               ;09072011;1;22;110;ROTULADO                                           ;09072011;1;045-53721905;23062011;LAN CHILE;290998                    
9072011;4311105;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;19032012;13;3;9;1;7836,17;0;1882,92;5953,25;0;0;0;5;110;742;5953,25;1882,92; ;0; ;7836,17;0;0;NO; ;;0;;0;;3;LEUCADENDRON    ~ LEUCADENDRON FRESCOS~ CHILFRESH-F~ GRADO 60-90CM~ LE;UCADENDRON SP~;;;;;;6031990;6;348;4,741379;1650;99;0000005500;STEMS;0;;;0;;;370                                                                                                                                                                                                                                                                                          ;09072011;1;22;110;ROTULADO                                           ;09072011;1;045-53721905;23062011;LAN CHILE;290998                    
9072011;4311105;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;19032012;13;3;9;1;7836,17;0;1882,92;5953,25;0;0;0;5;110;742;5953,25;1882,92; ;0; ;7836,17;0;0;NO; ;;0;;0;;4;ANEMONAS        ~ ANEMONAS FERSCAS~ CHILFRESH-F~ 42 CMS~ IRIS SP~;;;;;;;6031990;6;37;17,351351;642;99;0000002140;STEMS;0;;;0;;;41                                                                                                                                                                                                                                                                                                               ;09072011;1;22;110;ROTULADO                                           ;09072011;1;045-53721905;23062011;LAN CHILE;290998                    
9072011;4311105;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;19032012;13;3;9;1;7836,17;0;1882,92;5953,25;0;0;0;5;110;742;5953,25;1882,92; ;0; ;7836,17;0;0;NO; ;;0;;0;;5;GREENMIX        ~ FOLLAJE MIXTO FRESCO~ CHILFRESF-F~ GRADO:25-60CM~ LA;PHOSORIA CUADROFINATA;;;;;;6049100;6;107;8,703271;931,25;99;0000000745;RAMO;0;;;0;;;137                                                                                                                                                                                                                                                                                  ;09072011;1;22;110;ROTULADO                                           ;09072011;1;045-53721905;23062011;LAN CHILE;290998                    
9072011;4311107;48;200;3;688;100;14101;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;251;LIMA;219;PERU;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;219;;8032012;13;1;5;1;5276;0;0;5276;0;0;0;1;38;350;5276;1073,5; ;0; ;0;0;0;NO; ;;0;;0;;1;MIX             ~ BOUQUETS DE FLORES~ A.FLOWERS-F~ FRESCOS~ DE FLOR DE;TULIPAN, CORTADOS PARA DORNOS;;;;;;6031990;6;266;19,834586;5276;99;0000009500;STEMS;68;;SIN ACUERDO;0;;;350                                                                                                                                                                                                                                                                                       ;09072011;1;22;38;ROTULADO                                            ;09072011;1;045-53721894;22062011;LAN CHILE;290719                    
9072011;4315273;48;200;3;15429;100;5501;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;621;AMSTERDAM;515;HOLANDA;AIR FRANCE;505;91750000;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;515;;23082011;142;1;2;1;8506,17;0;2397,56;6108,61;0;0;0;1;87;756;6108,61;2397,56; ;0; ;0;0;0;NO; ;;0;;0;;1;FRESIA          ~ FRESIA FRESCAS~ SERENA FLOWERS-F~ GRADO 48~ FREESIAS;P;;;;;;6031990;6;625,5;9,765963;6108,61;99;0000047410;STEMS;20;;MERCANCIAS MAS DE UN MODELO.;68;;SIN ACUERDO;756                                                                                                                                                                                                                                                        ;09072011;1;22;87;ROTULADO                                            ;09072011;1;057-70310343;24062011;AIR FRANCE;290338                   
9072011;4318040;48;200;3;15429;100;5501;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;621;AMSTERDAM;515;HOLANDA;AIR FRANCE;505;91750000;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;515;;27082011;142;1;2;1;7637,79;0;2218,16;5419,63;0;0;0;1;78;691;5419,63;2218,16; ;0; ;0;0;0;NO; ;;0;;0;;1;FRESIA          ~ FRESIA FRESCAS~ SERENA FLOWERS-F~ GRADO 48~ FREESIA;SP~;;;;;;6031990;6;574;9,441864;5419,63;99;0000042570;UNIDAD;20;;MERCANCIAS MAS DE UN MODELO.;68;;SIN ACUERDO;691                                                                                                                                                                                                                                                        ;09072011;1;22;78;ROTULADO                                            ;09072011;1;057-90358785;28062011;AIR FRANCE;290344                   
9072011;4320338;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;26032012;13;3;9;1;8779,95;0;2188,2;6591,75;0;0;0;7;121;870;6591,75;2188,2; ;0; ;8779,95;0;0;NO; ;;0;;0;;1;FREESIA         ~ FREESIA FRESCAS~ CHILFRESH-F~ 45-50CM~ FREESIA SPP;;;;;;;6031990;6;45;33,333333;1500;99;0000005000;STEMS;68;;SIN ACUERDO;0;;;64                                                                                                                                                                                                                                                                                                 ;09072011;1;22;121;ROTULADO                                           ;09072011;1;045-53904314;30062011;LAN CHILE;291811                    
9072011;4320338;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;26032012;13;3;9;1;8779,95;0;2188,2;6591,75;0;0;0;7;121;870;6591,75;2188,2; ;0; ;8779,95;0;0;NO; ;;0;;0;;2;SIN-CODIGO      ~ FLORES FRESCAS~ CHILFRESH-F~ REGULAR TULIP~ CORTADOS;P/ADORNO;;;;;;6031990;6;154;10,714286;1650;99;0000005500;VARAS;0;;;0;;;164                                                                                                                                                                                                                                                                                                 ;09072011;1;22;121;ROTULADO                                           ;09072011;1;045-53904314;30062011;LAN CHILE;291811                    
9072011;4320338;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;26032012;13;3;9;1;8779,95;0;2188,2;6591,75;0;0;0;7;121;870;6591,75;2188,2; ;0; ;8779,95;0;0;NO; ;;0;;0;;3;LEUCADENDRON    ~ LEUCADENDRON FRESCOS~ CHILFRESH-F~ GRADO 60-90CM~ LE;UCADENDRON SP;;;;;;6031990;6;271;5,092251;1380;99;0000004600;VARAS;0;;;0;;;330                                                                                                                                                                                                                                                                                             ;09072011;1;22;121;ROTULADO                                           ;09072011;1;045-53904314;30062011;LAN CHILE;291811                    
9072011;4320338;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;26032012;13;3;9;1;8779,95;0;2188,2;6591,75;0;0;0;7;121;870;6591,75;2188,2; ;0; ;8779,95;0;0;NO; ;;0;;0;;4;SIN-CODIGO      ~ FLORES FRESCAS~ CHILFRESH-F~ PROTEA~ CORTADAS P/ADOR;NO;;;;;;6031990;6;64;1,3125;84;99;0000000280;VARAS;0;;;0;;;70                                                                                                                                                                                                                                                                                                              ;09072011;1;22;121;ROTULADO                                           ;09072011;1;045-53904314;30062011;LAN CHILE;291811                    
9072011;4320338;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;26032012;13;3;9;1;8779,95;0;2188,2;6591,75;0;0;0;7;121;870;6591,75;2188,2; ;0; ;8779,95;0;0;NO; ;;0;;0;;5;ANEMONAS        ~ ANEMONAS FERSCAS~ CHILFRESH-F~ 42 CMS~ IRIS SP~;;;;;;;6031990;6;49;16,714286;819;99;0000002730;VARAS;0;;;0;;;64                                                                                                                                                                                                                                                                                                                 ;09072011;1;22;121;ROTULADO                                           ;09072011;1;045-53904314;30062011;LAN CHILE;291811                    
9072011;4320338;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;26032012;13;3;9;1;8779,95;0;2188,2;6591,75;0;0;0;7;121;870;6591,75;2188,2; ;0; ;8779,95;0;0;NO; ;;0;;0;;6;RANUNCULUS      ~ RANUNCULUS FRESCOS~ CHILFRESH-F~ 30-35CM~ RANUNCULUS;SP DENDROLIGOTRICHUM~;;;;;;6031990;6;28;11,25;315;99;0000001050;VARAS;0;;;0;;;38                                                                                                                                                                                                                                                                                           ;09072011;1;22;121;ROTULADO                                           ;09072011;1;045-53904314;30062011;LAN CHILE;291811                    
9072011;4320338;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;26032012;13;3;9;1;8779,95;0;2188,2;6591,75;0;0;0;7;121;870;6591,75;2188,2; ;0; ;8779,95;0;0;NO; ;;0;;0;;7;GREENMIX        ~ FOLLAJE MIXTO FRESCO~ CHILFRESF-F~ GRADO:25-60CM~ LA;PHOSORIA CUADROFINATA~;;;;;;6049100;6;107;7,885514;843,75;99;0000000675;RAMO;0;;;0;;;140                                                                                                                                                                                                                                                                                   ;09072011;1;22;121;ROTULADO                                           ;09072011;1;045-53904314;30062011;LAN CHILE;291811                    
9072011;4320367;48;200;3;688;100;14101;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;251;LIMA;219;PERU;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;219;;15032012;13;1;5;1;4455;0;0;4455;0;0;0;1;32;303;4455;972,45; ;0; ;0;0;0;NO; ;;0;;0;;1;MIX             ~ BOUQUETS DE FLORES~ A.FLOWERS-F~ FRESCOS~ DE FLOR DE;TULIPAN, CORTADOS PARA DORNOS;~;;;;;6031990;6;224;19,888393;4455;99;0000008000;STEMS;68;;SIN ACUERDO;0;;;303                                                                                                                                                                                                                                                                                      ;09072011;1;22;32;ROTULADO                                            ;09072011;1;1208;29062011;LAN CHILE;291715                            
11072011;4293362;48;200;3;736;100;13114;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;576;MOUNT PLEASANT;510;REINO UNIDO;LAN CHILE;997;89862200;2;LAN CHILE;89862200;2;0;510;;10082011;13;1;10;1;4083,5;0;0;4083,5;0;0;0;15;80;1093;4083,5;0; ;0; ;0;0;0;NO; ;;0;;0;;6;FLO100          ~ FLORES FRESCAS~ DAVID GRIFFITHS-F~ CODIGO FLO100~ SU;RTIDAS CORTADAS PARA CONFECCIO;N DE RAMOS Y ADORNOS~;;;;;6031990;6;40;12;480;99;0000000040;KILO NETO;0;;;0;;;40                                                                                                                                                                                                                                                                                   ;11072011;1;22;80;ROTULADO                                            ;11072011;1;045-53860391;11062011;LA;289351                           
