6122011;4453672;55;200;3;4095;100;10304;0;3188;0;0;909;LIRQUEN;10;F;1;413;OTROS PUERTOS DE CHI;336;CHINA;MAERSK LINE;507;96653890;2;MAERSK LINE;96653890;2;0;336;;2072012;142;1;5;1;20580,26;0;0;20580,26;0;0;0;1;1;5698;20580,26;1353,4; ;0; ;0;2;3;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~SOUTHERN BULBS-F~ DE LILIUM~ EN REP;OSO VEGETATIVO;;;;;;6011011;6;5300;3,883068;20580,26;61;;861847774;68;816;TLCCH-CHCHI;99;0000048000;UNIDAD;5698                                                                                                                                                                                                                                                                               ;06122011;1;76;1;                                                     ;06122011;1;555220917;06102011;FRISIA LOGA;72693                      
6122011;4497667;39;200;3;126;100;13404;0;3188;0;0;906;SAN ANTONIO;8;F;1;232;BUENAVENTURA;202;COLOMBIA;EVERGREEN MARINE C;330;80992000;3;EVERGREEN;80992000;3;0;202;;1082012;13;1;2;1;86010;0;3510;82500;0;0;0;5;1;10639,2;82500;3510; ;0; ;0;0;0;NO; ;;0;;0;;1;0602PLANTASVE   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ VENT;ANA~ (FRESA);;;;;;6029000;6;2528;8,702532;22000;61;;731100075431;68;640;ALCCH-COL;0;;;2728                                                                                                                                                                                                                                                                                                         ;06122011;1;76;1;                                                     ;06122011;1;EGLV731100075431;06112011;CRUX J;74055                    
6122011;4497667;39;200;3;126;100;13404;0;3188;0;0;906;SAN ANTONIO;8;F;1;232;BUENAVENTURA;202;COLOMBIA;EVERGREEN MARINE C;330;80992000;3;EVERGREEN;80992000;3;0;202;;1082012;13;1;2;1;86010;0;3510;82500;0;0;0;5;1;10639,2;82500;3510; ;0; ;0;0;0;NO; ;;0;;0;;2;0602PLANTASAL   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ ALBI;ON~ (FRESA);;;;;;6029000;6;1264;8,702532;11000;0;;;0;;;0;;;1364                                                                                                                                                                                                                                                                                                                                    ;06122011;1;76;1;                                                     ;06122011;1;EGLV731100075431;06112011;CRUX J;74055                    
6122011;4497667;39;200;3;126;100;13404;0;3188;0;0;906;SAN ANTONIO;8;F;1;232;BUENAVENTURA;202;COLOMBIA;EVERGREEN MARINE C;330;80992000;3;EVERGREEN;80992000;3;0;202;;1082012;13;1;2;1;86010;0;3510;82500;0;0;0;5;1;10639,2;82500;3510; ;0; ;0;0;0;NO; ;;0;;0;;3;0602PLANTASCR   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ CAMI;NO REAL~ (FRESA);;;;;;6029000;6;2275,2;8,702532;19800;0;;;0;;;0;;;2455,2                                                                                                                                                                                                                                                                                                                           ;06122011;1;76;1;                                                     ;06122011;1;EGLV731100075431;06112011;CRUX J;74055                    
6122011;4497667;39;200;3;126;100;13404;0;3188;0;0;906;SAN ANTONIO;8;F;1;232;BUENAVENTURA;202;COLOMBIA;EVERGREEN MARINE C;330;80992000;3;EVERGREEN;80992000;3;0;202;;1082012;13;1;2;1;86010;0;3510;82500;0;0;0;5;1;10639,2;82500;3510; ;0; ;0;0;0;NO; ;;0;;0;;4;0602PLANTASMO   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ MONT;EREY~ (FRESA);;;;;;6029000;6;1896;8,702532;16500;0;;;0;;;0;;;2046                                                                                                                                                                                                                                                                                                                                  ;06122011;1;76;1;                                                     ;06122011;1;EGLV731100075431;06112011;CRUX J;74055                    
6122011;4497667;39;200;3;126;100;13404;0;3188;0;0;906;SAN ANTONIO;8;F;1;232;BUENAVENTURA;202;COLOMBIA;EVERGREEN MARINE C;330;80992000;3;EVERGREEN;80992000;3;0;202;;1082012;13;1;2;1;86010;0;3510;82500;0;0;0;5;1;10639,2;82500;3510; ;0; ;0;0;0;NO; ;;0;;0;;5;0602PLANTASSA   ~ PLANTAS DE FRUTILLAS VIVAS FRESCAS~ LLAHUEN-F~ SAN;ANDREAS~ (FRESA);;;;;;6029000;6;1896;6,962025;13200;0;;;0;;;0;;;2046                                                                                                                                                                                                                                                                                                                                ;06122011;1;76;1;                                                     ;06122011;1;EGLV731100075431;06112011;CRUX J;74055                    
6122011;4509066;55;200;3;8023;100;8101;0;3188;0;0;909;LIRQUEN;10;F;1;213;VERACRUZ;216;MEXICO;HAPAG LLOYD;563;80992000;3;HAPAG LLOYD;80992000;3;0;216;;10082012;13;1;5;1;38994,75;0;0;38994,75;0;0;0;1;1;20425;38994,75;5146,67; ;0; ;0;1;2;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~CHILE BOLLEN-F~ DE LILIUM~ EN REPOS;O VEGETATIVO;;;;;;6011011;6;19000;2,052355;38994,75;99;0000142500;UNIDAD;61;;12191946;68;700;TLCCH-M;20425                                                                                                                                                                                                                                                                                               ;06122011;1;76;1;                                                     ;06122011;1;HLCUSCL111105253;14112011;CANBERRA EXPRESS;74460          
6122011;4510368;39;200;3;4095;100;10304;0;3188;0;0;906;SAN ANTONIO;10;F;1;242;GUAYAQUIL;218;ECUADOR;C.S.A.V.;997;90160000;7;C.S.A.V.;90160000;7;0;218;;11082012;142;1;5;1;5621,6;0;0;5621,6;0;0;0;1;1;1502;5621,6;229,64; ;0; ;0;2;5;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~SOUTHERN BULBS-F~ DE LILIUM~ EN REP;OSO VEGETATIVO;;;;;;6011011;6;1386;4,055988;5621,6;68;532;ACE;99;0000023100;UNIDAD;61;;PEZA6V100;1502                                                                                                                                                                                                                                                                                                          ;06122011;1;76;1;                                                     ;06122011;1;PEZA6V101;15112011;HAMMONIA MASSILIA;74428                
6122011;4510369;39;200;3;3279;100;10304;0;3188;0;0;906;SAN ANTONIO;10;F;1;242;GUAYAQUIL;218;ECUADOR;C.S.A.V.;997;90160000;7;C.S.A.V.;90160000;7;0;218;;11082012;142;1;5;1;39141,94;0;0;39141,94;0;0;0;1;1;9048;39141,94;1383,32; ;0; ;0;1;5;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~BULBOS DE LOS ANDES-F~ DE LILIUM~ E;N REPOSO VEGETATIVO;;;;;;6011011;6;8352;4,686535;39141,94;61;;PEZA6V100;99;0000142200;UNIDAD;68;532;ACE;9048                                                                                                                                                                                                                                                                                            ;06122011;1;76;1;                                                     ;06122011;1;PEZA6V100;15112011;HAMMONIA MASSILIA;74428                
6122011;4510370;39;200;3;4095;100;10304;0;3188;0;0;906;SAN ANTONIO;10;F;1;242;GUAYAQUIL;218;ECUADOR;C.S.A.V.;997;90160000;7;C.S.A.V.;90160000;7;0;218;;11082012;142;1;5;1;7665,79;0;0;7665,79;0;0;0;1;1;2048;7665,79;313,11; ;0; ;0;3;5;SI; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~SOUTHERN BULBS-F~ DE LILIUM~ EN REP;OSO VEGETATIVO;;;;;;6011011;6;1890;4,055974;7665,79;61;;PEZA6V100;99;0000031500;UNIDAD;68;532;ACE;2048                                                                                                                                                                                                                                                                                                      ;06122011;1;76;1;                                                     ;06122011;1;PEZA6V102;15112011;HAMMONIA MASSILIA;74428                
