3012011;4000808;48;200;3;4492;100;6116;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;F;4;174;LOS ANGELES;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;2092011;13;1;2;1;8811;0;2558,16;6252,84;0;0;0;1;100;593;6252,84;2558,16; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE PEONIA~ NOVAZEL-F~ 53 CMS PEONIA SPP~ FRES;CAS;;;;;;6031930;6;400;15,6321;6252,84;99;0000009900;UNIDADES;68;650;TLCCH-USA;0;;;593                                                                                                                                                                                                                                                                                     ;03012011;1;22;100;ROT.                                               ;03012011;1;045-53619915;06122010;LAN CHILE;265200                    
3012011;4000809;48;200;3;4492;100;6116;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;174;LOS ANGELES;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;2092011;13;3;2;1;9692,1;0;2656,96;7035,14;0;0;0;1;110;653;7035,14;2656,96; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE PEONIA~ NOVAZEL-F~ VAR.53CMS,PEONIA SPP~ F;RESCAS;;;;;;6031930;6;440;15,988955;7035,14;99;0000010890;UNIDADES;68;650;TLCCH-USA;0;;;653                                                                                                                                                                                                                                                                              ;03012011;1;22;110;ROT.                                               ;03012011;1;045-53619915;06122010;LAN CHILE;265200                    
3012011;4000810;48;200;3;4492;100;6116;0;3188;0;0;992;AEROP.A.M.BENITEZ;8;R;4;174;LOS ANGELES;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;2092011;13;3;2;1;9692,1;0;2656,96;7035,14;0;0;0;1;110;653;7035,14;2656,96; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE PEONIA~ NOVAZEL-F~ VAR.53CMS,PEONIA SPP~ F;RESCAS;;;;;;6031930;6;440;15,988955;7035,14;99;0000010890;UNIDADES;68;650;TLCCH-USA;0;;;653                                                                                                                                                                                                                                                                               ;03012011;1;92;110;ROT.                                               ;03012011;1;045-53619915;06122010;LAN CHILE;265200                    
3012011;4011509;48;200;3;26431;100;10301;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;621;AMSTERDAM;515;HOLANDA;AIR FRANCE;505;91750000;2;AIR FRANCE;91750000;2;0;515;;10022011;142;3;5;1;2485,25;0;0;2485,25;0;0;0;1;28;206;2485,25;0; ;0; ;0;0;0;NO; ;;0;;0;;1;0603FLO         ~FLORES~EXPOBERRIES-F~PEONIA LACTIFLORA~FRESCAS CORTAD;AS PARA RAMOS O ADORNOS FLORAL;ES;;;;;6031930;6;191;13,01178;2485,25;99;3160;UNIDADES;68;;SIN ACUERDO;0;;SELECCIONE;206                                                                                                                                                                                                                                                                               ;03012011;1;22;28;ROTULADO                                            ;03012011;1;057-59738011;12122010;AIR FRANCE;265248                   
3012011;4014135;48;200;3;4492;100;6116;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;F;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;30092011;13;3;2;1;2700;0;549,25;2150,75;0;0;0;1;27;162;2150,75;549,25; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE PEONIA~ NOVAZEL-F~  SARA BERNARD SPP~ FRES;CAS;;;;;;6031930;6;147,27;14,604128;2150,75;67;;VALOR DEFINITIVO;68;650;TLCCH-USA;0;;;162                                                                                                                                                                                                                                                                                           ;03012011;1;22;27;ROT.                                                ;03012011;1;04553659701;15122010;LAN CHILE;266490                     
3012011;4021934;48;200;3;4492;100;6116;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;621;AMSTERDAM;515;HOLANDA;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;515;;25092011;142;3;2;1;2078,59;0;987,4;1091,19;0;0;0;3;196;258;1091,19;987,4; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE PEONIA~ NOVAZEL-F~ PEONIA SPP~ FRESCAS;;;;;;;6031930;6;224;4,697723;1052,29;68;800;AAPCCH-UE;67;;VALOR DEFINITIVO;0;;;247                                                                                                                                                                                                                                                                                              ;03012011;1;22;196;ROT,                                               ;03012011;1;04553659933;18122010;LAN CHILE;266516                     
3012011;4021934;48;200;3;4492;100;6116;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;621;AMSTERDAM;515;HOLANDA;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;515;;25092011;142;3;2;1;2078,59;0;987,4;1091,19;0;0;0;3;196;258;1091,19;987,4; ;0; ;0;0;0;NO; ;;0;;0;;2;SIN-CODIGO      ~ FLORES DE GENTIANA~ NOVAZEL-F~ VAR.ASHIRO GENTIAN~ G;ENTIANA SPP~ FRESCAS;;;;;;6031990;6;7;4,961429;34,73;99;0000000100;KILOS NETOS;71;;UNIDAD MEDIDA ESTIMADA;0;;;8                                                                                                                                                                                                                                                             ;03012011;1;22;196;ROT,                                               ;03012011;1;04553659933;18122010;LAN CHILE;266516                     
3012011;4021934;48;200;3;4492;100;6116;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;621;AMSTERDAM;515;HOLANDA;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;515;;25092011;142;3;2;1;2078,59;0;987,4;1091,19;0;0;0;3;196;258;1091,19;987,4; ;0; ;0;0;0;NO; ;;0;;0;;3;SIN-CODIGO      ~ FLORES DE HORTENSIAS~ NOVAZEL-F~ VAR.DE CORTE HYDRAN;GEA SP~ FRESCAS;;;;;;6031990;6;2;2,085;4,17;0;;;0;;;0;;;3                                                                                                                                                                                                                                                                                                                   ;03012011;1;22;196;ROT,                                               ;03012011;1;04553659933;18122010;LAN CHILE;266516                     
3012011;4029781;48;200;3;3456;100;5503;0;3188;0;0;992;AEROP.A.M.BENITEZ;5;R;4;621;AMSTERDAM;515;HOLANDA;DELTA AIRLINES;225;59072510;2;A. HARTRODT;84007300;9;0;515;;24102011;142;3;2;1;15389,28;0;1499;13890,28;0;0;0;2;46;374;13890,28;1499; ;0; ;0;1;2;SI; ;;0;;0;;1;SIN-CODIGO      ~ PLANTAS IN VITRO~SONE MERICROM-F~ ZANTEDESCHIA;;;;;;;6029000;6;147,62;43,46071;6415,67;99;0000033892;UNIDADES;64;A;VARIACION P/U;68;800;ACUERDO COMERCIAL;172,75                                                                                                                                                                                                                                                                                ;03012011;1;22;46;ROTULADO                                            ;03012011;1;006-7986 8202;24122010;DL;265674                          
3012011;4029781;48;200;3;3456;100;5503;0;3188;0;0;992;AEROP.A.M.BENITEZ;5;R;4;621;AMSTERDAM;515;HOLANDA;DELTA AIRLINES;225;59072510;2;A. HARTRODT;84007300;9;0;515;;24102011;142;3;2;1;15389,28;0;1499;13890,28;0;0;0;2;46;374;13890,28;1499; ;0; ;0;1;2;SI; ;;0;;0;;2;SIN-CODIGO      ~ PLANTAS IN VITRO~SONE MERICROM-F~ ZANTEDESCHIA;;;;;;;6029000;6;171,98;43,462089;7474,61;99;0000039486;UNIDADES;68;800;ACUERDO COMERCIAL;0;;;201,25                                                                                                                                                                                                                                                                                              ;03012011;1;22;46;ROTULADO                                            ;03012011;1;006-7986 8202;24122010;DL;265674                          
3012011;4033605;48;200;3;4196;100;10301;0;3188;0;0;992;AEROP.A.M.BENITEZ;11;R;4;141;MIAMI;225;U.S.A.;AMERICAN AIRLINES;225;59029940;5;DANGEROUS & DRY CARGO S.A;99535350;4;0;225;;23092011;13;3;2;1;3000;0;1099,08;1900,92;0;0;0;1;60;456;1900,92;1099,08; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES DE PEONIA~ EDUARDO ENGLER-F~ ALEXANDER FLEMIN;G PEONIA SPP~ FRESCAS;;;;;;6031930;6;352,54;5,392069;1900,92;99;0000006000;UNIDADES;20;;MERCANCIAS MAS DE UN MODELO.;68;650;TLCCH-USA;456                                                                                                                                                                                                                                     ;03012011;1;22;60;ROT.                                                ;03012011;1;001-45134810;27122010;AMERICAN AIRLINES;266378            
3012011;4035249;48;200;3;12121;100;13114;0;3188;0;0;992;AEROP.A.M.BENITEZ;8;R;4;262;BUENOS AIRES;224;ARGENTINA;LAN CHILE;997;89862200;2;DHL EXPRESS;86966100;7;0;224;2.0;26012011;13;1;2;1;4680,6;0;896,33;3784,27;0;0;0;1;8;61;3784,27;896,33; ;7,01; ;4687,61;0;0;NO; ;;0;;0;;1;SIN-CODIGO/PLAN ~ PLANTAS DE PINO~ FORESTAL ARAUCO-F~ VARIEDAD TAEDA~;IN VITRO, PARA USO EN LABORATO;RIO;;;;;6022000;10;4350;,869947;3784,27;99;0000004350;PIEZAS;68;;SIN ACUERDO;0;0000000000;;61                                                                                                                                                                                                                                                       ;03012011;1;22;8;ROTULADO                                             ;03012011;1;2133303395;27122010;LAN CHILE;267471                      
4012011;3987949;48;200;3;3456;100;5503;0;3188;0;0;992;AEROP.A.M.BENITEZ;5;R;4;813;MELBOURNE;406;AUSTRALIA;QANTAS AIRWAYS LIMIT;406;79537650;K;A. HARTRODT;84007300;9;0;406;;0;142;9;6;21;0;0;0;0;0;0;0;1;10;56;1572,95;554,88; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ PLANTAS IN VITRO~SONE MERICROM-F~ ZANTEDESCHIA REHMA;NNII;;;;;;6029000;6;41,21;38,169134;1572,95;99;0000024000;UNIDADES;68;;SIN ACUERDO COMERCIAL;0;;;56                                                                                                                                                                                                                                                                                                ;04012011;1;22;10;ROTULADO                                            ;04012011;1;081-3786 4746;26112010;QF;263576                          
4012011;4013672;48;200;3;688;100;14101;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;251;LIMA;219;PERU;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;219;;1092011;13;1;5;1;4985;0;0;4985;0;0;0;1;36;286;4985;951; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES FRESCAS~ ARAUCANIA-F~ TULIPANES~ CORTADOS PAR;A ADORNO;;;;;;6031920;6;252;19,781746;4985;99;0000009000;STEMS;68;538;ACE;0;;;286                                                                                                                                                                                                                                                                                                                    ;04012011;1;22;36;ROTULADO                                            ;04012011;1;045-53659690;15122010;LAN CHILE;265924                    
4012011;4023334;48;200;3;15429;100;5501;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;621;AMSTERDAM;515;HOLANDA;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;515;;18022011;142;1;2;1;7828,55;0;1922,16;5906,39;0;0;0;1;79;591;5906,39;1922,16; ;0; ;0;0;0;NO; ;;0;;0;;1;FRESIA          ~ FRESIA FRESCAS~ SERENA FLOWERS-F~ GRADO 48~ FREESIAS;P;;;;;;6031990;6;472,5;12,500296;5906,39;99;0000039816;STEMS;68;;SIN ACUERDO;0;;;591                                                                                                                                                                                                                                                                                     ;04012011;1;22;79;ROTULADO                                            ;04012011;1;045-53659955;20122010;LAN CHILE;266602                    
4012011;4025186;48;200;3;688;100;14101;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;251;LIMA;219;PERU;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;219;;8092011;13;1;5;1;5257;0;0;5257;0;0;0;1;38;300;5257;951; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES FRESCAS~ ARAUCANIA-F~ TULIPANES~ CORTADAS PAR;A ADORNO;;;;;;6031920;6;266;19,763158;5257;99;0000009500;STEMS;68;538;ACE;0;;;300                                                                                                                                                                                                                                                                                                                    ;04012011;1;22;38;ROTULADO                                            ;04012011;1;045-53659981;12122010;LAN CHILE;266673                    
4012011;4033005;48;200;3;15429;100;5501;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;621;AMSTERDAM;515;HOLANDA;AIR FRANCE;505;91750000;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;515;;26022011;142;1;2;1;5053,87;0;1324,2;3729,67;0;0;0;1;51;386;3729,67;1324,2; ;0; ;0;0;0;NO; ;;0;;0;;1;FRESIA          ~ FRESIA FRESCAS~ SERENA FLOWERS-F~ GRADO 48~ FREESIA;SP~;;;;;;6031990;6;309,5;12,05063;3729,67;99;0000025704;STEMS;68;;SIN ACUERDO;0;;;386                                                                                                                                                                                                                                                                                      ;04012011;1;22;51;ROTULADO                                            ;04012011;1;057-70274330;28122010;AIR FRANCE;265282                   
4012011;4037083;48;200;3;15429;100;5501;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;29012011;13;1;2;1;2304;0;666,5;1637,5;0;0;0;1;24;162;1637,5;666,5; ;0; ;0;0;0;NO; ;;0;;0;;1;FRESIA          ~ FRESIA FRESCAS~ SERENA FLOWERS-F~ GRADO 48~ FREESIAS;P;;;;;;6031990;6;126;12,996032;1637,5;99;0000011520;STEMS;68;;SIN ACUERDO;0;;;162                                                                                                                                                                                                                                                                                                       ;04012011;1;22;24;ROTULADO                                            ;04012011;1;045-53681880;30122010;LAN CHILE;268868                    
