4052011;4235224;48;200;3;4492;100;6116;0;3188;0;0;992;AEROP.A.M.BENITEZ;6;R;4;441;TOKYO;331;JAPON;DELTA AIR;225;59072510;2;PANALPINA;89170800;9;0;331;;25012012;72;3;2;1;3762,3;0;1379,95;2382,35;0;0;0;3;36;350;2382,35;1379,95; ;0; ;0;0;0;NO; ;;0;;0;;2;SIN-CODIGO      ~ FOLLAJES~ NOVAZEL-F~ VAR.ASSORTED~ FRESCOS;;;;;;;6049100;6;110;12,591727;1385,09;64;b;VARIACION P/U;20;;MERCANCIAS MAS DE UN MODELO.;72;;PRECIO PROMEDIO;150                                                                                                                                                                                                                                                                                                ;04052011;1;22;36;ROT.                                                ;04052011;1;006-23142593;30042011;DELTA AIR;284249                    
4052011;4235224;48;200;3;4492;100;6116;0;3188;0;0;992;AEROP.A.M.BENITEZ;6;R;4;441;TOKYO;331;JAPON;DELTA AIR;225;59072510;2;PANALPINA;89170800;9;0;331;;25012012;72;3;2;1;3762,3;0;1379,95;2382,35;0;0;0;3;36;350;2382,35;1379,95; ;0; ;0;0;0;NO; ;;0;;0;;3;SIN-CODIGO      ~ FLORES DE LEUCADENDRON~ NOVAZEL-F~ VAR.LEUCA SAFARI~;LEUCADENDRON SP.~ FRESCAS;;;;;;6031990;6;90;7,694889;692,54;64;b;VARIACION P/U;0;;;0;;;110                                                                                                                                                                                                                                                                                                             ;04052011;1;22;36;ROT.                                                ;04052011;1;006-23142593;30042011;DELTA AIR;284249                    
5052011;4215142;39;200;3;3724;100;8301;0;3188;0;0;906;SAN ANTONIO;8;F;1;622;ROTTERDAM;515;HOLANDA;MITSUI O.S.K. LINES (MOL);999;80992000;3;MITSUI O.S.K. LINES (MOL);80992000;3;0;515;;17012012;142;1;5;1;79605,89;0;0;79605,89;0;0;0;1;1;20160;79605,89;0; ;0; ;0;0;0;NO; ;;0;;0;;1;TULIPA-SPP      ~ BULBOS DE FLORES~ SUN HARVEST-F~ DE TULIPAN~ EN REPO;SO VEGETATIVO;;;;;;6011012;6;18000;4,422549;79605,89;99;0000018000;KN;61;;27800560544;68;800;AAPCCH-UE;20160                                                                                                                                                                                                                                                                 ;05052011;1;76;1;                                                     ;05052011;1;MOLU27800560544;22042011;APL MANAGUA;66128                
6052011;4221034;39;200;3;707;100;13402;3;3188;0;0;906;SAN ANTONIO;13;R;1;252;CALLAO;219;PERU;CMA CGM S.A.;505;91256000;7;NEWPORT CARGO S.A.;76320340;9;0;219;;21042011;13;1;5;32;6084;0;0;6084;0;0;0;1;1;15338;6084;0; ;0; ;0;0;0;NO; ;;0;;0;;1;PLANT-1         ~ ARBOLES~ AGROPAINE-F~ DE ARANDANOS ~ PARA PLANTAR DE;USO EN AGRICULTURA.;;;;;;6022000;10;20280;,3;6084;61;;SNG9103415;68;204;ALADI;99;;0000020280.000000 UNIDAD;15338                                                                                                                                                                                                                                                                                                  ;06052011;1;76;1;                                                     ;06052011;1;NCSW110462;23042011;CSCL MONTEVIDEO;65803                 
9052011;4226872;48;200;3;12226;100;5701;0;3188;0;0;992;AEROP.A.M.BENITEZ;5;R;4;251;LIMA;219;PERU;LAN AIRLINES S.A.;997;89862200;2;B2BEXPRESS S.A.;99515150;2;0;219;;18052011;13;1;10;1;28000;0;0;28000;0;0;0;1;72;900;28000;2476,5; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ PLATAS DE VIDES~ VIVERO-F~ FLAME SEDLESS/HARMONY~ EN;SAMBLADAS~ SIN ENRAIZAR, PARAL;A SIEMBRA;;;;;6022000;10;50000;,56;28000;99;0000050000;ESTACAS;68;538;ACE;0;;;900                                                                                                                                                                                                                                                                                     ;09052011;1;40;72;VIVEROS SANTAMARIA                                  ;09052011;1;11040011;26042011;LAN AIRLINES S.A.;284554                
10052011;4170435;48;200;3;736;100;13114;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;576;MOUNT PLEASANT;510;REINO UNIDO;LAN CHILE;997;89862200;2;LAN CHILE;89862200;2;0;510;;24072011;13;1;5;1;7174,5;0;0;7174,5;0;0;0;36;211;3117;7174,5;0; ;0; ;0;0;0;NO; ;;0;;0;;10;FLO100          ~ FLORES FRESCAS~ DAVID GRIFFITHS-F~ CODIGO FLO100~ SU;RTIDAS CORTADAS PARA CONFECCIO;N DE RAMOS Y ADORNOS~;;;;;6031990;6;60;12;720;99;0000000060;KILO NETO;0;;;0;;;60                                                                                                                                                                                                                                                                                  ;10052011;1;22;211;ROTULADO                                           ;10052011;1;045-53782326;26032011;LAN CHILE;276463                    
10052011;4170435;48;200;3;736;100;13114;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;576;MOUNT PLEASANT;510;REINO UNIDO;LAN CHILE;997;89862200;2;LAN CHILE;89862200;2;0;510;;24072011;13;1;5;1;7174,5;0;0;7174,5;0;0;0;36;211;3117;7174,5;0; ;0; ;0;0;0;NO; ;;0;;0;;10;FLO100          ~ FLORES FRESCAS~ DAVID GRIFFITHS-F~ CODIGO FLO100~ SU;RTIDAS CORTADAS PARA CONFECCIO;N DE RAMOS Y ADORNOS~;;;;;6031990;6;60;12;720;99;0000000060;KILO NETO;0;;;0;;;60                                                                                                                                                                                                                                                                                  ;10052011;1;22;211;ROTULADO                                           ;10052011;3;045-53782315;26032011;LAN CHILE;276463                    
10052011;4170435;48;200;3;736;100;13114;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;576;MOUNT PLEASANT;510;REINO UNIDO;LAN CHILE;997;89862200;2;LAN CHILE;89862200;2;0;510;;24072011;13;1;5;1;7174,5;0;0;7174,5;0;0;0;36;211;3117;7174,5;0; ;0; ;0;0;0;NO; ;;0;;0;;10;FLO100          ~ FLORES FRESCAS~ DAVID GRIFFITHS-F~ CODIGO FLO100~ SU;RTIDAS CORTADAS PARA CONFECCIO;N DE RAMOS Y ADORNOS~;;;;;6031990;6;60;12;720;99;0000000060;KILO NETO;0;;;0;;;60                                                                                                                                                                                                                                                                                  ;10052011;1;22;211;ROTULADO                                           ;10052011;2;045-53782330;26032011;LAN CHILE;276463                    
10052011;4204591;48;200;3;736;100;13114;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;576;MOUNT PLEASANT;510;REINO UNIDO;LAN CHILE;997;89862200;2;LAN CHILE;89862200;2;0;510;;14082011;13;1;10;1;6513;0;0;6513;0;0;0;25;164;2666;6513;0; ;0; ;0;0;0;NO; ;;0;;0;;10;FLO100          ~ FLORES FRESCAS~ DAVID GRIFFITHS-F~ CODIGO FLO100~ SU;RTIDAS CORTADAS PARA CONFECCIO;N DE RAMOS Y ADORNOS~;;;;;6031990;6;40;12;480;99;0000000040;KILO NETO;0;;;0;;;40                                                                                                                                                                                                                                                                                       ;10052011;1;22;164;ROTULADO                                           ;10052011;3;045-53823055;16042011;LA;280992                           
10052011;4204591;48;200;3;736;100;13114;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;576;MOUNT PLEASANT;510;REINO UNIDO;LAN CHILE;997;89862200;2;LAN CHILE;89862200;2;0;510;;14082011;13;1;10;1;6513;0;0;6513;0;0;0;25;164;2666;6513;0; ;0; ;0;0;0;NO; ;;0;;0;;10;FLO100          ~ FLORES FRESCAS~ DAVID GRIFFITHS-F~ CODIGO FLO100~ SU;RTIDAS CORTADAS PARA CONFECCIO;N DE RAMOS Y ADORNOS~;;;;;6031990;6;40;12;480;99;0000000040;KILO NETO;0;;;0;;;40                                                                                                                                                                                                                                                                                       ;10052011;1;22;164;ROTULADO                                           ;10052011;2;045-53823066;16042011;LA;280992                           
10052011;4204591;48;200;3;736;100;13114;0;3188;0;0;992;AEROP.A.M.BENITEZ;13;R;4;576;MOUNT PLEASANT;510;REINO UNIDO;LAN CHILE;997;89862200;2;LAN CHILE;89862200;2;0;510;;14082011;13;1;10;1;6513;0;0;6513;0;0;0;25;164;2666;6513;0; ;0; ;0;0;0;NO; ;;0;;0;;10;FLO100          ~ FLORES FRESCAS~ DAVID GRIFFITHS-F~ CODIGO FLO100~ SU;RTIDAS CORTADAS PARA CONFECCIO;N DE RAMOS Y ADORNOS~;;;;;6031990;6;40;12;480;99;0000000040;KILO NETO;0;;;0;;;40                                                                                                                                                                                                                                                                                       ;10052011;1;22;164;ROTULADO                                           ;10052011;1;045-53823070;16042011;LA;280992                           
10052011;4215674;39;200;3;4095;100;10304;0;3188;0;0;906;SAN ANTONIO;10;F;1;180;OAKLAND;225;U.S.A.;MITSUI O.S.K. LINES (MOL);999;80992000;3;MITSUI O.S.K. LINES (MOL);80992000;3;0;225;;17012012;13;1;5;1;66031,59;0;0;66031,59;0;0;0;1;1;20280;66031,59;0; ;0; ;0;0;0;NO; ;;0;;0;;1;06011012        ~ BULBOS DE FLORES~ SOUTHERN BULBS-F~ DE TULIPAN~ EN R;EPOSO VEGETATIVO;;;;;;6011012;6;18720;3,527329;66031,59;99;0000018720;KG;61;;27800557181;68;650;TLCCH-USA;20280                                                                                                                                                                                                                                                                ;10052011;1;76;1;                                                     ;10052011;1;MOLU27800557181;22042011;APL MANAGUA;66128                
10052011;4215709;39;200;3;4095;100;10304;0;3188;0;0;906;SAN ANTONIO;10;F;1;180;OAKLAND;225;U.S.A.;MITSUI O.S.K. LINES (MOL);999;80992000;3;MITSUI O.S.K. LINES (MOL);80992000;3;0;225;;17012012;13;1;5;1;83790,09;0;0;83790,09;0;0;0;1;1;20280;83790,09;0; ;0; ;0;0;0;NO; ;;0;;0;;1;06011012        ~ BULBOS DE FLORES~ SOUTHERN BULBS-F~ DE TULIPAN~ EN R;EPOSO VEGETATIVO;;;;;;6011012;6;18720;4,475966;83790,09;99;0000018720;KG;61;;27800557176;68;650;TLCCH-USA;20280                                                                                                                                                                                                                                                                ;10052011;1;76;1;                                                     ;10052011;1;MOLU27800557176;22042011;APL MANAGUA;66128                
10052011;4215846;39;200;3;4095;100;10304;0;3188;0;0;906;SAN ANTONIO;10;F;1;137;NORFOLK;225;U.S.A.;MITSUI O.S.K. LINES (MOL);999;80992000;3;MITSUI O.S.K. LINES (MOL);80992000;3;0;225;;17012012;142;1;5;1;52257,61;0;0;52257,61;0;0;0;1;1;20444;52257,61;0; ;0; ;0;0;0;NO; ;;0;;0;;1;06011012        ~ BULBOS DE FLORES~ SOUTHERN BULBS-F~ DE TULIPAN~ EN R;EPOSO VEGETATIVO;;;;;;6011012;6;17952;2,910963;52257,61;99;0000017952;KG;61;;27800550649;68;650;TLCCH-USA;20444                                                                                                                                                                                                                                                               ;10052011;1;76;1;                                                     ;10052011;1;MOLU27800550649;22042011;APL MANAGUA;66128                
10052011;4220298;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;20012012;142;1;5;1;50022,68;0;0;50022,68;0;0;0;1;1;20475;50022,68;0; ;0; ;0;0;0;NO; ;;0;;0;;1;06011012        ~ BULBOS DE FLORES~ SOUTHERN BULBS-F~ DE TULIPAN~ EN R;EPOSO VEGETATIVO;;;;;;6011012;6;18900;2,646703;50022,68;99;0000018900;KG;61;;1SCLES2466;68;800;AAPCCH-UE;20475                                                                                                                                                                                                                                                                                          ;10052011;1;76;1;                                                     ;10052011;1;SUDUB16019877077;25042011;DUBLIN EXPRESS;65100            
10052011;4220352;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;20012012;142;1;5;1;40668,03;0;0;40668,03;0;0;0;1;1;20475;40668,03;0; ;0; ;0;0;0;NO; ;;0;;0;;1;06011012        ~ BULBOS DE FLORES~ SOUTHERN BULBS-F~ DE TULIPAN~ EN R;EPOSO VEGETATIVO;;;;;;6011012;6;18900;2,151748;40668,03;99;0000018900;KG;61;;1SCLES2230;68;800;AAPCCH-UE;20475                                                                                                                                                                                                                                                                                          ;10052011;1;76;1;                                                     ;10052011;1;SUDUB16019877104;25042011;DUBLIN EXPRESS;65100            
10052011;4220380;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;20012012;142;1;5;1;50561,83;0;0;50561,83;0;0;0;1;1;20475;50561,83;0; ;0; ;0;0;0;NO; ;;0;;0;;1;06011012        ~ BULBOS DE FLORES~ SOUTHERN BULBS-F~ DE TULIPAN~ EN R;EPOSO VEGETATIVO;;;;;;6011012;6;18900;2,675229;50561,83;99;0000018900;KG;61;;1SCLES2475;68;800;AAPCCH-UE;20475                                                                                                                                                                                                                                                                                          ;10052011;1;76;1;                                                     ;10052011;1;SUDUB16019877073;25042011;DUBLIN EXPRESS;65100            
10052011;4220475;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;20012012;142;1;5;1;51722,48;0;0;51722,48;0;0;0;1;1;18954;51722,48;0; ;0; ;0;0;0;NO; ;;0;;0;;1;06011012        ~ BULBOS DE FLORES~ SOUTHERN BULBS-F~ DE TULIPAN~ EN R;EPOSO VEGETATIVO;;;;;;6011012;6;17496;2,956246;51722,48;99;0000017496;KG;61;;1SCLES2464;68;800;AAPCCH-UE;18954                                                                                                                                                                                                                                                                                          ;10052011;1;76;1;                                                     ;10052011;1;SUDUB16019877088;25042011;DUBLIN EXPRESS;65100            
10052011;4228545;55;200;3;4095;100;10304;0;3188;0;0;909;LIRQUEN;10;F;1;213;VERACRUZ;216;MEXICO;HAPAG-LLOYD;563;80992000;3;HAPAG-LLOYD;80992000;3;0;216;;26012012;13;1;5;1;57076,7;0;0;57076,7;0;0;0;1;1;9828;57076,7;0; ;0; ;0;0;0;NO; ;;0;;0;;1;06011012        ~ BULBOS DE FLORES~ SOUTHERN BULBS-F~ DE TULIPAN~ EN R;EPOSO VEGETATIVO;;;;;;6011012;6;9072;6,291523;57076,7;99;0000009072;KG;61;;92433146;68;700;TLCCH-M;9828                                                                                                                                                                                                                                                                                                           ;10052011;1;76;1;                                                     ;10052011;1;HLCUSCL110416152;01052011;CANBERRA EXPRESS;65130          
10052011;4229064;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;27012012;142;1;5;1;63650,14;0;0;63650,14;0;0;0;1;1;18428;63650,14;0; ;0; ;0;0;0;NO; ;;0;;0;;1;06011012        ~ BULBOS DE FLORES~ SOUTHERN BULBS-F~ DE TULIPAN~ EN R;EPOSO VEGETATIVO;;;;;;6011012;6;17010;3,741925;63650,14;99;0000017010;KG;61;;1SCLES2465;68;800;AAPCCH-UE;18428                                                                                                                                                                                                                                                                                          ;10052011;1;76;1;                                                     ;10052011;1;SUDUB16019883036;02052011;BAHIA CASTILLO;67065            
10052011;4230584;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;27012012;142;1;5;1;50706,19;0;0;50706,19;0;0;0;1;1;20475;50706,19;0; ;0; ;0;0;0;NO; ;;0;;0;;1;06011012        ~ BULBOS DE FLORES~ SOUTHERN BULBS-F~ DE TULIPAN~ EN R;EPOSO VEGETATIVO;;;;;;6011012;6;18900;2,682867;50706,19;99;0000018900;KG;61;;1SCLES2643;68;800;AAPCCH-UE;20475                                                                                                                                                                                                                                                                                          ;10052011;1;76;1;                                                     ;10052011;1;SUDUB16019883142;02052011;BAHIA CASTILLO;67065            
10052011;4230597;55;200;3;4095;100;10304;0;3188;0;0;949;PINO HACHADO(LIUCURA;10;F;7;261;OTROS PUERTOS DE ARG;224;ARGENTINA;TRANSPORTES RODRIGUEZ S.A.;997;96817920;9;TRANSPORTES RODRIGUEZ S.A.;96817920;9;0;224;;23012012;142;3;5;1;15643,67;0;0;15643,67;0;0;0;1;25;21938;15643,67;4200; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~SOUTHERN BULBS-F~ DE LILIUM~ EN REP;OSO VEGETATIVO;;;;;;6011011;6;20250;,772527;15643,67;99;0000265825;UNIDAD;68;500;ACEM;64;B;VARIACION P/U;21938                                                                                                                                                                                                                                 ;10052011;1;80;25;S/M                                                 ;10052011;1;CL04411;28042011;;                                        
10052011;4230599;55;200;3;4095;100;10304;0;3188;0;0;949;PINO HACHADO(LIUCURA;10;F;7;261;OTROS PUERTOS DE ARG;224;ARGENTINA;TRANSPORTES RODRIGUEZ S.A.;997;96817920;9;TRANSPORTES RODRIGUEZ S.A.;96817920;9;0;224;;23012012;142;3;5;1;16046,71;0;0;16046,71;0;0;0;1;25;21938;16046,71;4200; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~SOUTHERN BULBS-F~ DE LILIUM~ EN REP;OSO VEGETATIVO;;;;;;6011011;6;20250;,79243;16046,71;99;0000253650;UNIDAD;68;500;ACEM;64;B;VARIACION T/C;21938                                                                                                                                                                                                                                  ;10052011;1;80;25;S/M                                                 ;10052011;1;CL04311;28042011;;                                        
10052011;4230600;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;27012012;142;1;5;1;53878,18;0;0;53878,18;0;0;0;1;1;20475;53878,18;0; ;0; ;0;0;0;NO; ;;0;;0;;1;06011012        ~ BULBOS DE FLORES~ SOUTHERN BULBS-F~ DE TULIPAN~ EN R;EPOSO VEGETATIVO;;;;;;6011012;6;18900;2,850697;53878,18;99;0000018900;KG;61;;1SCLES2612;68;800;AAPCCH-UE;20475                                                                                                                                                                                                                                                                                          ;10052011;1;76;1;                                                     ;10052011;1;SUDUB16019883141;02052011;BAHIA CASTILLO;67065            
10052011;4230618;34;200;3;4095;100;10304;0;3188;0;0;905;VALPARAISO;10;F;1;622;ROTTERDAM;515;HOLANDA;HAMBURG SUD;563;59059900;K;HAMBURG SUD;59059900;K;0;515;;27012012;142;1;5;1;52318,08;0;0;52318,08;0;0;0;1;1;20475;52318,08;0; ;0; ;0;0;0;NO; ;;0;;0;;1;06011012        ~ BULBOS DE FLORES~ SOUTHERN BULBS-F~ DE TULIPAN~ EN R;EPOSO VEGETATIVO;;;;;;6011012;6;18900;2,768152;52318,08;99;0000018900;KG;61;;1SCLES2614;68;800;AAPCCH-UE;20475                                                                                                                                                                                                                                                                                          ;10052011;1;76;1;                                                     ;10052011;1;SUDUB16019883143;02052011;BAHIA CASTILLO;67065            
17052011;4229017;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;23012012;13;3;9;1;9840,33;0;2507,33;7333;0;0;0;8;195;958;7333;2507,33; ;0; ;9840,33;0;0;NO; ;;0;;0;;1;FREESIA         ~ FREESIA FRESCAS~ CHILFRESH-F~ 45-50CM~ FREESIA SPP;;;;;;;6031990;6;105;28;2940;99;0000009800;VARAS;68;;SIN ACUERDO;0;;;119                                                                                                                                                                                                                                                                                                          ;17052011;1;22;195;ROTULADO                                           ;17052011;1;045-53721522;28042011;LAN CHILE;284629                    
17052011;4229017;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;225;;23012012;13;3;9;1;9840,33;0;2507,33;7333;0;0;0;8;195;958;7333;2507,33; ;0; ;9840,33;0;0;NO; ;;0;;0;;2;NERINE          ~ NERINES FRESCAS~ CHILFRESH-F~ 60CM~ NERINE SPP;;;;;;;6031990;6;37;12,162162;450;99;0000001500;VARAS;0;;;0;;;42                                                                                                                                                                                                                                                                                                                      ;17052011;1;22;195;ROTULADO                                           ;17052011;1;045-53721522;28042011;LAN CHILE;284629                    
