1092011;4339804;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;621;AMSTERDAM;515;HOLANDA;AIR FRANCE;505;91750000;2;BIG BUSINESS CARGO;76178580;K;0;515;;10042012;13;3;9;1;2335,36;0;1015,36;1320;0;0;0;1;25;326;1320;1015,36; ;0; ;2335,36;0;0;NO; ;;0;;0;;1;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRAD;O 60-90CM~ ZANTEDESHIA SPP~;;;;;;6031960;6;214;6,168224;1320;99;0000004400;STEMS;68;;SIN ACUERDO;20;;MERCANCIAS MAS DE UN MODELO.;326                                                                                                                                                                                                                                                                     ;01092011;1;22;25;ROTULADO                                            ;01092011;1;057-90396865;15072011;AIR FRANCE;294322                   
1092011;4379701;55;200;3;3833;100;10303;0;3188;0;0;909;LIRQUEN;10;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK LINE;507;96653890;2;MAERSK LINE;96653890;2;0;515;;27052012;13;1;5;1;48325,89;0;0;48325,89;0;0;0;1;1;22575;48325,89;3925; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~SUN AND BREEZE-F~ DE LILIUM~ EN REP;OSO VEGETATIVO;;;;;;6011011;6;21000;2,301233;48325,89;99;0000200750;UNIDAD;61;;862049644;68;800;AAPCCH-UE;22575                                                                                                                                                                                                                                                                                          ;01092011;1;76;1;                                                     ;01092011;1;862049644;15082011;JOHANNES MAERSK;70405                  
1092011;4379703;55;200;3;3833;100;10303;0;3188;0;0;909;LIRQUEN;10;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK LINE;507;96653890;2;MAERSK LINE;96653890;2;0;515;;11052012;13;1;5;1;51452,39;0;0;51452,39;0;0;0;1;1;22575;51452,39;3925; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~SUN AND BREEZE-F~ DE LILIUM~ EN REP;OSO VEGETATIVO;;;;;;6011011;6;21000;2,450114;51452,39;99;0000229750;UNIDAD;61;;862049644;68;800;AAPCCH-UE;22575                                                                                                                                                                                                                                                                                          ;01092011;1;76;1;                                                     ;01092011;1;554754709;15082011;JOHANNES MAERSK;70405                  
1092011;4383650;39;200;3;3840;100;6104;0;3188;0;0;906;SAN ANTONIO;10;F;1;622;ROTTERDAM;515;HOLANDA;MAERSK LINE;507;96653890;2;MAERSK LINE;96653890;2;0;515;;15052012;142;1;5;1;37849,17;0;0;37849,17;0;0;0;1;1;22524,6;37849,17;3725; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~MANTOS VERDES-F~ DE LILIUM~ EN REPO;SO VEGETATIVO;;;;;;6011011;6;21486,6;1,761524;37849,17;99;0000001038;CAJAS;61;;862026931;68;800;AAPCCH-UE;22524,6                                                                                                                                                                                                                                                                                  ;01092011;1;76;1;                                                     ;01092011;1;862026931;19082011;OLGA MAERSK;70992                      
1092011;4389701;48;200;3;3092;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;7;R;4;811;SIDNEY;406;AUSTRALIA;QANTAS AIRWAYS;406;59086190;1;D&D CARGO S.A.;99535350;4;0;406;;15052012;13;1;11;1;126778,28;0;28116,15;98662,13;0;0;0;1;327;5430;98662,13;28116,15; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ PLANTAS VIVAS~ AGRICHILE-F~ DE AVELLANO~ EUROPEO A R;AIZ DESNUDA;;;;;;6029000;6;5400;18,270765;98662,13;68;;SIN ACUERDO;0;;;0;;;5430                                                                                                                                                                                                                                                                                               ;01092011;1;22;327;ROTULADO                                           ;01092011;1;045-53932631;19082011;QANTAS AIRWAYS;299213               
2092011;4366673;48;200;3;15429;100;5501;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;621;AMSTERDAM;515;HOLANDA;AIR FRANCE;505;91750000;2;BIG BUSINESS CARGO;76178580;K;0;515;;1102011;142;1;2;1;10692,55;0;2163;8529,55;0;0;0;1;106;760;8529,55;2163; ;0; ;0;0;0;NO; ;;0;;0;;1;FRESIA          ~ FRESIA FRESCAS~ SERENA FLOWERS-F~ GRADO 48~ FREESIA;SP~;;;;;;6031990;6;601;14,192263;8529,55;99;0000053424;STEMS;68;800;AAPCCH-UE;0;;;760                                                                                                                                                                                                                                                                                                    ;02092011;1;22;106;ROTULADO                                           ;02092011;1;057-70304275;02082011;AIR FRANCE;294339                   
2092011;4372432;48;200;3;15429;100;5501;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;621;AMSTERDAM;515;HOLANDA;AIR FRANCE;505;91750000;2;BIG BUSINESS CARGO;76178580;K;0;515;;4102011;142;1;2;1;10894,3;0;2315;8579,3;0;0;0;1;108;820;8579,3;2315; ;0; ;0;0;0;NO; ;;0;;0;;1;FRESIA          ~ FRESIA FRESCAS~ SERENA FLOWERS-F~ GRADO 48~ FREESIAS;P;;;;;;6031990;6;658;13,03845;8579,3;99;0000054432;STEMS;68;800;AAPCCH-UE;0;;;820                                                                                                                                                                                                                                                                                                          ;02092011;1;22;108;ROTULADO                                           ;02092011;1;057-70317380;05082011;AIR FRANCE;294341                   
2092011;4376182;48;200;3;15429;100;5501;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;621;AMSTERDAM;515;HOLANDA;AIR FRANCE;505;91750000;2;BIG BUSINESS CARGO;76178580;K;0;515;;8102011;142;1;2;1;11096,04;0;2450,6;8645,44;0;0;0;1;110;874;8645,44;2450,6; ;0; ;0;0;0;NO; ;;0;;0;;1;FRESIA          ~ FRESIA FRESCAS~ SERENA FLOWERS-F~ GRADO 48~ FREESIAS;P;;;;;;6031990;6;709;12,19385;8645,44;99;0000055440;STEMS;68;800;AAPCCH-UE;0;;;874                                                                                                                                                                                                                                                                                                  ;02092011;1;22;110;ROTULADO                                           ;02092011;1;057-70317391;09082011;AIR FRANCE;294345                   
2092011;4376435;48;200;3;688;100;14101;0;3188;0;0;992;AEROP.A.M.BENITEZ;10;R;4;251;LIMA;219;PERU;LAN CHILE;997;89862200;2;FENIX INTERNATIONAL CARGO LTDA;76026422;9;0;219;;25042012;13;1;5;1;4255;0;0;4255;0;0;0;1;28;300;4255;1075,09; ;0; ;0;0;0;NO; ;;0;;0;;1;MIX             ~ BOUQUETS DE FLORES~ A.FLOWERS-F~ FRESCOS~ DE FLOR DE;TULIPAN, CORTADOS PARA DORNOS;~;;;;;6031990;6;196;21,709184;4255;99;0000007000;STEMS;68;;SIN ACUERDO;0;;;300                                                                                                                                                                                                                                                                                     ;02092011;1;22;28;ROTULADO                                            ;02092011;1;1220;09082011;LAN CHILE;297462                            
2092011;4376476;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;6052012;13;3;9;1;10028,6;0;1503,6;8525;0;0;0;4;150;560;8525;1503,6; ;0; ;10028,6;0;0;NO; ;;0;;0;;1;FREESIA         ~ FREESIA FRESCAS~ CHILFRESH-F~ 45-50CM~ FREESIA SPP;;;;;;;6031990;6;24,4;44,262295;1080;99;0000003600;STEMS;68;;SIN ACUERDO;0;;;44                                                                                                                                                                                                                                                                                                                 ;02092011;1;22;150;ROTULADO                                           ;02092011;1;045-53807412;10082011;LAN CHILE;299070                    
2092011;4376476;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;6052012;13;3;9;1;10028,6;0;1503,6;8525;0;0;0;4;150;560;8525;1503,6; ;0; ;10028,6;0;0;NO; ;;0;;0;;2;ANEMONAS        ~ ANEMONAS FERSCAS~ CHILFRESH-F~ 42 CMS~ IRIS SP;;;;;;;6031990;6;75;17,8;1335;99;0000004450;STEMS;0;;;0;;;105                                                                                                                                                                                                                                                                                                                                       ;02092011;1;22;150;ROTULADO                                           ;02092011;1;045-53807412;10082011;LAN CHILE;299070                    
2092011;4376476;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;6052012;13;3;9;1;10028,6;0;1503,6;8525;0;0;0;4;150;560;8525;1503,6; ;0; ;10028,6;0;0;NO; ;;0;;0;;3;RANUNCULUS      ~ RANUNCULUS FRESCOS~ CHILFRESH-F~ 30-35CM~ RANUNCULUS;SP DENDROLIGOTRICHUM;;;;;;6031990;6;200;28,8;5760;99;0000019200;STEMS;0;;;0;;;345                                                                                                                                                                                                                                                                                                            ;02092011;1;22;150;ROTULADO                                           ;02092011;1;045-53807412;10082011;LAN CHILE;299070                    
2092011;4376476;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;6052012;13;3;9;1;10028,6;0;1503,6;8525;0;0;0;4;150;560;8525;1503,6; ;0; ;10028,6;0;0;NO; ;;0;;0;;4;GREENMIX        ~ FOLLAJE MIXTO FRESCO~ CHILFRESF-F~ GRADO:25-60CM~ LA;PHOSORIA CUADROFINATA;;;;;;6049100;6;39;8,974359;350;99;0000000280;RAMO;0;;;0;;;66                                                                                                                                                                                                                                                                                                           ;02092011;1;22;150;ROTULADO                                           ;02092011;1;045-53807412;10082011;LAN CHILE;299070                    
2092011;4376489;48;200;3;15429;100;5501;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;AMERICAN AIRLINES;225;59029940;5;BIG BUSINESS CARGO;76178580;K;0;225;;8092011;13;1;2;1;800;0;391;409;0;0;0;1;6;48;409;391; ;0; ;0;0;0;NO; ;;0;;0;;1;FRESIA          ~ FRESIA FRESCAS~ SERENA FLOWERS-F~ GRADO 48~ FREESIAS;P;;;;;;6031990;6;39;10,487179;409;99;0000003200;STEMS;68;;SIN ACUERDO;0;;;48                                                                                                                                                                                                                                                                                                                             ;02092011;1;22;6;ROTULADO                                             ;02092011;1;001-99755751;09082011;AMERICAN AIRLINES;298319            
2092011;4378977;55;200;3;3724;100;8309;0;3188;0;0;909;LIRQUEN;8;F;1;444;YOKOHAMA;331;JAPON;NIPPON YUSEI KAISHA (NYK);331;92048000;4;NIPPON YUSEI KAISHA (NYK);92048000;4;0;515;;17102011;142;1;5;1;30786,51;0;0;30786,51;0;0;0;3;1;19320;30786,51;5006; ;0; ;0;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~SUN HARVEST-F~ DE LILIUM~ EN REPOSO;VEGETATIVO;;;;;;6011011;6;16800;1,540652;25882,96;99;0000126075;UNIDAD;61;;7140417360;68;820;AAEECH-JAP;18165                                                                                                                                                                                                                                                                    ;02092011;1;76;1;                                                     ;02092011;1;NYKS7140417360;17082011;MOL DIRECTION;70881               
2092011;4379030;55;200;3;3724;100;8309;0;3188;0;0;909;LIRQUEN;8;F;1;443;KOBE;331;JAPON;NIPPON YUSEI KAISHA (NYK);331;92048000;4;NIPPON YUSEI KAISHA (NYK);92048000;4;0;515;;1102011;142;1;5;1;42197,24;0;0;42197,24;0;0;0;3;1;17480;42197,24;5006; ;5006; ;52209,24;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ BULBOS DE FLORES~SUN HARVEST-F~ DE LILIUM~ EN REPOSO;VEGETATIVO;;;;;;6011011;6;15200;2,482539;37734,59;99;0000125475;UNIDAD;61;;7140117600;68;820;AAEECH-JAP;16405                                                                                                                                                                                                                                                              ;02092011;1;76;1;                                                     ;02092011;1;NYKS7140117600;17082011;MOL DIRECTION;70881               
2092011;4380069;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;7052012;13;3;9;1;7429,5;0;1390,5;6039;0;0;0;3;108;465;6039;1390,5; ;0; ;7429,5;0;0;NO; ;;0;;0;;1;SIN-CODIGO      ~ FLORES FRESCAS~ CHILFRESH-F~ REGULAR TULIP~ CORTADAS;P/ADORNO;;;;;;6031990;6;104;7,644231;795;99;0000002650;VARAS;68;;SIN ACUERDO;0;;;123                                                                                                                                                                                                                                                                                                           ;02092011;1;22;108;ROTULADO                                           ;02092011;1;045-53807423;11082011;LAN CHILE;298107                    
2092011;4380069;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;7052012;13;3;9;1;7429,5;0;1390,5;6039;0;0;0;3;108;465;6039;1390,5; ;0; ;7429,5;0;0;NO; ;;0;;0;;2;ANEMONAS        ~ ANEMONAS FERSCAS~ CHILFRESH-F~ 42 CMS~ IRIS SP;;;;;;;6031990;6;49;15,612245;765;99;0000002550;STEMS;0;;;0;;;65                                                                                                                                                                                                                                                                                                                                      ;02092011;1;22;108;ROTULADO                                           ;02092011;1;045-53807423;11082011;LAN CHILE;298107                    
2092011;4380069;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;141;MIAMI;225;U.S.A.;LAN CHILE;997;89862200;2;BIG BUSINESS CARGO;76178580;K;0;225;;7052012;13;3;9;1;7429,5;0;1390,5;6039;0;0;0;3;108;465;6039;1390,5; ;0; ;7429,5;0;0;NO; ;;0;;0;;3;RANUNCULUS      ~ RANUNCULUS FRESCOS~ CHILFRESH-F~ 30-35CM~ RANUNCULUS;SP DENDROLIGOTRICHUM;;;;;;6031990;6;200;22,395;4479;99;0000014930;STEMS;0;;;0;;;277                                                                                                                                                                                                                                                                                                            ;02092011;1;22;108;ROTULADO                                           ;02092011;1;045-53807423;11082011;LAN CHILE;298107                    
2092011;4381844;48;200;3;15429;100;5501;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;621;AMSTERDAM;515;HOLANDA;AIR FRANCE;505;91750000;2;BIG BUSINESS CARGO;76178580;K;0;515;;11102011;142;1;2;1;10692,55;0;2496,8;8195,75;0;0;0;1;106;892;8195,75;2496,8; ;0; ;0;0;0;NO; ;;0;;0;;1;FRESIA          ~ FRESIA FRESCAS~ SERENA FLOWERS-F~ GRADO 48~ FREESIAS;P;;;;;;6031990;6;733;11,181105;8195,75;99;0000053424;STEMS;68;800;AAPCCH-UE;0;;;892                                                                                                                                                                                                                                                                                                 ;02092011;1;22;106;ROTULADO                                           ;02092011;1;057-70317402;12082011;AIR FRANCE;299679                   
2092011;4383605;48;200;3;2534;100;7301;0;3188;0;0;992;AEROP.A.M.BENITEZ;4;R;4;621;AMSTERDAM;515;HOLANDA;AIR FRANCE;505;91750000;2;BIG BUSINESS CARGO;76178580;K;0;515;;9052012;13;3;9;1;3931,74;0;1627,74;2304;0;0;0;1;50;619;2304;1627,74; ;0; ;3931,74;0;0;NO; ;;0;;0;;1;CALAS           ~ CALAS FRESCAS~ CHILFRESH-F~ GRADO 80-90CM~ ZANTEDESH;IA SPP;;;;;;6031960;6;400;5,76;2304;99;7680;VARAS;68;;SIN ACUERDO;0;;;619                                                                                                                                                                                                                                                                                                             ;02092011;1;22;50;ROTULADO                                            ;02092011;1;057-70317435;13082011;AIR FRANCE;299680                   
